,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air movement acceptability,Air movement preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Subject«s height (cm),Subject«s weight (kg),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
72,Brazil,0.46,1.3,57.1,0.16,54400,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,0.0,,,,24.5,76.0,31.5,,,,,Database 2
73,Brazil,0.5,1.3,69.1,0.21,54401,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,-0.0,,,,22.0,71.6,41.34,,,,,Database 2
74,Brazil,0.5,1.3,65.6,0.18,54402,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,0.0,,,,22.8,73.0,35.43,,,,,Database 2
75,Brazil,0.5,1.3,64.0,0.19,54403,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,-0.0,,,,23.0,73.3,37.4,,,,,Database 2
76,Brazil,0.5,1.3,62.8,0.14,54404,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,-0.0,,,,22.9,73.2,27.56,,,,,Database 2
77,Brazil,0.52,1.5,61.7,0.18,54405,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,0.0,,,,23.7,74.7,35.43,,,,,Database 2
78,Brazil,0.52,1.5,62.7,0.21,54406,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,0.0,,,,23.4,74.1,41.34,,,,,Database 2
79,Brazil,0.52,1.5,63.1,0.2,54407,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,0.0,,,,23.3,74.0,39.37,,,,,Database 2
80,Brazil,0.52,1.5,62.1,0.23,54408,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,0.0,,,,23.4,74.1,45.28,,,,,Database 2
81,Brazil,0.79,1.3,63.9,0.19,54409,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,1.0,,,,22.3,72.1,37.4,,,,,Database 2
82,Brazil,0.79,1.3,64.2,0.15,54410,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,1.0,,,,22.0,71.6,29.53,,,,,Database 2
83,Brazil,0.79,1.3,64.9,0.15,54411,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,1.0,,,,22.5,72.5,29.53,,,,,Database 2
84,Brazil,0.79,1.3,64.0,0.22,54412,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,1.0,,,,22.4,72.4,43.31,,,,,Database 2
85,Brazil,0.54,1.3,61.2,0.1,54413,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,-1.0,,,,20.5,68.9,19.69,,,,,Database 2
86,Brazil,0.54,1.3,59.8,0.1,54414,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,-1.0,,,,20.7,69.2,19.69,,,,,Database 2
87,Brazil,0.54,1.3,59.0,0.08,54415,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,-1.0,,,,20.9,69.7,15.75,,,,,Database 2
88,Brazil,0.54,1.3,59.4,0.1,54416,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Autumn,Aw,Tropical wet savanna,BrasÌ_lia,Office,Air Conditioned,,-1.0,,,,20.8,69.4,19.69,,,,,Database 2
89,Brazil,0.64,1.3,51.4,0.16,54417,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,23.5,74.3,31.5,,,,,Database 2
90,Brazil,0.63,1.3,50.7,0.15,54418,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,24.0,75.2,29.53,,,,,Database 2
91,Brazil,0.63,1.3,51.0,0.15,54419,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,23.2,73.8,29.53,,,,,Database 2
92,Brazil,0.62,1.3,48.9,0.16,54420,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,22.8,73.1,31.5,,,,,Database 2
93,Brazil,0.6,1.3,49.0,0.17,54421,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,22.8,73.0,33.46,,,,,Database 2
94,Brazil,0.6,1.3,49.5,0.19,54422,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,22.8,73.1,37.4,,,,,Database 2
95,Brazil,0.6,1.3,50.2,0.16,54423,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,22.6,72.7,31.5,,,,,Database 2
96,Brazil,0.6,1.3,51.4,0.15,54424,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,22.5,72.5,29.53,,,,,Database 2
97,Brazil,0.68,1.2,53.5,0.13,54425,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,21.9,71.4,25.59,,,,,Database 2
98,Brazil,0.67,1.2,54.0,0.13,54426,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,21.9,71.5,25.59,,,,,Database 2
99,Brazil,0.68,1.2,53.4,0.12,54427,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,22.0,71.6,23.62,,,,,Database 2
100,Brazil,0.69,1.2,52.7,0.14,54428,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,22.1,71.8,27.56,,,,,Database 2
101,Brazil,0.68,1.2,52.5,0.15,54429,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,22.3,72.1,29.53,,,,,Database 2
102,Brazil,0.69,1.2,52.7,0.07,54430,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,22.5,72.5,13.78,,,,,Database 2
103,Brazil,0.67,1.2,52.9,0.14,54431,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,22.5,72.5,27.56,,,,,Database 2
104,Brazil,0.68,1.2,53.4,0.12,54432,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,22.5,72.5,23.62,,,,,Database 2
105,Brazil,0.78,1.3,64.6,0.18,54433,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,20.4,68.8,35.43,,,,,Database 2
106,Brazil,0.78,1.3,63.7,0.14,54434,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,20.8,69.5,27.56,,,,,Database 2
107,Brazil,0.83,1.3,63.8,0.16,54435,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-1.0,,,,20.9,69.5,31.5,,,,,Database 2
108,Brazil,0.83,1.3,62.8,0.11,54436,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,21.2,70.2,21.65,,,,,Database 2
109,Brazil,0.8,1.3,64.5,0.14,54437,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,21.0,69.8,27.56,,,,,Database 2
110,Brazil,0.78,1.3,65.3,0.16,54438,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,21.1,70.0,31.5,,,,,Database 2
111,Brazil,0.82,1.3,67.0,0.21,54439,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,20.8,69.4,41.34,,,,,Database 2
112,Brazil,0.82,1.3,67.2,0.17,54440,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-0.0,,,,20.8,69.5,33.46,,,,,Database 2
113,Brazil,0.55,1.3,61.2,0.24,54441,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,21.9,71.4,47.24,,,,,Database 2
114,Brazil,0.55,1.3,61.4,0.27,54442,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,-1.0,,,,22.1,71.7,53.15,,,,,Database 2
115,Brazil,0.55,1.3,60.7,0.3,54443,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,22.4,72.3,59.06,,,,,Database 2
116,Brazil,0.59,1.3,61.3,0.23,54444,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,22.5,72.4,45.28,,,,,Database 2
117,Brazil,0.64,1.3,62.2,0.21,54445,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",Antonio Augusto Xavier ,2000.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,,0.0,,,,22.8,73.1,41.34,,,,,Database 2
