,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air temperature (¡C),Air temperature (¡F),Tg_h (¡C),Tg_h (¡F),Humidity preference,Air velocity (fpm),Subject«s height (cm),Subject«s weight (kg),Fan,Window,Door,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
933,Malaysia,0.3,1.1,70.4,0.5,26150,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,31.7,89.1,31.9,89.4,no change,98.43,157.0,61.0,1.0,1.0,1.0,28.0,82.4,Database 2
934,Malaysia,0.2,1.0,70.4,0.5,26151,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,cooler,31.7,89.1,31.9,89.4,more humid,98.43,165.0,52.0,1.0,1.0,1.0,28.0,82.4,Database 2
935,Malaysia,0.26,1.1,71.5,0.1,26152,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,cooler,32.3,90.1,32.4,90.3,no change,19.69,152.0,65.0,0.0,1.0,1.0,28.0,82.4,Database 2
936,Malaysia,0.46,1.0,69.7,0.2,26153,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,1.0,1.0,no change,33.3,91.9,33.6,92.5,no change,39.37,160.0,60.0,1.0,1.0,1.0,28.0,82.4,Database 2
937,Malaysia,0.27,1.1,70.9,0.1,26154,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,2.0,1.0,cooler,33.2,91.8,33.4,92.1,drier,19.69,155.0,56.0,1.0,1.0,1.0,28.0,82.4,Database 2
938,Malaysia,0.35,1.0,69.1,0.2,26155,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,2.0,1.0,cooler,32.4,90.3,32.6,90.7,no change,39.37,163.0,60.0,1.0,0.0,1.0,28.0,82.4,Database 2
939,Malaysia,0.27,1.0,69.1,0.4,26156,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,cooler,32.4,90.3,32.6,90.7,drier,78.74,162.0,62.0,1.0,0.0,1.0,28.0,82.4,Database 2
940,Malaysia,0.3,1.0,70.7,0.2,26157,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,32.1,89.8,32.4,90.3,more humid,39.37,167.0,70.0,1.0,1.0,1.0,28.0,82.4,Database 2
941,Malaysia,0.38,1.1,70.7,0.1,26158,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,32.1,89.8,32.4,90.3,no change,19.69,160.0,51.0,1.0,1.0,1.0,28.0,82.4,Database 2
942,Malaysia,0.41,0.9,73.1,0.4,26159,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,32.3,90.1,32.4,90.3,no change,78.74,165.0,68.0,1.0,0.0,1.0,28.0,82.4,Database 2
943,Malaysia,0.14,1.0,73.4,0.1,26160,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,56.0,2.0,1.0,cooler,31.5,88.7,31.7,89.1,drier,19.69,153.0,53.0,1.0,1.0,1.0,28.0,82.4,Database 2
944,Malaysia,0.26,0.9,74.0,0.3,26161,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.5,88.7,31.8,89.2,more humid,59.06,170.0,51.0,1.0,1.0,1.0,28.0,82.4,Database 2
945,Malaysia,0.48,1.0,72.4,0.2,26162,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,1.0,1.0,cooler,32.1,89.8,32.3,90.1,more humid,39.37,160.0,53.0,1.0,0.0,1.0,28.0,82.4,Database 2
946,Malaysia,0.19,1.0,73.3,0.3,26163,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,31.9,89.4,32.1,89.8,more humid,59.06,160.0,56.0,1.0,0.0,1.0,28.0,82.4,Database 2
947,Malaysia,0.27,1.1,71.4,0.2,26164,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.8,89.2,32.1,89.8,no change,39.37,160.0,67.0,1.0,1.0,1.0,28.0,82.4,Database 2
948,Malaysia,0.27,1.1,74.4,0.0,26165,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,cooler,31.4,88.5,31.5,88.7,more humid,0.0,156.0,68.0,0.0,1.0,1.0,28.0,82.4,Database 2
949,Malaysia,0.35,0.9,73.0,0.1,26166,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-1.0,1.0,no change,31.2,88.2,31.3,88.3,drier,19.69,175.0,75.0,1.0,1.0,1.0,28.0,82.4,Database 2
950,Malaysia,0.36,1.0,71.9,0.0,26167,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,31.1,88.0,31.3,88.3,no change,0.0,150.0,59.0,1.0,1.0,1.0,28.0,82.4,Database 2
951,Malaysia,0.27,1.0,71.9,0.5,26168,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,31.1,88.0,31.3,88.3,no change,98.43,149.0,52.0,1.0,1.0,1.0,28.0,82.4,Database 2
952,Malaysia,0.29,1.0,63.1,0.4,26169,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,31.2,88.2,31.4,88.5,no change,78.74,152.0,39.0,1.0,1.0,1.0,28.0,82.4,Database 2
953,Malaysia,0.3,1.0,63.1,0.4,26170,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,0.0,cooler,31.2,88.2,31.4,88.5,no change,78.74,155.0,50.0,1.0,1.0,1.0,28.0,82.4,Database 2
954,Malaysia,0.41,0.9,59.1,0.1,26171,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,31.0,87.8,31.2,88.2,drier,19.69,145.0,47.0,1.0,1.0,1.0,28.0,82.4,Database 2
955,Malaysia,0.09,1.0,54.8,0.0,26172,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,cooler,31.3,88.3,31.4,88.5,no change,0.0,162.0,61.0,1.0,1.0,1.0,28.0,82.4,Database 2
956,Malaysia,0.41,1.0,59.0,0.2,26173,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,cooler,31.6,88.9,31.8,89.2,no change,39.37,171.0,74.0,1.0,1.0,1.0,28.0,82.4,Database 2
957,Malaysia,0.2,1.2,59.0,0.2,26174,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,2.0,1.0,cooler,31.6,88.9,31.8,89.2,drier,39.37,165.0,50.0,1.0,1.0,1.0,28.0,82.4,Database 2
958,Malaysia,0.2,1.0,60.2,0.3,26175,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,31.4,88.5,31.5,88.7,drier,59.06,155.0,48.0,1.0,1.0,1.0,28.0,82.4,Database 2
959,Malaysia,0.11,1.0,63.8,0.2,26176,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,no change,31.8,89.2,32.0,89.6,drier,39.37,165.0,56.0,1.0,1.0,1.0,28.0,82.4,Database 2
960,Malaysia,0.41,1.0,62.5,0.7,26177,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,32.0,89.6,32.8,91.0,no change,137.8,155.0,60.0,0.0,1.0,1.0,28.0,82.4,Database 2
961,Malaysia,0.19,1.0,66.2,0.2,26178,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,2.0,1.0,cooler,31.5,88.7,31.6,88.9,more humid,39.37,167.0,59.0,1.0,1.0,1.0,28.0,82.4,Database 2
962,Malaysia,0.27,1.0,70.2,0.2,26179,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,31.5,88.7,31.7,89.1,no change,39.37,155.0,50.0,0.0,1.0,1.0,28.0,82.4,Database 2
963,Malaysia,0.17,1.0,69.2,0.2,26180,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,no change,31.7,89.1,31.8,89.2,no change,39.37,169.0,80.0,1.0,1.0,1.0,28.0,82.4,Database 2
964,Malaysia,0.2,1.0,64.9,0.2,26181,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,no change,31.8,89.2,31.9,89.4,no change,39.37,148.0,50.0,0.0,1.0,1.0,28.0,82.4,Database 2
965,Malaysia,0.16,1.0,61.7,0.0,26182,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,32.3,90.1,32.4,90.3,more humid,0.0,161.0,43.0,0.0,1.0,1.0,28.0,82.4,Database 2
966,Malaysia,0.26,1.0,66.1,0.6,26183,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-1.0,1.0,cooler,32.1,89.8,32.3,90.1,no change,118.11,170.0,80.0,1.0,1.0,1.0,28.0,82.4,Database 2
967,Malaysia,0.22,1.0,64.8,0.3,26184,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,0.0,cooler,32.5,90.5,32.7,90.9,more humid,59.06,165.0,82.0,1.0,1.0,1.0,28.0,82.4,Database 2
968,Malaysia,0.28,1.0,53.2,0.0,26185,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,2.0,0.0,cooler,31.0,87.8,31.0,87.8,no change,0.0,149.0,52.0,0.0,0.0,1.0,28.0,82.4,Database 2
969,Malaysia,0.09,1.1,56.7,0.3,26186,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,31.5,88.7,31.6,88.9,no change,59.06,169.0,67.0,1.0,1.0,1.0,28.0,82.4,Database 2
970,Malaysia,0.17,1.1,55.7,0.2,26187,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,32.2,90.0,32.3,90.1,no change,39.37,167.0,57.0,1.0,1.0,1.0,28.0,82.4,Database 2
971,Malaysia,0.17,1.0,54.6,0.2,26188,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,31.2,88.2,31.5,88.7,more humid,39.37,168.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
972,Malaysia,0.25,1.0,55.1,0.1,26189,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,cooler,32.0,89.6,32.1,89.8,drier,19.69,157.0,60.0,1.0,0.0,1.0,28.0,82.4,Database 2
973,Malaysia,0.26,1.1,61.2,0.2,26190,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,2.0,1.0,cooler,30.9,87.6,31.1,88.0,no change,39.37,160.0,45.0,0.0,1.0,1.0,28.0,82.4,Database 2
974,Malaysia,0.18,1.1,60.6,0.4,26191,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,31.3,88.3,31.4,88.5,drier,78.74,152.0,58.0,1.0,1.0,1.0,28.0,82.4,Database 2
975,Malaysia,0.26,1.0,60.3,0.3,26192,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,cooler,32.2,90.0,32.2,90.0,no change,59.06,152.0,42.0,1.0,1.0,1.0,28.0,82.4,Database 2
976,Malaysia,0.45,1.1,59.0,0.2,26193,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,cooler,31.5,88.7,31.7,89.1,more humid,39.37,170.0,71.0,1.0,1.0,1.0,28.0,82.4,Database 2
977,Malaysia,0.19,0.9,59.9,0.4,26194,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,31.8,89.2,32.1,89.8,more humid,78.74,170.0,81.0,0.0,1.0,1.0,28.0,82.4,Database 2
978,Malaysia,0.44,1.0,58.4,0.2,26195,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,32.3,90.1,32.4,90.3,no change,39.37,149.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
