,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,Air temperature (¡C),Air temperature (¡F),Tg_h (¡C),Tg_h (¡F),Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
63,Philippines,-0.2,6.0,25.1,0.67,1.0,42.2,0.2,20785,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,more,5.0,25.1,77.1,25.5,78.0,38.51,25.9,78.6,Database 2
64,Philippines,0.8,17.0,28.73,0.73,1.4,41.7,0.13,20786,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,1.0,cooler,1.0,more,5.0,25.6,78.1,25.6,78.1,25.9,25.9,78.6,Database 2
65,Philippines,1.0,28.0,30.66,1.01,1.5,41.3,0.08,20787,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,25.6,78.0,25.2,77.4,14.83,25.9,78.6,Database 2
66,Philippines,0.8,18.0,28.81,0.99,1.3,48.7,0.24,20788,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,more,4.0,25.2,77.4,25.5,78.0,46.75,25.9,78.6,Database 2
67,Philippines,0.1,5.0,24.76,0.51,1.5,46.9,0.29,20789,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,25.3,77.5,24.9,76.7,56.47,25.9,78.6,Database 2
68,Philippines,0.9,21.0,29.26,1.01,1.3,46.9,0.22,20790,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,3.0,25.7,78.3,25.8,78.4,43.37,25.9,78.6,Database 2
69,Philippines,0.5,11.0,28.13,0.91,1.3,58.9,0.09,20791,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,23.6,74.4,23.5,74.2,18.64,25.9,78.6,Database 2
70,Philippines,0.5,11.0,28.14,0.85,1.4,58.9,0.09,20792,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,23.6,74.4,23.5,74.2,18.64,25.9,78.6,Database 2
71,Philippines,-1.0,25.0,22.04,0.49,1.1,61.3,0.13,20793,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,6.0,23.3,73.9,22.7,72.9,24.91,25.9,78.6,Database 2
72,Philippines,0.1,5.0,25.58,0.75,1.1,59.6,0.07,20794,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,23.4,74.1,23.7,74.6,13.84,25.9,78.6,Database 2
73,Philippines,0.3,7.0,26.9,0.55,1.5,60.5,0.13,20795,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,,6.0,23.2,73.8,23.9,74.9,25.47,25.9,78.6,Database 2
74,Philippines,0.1,5.0,26.03,0.74,1.2,59.9,0.11,20796,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,6.0,23.4,74.2,23.2,73.7,22.02,25.9,78.6,Database 2
75,Philippines,0.4,8.0,26.96,0.9,1.2,59.9,0.08,20797,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,more,4.0,23.4,74.2,23.4,74.1,15.32,25.9,78.6,Database 2
76,Philippines,0.0,5.0,25.63,0.65,1.2,59.9,0.11,20798,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,more,5.0,23.6,74.4,23.6,74.4,22.02,25.9,78.6,Database 2
77,Philippines,-0.2,6.0,23.82,0.48,1.3,49.9,0.07,20799,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,24.6,76.3,23.3,74.0,14.33,25.9,78.6,Database 2
78,Philippines,-0.2,6.0,24.28,0.57,1.2,51.9,0.08,20800,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,6.0,23.6,74.4,23.2,73.7,15.75,25.9,78.6,Database 2
79,Philippines,0.1,5.0,25.53,0.59,1.3,45.1,0.13,20801,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,more,6.0,24.8,76.6,24.3,75.7,26.39,25.9,78.6,Database 2
80,Philippines,0.8,20.0,29.24,0.84,1.5,44.0,0.19,20802,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,0.0,warmer,0.0,more,5.0,24.8,76.6,25.3,77.5,38.08,25.9,78.6,Database 2
81,Philippines,-0.4,8.0,23.51,0.63,1.1,45.6,0.07,20803,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,2.0,0.0,no change,1.0,more,4.0,23.6,74.5,22.9,73.3,12.86,25.9,78.6,Database 2
82,Philippines,0.5,10.0,27.19,0.74,1.3,38.5,0.03,20804,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,0.0,cooler,0.0,more,1.0,23.6,74.5,24.7,76.5,5.6,25.9,78.6,Database 2
83,Philippines,0.0,5.0,25.29,0.73,1.1,40.4,0.08,20805,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,1.0,24.1,75.3,24.1,75.4,15.75,25.9,78.6,Database 2
84,Philippines,0.2,6.0,26.46,0.95,1.2,40.9,0.09,20806,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,more,6.0,23.4,74.2,22.7,72.9,17.72,25.9,78.6,Database 2
85,Philippines,-0.4,8.0,23.78,0.65,1.4,50.8,0.13,20807,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,6.0,22.3,72.2,21.2,70.2,24.98,25.9,78.6,Database 2
86,Philippines,0.2,6.0,26.1,0.85,1.7,52.2,0.28,20808,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,1.0,no change,1.0,no change,4.0,21.5,70.6,21.1,70.0,55.43,25.9,78.6,Database 2
87,Philippines,0.2,6.0,26.56,0.95,1.2,47.9,0.1,20809,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,more,4.0,22.0,71.7,22.5,72.5,19.75,25.9,78.6,Database 2
88,Philippines,-0.1,5.0,25.42,0.85,1.2,47.5,0.13,20810,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,more,4.0,22.4,72.3,22.2,72.0,26.45,25.9,78.6,Database 2
89,Philippines,0.1,5.0,25.89,0.92,1.2,47.5,0.08,20811,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,warmer,1.0,less,4.0,22.5,72.5,22.4,72.3,16.3,25.9,78.6,Database 2
90,Philippines,-0.1,5.0,24.74,0.69,1.3,47.6,0.03,20812,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,22.5,72.5,22.3,72.1,5.17,25.9,78.6,Database 2
91,Philippines,-1.2,36.0,21.03,0.49,1.2,48.0,0.14,20813,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,no change,3.0,22.3,72.1,21.4,70.4,27.81,25.9,78.6,Database 2
92,Philippines,-0.3,7.0,24.13,0.74,1.5,49.0,0.13,20814,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,0.0,no change,6.0,20.9,69.7,20.0,68.0,26.39,25.9,78.6,Database 2
93,Philippines,-0.6,13.0,22.8,0.63,1.2,58.3,0.07,20815,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,more,4.0,20.9,69.7,21.2,70.2,12.92,25.9,78.6,Database 2
94,Philippines,-0.1,5.0,25.09,0.93,1.1,46.9,0.09,20816,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,22.5,72.4,22.4,72.3,18.27,25.9,78.6,Database 2
95,Philippines,0.0,5.0,26.02,0.95,1.2,57.1,0.12,20817,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,,5.0,21.2,70.2,21.6,71.0,23.07,25.9,78.6,Database 2
96,Philippines,-0.1,5.0,24.88,0.95,1.1,59.9,0.09,20818,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,0.0,warmer,0.0,more,5.0,22.0,71.6,21.9,71.4,18.21,25.9,78.6,Database 2
97,Philippines,0.4,8.0,27.61,1.09,1.2,61.0,0.03,20819,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,no change,5.0,22.1,71.7,22.0,71.6,5.17,25.9,78.6,Database 2
98,Philippines,-0.5,10.0,23.27,0.73,1.2,51.1,0.11,20820,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,0.0,warmer,1.0,no change,4.0,22.0,71.7,21.3,70.4,21.1,25.9,78.6,Database 2
99,Philippines,0.1,5.0,25.56,0.59,1.4,46.5,0.1,20821,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,0.0,warmer,1.0,no change,6.0,22.1,71.7,23.0,73.4,20.61,25.9,78.6,Database 2
100,Philippines,-0.9,22.0,21.93,0.93,1.1,47.8,0.25,20822,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,more,6.0,21.6,70.8,20.6,69.0,50.14,25.9,78.6,Database 2
101,Philippines,-0.6,13.0,23.29,0.67,1.2,52.7,0.18,20823,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,1.0,no change,1.0,no change,6.0,21.6,70.9,21.9,71.5,35.19,25.9,78.6,Database 2
102,Philippines,-0.8,18.0,22.43,0.65,1.2,44.3,0.15,20824,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,22.0,71.6,21.2,70.1,28.85,25.9,78.6,Database 2
103,Philippines,0.0,5.0,25.28,0.87,1.1,50.8,0.07,20825,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,22.5,72.5,22.9,73.2,14.33,25.9,78.6,Database 2
104,Philippines,0.6,14.0,29.37,1.01,1.5,49.5,0.12,20826,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,22.8,73.1,22.9,73.2,24.48,25.9,78.6,Database 2
105,Philippines,0.2,6.0,26.7,0.85,1.3,52.7,0.18,20827,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,no change,6.0,23.0,73.3,23.1,73.6,35.13,25.9,78.6,Database 2
106,Philippines,-0.6,13.0,23.0,0.65,1.3,49.0,0.16,20828,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,0.0,warmer,1.0,less,5.0,21.8,71.3,21.4,70.6,31.25,25.9,78.6,Database 2
107,Philippines,0.3,7.0,26.88,0.93,1.3,53.4,0.18,20829,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,24.7,76.4,23.1,73.5,35.06,25.9,78.6,Database 2
108,Philippines,0.7,15.0,29.72,1.09,1.6,56.2,0.19,20830,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,more,6.0,23.4,74.1,22.4,72.4,37.52,25.9,78.6,Database 2
109,Philippines,-0.1,5.0,25.01,0.63,1.2,54.9,0.1,20831,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,more,5.0,23.5,74.3,23.5,74.3,20.61,25.9,78.6,Database 2
110,Philippines,-0.5,11.0,23.09,0.49,1.2,54.5,0.08,20832,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,6.0,23.5,74.2,23.2,73.8,16.24,25.9,78.6,Database 2
111,Philippines,-0.2,6.0,24.24,0.67,1.1,49.5,0.17,20833,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,,25.5,77.9,24.0,75.3,32.73,25.9,78.6,Database 2
112,Philippines,-0.4,8.0,24.02,0.67,1.1,48.1,0.19,20834,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,0.0,warmer,1.0,no change,4.0,24.3,75.7,23.8,74.8,36.66,25.9,78.6,Database 2
113,Philippines,0.3,7.0,27.12,0.95,1.3,47.4,0.1,20835,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,4.0,23.1,73.6,22.4,72.3,18.7,25.9,78.6,Database 2
114,Philippines,-0.7,14.0,23.14,0.71,1.1,48.5,0.16,20836,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,0.0,cooler,1.0,no change,6.0,22.6,72.7,22.3,72.1,32.3,25.9,78.6,Database 2
115,Philippines,0.4,8.0,26.91,0.67,1.4,45.5,0.13,20837,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,more,5.0,24.9,76.8,24.2,75.6,25.9,25.9,78.6,Database 2
116,Philippines,0.5,10.0,27.29,0.67,1.7,46.3,0.19,20838,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,more,4.0,24.1,75.4,23.5,74.4,37.03,25.9,78.6,Database 2
117,Philippines,-0.4,8.0,23.91,0.73,1.0,45.8,0.24,20839,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,,4.0,24.6,76.2,24.3,75.8,47.74,25.9,78.6,Database 2
118,Philippines,0.3,7.0,25.67,0.57,1.6,45.5,0.24,20840,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,1.0,cooler,1.0,more,4.0,24.6,76.3,24.3,75.7,46.75,25.9,78.6,Database 2
119,Philippines,0.6,11.0,27.51,0.63,1.6,46.9,0.07,20841,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,cooler,1.0,more,4.0,24.2,75.5,23.7,74.6,14.33,25.9,78.6,Database 2
120,Philippines,0.8,18.0,29.52,0.91,1.5,49.2,0.1,20842,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,1.0,cooler,1.0,more,5.0,25.1,77.1,24.0,75.2,19.62,25.9,78.6,Database 2
121,Philippines,-0.9,22.0,21.23,0.49,1.3,46.5,0.28,20843,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,less,3.0,23.6,74.5,22.4,72.2,54.99,25.9,78.6,Database 2
122,Philippines,0.0,5.0,25.18,0.73,1.3,48.4,0.1,20844,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,warmer,1.0,less,5.0,22.8,73.0,22.1,71.8,18.7,25.9,78.6,Database 2
123,Philippines,-0.8,20.0,21.68,0.73,1.2,46.9,0.28,20845,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,more,4.0,23.2,73.7,21.6,70.9,55.06,25.9,78.6,Database 2
124,Philippines,0.3,7.0,26.62,0.73,1.2,50.8,0.1,20846,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,more,5.0,23.8,74.8,24.7,76.4,20.61,25.9,78.6,Database 2
125,Philippines,-0.6,12.0,22.73,0.73,1.2,47.9,0.32,20847,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,23.8,74.8,22.8,73.1,62.32,25.9,78.6,Database 2
