,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
1556,Iran,0.48,1.2,65.0,0.18,73830,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,29.7,85.5,35.4,31.9,89.3,Database 2
1557,Iran,0.67,1.2,65.0,0.24,73831,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.7,85.5,47.2,31.9,89.3,Database 2
1558,Iran,0.48,1.2,65.0,0.24,73832,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.7,85.5,47.2,31.9,89.3,Database 2
1559,Iran,0.56,1.2,65.0,0.2,73833,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.7,85.5,39.4,31.9,89.3,Database 2
1560,Iran,0.48,1.2,64.0,0.26,73834,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.6,85.3,51.2,31.9,89.3,Database 2
1561,Iran,0.54,1.0,66.0,0.22,73835,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.7,85.5,43.3,31.9,89.3,Database 2
1562,Iran,0.73,1.2,65.0,0.21,73836,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.7,85.5,41.3,31.9,89.3,Database 2
1563,Iran,0.49,1.4,65.0,0.19,73837,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.7,85.5,37.4,31.9,89.3,Database 2
1564,Iran,0.49,1.2,64.0,0.21,73838,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,no change,29.6,85.3,41.3,31.9,89.3,Database 2
1565,Iran,0.46,1.2,66.0,0.19,73839,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,29.7,85.5,37.4,31.9,89.3,Database 2
1566,Iran,0.46,1.2,65.0,0.18,73840,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,cooler,29.7,85.5,35.4,31.9,89.3,Database 2
1567,Iran,0.46,1.2,65.0,0.21,73841,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.7,85.5,41.3,31.9,89.3,Database 2
1568,Iran,0.46,1.2,65.0,0.22,73842,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.7,85.5,43.3,31.9,89.3,Database 2
1569,Iran,0.61,1.2,64.0,0.24,73843,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,29.5,85.1,47.2,31.9,89.3,Database 2
1570,Iran,0.66,1.4,64.0,0.22,73844,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,29.5,85.1,43.3,31.9,89.3,Database 2
1571,Iran,0.56,1.2,54.0,0.24,73845,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,32.6,90.7,47.2,31.9,89.3,Database 2
1572,Iran,0.6,1.2,62.0,0.2,73846,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,32.6,90.7,39.4,31.9,89.3,Database 2
1573,Iran,0.56,1.4,56.0,0.19,73847,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,32.4,90.3,37.4,31.9,89.3,Database 2
1574,Iran,0.7,1.2,56.0,0.3,73848,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,31.8,89.2,59.1,31.9,89.3,Database 2
1575,Iran,0.48,1.2,53.0,0.21,73849,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,no change,31.6,88.9,41.3,31.9,89.3,Database 2
1576,Iran,0.49,1.4,56.0,0.38,73850,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,cooler,32.7,90.9,74.8,31.9,89.3,Database 2
1577,Iran,0.49,1.4,53.0,0.2,73851,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,32.6,90.7,39.4,31.9,89.3,Database 2
1578,Iran,0.49,1.4,49.0,0.22,73852,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,1.0,cooler,32.1,89.8,43.3,31.9,89.3,Database 2
1579,Iran,0.49,1.2,64.0,0.32,73853,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,cooler,31.6,88.9,63.0,31.9,89.3,Database 2
1580,Iran,0.47,1.4,49.0,0.22,73854,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,1.0,cooler,32.1,89.8,43.3,31.9,89.3,Database 2
1581,Iran,0.45,1.2,57.0,0.28,73855,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,cooler,31.8,89.2,55.1,31.9,89.3,Database 2
1582,Iran,0.55,1.2,58.0,0.32,73856,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,cooler,31.6,88.9,63.0,31.9,89.3,Database 2
1583,Iran,0.71,1.2,58.0,0.34,73857,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,32.6,90.7,66.9,31.9,89.3,Database 2
1584,Iran,0.48,1.4,58.0,0.22,73858,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,32.1,89.8,43.3,31.9,89.3,Database 2
1585,Iran,0.48,1.2,49.0,0.45,73859,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,31.8,89.2,88.6,31.9,89.3,Database 2
1586,Iran,0.65,1.2,58.0,0.22,73860,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,cooler,32.1,89.8,43.3,31.9,89.3,Database 2
1587,Iran,0.55,1.2,56.0,0.32,73861,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,cooler,31.8,89.2,63.0,31.9,89.3,Database 2
1588,Iran,0.49,1.2,58.0,0.36,73862,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,31.6,88.9,70.9,31.9,89.3,Database 2
1589,Iran,0.48,1.2,58.0,0.34,73863,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,31.6,88.9,66.9,31.9,89.3,Database 2
1590,Iran,0.45,1.2,52.0,0.22,73864,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.2,84.6,43.3,31.9,89.3,Database 2
1591,Iran,0.67,1.0,55.0,0.18,73865,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,28.7,83.7,35.4,31.9,89.3,Database 2
1592,Iran,0.58,1.2,62.0,0.34,73866,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,cooler,31.6,88.9,66.9,31.9,89.3,Database 2
1593,Iran,0.58,1.2,59.0,0.18,73867,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,no change,30.4,86.7,35.4,31.9,89.3,Database 2
1594,Iran,0.58,1.2,50.0,0.19,73868,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.2,84.6,37.4,31.9,89.3,Database 2
1595,Iran,0.58,1.2,55.0,0.38,73869,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.0,84.2,74.8,31.9,89.3,Database 2
1596,Iran,0.58,1.2,58.0,0.28,73870,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,28.7,83.7,55.1,31.9,89.3,Database 2
1597,Iran,0.66,1.2,50.0,0.22,73871,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,29.2,84.6,43.3,31.9,89.3,Database 2
1598,Iran,0.65,1.2,56.0,0.31,73872,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,28.7,83.7,61.0,31.9,89.3,Database 2
1599,Iran,0.6,1.2,58.0,0.22,73873,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,32.1,89.8,43.3,31.9,89.3,Database 2
1600,Iran,0.53,1.0,62.0,0.23,73874,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,cooler,31.6,88.9,45.3,31.9,89.3,Database 2
1601,Iran,0.6,1.2,50.0,0.21,73875,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.2,84.6,41.3,31.9,89.3,Database 2
1602,Iran,0.6,1.2,58.0,0.28,73876,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,28.7,83.7,55.1,31.9,89.3,Database 2
1603,Iran,0.56,1.2,65.0,0.18,73877,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,28.4,83.1,35.4,31.9,89.3,Database 2
1604,Iran,0.4,1.2,58.0,0.2,73878,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,cooler,31.7,89.1,39.4,31.9,89.3,Database 2
1605,Iran,0.73,1.0,64.0,0.15,73879,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,28.5,83.3,29.5,31.9,89.3,Database 2
1606,Iran,0.56,1.4,70.0,0.17,73880,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,27.2,81.0,33.5,31.9,89.3,Database 2
1607,Iran,0.65,1.4,56.0,0.33,73881,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,cooler,31.2,88.2,65.0,31.9,89.3,Database 2
1608,Iran,0.48,1.2,62.0,0.24,73882,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,31.7,89.1,47.2,31.9,89.3,Database 2
1609,Iran,0.67,1.2,64.0,0.43,73883,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,28.5,83.3,84.6,31.9,89.3,Database 2
1610,Iran,0.73,1.2,70.0,0.14,73884,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,27.2,81.0,27.6,31.9,89.3,Database 2
1611,Iran,0.48,1.4,56.0,0.36,73885,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,cooler,31.2,88.2,70.9,31.9,89.3,Database 2
1612,Iran,0.48,1.2,61.0,0.33,73886,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,6.0,0.0,cooler,31.7,89.1,65.0,31.9,89.3,Database 2
1613,Iran,0.48,1.2,64.0,0.15,73887,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,28.5,83.3,29.5,31.9,89.3,Database 2
1614,Iran,0.55,1.2,70.0,0.16,73888,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,27.2,81.0,31.5,31.9,89.3,Database 2
1615,Iran,0.55,1.4,56.0,0.31,73889,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,1.0,cooler,31.2,88.2,61.0,31.9,89.3,Database 2
1616,Iran,0.55,1.0,64.0,0.19,73890,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,28.5,83.3,37.4,31.9,89.3,Database 2
1617,Iran,0.48,1.4,70.0,0.19,73891,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,27.2,81.0,37.4,31.9,89.3,Database 2
1618,Iran,0.65,1.4,56.0,0.16,73892,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,cooler,31.2,88.2,31.5,31.9,89.3,Database 2
1619,Iran,0.54,1.2,64.0,0.15,73893,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,no change,28.5,83.3,29.5,31.9,89.3,Database 2
1620,Iran,0.67,1.2,70.0,0.21,73894,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,27.2,81.0,41.3,31.9,89.3,Database 2
1621,Iran,0.45,1.2,57.0,0.23,73895,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,28.6,83.5,45.3,31.9,89.3,Database 2
1622,Iran,0.45,1.2,56.0,0.24,73896,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,cooler,29.0,84.2,47.2,31.9,89.3,Database 2
1623,Iran,0.46,1.2,57.0,0.23,73897,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,6.0,0.0,no change,28.6,83.5,45.3,31.9,89.3,Database 2
1624,Iran,0.46,1.2,56.0,0.23,73898,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,29.0,84.2,45.3,31.9,89.3,Database 2
1625,Iran,0.46,1.2,66.0,0.23,73899,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.6,87.1,45.3,31.9,89.3,Database 2
1626,Iran,0.46,1.4,58.0,0.17,73900,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,30.2,86.4,33.5,31.9,89.3,Database 2
1627,Iran,0.62,1.2,66.0,0.32,73901,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,30.6,87.1,63.0,31.9,89.3,Database 2
1628,Iran,0.56,1.2,62.0,0.34,73902,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,cooler,33.3,91.9,66.9,31.9,89.3,Database 2
1629,Iran,0.56,1.2,65.0,0.19,73903,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,1.0,cooler,31.7,89.1,37.4,31.9,89.3,Database 2
1630,Iran,0.56,1.2,66.0,0.3,73904,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.6,87.1,59.1,31.9,89.3,Database 2
1631,Iran,0.58,1.2,53.0,0.24,73905,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.7,89.1,47.2,31.9,89.3,Database 2
1632,Iran,0.45,1.2,53.0,0.36,73906,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,cooler,31.7,89.1,70.9,31.9,89.3,Database 2
1633,Iran,0.54,1.2,60.0,0.24,73907,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,no change,28.7,83.7,47.2,31.9,89.3,Database 2
1634,Iran,0.68,1.2,63.0,0.18,73908,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,no change,29.3,84.7,35.4,31.9,89.3,Database 2
1635,Iran,0.45,1.0,62.0,0.18,73909,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,29.8,85.6,35.4,31.9,89.3,Database 2
1636,Iran,0.46,1.2,60.0,0.23,73910,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,28.7,83.7,45.3,31.9,89.3,Database 2
1637,Iran,0.46,1.2,63.0,0.18,73911,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.3,84.7,35.4,31.9,89.3,Database 2
1638,Iran,0.65,1.2,62.0,0.21,73912,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,29.8,85.6,41.3,31.9,89.3,Database 2
1639,Iran,0.54,1.2,62.0,0.34,73913,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,cooler,30.7,87.3,66.9,31.9,89.3,Database 2
1640,Iran,0.78,1.2,60.0,0.18,73914,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,28.7,83.7,35.4,31.9,89.3,Database 2
1641,Iran,0.48,1.2,62.0,0.19,73915,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.8,85.6,37.4,31.9,89.3,Database 2
1642,Iran,0.65,1.2,62.0,0.23,73916,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,30.7,87.3,45.3,31.9,89.3,Database 2
1643,Iran,0.56,1.2,60.0,0.32,73917,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,31.2,88.2,63.0,31.9,89.3,Database 2
1644,Iran,0.78,1.2,60.0,0.17,73918,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,28.7,83.7,33.5,31.9,89.3,Database 2
1645,Iran,0.56,1.2,62.0,0.23,73919,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,cooler,29.8,85.6,45.3,31.9,89.3,Database 2
1646,Iran,0.46,1.2,62.0,0.24,73920,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,6.0,0.0,cooler,30.7,87.3,47.2,31.9,89.3,Database 2
1647,Iran,0.7,1.2,60.0,0.21,73921,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,1.0,cooler,28.7,83.7,41.3,31.9,89.3,Database 2
1648,Iran,0.62,1.2,62.0,0.24,73922,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,cooler,29.8,85.6,47.2,31.9,89.3,Database 2
1649,Iran,0.55,1.2,62.0,0.26,73923,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,cooler,30.7,87.3,51.2,31.9,89.3,Database 2
1650,Iran,0.53,1.2,60.0,0.23,73924,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,cooler,28.7,83.7,45.3,31.9,89.3,Database 2
1651,Iran,0.64,1.2,62.0,0.22,73925,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,29.8,85.6,43.3,31.9,89.3,Database 2
1652,Iran,0.56,1.2,62.0,0.24,73926,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,30.7,87.3,47.2,31.9,89.3,Database 2
1653,Iran,0.45,1.2,60.0,0.22,73927,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,28.7,83.7,43.3,31.9,89.3,Database 2
1654,Iran,0.65,1.2,62.0,0.25,73928,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,cooler,29.8,85.6,49.2,31.9,89.3,Database 2
1655,Iran,0.55,1.2,62.0,0.24,73929,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,cooler,30.7,87.3,47.2,31.9,89.3,Database 2
1656,Iran,0.57,1.2,55.0,0.18,73930,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.4,86.7,35.4,31.9,89.3,Database 2
1657,Iran,0.57,1.2,56.0,0.23,73931,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,30.4,86.7,45.3,31.9,89.3,Database 2
1658,Iran,0.57,1.2,53.0,0.24,73932,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,30.8,87.4,47.2,31.9,89.3,Database 2
1659,Iran,0.57,1.2,55.0,0.24,73933,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,cooler,30.8,87.4,47.2,31.9,89.3,Database 2
1660,Iran,0.57,1.4,65.0,0.24,73934,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.1,86.2,47.2,31.9,89.3,Database 2
1661,Iran,0.66,1.2,55.0,0.24,73935,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,30.4,86.7,47.2,31.9,89.3,Database 2
1662,Iran,0.65,1.2,56.0,0.24,73936,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,6.0,0.0,no change,30.4,86.7,47.2,31.9,89.3,Database 2
1663,Iran,0.51,1.2,69.0,0.32,73937,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,cooler,30.8,87.4,63.0,31.9,89.3,Database 2
1664,Iran,0.48,1.2,69.0,0.09,73938,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,1.0,cooler,30.8,87.4,17.7,31.9,89.3,Database 2
1665,Iran,0.43,1.2,65.0,0.18,73939,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.1,86.2,35.4,31.9,89.3,Database 2
1666,Iran,0.65,1.2,55.0,0.25,73940,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,30.4,86.7,49.2,31.9,89.3,Database 2
1667,Iran,0.65,1.2,65.0,0.12,73941,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,1.0,no change,30.1,86.2,23.6,31.9,89.3,Database 2
1668,Iran,0.66,1.0,73.0,0.21,73942,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,29.9,85.8,41.3,31.9,89.3,Database 2
1669,Iran,0.71,1.2,58.0,0.18,73943,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,cooler,29.5,85.1,35.4,31.9,89.3,Database 2
1670,Iran,0.48,1.0,65.0,0.32,73944,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,30.1,86.2,63.0,31.9,89.3,Database 2
1671,Iran,0.71,1.0,68.0,0.24,73945,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,29.9,85.8,47.2,31.9,89.3,Database 2
1672,Iran,0.7,1.2,58.0,0.21,73946,Shahin Heidari,2014.0,Summer,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,cooler,29.5,85.1,41.3,31.9,89.3,Database 2
