,Country,Clo,Met,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Database
415,Indonesia,,1.0,67.0,83779,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-1.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
416,Indonesia,0.53,1.0,67.0,83780,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
417,Indonesia,0.53,1.0,67.0,83781,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,26.0,0.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
418,Indonesia,0.53,1.0,67.0,83782,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,48.0,0.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
419,Indonesia,0.63,1.0,67.0,83783,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
420,Indonesia,0.53,1.0,67.0,83784,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
421,Indonesia,0.63,1.0,67.0,83785,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,-2.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
422,Indonesia,0.63,1.0,67.0,83786,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,-2.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
423,Indonesia,0.53,1.0,67.0,83787,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,39.0,-1.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
424,Indonesia,0.63,1.0,67.0,83788,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,-2.0,24.0,75.2,24.0,75.2,24.3,75.7,Database 1
425,Indonesia,0.63,1.0,67.0,83789,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-1.0,24.0,75.2,24.0,75.2,24.3,75.7,Database 1
426,Indonesia,0.63,1.0,67.0,83790,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,22.0,-1.0,24.0,75.2,24.0,75.2,24.3,75.7,Database 1
427,Indonesia,0.63,1.0,67.0,83791,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,0.0,24.0,75.2,24.0,75.2,24.3,75.7,Database 1
428,Indonesia,0.63,1.0,67.0,83792,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,0.0,24.0,75.2,24.0,75.2,24.3,75.7,Database 1
429,Indonesia,0.63,1.0,67.0,83793,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,39.0,0.0,24.0,75.2,24.0,75.2,24.3,75.7,Database 1
430,Indonesia,0.63,1.0,67.0,83794,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,-1.0,24.0,75.2,24.0,75.2,24.3,75.7,Database 1
431,Indonesia,0.53,1.0,67.0,83795,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,24.0,75.2,24.0,75.2,24.3,75.7,Database 1
432,Indonesia,0.63,1.0,67.0,83796,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,-1.0,24.0,75.2,24.0,75.2,24.3,75.7,Database 1
433,Indonesia,0.63,1.0,67.0,83797,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,24.0,75.2,24.0,75.2,24.3,75.7,Database 1
434,Indonesia,0.63,1.0,64.0,83798,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,2.0,25.0,77.0,25.0,77.0,25.6,78.1,Database 1
435,Indonesia,0.63,1.0,64.0,83799,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,-2.0,25.0,77.0,25.0,77.0,25.6,78.1,Database 1
436,Indonesia,0.77,1.0,64.0,83800,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,41.0,0.0,24.0,75.2,24.0,75.2,25.1,77.2,Database 1
437,Indonesia,0.63,1.0,64.0,83801,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-1.0,24.0,75.2,24.0,75.2,25.1,77.2,Database 1
438,Indonesia,0.63,1.0,64.0,83802,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,21.0,-1.0,24.0,75.2,24.0,75.2,24.1,75.4,Database 1
439,Indonesia,0.53,1.0,64.0,83803,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,1.0,24.0,75.2,24.0,75.2,24.1,75.4,Database 1
440,Indonesia,0.63,1.0,64.0,83804,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,-1.0,24.0,75.2,24.0,75.2,24.1,75.4,Database 1
441,Indonesia,0.85,1.0,64.0,83805,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,0.0,24.0,75.2,24.0,75.2,24.1,75.4,Database 1
442,Indonesia,0.85,1.0,64.0,83806,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,24.0,75.2,24.0,75.2,24.1,75.4,Database 1
443,Indonesia,0.77,1.0,64.0,83807,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,45.0,0.0,24.0,75.2,24.0,75.2,24.1,75.4,Database 1
444,Indonesia,1.06,1.0,64.0,83808,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,0.0,24.0,75.2,24.0,75.2,24.1,75.4,Database 1
445,Indonesia,1.06,1.0,64.0,83809,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,-1.0,24.0,75.2,24.0,75.2,24.1,75.4,Database 1
446,Indonesia,0.85,1.0,64.0,83810,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,0.0,25.0,77.0,25.0,77.0,25.5,77.9,Database 1
447,Indonesia,0.77,1.0,64.0,83811,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,52.0,0.0,25.0,77.0,25.0,77.0,25.5,77.9,Database 1
448,Indonesia,0.77,1.0,64.0,83812,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,38.0,0.0,25.0,77.0,25.0,77.0,25.5,77.9,Database 1
449,Indonesia,1.06,1.0,61.0,83813,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,0.0,26.0,78.8,26.0,78.8,26.3,79.3,Database 1
450,Indonesia,0.63,1.0,61.0,83814,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,-1.0,23.0,73.4,23.0,73.4,24.1,75.4,Database 1
451,Indonesia,0.53,1.0,61.0,83815,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,-1.0,23.0,73.4,23.0,73.4,24.1,75.4,Database 1
452,Indonesia,0.63,1.0,61.0,83816,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,-2.0,23.0,73.4,23.0,73.4,24.1,75.4,Database 1
453,Indonesia,0.63,1.0,62.0,83817,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,-2.0,23.0,73.4,23.0,73.4,23.3,73.9,Database 1
454,Indonesia,0.85,1.0,63.0,83818,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-2.0,23.0,73.4,23.0,73.4,23.3,73.9,Database 1
455,Indonesia,0.63,1.0,62.0,83819,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,-1.0,25.0,77.0,25.0,77.0,24.3,75.7,Database 1
456,Indonesia,0.63,1.0,62.0,83820,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,23.0,-2.0,25.0,77.0,25.0,77.0,24.3,75.7,Database 1
457,Indonesia,0.85,1.0,65.0,83821,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,-2.0,23.0,73.4,23.0,73.4,23.7,74.7,Database 1
458,Indonesia,0.53,1.0,79.0,83822,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,27.0,1.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
459,Indonesia,0.53,1.0,79.0,83823,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,30.0,2.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
460,Indonesia,0.53,1.0,79.0,83824,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,25.0,2.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
461,Indonesia,0.53,1.0,79.0,83825,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,22.0,1.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
462,Indonesia,0.53,1.0,79.0,83826,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,28.0,1.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
463,Indonesia,0.53,1.0,79.0,83827,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,32.0,0.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
464,Indonesia,,1.0,79.0,83828,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,,2.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
465,Indonesia,0.53,1.0,79.0,83829,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,30.0,0.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
466,Indonesia,0.53,1.0,79.0,83830,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,34.0,1.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
467,Indonesia,0.63,1.0,79.0,83831,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,,2.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
468,Indonesia,0.63,1.0,79.0,83832,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,29.0,2.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
469,Indonesia,0.63,1.0,79.0,83833,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,31.0,0.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
470,Indonesia,0.63,1.0,79.0,83834,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,29.0,2.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
471,Indonesia,,1.0,79.0,83835,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,,0.0,29.0,84.2,29.0,84.2,29.6,85.3,Database 1
472,Indonesia,0.63,1.0,76.0,83836,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,39.0,0.0,28.0,82.4,28.0,82.4,28.6,83.5,Database 1
473,Indonesia,0.53,1.0,76.0,83837,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,31.0,0.0,28.0,82.4,28.0,82.4,28.6,83.5,Database 1
474,Indonesia,0.53,1.0,76.0,83838,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,28.0,2.0,28.0,82.4,28.0,82.4,28.6,83.5,Database 1
475,Indonesia,0.53,1.0,70.0,83839,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,29.0,2.0,31.0,87.8,31.0,87.8,31.2,88.2,Database 1
476,Indonesia,0.53,1.0,70.0,83840,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,33.0,2.0,31.0,87.8,31.0,87.8,31.2,88.2,Database 1
477,Indonesia,0.63,1.0,70.0,83841,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,27.0,0.0,31.0,87.8,31.0,87.8,31.2,88.2,Database 1
478,Indonesia,0.63,1.0,70.0,83842,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,27.0,2.0,31.0,87.8,31.0,87.8,31.2,88.2,Database 1
479,Indonesia,0.63,1.0,70.0,83843,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,29.0,2.0,31.0,87.8,31.0,87.8,31.2,88.2,Database 1
480,Indonesia,,1.0,70.0,83844,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,,2.0,31.0,87.8,31.0,87.8,31.2,88.2,Database 1
481,Indonesia,0.53,1.0,70.0,83845,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,51.0,2.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
482,Indonesia,0.63,1.0,70.0,83846,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,,2.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
483,Indonesia,0.63,1.0,70.0,83847,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,46.0,2.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
484,Indonesia,0.53,1.0,70.0,83848,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,42.0,1.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
485,Indonesia,0.53,1.0,70.0,83849,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,,2.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
486,Indonesia,0.53,1.0,70.0,83850,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,,1.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
487,Indonesia,,1.0,70.0,83851,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,,1.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
488,Indonesia,0.53,1.0,70.0,83852,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,50.0,0.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
489,Indonesia,0.53,1.0,70.0,83853,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,34.0,1.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
490,Indonesia,0.63,1.0,70.0,83854,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,39.0,1.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
491,Indonesia,0.53,1.0,70.0,83855,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,40.0,2.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
492,Indonesia,0.53,1.0,70.0,83856,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,38.0,1.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
493,Indonesia,0.53,1.0,70.0,83857,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,49.0,0.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
494,Indonesia,0.53,1.0,70.0,83858,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,43.0,2.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
495,Indonesia,0.53,1.0,70.0,83859,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,51.0,1.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
496,Indonesia,0.53,1.0,70.0,83860,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,51.0,0.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
497,Indonesia,0.53,1.0,70.0,83861,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,41.0,2.0,30.0,86.0,30.0,86.0,30.4,86.7,Database 1
498,Indonesia,0.53,1.0,71.0,83862,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Naturally Ventilated,39.0,0.0,30.0,86.0,30.0,86.0,30.1,86.2,Database 1
