,Country,Clo,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Database
78,Canada,0.5,53.9,84038,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,40.0,-2.0,no change,23.4,74.1,23.4,74.1,Database 1
79,Canada,1.3,62.2,84039,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,52.0,-1.0,no change,21.7,71.1,22.0,71.6,Database 1
80,Canada,0.4,57.0,84040,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,39.0,-1.0,no change,23.1,73.6,23.3,73.9,Database 1
81,Canada,1.1,59.3,84041,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,39.0,-1.0,cooler,22.2,72.0,22.5,72.5,Database 1
82,Canada,0.4,61.8,84042,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,41.0,-2.0,warmer,22.4,72.3,23.0,73.4,Database 1
83,Canada,0.5,57.1,84043,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,49.0,0.0,no change,22.9,73.2,23.2,73.8,Database 1
84,Canada,0.7,57.2,84044,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,40.0,-1.0,cooler,23.0,73.4,23.3,73.9,Database 1
85,Canada,0.4,57.2,84045,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,35.0,-1.0,cooler,22.8,73.0,23.0,73.4,Database 1
86,Canada,0.6,58.7,84046,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,51.0,1.0,no change,22.1,71.8,22.5,72.5,Database 1
87,Canada,0.4,55.3,84047,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,46.0,0.0,no change,23.1,73.6,23.4,74.1,Database 1
88,Canada,0.8,57.8,84048,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,48.0,-1.0,no change,22.3,72.1,22.6,72.7,Database 1
89,Canada,0.6,58.5,84049,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,54.0,-1.0,no change,22.9,73.2,23.1,73.6,Database 1
90,Canada,0.5,58.4,84050,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,38.0,-1.0,no change,22.4,72.3,22.6,72.7,Database 1
91,Canada,0.5,58.5,84051,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,46.0,-1.0,cooler,21.7,71.1,22.3,72.1,Database 1
92,Canada,0.4,55.8,84052,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,43.0,0.0,no change,22.8,73.0,23.0,73.4,Database 1
93,Canada,0.7,57.7,84053,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,51.0,0.0,no change,22.2,72.0,22.2,72.0,Database 1
94,Canada,0.5,54.2,84054,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,27.0,0.0,no change,23.0,73.4,23.4,74.1,Database 1
95,Canada,0.5,54.4,84055,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,48.0,0.0,warmer,22.8,73.0,23.0,73.4,Database 1
96,Canada,1.3,56.2,84056,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,51.0,-1.0,no change,22.5,72.5,22.6,72.7,Database 1
97,Canada,0.4,53.5,84057,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,32.0,-1.0,no change,23.2,73.8,23.5,74.3,Database 1
98,Canada,0.5,54.9,84058,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,50.0,-1.0,warmer,22.9,73.2,23.1,73.6,Database 1
99,Canada,0.4,57.2,84059,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,39.0,-1.0,no change,21.7,71.1,22.0,71.6,Database 1
100,Canada,0.4,56.9,84060,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,35.0,-1.0,no change,22.2,72.0,22.5,72.5,Database 1
101,Canada,1.1,54.3,84061,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,44.0,-2.0,no change,23.2,73.8,23.4,74.1,Database 1
102,Canada,0.4,55.9,84062,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,41.0,-1.0,warmer,22.4,72.3,22.4,72.3,Database 1
103,Canada,0.7,57.6,84063,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,49.0,-1.0,no change,22.6,72.7,22.9,73.2,Database 1
104,Canada,0.7,57.2,84064,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,50.0,-2.0,no change,22.6,72.7,22.6,72.7,Database 1
105,Canada,0.6,54.4,84065,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,52.0,0.0,no change,22.9,73.2,23.2,73.8,Database 1
106,Canada,0.5,55.2,84066,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,42.0,-1.0,no change,23.0,73.4,23.0,73.4,Database 1
107,Canada,0.5,54.6,84067,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,43.0,1.0,cooler,23.3,73.9,23.4,74.1,Database 1
108,Canada,1.0,57.2,84068,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,47.0,-1.0,no change,22.4,72.3,22.7,72.9,Database 1
109,Canada,0.5,57.2,84069,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,34.0,0.0,no change,22.6,72.7,23.0,73.4,Database 1
110,Canada,0.4,56.5,84070,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,29.0,-1.0,no change,22.9,73.2,23.0,73.4,Database 1
111,Canada,0.6,57.3,84071,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,45.0,-1.0,no change,22.9,73.2,23.0,73.4,Database 1
112,Canada,0.9,56.6,84072,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,43.0,,no change,22.7,72.9,22.8,73.0,Database 1
113,Canada,0.5,54.5,84073,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,39.0,-2.0,warmer,23.2,73.8,23.3,73.9,Database 1
114,Canada,0.5,54.5,84074,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,37.0,-2.0,warmer,23.3,73.9,23.4,74.1,Database 1
115,Canada,1.3,59.4,84075,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,44.0,-1.0,no change,21.7,71.1,22.0,71.6,Database 1
116,Canada,1.4,56.2,84076,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,39.0,-1.0,warmer,22.6,72.7,22.6,72.7,Database 1
117,Canada,0.5,56.7,84077,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,49.0,-1.0,no change,22.4,72.3,22.7,72.9,Database 1
118,Canada,0.4,43.4,84078,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,47.0,2.0,cooler,23.4,74.1,23.4,74.1,Database 1
119,Canada,0.8,45.6,84079,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,46.0,0.0,cooler,23.2,73.8,23.5,74.3,Database 1
120,Canada,0.5,42.7,84080,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,40.0,-1.0,no change,23.8,74.8,24.2,75.6,Database 1
121,Canada,0.4,41.6,84081,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,36.0,0.0,cooler,24.1,75.4,24.2,75.6,Database 1
122,Canada,0.5,39.9,84082,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,35.0,1.0,no change,24.8,76.6,24.8,76.6,Database 1
123,Canada,0.4,40.9,84083,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,33.0,0.0,no change,24.2,75.6,24.5,76.1,Database 1
124,Canada,0.4,39.5,84084,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,31.0,1.0,cooler,24.5,76.1,24.7,76.5,Database 1
125,Canada,0.4,39.6,84085,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,41.0,-1.0,no change,24.3,75.7,24.7,76.5,Database 1
126,Canada,0.4,44.3,84086,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,44.0,-1.0,no change,23.8,74.8,23.6,74.5,Database 1
127,Canada,0.4,45.4,84087,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,32.0,0.0,no change,24.5,76.1,24.7,76.5,Database 1
128,Canada,0.7,46.4,84088,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,32.0,-1.0,no change,24.2,75.6,24.7,76.5,Database 1
129,Canada,0.4,47.1,84089,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,31.0,1.0,cooler,24.1,75.4,24.2,75.6,Database 1
130,Canada,0.4,45.2,84090,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,41.0,0.0,no change,24.9,76.8,25.1,77.2,Database 1
131,Canada,0.4,46.7,84091,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,55.0,-2.0,no change,24.5,76.1,24.9,76.8,Database 1
132,Canada,0.6,47.7,84092,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,32.0,0.0,cooler,24.1,75.4,24.4,75.9,Database 1
133,Canada,0.4,45.5,84093,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,45.0,0.0,no change,24.4,75.9,24.6,76.3,Database 1
134,Canada,0.5,46.9,84094,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1994.0,Summer,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,27.0,-2.0,warmer,23.8,74.8,24.7,76.5,Database 1
