,Country,Clo,Met,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal preference,Thermal comfort,Air temperature (¡C),Air temperature (¡F),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
446,Japan,1.26,2.0,27.0,62546,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,warmer,4.3,10.2,50.4,7.0,44.6,Database 2
447,Japan,1.41,1.2,64.0,62547,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,12.8,55.0,7.0,44.6,Database 2
448,Japan,0.91,1.2,50.7,62548,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,14.8,58.6,7.0,44.6,Database 2
449,Japan,1.26,1.2,26.0,62549,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,4.3,20.1,68.1,7.0,44.6,Database 2
450,Japan,0.71,1.2,53.7,62550,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,12.2,53.9,7.0,44.6,Database 2
451,Japan,1.38,1.2,70.0,62551,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,warmer,4.3,11.2,52.2,7.0,44.6,Database 2
452,Japan,0.73,1.2,66.0,62552,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,2.6,7.7,45.8,7.0,44.6,Database 2
453,Japan,0.73,1.0,65.0,62553,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,2.6,8.4,47.2,7.0,44.6,Database 2
454,Japan,0.73,1.0,59.7,62554,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,3.4,9.0,48.2,7.0,44.6,Database 2
455,Japan,0.76,1.2,58.3,62555,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,warmer,2.6,9.7,49.5,7.0,44.6,Database 2
456,Japan,1.27,1.6,22.0,62556,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,3.4,17.4,63.3,7.0,44.6,Database 2
457,Japan,0.73,1.0,59.7,62557,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,2.6,9.2,48.5,7.0,44.6,Database 2
458,Japan,0.9,1.6,59.7,62558,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,8.5,47.4,7.0,44.6,Database 2
459,Japan,0.95,1.8,24.7,62559,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,3.4,18.2,64.8,7.0,44.6,Database 2
460,Japan,0.95,1.2,29.3,62560,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,4.3,25.5,77.9,7.0,44.6,Database 2
461,Japan,0.95,1.2,63.3,62561,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,no change,3.4,11.4,52.6,7.0,44.6,Database 2
462,Japan,1.0,1.2,50.3,62562,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,warmer,2.6,12.7,54.8,7.0,44.6,Database 2
463,Japan,1.15,1.8,28.7,62563,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,5.1,21.8,71.3,7.0,44.6,Database 2
464,Japan,1.15,1.8,31.0,62564,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,3.4,13.9,57.0,7.0,44.6,Database 2
465,Japan,1.15,1.2,32.7,62565,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,4.3,25.6,78.0,7.0,44.6,Database 2
466,Japan,1.11,1.9,14.0,62566,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,5.1,26.4,79.5,7.0,44.6,Database 2
467,Japan,1.06,1.2,32.0,62567,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,4.3,25.7,78.3,7.0,44.6,Database 2
468,Japan,0.68,1.2,65.0,62568,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,3.4,15.5,59.8,7.0,44.6,Database 2
469,Japan,0.73,1.9,14.0,62569,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,23.3,73.9,7.0,44.6,Database 2
470,Japan,0.68,1.2,49.0,62570,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,3.4,12.8,55.0,7.0,44.6,Database 2
471,Japan,0.68,1.2,35.3,62571,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,4.3,23.8,74.8,7.0,44.6,Database 2
472,Japan,1.23,1.2,31.7,62572,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,3.4,22.1,71.7,7.0,44.6,Database 2
473,Japan,1.09,1.2,35.0,62573,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,1.7,20.2,68.4,7.0,44.6,Database 2
474,Japan,1.11,1.2,37.0,62574,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,warmer,3.4,19.5,67.0,7.0,44.6,Database 2
475,Japan,0.86,1.0,46.0,62575,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,5.1,15.6,60.0,7.0,44.6,Database 2
476,Japan,0.53,1.6,41.0,62576,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,16.7,62.1,7.0,44.6,Database 2
477,Japan,1.14,1.2,35.0,62577,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,3.4,23.3,74.0,7.0,44.6,Database 2
478,Japan,1.74,1.0,45.0,62578,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,warmer,3.4,18.7,65.7,7.0,44.6,Database 2
479,Japan,0.79,1.2,38.3,62579,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,16.5,61.8,7.0,44.6,Database 2
480,Japan,1.16,1.2,21.7,62580,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,2.6,23.0,73.3,7.0,44.6,Database 2
481,Japan,1.21,1.2,28.3,62581,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,3.4,25.7,78.3,7.0,44.6,Database 2
482,Japan,0.61,,24.3,62582,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,warmer,3.4,15.2,59.3,7.0,44.6,Database 2
483,Japan,1.16,1.2,43.0,62583,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,1.7,9.5,49.2,7.0,44.6,Database 2
484,Japan,0.56,,30.3,62584,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,3.4,26.2,79.2,7.0,44.6,Database 2
485,Japan,1.16,1.2,34.0,62585,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,3.4,21.5,70.8,7.0,44.6,Database 2
486,Japan,1.19,1.2,38.0,62586,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,2.6,22.5,72.5,7.0,44.6,Database 2
487,Japan,0.91,1.2,33.3,62587,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,warmer,3.4,18.4,65.1,7.0,44.6,Database 2
488,Japan,1.26,1.2,48.7,62588,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,17.5,63.6,7.0,44.6,Database 2
489,Japan,0.61,1.2,31.3,62589,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,warmer,5.1,19.1,66.3,7.0,44.6,Database 2
490,Japan,1.61,3.0,27.3,62590,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,4.3,16.0,60.7,7.0,44.6,Database 2
491,Japan,1.61,3.0,53.3,62591,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,5.1,16.7,62.0,7.0,44.6,Database 2
492,Japan,1.54,1.6,25.0,62592,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,warmer,4.3,22.2,72.0,7.0,44.6,Database 2
493,Japan,1.06,1.2,51.3,62593,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,3.4,13.1,55.5,7.0,44.6,Database 2
494,Japan,1.36,1.0,32.0,62594,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,19.1,66.4,7.0,44.6,Database 2
495,Japan,1.65,1.2,22.0,62595,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,4.3,21.3,70.3,7.0,44.6,Database 2
