,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal comfort,activity_10,activity_30,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Tg_m (¡C),Tg_m (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Blind (curtain),Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
1410,Tunisia,-1.4,47.0,20.79,0.79,1.0,53.0,0.07,28435,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,19.6,67.3,19.6,67.3,19.7,67.4,19.7,67.5,12.86,0.07,12.87,0.0,0.0,13.0,55.4,Database 2
1411,Tunisia,-1.8,65.0,19.84,0.7,1.0,56.0,0.06,28436,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,19.2,66.6,19.2,66.6,19.3,66.8,19.4,66.9,11.34,0.06,11.34,1.0,1.0,13.0,55.4,Database 2
1412,Tunisia,-0.7,17.0,22.24,0.93,1.3,57.0,0.01,28437,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,2.0,17.2,63.0,17.2,63.0,17.4,63.3,17.5,63.5,2.58,0.01,2.58,0.0,0.0,13.0,55.4,Database 2
1413,Tunisia,-0.9,21.0,21.93,0.8,1.2,59.0,0.07,28438,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.6,18.9,66.0,18.9,66.0,19.1,66.4,19.3,66.7,13.69,0.07,13.7,0.0,0.0,13.0,55.4,Database 2
1414,Tunisia,-1.0,26.0,21.27,0.93,1.3,52.0,0.01,28439,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,2.0,16.0,60.8,16.0,60.8,16.4,61.5,16.6,61.9,2.76,0.01,2.76,0.0,0.0,13.0,55.4,Database 2
1415,Tunisia,-0.4,9.0,24.26,1.34,1.0,55.0,0.06,28440,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,19.2,66.6,19.2,66.6,19.3,66.8,19.4,66.9,11.34,0.06,11.34,1.0,1.0,13.0,55.4,Database 2
1416,Tunisia,-0.2,6.0,24.99,1.17,1.2,50.0,0.04,28441,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.6,19.1,66.4,19.1,66.4,19.5,67.0,19.7,67.5,7.64,0.04,7.64,0.0,0.0,13.0,55.4,Database 2
1417,Tunisia,-1.2,34.0,20.77,0.76,1.2,55.0,0.05,28442,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,18.1,64.6,18.1,64.6,18.2,64.8,18.3,64.9,9.83,0.05,9.84,1.0,0.0,13.0,55.4,Database 2
1418,Tunisia,-0.4,9.0,23.94,1.3,1.1,55.0,0.08,28443,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,18.5,65.3,18.5,65.3,18.7,65.6,18.8,65.8,16.39,0.08,16.41,1.0,0.0,13.0,55.4,Database 2
1419,Tunisia,-0.5,10.0,23.75,1.3,1.1,56.0,0.08,28444,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,18.4,65.1,18.4,65.1,18.5,65.3,18.6,65.5,16.21,0.08,16.22,1.0,0.0,13.0,55.4,Database 2
1420,Tunisia,-2.2,84.0,18.76,0.62,1.0,55.0,0.04,28445,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.8,65.8,18.8,65.8,18.9,66.1,19.0,66.2,7.91,0.04,7.91,0.0,0.0,13.0,55.4,Database 2
1421,Tunisia,-0.7,15.0,22.43,0.76,1.3,55.0,0.04,28446,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.6,18.8,65.8,18.8,65.8,18.9,66.1,19.0,66.2,7.91,0.04,7.91,0.0,0.0,13.0,55.4,Database 2
1422,Tunisia,-1.5,49.0,20.18,0.82,1.1,57.0,0.03,28447,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.2,18.2,64.8,18.2,64.8,18.4,65.1,18.5,65.3,6.18,0.03,6.19,1.0,0.0,13.0,55.4,Database 2
1423,Tunisia,-0.9,24.0,21.91,0.92,1.1,58.0,0.05,28448,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.2,19.2,66.6,19.2,66.6,19.4,66.9,19.5,67.1,10.51,0.05,10.52,1.0,1.0,13.0,55.4,Database 2
1424,Tunisia,-1.8,67.0,19.46,0.6,1.1,58.0,0.05,28449,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.2,19.2,66.6,19.2,66.6,19.4,66.9,19.5,67.1,10.51,0.05,10.52,1.0,1.0,13.0,55.4,Database 2
1425,Tunisia,-2.3,87.0,18.54,0.63,1.0,53.0,0.06,28450,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.4,65.1,18.4,65.1,18.6,65.5,18.7,65.7,11.93,0.06,11.94,0.0,1.0,13.0,55.4,Database 2
1426,Tunisia,-1.4,43.0,20.32,0.68,1.2,53.0,0.06,28451,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.6,18.4,65.1,18.4,65.1,18.6,65.5,18.7,65.7,11.93,0.06,11.94,0.0,1.0,13.0,55.4,Database 2
1427,Tunisia,-1.1,29.0,21.25,0.75,1.2,55.0,0.02,28452,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.6,18.9,66.0,18.9,66.0,19.0,66.3,19.1,66.4,4.22,0.02,4.22,1.0,0.0,13.0,55.4,Database 2
1428,Tunisia,-1.8,66.0,19.41,0.65,1.1,55.0,0.02,28453,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.2,18.9,66.0,18.9,66.0,19.0,66.3,19.1,66.4,4.22,0.02,4.22,1.0,0.0,13.0,55.4,Database 2
1429,Tunisia,-1.1,30.0,20.94,0.58,1.3,56.0,0.07,28454,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.6,18.7,65.7,18.7,65.7,18.9,66.1,19.1,66.4,13.36,0.07,13.37,1.0,0.0,13.0,55.4,Database 2
1430,Tunisia,-1.9,71.0,19.56,0.7,1.0,56.0,0.07,28455,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.7,65.7,18.7,65.7,18.9,66.1,19.1,66.4,13.36,0.07,13.37,1.0,0.0,13.0,55.4,Database 2
1431,Tunisia,-2.4,92.0,18.27,0.52,1.0,56.0,0.1,28456,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,19.1,66.4,19.1,66.4,19.2,66.6,19.3,66.7,18.93,0.1,18.95,1.0,0.0,13.0,55.4,Database 2
1432,Tunisia,-1.6,56.0,19.66,0.51,1.2,56.0,0.1,28457,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,19.1,66.4,19.1,66.4,19.2,66.6,19.3,66.7,18.93,0.1,18.95,1.0,0.0,13.0,55.4,Database 2
1433,Tunisia,-1.4,44.0,20.28,0.65,1.2,52.0,0.01,28458,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.6,18.7,65.7,18.7,65.7,18.9,66.0,19.0,66.2,2.87,0.01,2.87,0.0,0.0,13.0,55.4,Database 2
1434,Tunisia,-1.8,67.0,19.72,0.75,1.0,52.0,0.01,28459,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.7,65.7,18.7,65.7,18.9,66.0,19.0,66.2,2.87,0.01,2.87,0.0,0.0,13.0,55.4,Database 2
1435,Tunisia,-2.4,92.0,18.26,0.55,1.0,58.0,0.03,28460,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.8,65.8,18.8,65.8,19.0,66.2,19.1,66.4,5.31,0.03,5.32,0.0,0.0,13.0,55.4,Database 2
1436,Tunisia,-1.2,35.0,20.78,0.67,1.2,58.0,0.03,28461,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,18.8,65.8,18.8,65.8,19.0,66.2,19.1,66.4,5.31,0.03,5.32,0.0,0.0,13.0,55.4,Database 2
1437,Tunisia,-1.8,69.0,19.3,0.63,1.1,53.0,0.02,28462,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.2,18.9,66.0,18.9,66.0,19.1,66.4,19.2,66.6,3.87,0.02,3.88,1.0,0.0,13.0,55.4,Database 2
1438,Tunisia,-1.6,54.0,20.39,0.81,1.0,53.0,0.02,28463,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,18.9,66.0,18.9,66.0,19.1,66.4,19.2,66.6,3.87,0.02,3.88,1.0,0.0,13.0,55.4,Database 2
1439,Tunisia,-1.0,25.0,21.8,0.9,1.1,55.0,0.02,28464,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,19.4,66.9,19.4,66.9,19.5,67.2,19.6,67.3,3.89,0.02,3.89,1.0,0.0,13.0,55.4,Database 2
1440,Tunisia,-1.6,58.0,19.44,0.58,1.2,55.0,0.05,28465,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,18.3,64.9,18.3,64.9,18.4,65.2,18.5,65.3,10.09,0.05,10.1,1.0,0.0,13.0,55.4,Database 2
1441,Tunisia,-0.4,8.0,24.19,1.33,1.1,56.0,0.03,28466,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,18.6,65.5,18.6,65.5,18.8,65.8,18.9,66.0,6.06,0.03,6.06,1.0,0.0,13.0,55.4,Database 2
1442,Tunisia,-1.4,44.0,20.94,0.82,1.0,55.0,0.07,28467,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,2.0,1.0,1.0,19.4,66.9,19.4,66.9,19.5,67.1,19.6,67.3,14.55,0.07,14.56,1.0,0.0,13.0,55.4,Database 2
1443,Tunisia,-1.1,31.0,21.05,0.75,1.2,53.0,0.05,28468,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,18.5,65.3,18.5,65.3,18.6,65.5,18.7,65.7,10.35,0.05,10.36,1.0,0.0,13.0,55.4,Database 2
1444,Tunisia,-1.2,35.0,20.72,0.71,1.2,56.0,0.02,28469,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,18.5,65.3,18.5,65.3,18.6,65.5,18.7,65.7,3.93,0.02,3.94,1.0,0.0,13.0,55.4,Database 2
1445,Tunisia,-1.2,37.0,20.83,0.93,1.1,58.0,0.02,28470,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,18.1,64.6,18.1,64.6,18.2,64.8,18.3,64.9,4.0,0.02,4.0,1.0,0.0,13.0,55.4,Database 2
1446,Tunisia,-1.3,38.0,21.02,0.77,1.1,55.0,0.07,28471,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,19.1,66.4,19.1,66.4,19.4,67.0,19.7,67.5,14.03,0.07,14.04,1.0,0.0,13.0,55.4,Database 2
1447,Tunisia,-0.6,13.0,23.07,1.18,1.1,57.0,0.02,28472,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,18.6,65.5,18.6,65.5,18.8,65.8,18.9,66.0,3.08,0.02,3.08,1.0,1.0,13.0,55.4,Database 2
1448,Tunisia,-0.8,20.0,22.22,1.01,1.1,58.0,0.03,28473,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,18.9,66.0,18.9,66.0,19.1,66.4,19.2,66.6,4.98,0.03,4.98,1.0,0.0,13.0,55.4,Database 2
1449,Tunisia,-0.8,20.0,22.0,0.81,1.2,56.0,0.03,28474,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,18.9,66.0,18.9,66.0,19.1,66.4,19.2,66.6,6.34,0.03,6.34,1.0,0.0,13.0,55.4,Database 2
1450,Tunisia,,,,,1.2,56.0,0.02,28475,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,19.4,66.9,19.4,66.9,19.5,67.2,19.6,67.3,3.89,0.02,3.89,1.0,0.0,13.0,55.4,Database 2
1451,Tunisia,-0.8,17.0,22.57,1.08,1.1,55.0,0.02,28476,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,18.8,65.8,18.8,65.8,19.0,66.2,19.1,66.4,3.2,0.02,3.2,1.0,0.0,13.0,55.4,Database 2
1452,Tunisia,-1.1,29.0,21.77,1.04,1.0,56.0,0.02,28477,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,18.7,65.7,18.7,65.7,18.8,65.9,18.9,66.0,3.14,0.02,3.14,1.0,1.0,13.0,55.4,Database 2
1453,Tunisia,-0.9,24.0,22.22,1.07,1.0,54.0,0.03,28478,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,18.9,66.0,18.9,66.0,19.1,66.4,19.2,66.6,4.98,0.03,4.98,1.0,0.0,13.0,55.4,Database 2
1454,Tunisia,-2.5,93.0,17.78,0.46,1.1,53.0,0.06,28479,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,18.8,65.8,18.8,65.8,19.0,66.2,19.1,66.4,12.53,0.06,12.54,1.0,0.0,13.0,55.4,Database 2
1455,Tunisia,-0.7,16.0,22.63,1.08,1.1,55.0,0.06,28480,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,18.9,66.0,18.9,66.0,19.0,66.2,19.1,66.4,11.77,0.06,11.77,1.0,0.0,13.0,55.4,Database 2
1456,Tunisia,-1.3,38.0,20.86,0.83,1.1,55.0,0.06,28481,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,Csa,Hot-summer Mediterranean,Tunis,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,18.9,66.0,18.9,66.0,19.0,66.2,19.1,66.4,11.77,0.06,11.77,1.0,0.0,13.0,55.4,Database 2
1457,Tunisia,-3.0,99.0,16.02,0.52,1.0,60.0,0.38,28482,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,19.5,67.1,19.5,67.1,19.5,67.0,19.4,66.9,75.14,0.38,75.2,1.0,0.0,27.0,80.6,Database 2
1458,Tunisia,-3.0,99.0,12.5,0.32,1.0,62.0,0.71,28483,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,-1.0,2.0,1.0,1.0,19.3,66.7,19.3,66.7,19.4,67.0,19.7,67.5,140.53,0.71,140.63,0.0,1.0,27.0,80.6,Database 2
1459,Tunisia,-1.7,62.0,19.28,0.58,1.2,53.0,0.08,28484,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.6,18.4,65.1,18.4,65.1,18.5,65.2,18.5,65.3,15.01,0.08,15.02,0.0,1.0,27.0,80.6,Database 2
1460,Tunisia,-0.5,10.0,23.0,0.65,1.5,60.0,0.08,28485,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,-1.0,5.0,1.0,2.8,18.4,65.1,18.4,65.1,18.6,65.4,18.7,65.7,16.21,0.08,16.22,0.0,0.0,27.0,80.6,Database 2
1461,Tunisia,-1.3,39.0,20.53,0.68,1.2,62.0,0.11,28486,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.6,18.6,65.5,18.6,65.5,18.7,65.7,18.8,65.8,20.84,0.11,20.86,0.0,1.0,27.0,80.6,Database 2
1462,Tunisia,-1.9,70.0,20.26,0.52,1.0,59.0,0.17,28487,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,21.4,70.5,21.4,70.5,21.4,70.6,21.5,70.7,32.71,0.17,32.73,1.0,0.0,27.0,80.6,Database 2
1463,Tunisia,-0.4,8.0,23.44,0.66,1.5,62.0,0.1,28488,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,2.8,18.9,66.0,18.9,66.0,19.0,66.1,19.0,66.2,19.96,0.1,19.98,0.0,0.0,27.0,80.6,Database 2
1464,Tunisia,-0.6,13.0,23.19,0.86,1.2,61.0,0.12,28489,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,Csa,Hot-summer Mediterranean,Tunis,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.6,19.8,67.6,19.8,67.6,19.9,67.8,20.0,68.0,23.76,0.12,23.78,1.0,1.0,27.0,80.6,Database 2
