,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Blind (curtain),Window,Door,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
588,Germany,0.42,1.2,39.7,0.05,77785,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,no change,23.3,73.9,9.84,1.0,1.0,1.0,22.7,72.8,Database 2
589,Germany,0.5,1.2,40.3,0.01,77786,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,-1.0,warmer,22.9,73.3,1.97,1.0,1.0,1.0,21.1,69.9,Database 2
590,Germany,0.57,1.2,36.6,0.01,77787,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,-1.0,warmer,24.7,76.4,1.97,1.0,1.0,1.0,21.9,71.4,Database 2
591,Germany,0.45,1.2,37.4,0.05,77788,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,cooler,24.8,76.6,9.84,1.0,1.0,1.0,24.7,76.5,Database 2
592,Germany,0.67,1.2,39.5,0.01,77789,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,25.4,77.8,1.97,1.0,1.0,1.0,25.0,77.1,Database 2
593,Germany,0.79,1.2,39.6,0.01,77790,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,25.4,77.8,1.97,1.0,1.0,1.0,25.1,77.1,Database 2
594,Germany,0.42,1.2,43.6,0.2,77791,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,-1.0,warmer,23.5,74.3,39.37,1.0,1.0,1.0,24.5,76.2,Database 2
595,Germany,0.42,1.2,39.9,0.01,77792,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,25.4,77.7,1.97,1.0,1.0,0.0,24.6,76.3,Database 2
596,Germany,0.74,1.2,43.8,0.01,77793,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,23.5,74.4,1.97,1.0,1.0,1.0,24.6,76.2,Database 2
597,Germany,0.59,1.2,38.5,0.01,77794,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,24.3,75.8,1.97,1.0,1.0,1.0,24.5,76.1,Database 2
598,Germany,0.54,1.2,39.5,0.01,77795,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,25.4,77.6,1.97,1.0,1.0,0.0,24.7,76.5,Database 2
599,Germany,0.37,1.2,35.3,0.05,77796,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,26.6,79.9,9.84,1.0,1.0,1.0,30.2,86.3,Database 2
600,Germany,0.4,1.2,38.6,0.2,77797,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,no change,24.8,76.6,39.37,1.0,1.0,1.0,28.4,83.1,Database 2
601,Germany,0.34,1.2,37.7,0.01,77798,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,26.2,79.1,1.97,1.0,1.0,1.0,28.9,84.0,Database 2
602,Germany,0.39,1.2,37.8,0.2,77799,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,no change,26.1,79.1,39.37,1.0,1.0,1.0,29.0,84.3,Database 2
603,Germany,,1.2,35.5,0.05,77800,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,no change,26.4,79.6,9.84,1.0,1.0,1.0,30.4,86.8,Database 2
604,Germany,0.5,1.2,45.7,0.01,77801,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,23.5,74.4,1.97,1.0,1.0,0.0,29.3,84.7,Database 2
605,Germany,0.45,1.2,35.4,0.2,77802,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,no change,26.6,79.9,39.37,1.0,1.0,1.0,30.4,86.7,Database 2
606,Germany,0.39,1.2,46.6,0.2,77803,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,no change,22.9,73.3,39.37,1.0,1.0,1.0,31.8,89.2,Database 2
607,Germany,0.69,1.2,46.5,0.2,77804,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,no change,22.7,72.9,39.37,1.0,1.0,1.0,30.8,87.5,Database 2
608,Germany,0.34,1.2,39.7,0.01,77805,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,no change,25.3,77.6,1.97,1.0,1.0,1.0,31.5,88.8,Database 2
609,Germany,0.39,1.2,33.5,0.2,77806,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,cooler,26.8,80.2,39.37,1.0,1.0,1.0,32.5,90.6,Database 2
610,Germany,0.39,1.2,37.3,0.2,77807,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,26.2,79.1,39.37,1.0,1.0,1.0,39.3,102.7,Database 2
611,Germany,0.34,1.2,33.7,0.2,77808,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,no change,26.2,79.2,39.37,1.0,1.0,1.0,39.5,103.1,Database 2
612,Germany,0.5,1.2,34.5,0.3,77809,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,2.0,cooler,26.8,80.2,59.06,1.0,1.0,1.0,38.4,101.1,Database 2
613,Germany,0.32,1.2,34.7,0.2,77810,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,26.3,79.4,39.37,1.0,1.0,1.0,35.9,96.5,Database 2
614,Germany,0.34,1.2,36.0,0.2,77811,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,27.1,80.8,39.37,1.0,1.0,1.0,33.7,92.7,Database 2
615,Germany,0.34,1.2,35.5,0.01,77812,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,no change,26.4,79.5,1.97,1.0,1.0,1.0,30.5,86.9,Database 2
616,Germany,0.39,1.2,38.5,0.2,77813,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,26.4,79.4,39.37,1.0,1.0,1.0,31.4,88.6,Database 2
617,Germany,0.34,1.2,33.5,0.2,77814,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,26.8,80.2,39.37,1.0,1.0,1.0,31.9,89.4,Database 2
618,Germany,0.37,1.2,39.7,0.01,77815,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,-1.0,no change,24.0,75.1,1.97,1.0,1.0,1.0,27.3,81.2,Database 2
619,Germany,0.34,1.2,33.1,0.05,77816,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,2.0,cooler,28.0,82.5,9.84,1.0,1.0,1.0,30.0,85.9,Database 2
620,Germany,0.34,1.2,35.6,0.01,77817,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,27.4,81.2,1.97,1.0,1.0,1.0,30.5,87.0,Database 2
621,Germany,0.42,1.2,42.5,0.05,77818,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,-2.0,no change,24.8,76.6,9.84,1.0,1.0,0.0,29.1,84.3,Database 2
622,Germany,0.29,1.2,32.9,0.05,77819,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,2.0,cooler,28.1,82.6,9.84,1.0,1.0,1.0,30.0,86.0,Database 2
623,Germany,0.58,1.2,35.7,0.2,77820,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,27.4,81.3,39.37,1.0,1.0,1.0,31.2,88.2,Database 2
624,Germany,0.29,1.2,35.8,0.3,77821,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,cooler,27.4,81.3,59.06,1.0,1.0,1.0,31.0,87.8,Database 2
625,Germany,0.48,1.2,29.2,0.05,77822,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,30.6,87.1,9.84,1.0,1.0,1.0,29.2,84.5,Database 2
626,Germany,0.34,1.2,32.6,0.05,77823,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,2.0,cooler,28.1,82.7,9.84,1.0,1.0,1.0,29.9,85.9,Database 2
627,Germany,0.34,1.2,36.7,0.15,77824,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,26.0,78.8,29.53,1.0,1.0,0.0,31.2,88.2,Database 2
628,Germany,0.34,1.2,30.8,0.2,77825,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,no change,26.7,80.1,39.37,1.0,1.0,1.0,31.0,87.8,Database 2
629,Germany,,1.2,30.7,0.01,77826,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,no change,27.4,81.3,1.97,1.0,1.0,1.0,31.4,88.6,Database 2
630,Germany,0.29,1.2,30.2,0.05,77827,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,27.5,81.5,9.84,1.0,1.0,1.0,30.7,87.2,Database 2
631,Germany,0.35,1.2,32.4,0.01,77828,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,26.9,80.4,1.97,1.0,1.0,1.0,30.5,86.8,Database 2
632,Germany,0.4,1.2,29.9,0.2,77829,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,27.5,81.4,39.37,1.0,1.0,1.0,30.7,87.3,Database 2
633,Germany,0.67,1.2,35.5,0.01,77830,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,26.7,80.1,1.97,1.0,1.0,1.0,28.3,82.9,Database 2
634,Germany,0.29,1.2,33.6,0.2,77831,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,no change,24.8,76.7,39.37,1.0,1.0,1.0,28.2,82.7,Database 2
635,Germany,0.34,1.2,33.3,0.01,77832,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,cooler,25.3,77.5,1.97,1.0,1.0,1.0,29.0,84.2,Database 2
636,Germany,0.2,1.2,39.7,0.15,77833,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,no change,24.2,75.6,29.53,1.0,1.0,0.0,30.0,86.1,Database 2
637,Germany,0.42,1.2,31.1,0.2,77834,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,2.0,cooler,27.9,82.1,39.37,1.0,1.0,1.0,31.4,88.5,Database 2
638,Germany,,1.2,39.6,0.05,77835,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,24.1,75.5,9.84,1.0,1.0,0.0,29.9,85.8,Database 2
639,Germany,0.34,1.2,39.2,0.2,77836,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,cooler,26.5,79.6,39.37,1.0,1.0,1.0,27.5,81.5,Database 2
640,Germany,0.34,1.2,35.2,0.15,77837,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,0.0,no change,27.1,80.8,29.53,1.0,1.0,0.0,26.9,80.4,Database 2
641,Germany,0.34,1.2,45.1,0.05,77838,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,-1.0,no change,25.9,78.7,9.84,1.0,1.0,1.0,25.5,77.9,Database 2
642,Germany,0.4,1.2,37.6,0.01,77839,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,1.0,no change,27.5,81.4,1.97,1.0,1.0,1.0,25.7,78.3,Database 2
643,Germany,0.34,1.2,36.6,0.2,77840,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Office,Naturally Ventilated,2.0,cooler,27.4,81.4,39.37,1.0,1.0,1.0,25.9,78.6,Database 2
