,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
462,Sweden,0.6,13.0,28.18,0.74,2.0,20.6,0.04,51541,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,warmer,no change,21.3,70.4,22.0,71.6,21.8,71.2,more humid,1.0,7.87,-4.4,24.0,Database 2
463,Sweden,0.5,11.0,28.29,1.05,1.6,21.4,0.03,51542,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,less,22.1,71.8,22.3,72.1,22.3,72.1,more humid,1.0,5.91,-4.4,24.0,Database 2
464,Sweden,0.2,6.0,26.26,1.03,1.2,21.6,0.03,51543,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1.0,cooler,less,22.4,72.4,23.0,73.4,22.9,73.2,more humid,1.0,5.91,-4.4,24.0,Database 2
465,Sweden,0.4,8.0,27.14,1.03,1.3,22.4,0.04,51544,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.6,72.6,23.1,73.6,22.9,73.3,more humid,1.0,7.87,-4.4,24.0,Database 2
466,Sweden,0.0,5.0,25.94,1.08,1.2,22.0,0.03,51549,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-2.0,warmer,no change,21.6,70.8,22.3,72.1,22.1,71.7,more humid,1.0,5.91,-4.4,24.0,Database 2
467,Sweden,-0.6,12.0,23.12,0.57,1.2,34.1,0.03,52205,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.4,72.4,22.7,72.9,22.6,72.7,no change,0.0,5.91,,,Database 2
468,Sweden,0.1,5.0,25.81,0.87,1.2,33.8,0.04,52206,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.1,73.6,23.1,73.6,23.1,73.7,more humid,1.0,7.87,,,Database 2
469,Sweden,0.4,8.0,27.16,1.03,1.2,31.3,0.03,52207,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,23.8,74.9,23.4,74.1,23.5,74.3,more humid,1.0,5.91,,,Database 2
470,Sweden,0.4,8.0,27.11,1.02,1.2,32.1,0.05,52208,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.6,74.4,23.6,74.5,23.6,74.4,no change,0.0,9.84,,,Database 2
471,Sweden,-0.2,6.0,24.42,0.73,1.2,34.3,0.03,52209,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.4,72.3,22.9,73.2,22.7,72.9,no change,0.0,5.91,,,Database 2
472,Sweden,0.3,7.0,26.87,1.03,1.2,32.9,0.05,52210,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.3,73.9,23.1,73.6,23.2,73.7,no change,0.0,9.84,,,Database 2
473,Sweden,0.1,5.0,25.66,0.78,1.2,32.2,0.04,52211,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.7,74.6,23.8,74.8,23.7,74.7,no change,0.0,7.87,,,Database 2
474,Sweden,0.7,16.0,29.97,1.42,1.4,33.4,0.04,52213,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.7,72.8,22.0,71.6,22.2,71.9,no change,0.0,7.87,,,Database 2
475,Sweden,0.0,5.0,25.71,0.97,1.2,35.1,0.04,52215,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.8,71.2,22.4,72.3,22.2,72.0,no change,0.0,7.87,,,Database 2
476,Sweden,0.3,7.0,27.02,1.11,1.2,34.4,0.06,52216,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.1,71.7,23.0,73.4,22.7,72.8,no change,0.0,11.81,,,Database 2
477,Sweden,0.1,5.0,25.42,0.67,1.3,31.9,0.07,52224,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,cooler,no change,23.6,74.5,23.5,74.3,23.5,74.4,more humid,1.0,13.78,,,Database 2
478,Sweden,0.5,9.0,27.74,1.19,1.2,32.3,0.04,52225,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.9,73.3,23.1,73.6,23.0,73.5,no change,0.0,7.87,,,Database 2
479,Sweden,-0.1,5.0,24.76,0.73,1.2,31.3,0.03,52226,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.8,74.9,22.7,72.9,23.0,73.4,more humid,1.0,5.91,,,Database 2
480,Sweden,0.4,9.0,27.28,1.08,1.2,32.0,0.05,52227,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.7,74.6,23.0,73.4,23.3,73.9,no change,0.0,9.84,,,Database 2
481,Sweden,0.1,5.0,25.63,0.78,1.2,32.9,0.08,52228,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.3,74.0,23.9,75.0,23.7,74.6,more humid,1.0,15.75,,,Database 2
482,Sweden,0.3,6.0,26.33,0.85,1.2,31.4,0.04,52229,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.5,74.3,24.3,75.7,24.0,75.3,more humid,1.0,7.87,,,Database 2
483,Sweden,-0.1,5.0,24.69,0.63,1.2,29.9,0.04,52230,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,2.0,cooler,no change,24.0,75.2,23.8,74.8,23.9,75.0,more humid,1.0,7.87,,,Database 2
484,Sweden,0.3,7.0,26.61,0.98,1.2,32.2,0.04,52231,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1.0,no change,less,23.4,74.1,23.2,73.8,23.3,73.9,no change,0.0,7.87,,,Database 2
485,Sweden,0.1,5.0,25.7,0.82,1.2,30.2,0.05,52232,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.0,73.4,23.8,74.8,23.6,74.4,no change,0.0,9.84,,,Database 2
486,Sweden,0.1,5.0,25.47,0.7,1.4,27.8,0.04,52233,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,23.6,74.5,22.6,72.7,22.9,73.2,no change,0.0,7.87,,,Database 2
487,Sweden,0.0,5.0,25.12,0.78,1.2,28.3,0.05,52234,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.4,74.1,23.1,73.6,23.2,73.8,more humid,1.0,9.84,,,Database 2
488,Sweden,0.5,10.0,27.87,1.0,1.4,27.0,0.03,52235,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.8,73.1,23.7,74.7,23.4,74.2,no change,0.0,5.91,,,Database 2
489,Sweden,-0.1,5.0,25.16,1.04,1.2,20.2,0.19,52241,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.7,72.9,21.7,71.1,22.2,72.0,more humid,1.0,37.4,3.8,38.9,Database 2
490,Sweden,0.4,8.0,27.32,1.03,1.4,19.9,0.08,52242,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2.0,warmer,no change,22.9,73.1,22.6,72.7,22.7,72.8,no change,0.0,15.75,3.8,38.9,Database 2
491,Sweden,0.4,8.0,27.1,1.02,1.3,20.9,0.05,52243,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.7,72.9,23.2,73.8,23.0,73.4,more humid,1.0,9.84,3.8,38.9,Database 2
492,Sweden,0.4,9.0,27.33,0.99,1.4,20.0,0.03,52244,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,23.1,73.5,23.0,73.4,23.0,73.4,more humid,1.0,5.91,3.8,38.9,Database 2
493,Sweden,0.5,11.0,28.18,0.97,1.6,20.1,0.1,52245,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,23.1,73.5,22.9,73.2,23.0,73.3,no change,0.0,19.69,3.8,38.9,Database 2
494,Sweden,-0.2,6.0,24.51,0.73,1.2,18.5,0.1,52246,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.4,74.0,23.0,73.4,23.2,73.7,no change,0.0,19.69,3.8,38.9,Database 2
495,Sweden,0.0,5.0,25.13,0.58,1.6,19.4,0.13,52247,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.4,74.1,22.6,72.7,23.0,73.3,no change,0.0,25.59,3.8,38.9,Database 2
496,Sweden,0.4,8.0,27.31,1.12,1.2,20.8,0.09,52248,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2.0,warmer,more,23.9,74.9,23.3,73.9,23.5,74.4,no change,0.0,17.72,3.8,38.9,Database 2
497,Sweden,0.5,11.0,28.38,1.33,1.2,19.7,0.09,52249,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2.0,warmer,less,23.3,74.0,23.4,74.1,23.4,74.1,no change,0.0,17.72,3.8,38.9,Database 2
498,Sweden,-0.2,6.0,24.71,0.78,1.2,19.4,0.08,52252,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.8,73.1,23.0,73.4,22.9,73.3,no change,0.0,15.75,3.8,38.9,Database 2
499,Sweden,0.4,8.0,26.89,0.91,1.4,17.5,0.04,52253,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,23.1,73.7,23.3,73.9,23.3,73.9,more humid,1.0,7.87,3.8,38.9,Database 2
500,Sweden,0.3,6.0,26.77,1.03,1.2,19.5,0.1,52254,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.8,73.0,23.9,75.0,23.4,74.2,no change,0.0,19.69,3.8,38.9,Database 2
501,Sweden,0.4,8.0,26.58,0.67,1.6,16.9,0.05,52255,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.5,74.4,24.1,75.4,23.9,75.0,no change,0.0,9.84,3.8,38.9,Database 2
502,Sweden,0.5,10.0,27.68,1.0,1.3,19.4,0.06,52256,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.4,74.2,24.4,75.9,24.0,75.2,no change,0.0,11.81,3.8,38.9,Database 2
503,Sweden,0.1,5.0,26.05,0.95,1.6,16.9,0.08,52258,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-2.0,warmer,no change,19.2,66.6,20.0,68.0,19.7,67.4,more humid,2.0,15.75,-8.4,16.8,Database 2
504,Sweden,-0.2,6.0,25.04,1.13,1.2,14.4,0.03,52261,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,20.4,68.8,20.7,69.3,20.7,69.2,more humid,1.0,5.91,-8.4,16.8,Database 2
505,Sweden,-0.6,12.0,23.26,0.81,1.2,16.0,0.03,52263,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.0,69.8,21.0,69.8,21.0,69.8,no change,0.0,5.91,-8.4,16.8,Database 2
506,Sweden,-0.1,5.0,25.2,1.13,1.2,18.9,0.04,52265,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,20.9,69.6,20.6,69.1,20.7,69.3,no change,0.0,7.87,-8.4,16.8,Database 2
507,Sweden,0.7,16.0,29.68,1.1,1.8,15.3,0.03,52267,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.6,70.9,22.0,71.6,21.9,71.4,no change,0.0,5.91,-8.4,16.8,Database 2
508,Sweden,0.1,5.0,26.02,0.94,1.4,13.6,0.04,52270,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.5,70.7,22.2,72.0,22.0,71.6,no change,0.0,7.87,-8.4,16.8,Database 2
509,Sweden,-0.1,5.0,25.44,1.0,1.2,13.0,0.02,52272,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,1.0,no change,no change,21.8,71.2,22.6,72.7,22.4,72.2,no change,0.0,3.94,-8.4,16.8,Database 2
