,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Database
461,France,1.1,30.0,28.89,0.56,1.3,48.5,0.06,54136,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,27.2,81.0,28.2,82.8,27.8,82.1,no change,-1.0,11.81,Database 2
462,France,1.1,30.0,28.83,0.52,1.3,47.8,0.05,54137,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,27.5,81.5,28.0,82.4,27.9,82.1,more humid,2.0,9.84,Database 2
463,France,1.2,33.0,29.49,0.51,1.4,48.4,0.09,54138,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,27.3,81.1,28.3,82.9,27.9,82.2,no change,2.0,17.72,Database 2
464,France,0.9,21.0,27.58,0.4,1.2,47.0,0.06,54139,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,27.4,81.3,28.2,82.8,27.9,82.3,no change,0.0,11.81,Database 2
465,France,1.1,32.0,29.12,0.57,1.3,47.7,0.08,54140,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,more,27.5,81.4,28.3,82.9,28.0,82.3,more humid,1.0,15.75,Database 2
466,France,1.1,29.0,28.11,0.36,1.3,45.9,0.06,54141,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,28.0,82.4,28.6,83.5,28.4,83.1,more humid,1.0,11.81,Database 2
467,France,0.9,24.0,28.23,0.65,1.0,49.6,0.09,54142,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,cooler,less,26.9,80.5,28.6,83.5,27.9,82.2,no change,0.0,17.72,Database 2
468,France,1.6,55.0,32.22,0.93,1.3,44.8,0.07,54143,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,warmer,less,28.4,83.1,28.9,84.0,28.7,83.6,drier,-2.0,13.78,Database 2
469,France,1.0,25.0,28.51,0.56,1.3,49.0,0.08,54144,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,26.6,80.0,27.9,82.2,27.4,81.3,no change,0.0,15.75,Database 2
470,France,1.1,30.0,28.94,0.51,1.3,47.0,0.08,54145,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,27.2,81.0,28.1,82.6,27.8,82.0,no change,-1.0,15.75,Database 2
471,France,0.9,24.0,28.14,0.54,1.2,46.5,0.07,54146,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,27.1,80.8,28.0,82.4,27.6,81.8,drier,-1.0,13.78,Database 2
472,France,1.1,31.0,28.86,0.55,1.3,45.3,0.06,54147,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,27.7,81.9,28.2,82.8,28.0,82.4,no change,1.0,11.81,Database 2
473,France,2.0,79.0,32.35,0.24,2.6,46.1,0.08,54148,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,27.5,81.4,28.7,83.7,28.2,82.8,more humid,3.0,15.75,Database 2
474,France,1.1,30.0,28.73,0.57,1.2,45.2,0.04,54149,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,cooler,less,27.4,81.4,28.6,83.5,28.2,82.8,drier,-1.0,7.87,Database 2
475,France,0.9,24.0,27.89,0.47,1.2,47.0,0.05,54150,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,-1.0,no change,no change,27.3,81.2,28.6,83.5,28.2,82.7,no change,0.0,9.84,Database 2
476,France,0.4,9.0,26.33,0.46,1.2,50.1,0.08,54151,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,more,25.8,78.4,27.1,80.8,26.6,79.8,no change,0.0,15.75,Database 2
477,France,1.0,24.0,28.84,0.59,1.4,46.0,0.03,54152,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,less,26.1,79.0,27.2,81.0,26.9,80.4,drier,-1.0,5.91,Database 2
478,France,0.8,17.0,27.26,0.39,1.3,48.0,0.08,54153,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,more,26.6,80.0,27.8,82.0,27.3,81.2,no change,0.0,15.75,Database 2
479,France,-0.2,6.0,24.65,0.58,1.5,62.8,0.04,54164,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,0.0,cooler,no change,20.9,69.6,22.1,71.8,21.7,71.1,no change,1.0,7.87,Database 2
480,France,0.1,5.0,26.41,0.86,1.5,68.7,0.07,54165,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,-1.0,no change,no change,18.7,65.6,21.3,70.3,20.3,68.5,no change,0.0,13.78,Database 2
481,France,0.2,6.0,26.28,0.69,1.5,55.8,0.0,54166,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,-1.0,no change,less,22.0,71.6,22.8,73.0,22.8,73.0,no change,0.0,0.0,Database 2
482,France,-0.3,7.0,23.96,0.51,1.5,61.7,0.0,54168,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,-1.0,no change,no change,20.7,69.3,22.6,72.7,22.5,72.6,no change,0.0,0.0,Database 2
483,France,0.8,20.0,29.53,0.78,1.6,51.1,0.04,54169,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,-1.0,warmer,no change,24.2,75.5,24.3,75.7,24.3,75.7,drier,-1.0,7.87,Database 2
484,France,0.3,6.0,26.19,0.72,1.1,51.4,0.09,54171,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,1.0,cooler,no change,24.2,75.5,25.4,77.7,24.9,76.8,no change,0.0,17.72,Database 2
485,France,0.3,7.0,26.26,0.68,1.2,46.9,0.02,54174,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,1.0,cooler,less,24.5,76.1,25.3,77.5,25.1,77.1,more humid,2.0,3.94,Database 2
486,France,0.0,5.0,24.87,0.45,1.3,49.7,0.03,54177,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,-1.0,warmer,no change,23.8,74.8,24.9,76.8,24.6,76.2,no change,0.0,5.91,Database 2
487,France,-0.3,7.0,24.21,0.55,1.0,47.9,0.02,54179,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,1.0,cooler,less,24.4,75.8,25.2,77.4,25.0,77.0,more humid,2.0,3.94,Database 2
488,France,0.4,8.0,26.73,0.66,1.2,49.2,0.06,54181,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,0.0,no change,no change,24.3,75.7,25.4,77.7,25.0,77.0,more humid,1.0,11.81,Database 2
489,France,0.5,11.0,27.19,0.59,1.4,50.3,0.05,54201,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,-1.0,no change,no change,24.6,76.3,25.5,77.9,25.2,77.3,no change,0.0,9.84,Database 2
490,France,0.5,10.0,27.0,0.71,1.1,49.2,0.04,54203,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,1.0,no change,no change,25.1,77.2,26.0,78.8,25.7,78.2,no change,0.0,7.87,Database 2
491,France,0.8,17.0,28.31,0.64,1.4,50.0,0.08,54205,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,25.2,77.4,25.8,78.4,25.6,78.0,no change,0.0,15.75,Database 2
492,France,0.1,5.0,25.34,0.48,1.2,51.0,0.04,54207,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,1.0,no change,no change,24.8,76.6,25.7,78.3,25.4,77.7,no change,0.0,7.87,Database 2
493,France,1.0,28.0,29.91,0.86,1.3,48.6,0.06,54208,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,25.6,78.1,26.6,79.9,26.3,79.3,more humid,1.0,11.81,Database 2
494,France,1.0,27.0,29.15,0.61,1.4,46.2,0.03,54209,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,less,26.3,79.4,27.1,80.8,26.9,80.3,no change,0.0,5.91,Database 2
495,France,0.7,14.0,27.44,0.59,1.2,49.7,0.04,54210,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,1.0,no change,more,25.6,78.1,26.9,80.4,26.5,79.7,no change,0.0,7.87,Database 2
496,France,1.0,27.0,28.94,0.55,1.4,45.0,0.09,54211,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,27.3,81.1,27.1,80.8,27.2,81.0,more humid,3.0,17.72,Database 2
497,France,0.8,20.0,26.69,0.63,1.4,46.3,0.63,54212,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,-1.0,no change,no change,27.2,81.0,28.2,82.8,27.6,81.6,no change,1.0,124.02,Database 2
498,France,1.3,40.0,29.51,0.28,2.0,47.0,0.07,54213,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,2.0,cooler,no change,26.5,79.7,27.4,81.3,27.1,80.7,no change,1.0,13.78,Database 2
499,France,1.3,39.0,30.71,0.5,1.9,49.0,0.05,54214,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,2.0,cooler,more,26.1,78.9,27.1,80.8,26.8,80.2,drier,-1.0,9.84,Database 2
500,France,0.8,20.0,28.19,0.64,1.2,49.8,0.06,54215,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,26.0,78.7,27.4,81.3,26.9,80.3,no change,-1.0,11.81,Database 2
501,France,1.3,42.0,29.73,0.45,2.2,49.2,0.24,54216,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,26.4,79.6,26.9,80.4,26.7,80.0,no change,-1.0,47.24,Database 2
502,France,1.7,62.0,33.02,0.53,2.2,47.9,0.05,54217,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,27.0,80.5,27.4,81.3,27.3,81.1,no change,0.0,9.84,Database 2
503,France,1.1,31.0,29.57,0.58,1.5,49.3,0.07,54218,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,26.6,79.8,27.5,81.5,27.1,80.8,more humid,1.0,13.78,Database 2
504,France,1.0,26.0,30.03,0.67,1.6,55.3,0.04,54232,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,1.0,cooler,no change,24.8,76.6,26.1,79.0,25.7,78.2,more humid,1.0,7.87,Database 2
505,France,,,,0.56,1.4,,0.17,54233,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,1.0,cooler,less,,,,,,,no change,0.0,33.46,Database 2
506,France,0.3,7.0,26.04,0.5,1.0,51.2,0.04,54234,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,2.0,cooler,less,26.4,79.4,27.2,81.0,26.9,80.4,no change,0.0,7.87,Database 2
507,France,0.7,16.0,27.6,0.57,1.2,50.6,0.03,54235,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,1.0,no change,no change,26.2,79.1,27.0,80.6,26.8,80.2,no change,0.0,5.91,Database 2
