,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
1481,Portugal,1.0,28.0,29.16,0.65,1.2,57.4,0.06,54053,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,26.3,79.3,28.0,82.4,27.4,81.3,no change,0.0,11.81,22.5,72.5,Database 2
1482,Portugal,-0.2,6.0,24.56,0.7,1.2,59.6,0.05,54154,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,21.5,70.8,23.1,73.6,22.6,72.6,no change,0.0,9.84,16.2,61.2,Database 2
1483,Portugal,-0.3,7.0,24.25,0.64,1.2,59.4,0.09,54155,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,21.9,71.4,23.1,73.6,22.6,72.7,no change,0.0,17.72,16.2,61.2,Database 2
1484,Portugal,0.4,9.0,27.15,0.56,1.6,55.7,0.04,54156,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.0,73.5,23.9,75.0,23.6,74.5,no change,0.0,7.87,16.2,61.2,Database 2
1485,Portugal,-0.4,8.0,24.01,0.63,1.2,61.7,0.06,54157,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,21.5,70.6,23.1,73.6,22.5,72.5,no change,0.0,11.81,16.2,61.2,Database 2
1486,Portugal,0.3,7.0,26.6,0.78,1.2,55.9,0.05,54158,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.3,74.0,24.3,75.7,24.0,75.2,no change,0.0,9.84,16.2,61.2,Database 2
1487,Portugal,0.5,11.0,27.67,0.56,1.6,56.2,0.03,54159,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.2,73.8,24.7,76.5,24.3,75.7,no change,-1.0,5.91,16.2,61.2,Database 2
1488,Portugal,0.7,16.0,28.57,0.53,1.8,55.9,0.05,54160,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.3,73.9,24.9,76.8,24.4,75.8,no change,0.0,9.84,16.2,61.2,Database 2
1489,Portugal,0.2,6.0,26.15,0.69,1.2,56.8,0.08,54161,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.0,73.4,24.9,76.8,24.1,75.4,no change,-1.0,15.75,16.2,61.2,Database 2
1490,Portugal,-0.1,5.0,25.04,0.69,1.3,56.3,0.21,54162,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,22.4,72.3,23.5,74.3,22.9,73.3,no change,0.0,41.34,16.2,61.2,Database 2
1491,Portugal,0.1,5.0,25.74,0.69,1.2,55.4,0.03,54163,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.2,73.8,24.2,75.6,23.9,75.1,no change,0.0,5.91,16.2,61.2,Database 2
1492,Portugal,0.3,7.0,26.64,0.68,1.2,69.9,0.07,54193,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.2,73.8,24.9,76.8,24.2,75.6,no change,-1.0,13.78,18.0,64.4,Database 2
1493,Portugal,1.1,32.0,32.2,0.68,2.0,69.6,0.12,54194,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.1,73.5,25.3,77.5,24.3,75.7,no change,-1.0,23.62,18.0,64.4,Database 2
1494,Portugal,0.9,23.0,30.67,0.9,1.5,70.1,0.07,54195,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.4,74.0,25.1,77.2,24.4,75.9,drier,-2.0,13.78,18.0,64.4,Database 2
1495,Portugal,0.4,8.0,27.06,0.68,1.2,69.4,0.07,54196,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.1,73.6,25.6,78.1,24.7,76.4,no change,0.0,13.78,18.0,64.4,Database 2
1496,Portugal,0.6,14.0,27.89,0.68,1.2,64.8,0.08,54197,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.1,77.1,25.7,78.3,25.5,77.8,no change,0.0,15.75,18.0,64.4,Database 2
1497,Portugal,0.7,17.0,28.3,0.71,1.2,60.6,0.03,54198,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.2,77.4,26.4,79.5,26.0,78.9,no change,0.0,5.91,18.0,64.4,Database 2
1498,Portugal,0.7,15.0,27.98,0.68,1.2,57.7,0.08,54204,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.4,77.6,26.2,79.2,25.9,78.6,no change,0.0,15.75,18.0,64.4,Database 2
1499,Portugal,0.8,19.0,28.88,0.59,1.5,60.0,0.02,54206,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.7,76.4,26.4,79.5,25.9,78.7,no change,0.0,3.94,18.0,64.4,Database 2
1500,Portugal,0.0,5.0,25.12,0.63,1.2,63.3,0.05,54219,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,no change,22.9,73.2,23.8,74.8,23.5,74.3,drier,-1.0,9.84,18.4,65.1,Database 2
1501,Portugal,0.9,22.0,29.73,0.54,2.0,60.8,0.06,54220,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.0,73.4,24.1,75.4,23.7,74.6,drier,0.0,11.81,18.4,65.1,Database 2
1502,Portugal,1.8,67.0,33.58,0.53,2.8,63.2,0.05,54221,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,23.6,74.5,24.6,76.3,24.3,75.7,no change,1.0,9.84,18.4,65.1,Database 2
1503,Portugal,1.4,46.0,31.74,0.45,2.4,58.4,0.03,54222,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.3,75.7,25.0,77.0,24.8,76.6,no change,0.0,5.91,18.4,65.1,Database 2
1504,Portugal,0.4,8.0,26.79,0.66,1.2,59.6,0.04,54223,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.1,75.4,25.4,77.7,25.0,77.0,no change,-1.0,7.87,18.4,65.1,Database 2
1505,Portugal,1.2,35.0,31.03,0.54,2.0,58.5,0.02,54224,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,no change,24.6,76.3,25.7,78.3,25.4,77.7,no change,2.0,3.94,18.4,65.1,Database 2
1506,Portugal,1.5,53.0,33.18,0.57,2.4,60.3,0.09,54225,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,cooler,no change,24.4,76.0,25.8,78.4,25.2,77.4,more humid,3.0,17.72,18.4,65.1,Database 2
1507,Portugal,0.8,20.0,28.71,0.44,1.7,59.4,0.03,54226,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.4,75.9,25.8,78.4,25.4,77.8,no change,0.0,5.91,18.4,65.1,Database 2
1508,Portugal,0.9,23.0,29.57,0.55,2.0,61.5,0.2,54227,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.4,72.3,26.6,79.9,24.4,76.0,no change,0.0,39.37,18.4,65.1,Database 2
1509,Portugal,0.5,11.0,28.14,0.64,1.6,62.2,0.16,54228,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.8,73.0,24.7,76.5,23.8,74.8,no change,0.0,31.5,18.4,65.1,Database 2
1510,Portugal,-0.3,6.0,24.71,0.56,1.2,61.7,0.16,54229,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.9,73.3,24.6,76.3,23.8,74.8,no change,0.0,31.5,18.4,65.1,Database 2
1511,Portugal,0.7,16.0,28.17,0.72,1.2,59.3,0.05,54230,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,24.9,76.9,26.3,79.3,25.8,78.5,no change,0.0,9.84,18.4,65.1,Database 2
1512,Portugal,1.0,27.0,29.85,0.48,1.9,56.9,0.06,54231,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.0,75.1,26.6,79.9,25.6,78.1,drier,-1.0,11.81,18.4,65.1,Database 2
1513,Portugal,-0.2,6.0,24.65,0.67,1.1,53.7,0.03,54242,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,no change,22.7,72.9,24.0,75.2,23.6,74.4,no change,0.0,5.91,18.4,65.1,Database 2
1514,Portugal,-0.2,6.0,25.03,0.62,1.3,54.5,0.16,54243,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.3,70.4,24.1,75.4,22.8,73.0,more humid,1.0,31.5,18.4,65.1,Database 2
1515,Portugal,0.8,17.0,28.35,0.8,1.2,52.4,0.04,54244,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.5,77.9,25.8,78.4,25.7,78.2,no change,0.0,7.87,18.4,65.1,Database 2
1516,Portugal,1.4,47.0,31.84,0.54,2.1,49.7,0.04,54245,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,26.0,78.7,26.7,80.1,26.5,79.7,more humid,1.0,7.87,18.4,65.1,Database 2
1517,Portugal,0.8,20.0,28.49,0.68,1.2,54.6,0.08,54246,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,25.4,77.8,27.3,81.1,26.6,79.9,no change,0.0,15.75,18.4,65.1,Database 2
1518,Portugal,0.7,16.0,28.08,0.61,1.3,55.1,0.08,54247,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.3,77.5,26.6,79.9,26.1,78.9,more humid,2.0,15.75,18.4,65.1,Database 2
1519,Portugal,0.6,13.0,27.48,0.56,1.3,53.8,0.04,54248,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,more,24.8,76.7,26.8,80.2,26.1,79.1,no change,0.0,7.87,18.4,65.1,Database 2
1520,Portugal,0.4,8.0,27.55,0.71,1.5,55.1,0.12,54249,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,20.8,69.4,25.2,77.4,23.3,73.9,no change,0.0,23.62,18.4,65.1,Database 2
1521,Portugal,0.7,14.0,28.16,0.58,1.6,57.6,0.05,54255,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.2,75.5,24.6,76.3,24.4,76.0,no change,2.0,9.84,18.5,65.3,Database 2
1522,Portugal,0.4,8.0,26.75,0.62,1.3,58.5,0.04,54259,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.5,74.4,25.0,77.0,24.5,76.2,no change,0.0,7.87,18.5,65.3,Database 2
1523,Portugal,0.6,12.0,27.69,0.74,1.2,62.4,0.03,54260,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.4,75.8,25.5,77.9,25.2,77.3,no change,0.0,5.91,18.5,65.3,Database 2
1524,Portugal,0.6,13.0,27.57,0.63,1.2,58.2,0.03,54261,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.4,77.7,26.2,79.2,26.0,78.7,no change,0.0,5.91,18.5,65.3,Database 2
1525,Portugal,0.5,9.0,26.95,0.64,1.2,54.1,0.02,54262,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,no change,no change,24.6,76.2,26.0,78.8,25.7,78.2,no change,0.0,3.94,18.5,65.3,Database 2
1526,Portugal,0.3,7.0,26.29,0.64,1.2,49.6,0.05,54263,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,no change,no change,23.9,75.0,25.6,78.1,25.0,77.0,no change,0.0,9.84,18.5,65.3,Database 2
1527,Portugal,0.5,11.0,27.24,0.59,1.3,54.7,0.06,54264,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.5,76.2,25.5,77.9,25.2,77.3,no change,1.0,11.81,18.5,65.3,Database 2
