,Country,Clo,Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Air temperature (¡C),Air temperature (¡F),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
505,South Korea,0.37,62223,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,89.0,1.0,26.0,78.8,13.0,55.0,Database 2
506,South Korea,0.37,62224,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,90.0,2.0,26.0,78.8,13.0,55.0,Database 2
507,South Korea,0.52,62225,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,91.0,0.0,26.0,78.8,13.0,55.0,Database 2
508,South Korea,0.73,62226,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,94.0,0.0,26.0,78.8,13.0,55.0,Database 2
509,South Korea,1.05,62227,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,75.0,-2.0,22.4,72.3,13.0,55.0,Database 2
510,South Korea,1.13,62228,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,70.0,-1.0,21.2,70.2,13.0,55.0,Database 2
511,South Korea,1.02,62229,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,77.0,-1.0,22.1,71.8,13.0,55.0,Database 2
512,South Korea,1.17,62230,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,78.0,0.0,22.1,71.8,13.0,55.0,Database 2
513,South Korea,0.87,62231,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,80.0,0.0,22.4,72.3,13.0,55.0,Database 2
514,South Korea,0.96,62232,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,73.0,0.0,22.1,71.8,13.0,55.0,Database 2
515,South Korea,1.06,62233,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,77.0,-1.0,22.1,71.8,13.0,55.0,Database 2
516,South Korea,1.19,62234,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,75.0,-1.0,22.1,71.8,13.0,55.0,Database 2
517,South Korea,1.16,62235,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,78.0,-1.0,22.1,71.8,13.0,55.0,Database 2
518,South Korea,1.31,62236,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,76.0,0.0,22.1,71.8,13.0,55.0,Database 2
519,South Korea,0.96,62237,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,63.0,-1.0,22.1,71.8,13.0,55.0,Database 2
520,South Korea,0.97,62238,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,77.0,0.0,22.5,72.5,13.0,55.0,Database 2
521,South Korea,0.97,62239,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,67.0,1.0,22.5,72.5,13.0,55.0,Database 2
522,South Korea,1.05,62240,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,76.0,-1.0,20.2,68.4,13.0,55.0,Database 2
523,South Korea,0.88,62241,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,76.0,-1.0,20.2,68.4,13.0,55.0,Database 2
524,South Korea,0.91,62242,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,83.0,-2.0,22.4,72.3,13.0,55.0,Database 2
525,South Korea,0.6,62243,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,73.0,0.0,20.9,69.6,13.0,55.0,Database 2
526,South Korea,0.71,62244,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,65.0,0.0,20.9,69.6,13.0,55.0,Database 2
527,South Korea,0.93,62245,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,75.0,0.0,22.5,72.5,13.0,55.0,Database 2
528,South Korea,0.98,62246,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,77.0,0.0,22.5,72.5,13.0,55.0,Database 2
529,South Korea,0.93,62247,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,79.0,-1.0,22.5,72.5,13.0,55.0,Database 2
530,South Korea,0.93,62248,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,79.0,-2.0,22.5,72.5,13.0,55.0,Database 2
531,South Korea,1.05,62249,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,69.0,-1.0,22.5,72.5,13.0,55.0,Database 2
532,South Korea,1.27,62250,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,75.0,0.0,22.5,72.5,13.0,55.0,Database 2
533,South Korea,1.07,62251,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,86.0,-1.0,22.5,72.5,13.0,55.0,Database 2
534,South Korea,1.24,62252,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,74.0,0.0,22.5,72.5,13.0,55.0,Database 2
535,South Korea,1.06,62253,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,70.0,0.0,22.5,72.5,13.0,55.0,Database 2
536,South Korea,0.92,62254,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,79.0,-1.0,22.5,72.5,13.0,55.0,Database 2
537,South Korea,1.0,62255,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,80.0,-1.0,22.5,72.5,13.0,55.0,Database 2
538,South Korea,0.97,62256,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,72.0,-1.0,22.5,72.5,13.0,55.0,Database 2
539,South Korea,0.73,62257,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,88.0,-1.0,22.4,72.3,13.0,55.0,Database 2
540,South Korea,0.62,62258,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,90.0,0.0,22.4,72.3,13.0,55.0,Database 2
541,South Korea,1.17,62259,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,77.0,-1.0,20.4,68.7,13.0,55.0,Database 2
542,South Korea,1.19,62260,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,73.0,-1.0,20.4,68.7,13.0,55.0,Database 2
543,South Korea,1.07,62261,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,86.0,0.0,20.4,68.7,13.0,55.0,Database 2
544,South Korea,0.85,62262,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,69.0,-1.0,22.7,72.9,13.0,55.0,Database 2
545,South Korea,1.02,62263,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,79.0,0.0,22.7,72.9,13.0,55.0,Database 2
546,South Korea,0.54,62264,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,78.0,-1.0,22.7,72.9,13.0,55.0,Database 2
547,South Korea,0.94,62265,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,74.0,0.0,22.7,72.9,13.0,55.0,Database 2
548,South Korea,0.73,62266,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,73.0,-1.0,22.7,72.9,13.0,55.0,Database 2
549,South Korea,1.04,62267,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,70.0,-1.0,22.7,72.9,13.0,55.0,Database 2
550,South Korea,0.85,62268,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,68.0,-1.0,22.7,72.9,13.0,55.0,Database 2
551,South Korea,1.0,62269,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,78.0,-2.0,22.7,72.9,13.0,55.0,Database 2
552,South Korea,1.39,62270,"Bae C., Lee H., Chun C. Predicting indoor thermal sensation for the elderly in welfare centres in Korea using local skin temperatures. Indoor and Built Environment 26 (2017), 1155-1167.",Chungyoon Chun,2009.0,Autumn,Dwa,Monsoon-influenced hot-summer humid continental,Seoul,Senior center,Mixed Mode,82.0,-1.0,22.7,72.9,13.0,55.0,Database 2
