,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
85301,31,1,0.28,24.7,25,50,0.58,1.15,13.4,0
85302,31,1,0.28,24.7,25,50,0.69,1.06,13.4,-1
85303,38,1,0.28,24.7,25,50,0.62,1.06,13.4,1
85305,24,2,0.15,25.2,24.5,43.3,0.47,1.06,13.4,0
85306,38,1,0.2,25.2,24.4,43.3,0.48,1.06,13.4,0
85307,24,1,0.23,24.7,25.2,45.7,0.64,1.17,13.4,1
85308,38,2,0.23,24.7,25.2,45.7,0.61,1.06,13.4,0
85309,24,2,0.14,21.9,21.2,54.9,0.59,1.11,13.4,0
85310,24,2,0.13,21.9,21.2,54.9,0.39,1.11,13.4,-1
85311,38,1,0.16,21.9,21.2,54.9,0.53,1.11,13.4,0
85312,31,1,0.12,21.9,21.2,54.9,0.53,1.11,13.4,-2
85313,31,2,0.1,23.5,23.5,47.4,0.27,1.13,13.4,0
85314,24,2,0.1,23.5,23.5,47.4,0.44,1.06,13.4,-1
85315,24,2,0.1,23.5,23.5,47.4,0.39,1.02,13.4,-1
85316,38,2,0.1,23.5,23.5,47.4,0.26,1.06,13.4,0
85317,31,2,0.1,23.5,23.5,47.4,0.47,1.13,13.4,0
85318,24,2,0.1,23.5,23.5,47.4,0.47,1.13,13.4,-1
85319,24,2,0.1,23.5,23.5,47.4,0.39,1.06,13.4,0
85320,18,2,0.1,23.5,23.5,47.4,0.39,1.19,13.4,0
85321,38,2,0.1,23.5,23.5,47.4,0.43,1.06,13.4,-1
85322,18,1,0.15,21.9,21.2,54.9,0.46,1.08,13.4,-2
85323,18,1,0.14,21.9,21.2,54.9,0.53,1.11,13.4,-1
85324,31,2,0.1,23.7,25.1,47,0.47,1.04,13.4,0
85325,18,2,0.1,23.9,24.9,46,0.55,1.06,13.4,0
85326,31,1,0.1,23.9,24.9,46,0.58,1.09,13.4,2
85327,24,2,0.1,23.9,24.9,46,0.55,1.28,13.4,-1
85328,24,1,0.13,21.7,21.5,52.6,0.54,1.09,13.4,-1
85329,18,2,0.13,21.7,21.5,52.6,0.5,1.09,13.4,-1
85330,18,2,0.12,21.7,21.5,52.6,0.42,1.09,13.4,-2
85331,31,1,0.12,21.7,21.5,52.6,0.41,1.09,13.4,-2
85332,24,2,0.12,21.7,21.5,48.4,0.43,1.06,13.4,-2
85333,24,2,0.12,21.8,21.4,52,0.35,1.09,13.4,-1
85334,31,2,0.12,21.7,21.5,52.6,0.51,1.09,13.4,0
85335,24,1,0.12,21.8,21.4,52,0.66,1.13,13.4,0
85337,38,1,0.12,21.6,22,53.8,0.33,1.11,13.4,-1
85338,24,1,0.2,23.2,25.3,59,0.66,1.28,13.4,-2
85339,31,1,0.19,23.7,23.2,63.6,0.68,1.06,13.4,0
85340,38,1,0.19,23.7,23.2,63.6,0.64,1.06,13.4,-2
85341,24,2,0.21,23.7,23.2,63.6,0.6,1.52,13.4,-2
85342,24,2,0.21,23.7,23.2,63.6,0.51,1.24,13.4,0
85343,24,1,0.21,23.5,23.5,64.8,0.69,1.36,13.4,1
85344,38,1,0.21,23.7,23.2,63.6,0.62,1.06,13.4,1
85345,31,1,0.21,24.7,25.2,59.7,0.72,1.52,13.4,2
85346,24,1,0.21,23.7,23.2,63.6,0.33,1.59,13.4,-1
85347,24,1,0.21,23.7,23.2,63.6,0.49,1.29,13.4,-1
85348,18,2,0.07,24.3,24.3,61.3,0.69,1.29,13.4,2
85349,38,1,0.21,24.7,22.9,59.7,0.58,1.28,13.4,0
85350,38,1,0.21,24.9,24.9,58.6,0.44,1.06,13.4,-1
85351,31,1,0.21,24.7,25.2,59.7,0.53,1.29,13.4,0
85352,31,2,0.21,24.7,25.2,59.7,0.47,1.17,13.4,2
85353,45,2,0.21,24.7,25.2,59.7,0.59,1.04,13.4,-1
85354,24,2,0.09,24.5,24.5,60.2,0.55,1.04,13.4,0
85355,18,2,0.09,24.5,24.5,60.2,0.57,1.29,13.4,0
85356,45,2,0.17,22.9,22.9,67.2,0.67,1.2,13.4,0
85357,18,2,0.13,22.9,22.9,67.2,0.61,1.28,13.4,1
85358,31,2,0.13,22.9,22.9,67.2,0.47,1.17,13.4,0
85359,38,2,0.08,23.5,22.9,71.9,0.67,1.06,13.4,-1
85360,31,1,0.08,23.5,22.9,65.5,0.64,1.4,13.4,-2
85361,18,2,0.08,23.5,22.9,65.5,0.59,1.06,13.4,0
85362,31,2,0.08,23.5,22.9,65.5,0.53,1.06,13.4,0
85363,24,2,0.08,23.5,22.9,65.5,0.51,1.09,13.4,0
85364,24,2,0.08,23.5,22.9,65.5,0.3,1.06,13.4,-2
85365,38,1,0.13,23.9,23.9,54.3,0.69,1.13,13.4,0
85366,31,1,0.1,24.7,25.3,51.9,0.59,1.13,13.4,0
85367,52,1,0.24,25.1,25.1,51.1,0.7,1.06,13.4,0
85368,45,1,0.24,25.1,25.1,51.1,0.53,1.2,13.4,2
85369,24,2,0.24,25.1,25.1,51.1,0.31,1.06,13.4,1
85370,31,1,0.24,25.1,25.1,51.1,0.43,1.2,13.4,0
85371,45,1,0.24,25.1,25.1,51.1,0.62,1.36,13.4,-1
85372,24,2,0.12,25,25.7,53.5,0.6,1.06,13.4,0
85374,24,1,0.06,25,25.5,53.5,0.75,1.06,13.4,0
85375,31,2,0.18,23.6,23.8,56,0.5,1.2,13.4,0
85376,24,2,0.28,23.6,23.9,56,0.57,1.2,13.4,1
85377,31,1,0.25,24.1,23.8,51.3,0.62,1.13,13.4,0
85378,31,1,0.22,24.1,24.1,51.3,0.77,1.13,13.4,-1
85379,38,1,0.16,24.7,24.7,48.2,0.58,1.17,13.4,0
85380,38,1,0.16,24.7,24.7,48.2,0.62,1.11,13.4,1
85381,24,1,0.16,24.7,24.7,48.2,0.64,1.06,13.4,1
85382,31,2,0.04,23.5,23.7,51.3,0.4,1.13,13.4,0
85383,31,2,0.06,23.5,23.7,50,0.51,1.22,13.4,0
85384,18,2,0.08,22.4,22.8,52.7,0.65,1.16,13.4,-1
85385,24,1,0.06,22.4,22.8,50.6,0.63,1.09,13.4,0
85386,31,1,0.06,22.4,22.8,50.6,0.44,1.12,13.4,0
85387,38,2,0.06,23.5,23.7,50,0.61,1.18,13.4,-1
85388,38,2,0.06,23.5,23.7,50,0.57,1.33,13.4,-1
85389,31,1,0.06,23.5,23.7,50,0.58,1.13,13.4,1
85391,52,1,0.05,22.8,24.5,51.1,0.75,1.3,13.4,1
85392,38,1,0.21,24.4,23.9,54.2,0.58,1.06,13.4,0
86114,24,2,0.12,24.6,24.4,58.3,0.26,1.09,13.4,-2
86115,31,2,0.13,24.5,24.1,51.7,0.28,1.35,13.4,0
86116,24,2,0.11,23.5,24.6,51.3,0.44,1.09,13.4,-1
86117,24,2,0.1,23.8,24.2,49,0.27,1.11,13.4,-1
86118,24,2,0.11,25,25.8,41.3,0.43,1.09,13.4,1
86119,18,2,0.03,25,25.3,42.5,0.28,1.13,13.4,1
86120,31,2,0.06,24,27,48,0.28,1.16,13.4,1
86121,24,2,0.07,24.8,25.2,44,0.44,1.18,13.4,1
86122,24,2,0.07,25.5,25.1,44.3,0.27,1.16,13.4,-1
86123,31,2,0.03,22.6,23.8,57.7,0.28,1.09,13.4,-2
86124,24,2,0.07,22.6,23,57.7,0.43,1.09,13.4,-2
86125,38,2,0.03,23.9,22.2,54.3,0.7,1.16,13.4,0
86126,24,2,0.13,23.8,23.8,53.5,0.57,1.09,13.4,0
86127,38,2,0.08,26.3,23,51.2,0.44,1.16,13.4,-1
86128,24,2,0.03,23.7,27.6,47,0.77,1.18,13.4,-1
86129,18,2,0.05,23.5,24.4,49.3,0.48,1.28,13.4,1
86130,24,1,0.09,22.1,23.1,50.3,0.5,1.08,13.4,-1
86131,18,2,0.08,21.4,22.6,54.3,1.09,1.13,13.4,1
86133,31,2,0.05,22.5,22.5,53.5,0.43,1.19,13.4,-2
86134,24,2,0.05,22.5,22.5,53.5,0.6,1.09,13.4,-2
86135,38,2,0.03,22.6,23.8,57.7,0.56,1.16,13.4,1
86136,24,2,0.05,21.6,21.4,49.7,0.51,1.09,13.4,-1
86137,38,2,0.06,24,24,40.6,0.35,1.18,13.4,1
86138,31,1,0.05,24.9,24.2,40,0.65,1.06,13.4,0
86139,24,1,0.53,22.3,25.8,45.2,0.5,1.33,13.4,1
86140,31,2,0.03,21.7,23.2,46.4,0.72,1.21,13.4,-2
86141,24,2,0.02,22.1,24.5,45.6,0.58,1.06,13.4,-2
86142,24,2,0.04,23.8,27.3,41.5,0.67,1.23,13.4,-1
86143,18,2,0.04,23.5,24.1,40.5,0.58,1.23,13.4,0
86144,24,1,0.03,22.5,22.5,43.5,0.55,1.33,13.4,0
86145,18,2,0.06,22,22.5,48.1,0.55,1.11,13.4,-1
86146,38,1,0.02,22.7,22.6,40.6,0.95,1.18,13.4,-1
86147,18,2,0.08,22.9,23.1,38.4,0.28,1.43,13.4,1
86148,24,2,0.06,23.3,22.8,36.5,0.42,1.09,13.4,-2
86149,31,2,0.08,23.7,22.7,36.5,0.3,1.19,13.4,0
86151,24,2,0.06,23.3,23.5,36.5,0.63,1.13,13.4,-2
86152,38,2,0.06,24.3,24.7,39.2,0.47,1.16,13.4,-1
86153,38,2,0.05,24,25,40.6,0.75,1.13,13.4,0
86154,24,1,0.05,20.9,22.3,42.6,0.74,1.13,13.4,-2
86155,38,1,0.02,22.1,21.5,40.4,0.93,1.08,13.4,-1
86156,38,2,0.02,22.1,21.5,40.4,0.62,1.06,13.4,-1
86157,38,2,0.02,22.4,22,39.5,0.59,1.13,13.4,1
86158,18,2,0.03,22.2,23.4,42.5,0.51,1.09,13.4,0
86159,24,1,0.06,19.9,20.1,46.7,0.74,1.09,13.4,0
86160,31,1,0.02,22.1,21.5,40.4,0.74,1.06,13.4,0
86161,31,1,0.02,24,24.8,38.2,0.58,1.06,13.4,1
86162,24,1,0.02,18.7,17.7,51.8,0.82,1.5,13.4,-1
86163,31,2,0.06,21.4,22.8,51.5,0.5,1.13,13.4,1
86164,31,2,0.02,18.7,17.7,51.8,0.72,1.13,13.4,-2
86165,24,2,0.06,22.2,24.5,41.8,0.45,1.13,13.4,-1
86166,31,2,0.02,21.4,22.2,41.3,0.77,1.21,13.4,0
86167,24,1,0.04,22.7,24,40.6,0.5,2.06,13.4,0
86168,24,1,0.06,22.6,22.6,44.3,0.66,1.09,13.4,-1
86169,31,2,0.06,19.3,18.8,54.8,0.89,1.09,13.4,-2
86170,38,2,0.05,21.5,22.4,47.5,0.92,1.09,13.4,-2
86171,24,2,0.04,20.4,21.4,47.4,0.95,1.23,13.4,-2
86172,31,2,0.03,24.4,25,38.7,0.48,1.23,13.4,0
86173,31,2,0.03,22.5,21.8,45.5,0.71,1.23,13.4,-2
86174,24,2,0.03,23.7,25.4,40.2,0.59,1.09,13.4,-1
86175,31,1,0.03,24.5,24.4,41.3,0.58,1.19,13.4,0
86176,24,2,0.04,23.7,23.7,43.2,0.58,1.11,13.4,-2
86177,24,1,0.04,22.1,21.6,46.9,0.55,1.25,13.4,-2
86178,18,2,0.02,21.8,21.5,46.5,0.89,1.13,13.4,0
86179,31,2,0.03,23.1,23.9,47.5,0.4,1.64,13.4,0
86180,18,2,0.02,24.4,23.8,44.1,0.4,1.14,13.4,-1
86181,24,1,0.04,23,23.6,46.1,0.5,1.06,13.4,0
86182,24,2,0.04,23,23.6,46.1,0.62,1.06,13.4,-2
86183,38,2,0.03,24.4,25,37.6,0.62,1.09,13.4,-2
86184,24,1,0.02,21,20.7,56,0.74,1.31,13.4,-2
86185,38,2,0.05,22.5,22,46.1,0.8,1.57,13.4,-1
86186,31,1,0.05,22.2,22.2,47.7,0.5,1.09,13.4,-1
86187,38,2,0.05,22.2,23.2,47.7,0.83,1.26,13.4,-2
86188,31,2,0.05,22.2,22.2,47.7,0.48,1.09,13.4,0
86189,24,1,0.05,22,22,53.6,0.79,1.3,13.4,-1
86190,24,1,0.08,23.8,23.8,44.6,0.57,1.09,13.4,1
86191,31,2,0.04,22.1,25,52.3,0.68,1.09,13.4,-2
86192,38,2,0.08,22.1,25.6,52.3,0.61,1.23,13.4,-2
86193,24,1,0.04,23.9,24.1,47.2,0.72,1.09,13.4,-1
86194,24,1,0.09,24.6,26.2,44.4,0.67,1.09,13.4,0
86195,31,2,0.03,19.3,18.9,58.6,0.77,1.09,13.4,-2
86196,38,1,0.02,21.4,21.1,53.6,0.9,1.09,13.4,-1
86197,24,1,0.05,22.4,22.4,53.4,0.73,1.09,13.4,-1
86198,38,2,0.02,22.6,22.5,52.2,0.66,1.06,13.4,0
86199,31,2,1.4,22.6,22,52.2,0.5,1.23,13.4,1
86200,18,2,0.03,23.1,24.3,51.5,0.61,1.64,13.4,1
86201,31,2,0.04,22,22,53.6,0.68,1.26,13.4,-2
86202,38,2,0.04,22,22,53.6,0.61,1.25,13.4,0
86203,24,1,0.05,23.9,24.8,47.9,0.5,1.14,13.4,1
86204,18,1,0.05,23.9,24.8,47.9,0.6,1.19,13.4,-1
86205,18,2,0.05,21.9,21.1,49.4,0.51,1.09,13.4,-1
86206,24,1,0.04,19.5,19,61.9,0.5,1.09,13.4,0
86207,24,2,0.03,20.2,19.9,52.9,0.54,1.09,13.4,-2
86208,38,1,0.04,21.6,22.7,49.7,0.59,1.19,13.4,-1
86209,24,2,0.02,22.4,22.7,46,0.5,1.25,13.4,-2
86210,31,2,0.07,21.5,21.1,48.2,0.55,1.09,13.4,-2
86212,24,2,0.08,20.7,20.5,52.1,0.46,1.16,13.4,-2
86213,24,1,0.01,23.3,23.8,41.5,0.58,1.09,13.4,0
86214,24,2,0.02,22.1,22.9,57.2,0.43,1.09,13.4,-2
86215,24,2,0.02,21.8,23.2,59,0.51,1.09,13.4,0
86216,38,2,0.02,22.1,22.9,57.2,0.8,1.16,13.4,-1
86217,31,2,0.01,23.3,23.2,46.5,0.85,1.23,13.4,-1
86218,24,1,0.05,23.2,23.2,45.1,0.39,1.13,13.4,-1
86219,31,2,0.07,23.2,23.2,45.1,0.53,1.4,13.4,0
86220,24,2,0.03,22.9,23.1,46.6,0.4,1.09,13.4,-2
86221,24,2,0.07,21.4,21.2,50.1,0.46,1.09,13.4,-2
86222,18,2,0.06,24.2,23.9,55.3,0.48,1.13,13.4,1
86223,24,2,0.04,24.2,23.9,55.3,0.26,1.09,13.4,1
86224,38,2,0.01,24.3,24.3,52.8,0.36,1.31,13.4,0
86225,18,2,0.06,23.3,24.2,54.3,0.47,1.09,13.4,0
86226,24,2,0.05,24.2,24.4,55.9,0.28,1.09,13.4,1
86227,24,2,0.01,24.4,23.9,31.8,0.42,1.09,13.4,0
86228,24,1,0.01,24.8,25.1,53.3,0.57,1.09,13.4,1
86229,24,2,0.05,25.3,25.8,53.2,0.36,1.09,13.4,2
86230,31,2,0.03,23.9,24.5,59,0.4,1.19,13.4,2
86231,24,1,0.01,24.3,24.1,58,0.5,1.25,13.4,1
86232,31,1,0.06,23.9,24.3,56.3,0.55,1.25,13.4,0
86233,24,2,0.02,24.2,24.5,44.5,0.59,1.33,13.4,0
86234,31,1,0.08,24,24.8,55.7,0.5,1.09,13.4,1
86235,24,1,0.07,24.9,26,43,0.61,1.14,13.4,0
86236,18,2,0.03,22.7,23.2,45.7,0.6,1.09,13.4,0
86237,24,1,0.02,24.4,24.3,53.5,0.65,1.09,13.4,1
86238,24,2,0.02,24.6,24.5,51.2,0.47,1.25,13.4,0
86239,38,1,0.01,23.3,23.6,44.6,0.59,1.25,13.4,0
86240,18,2,0.01,23.4,23.2,42.2,0.47,1.09,13.4,-1
86241,24,1,0.02,24.4,24.3,53.5,0.5,1.09,13.4,1
86242,38,1,0.03,24,24.9,51.8,0.55,1.09,13.4,-2
86243,24,1,0.01,24.9,25.5,50.9,0.5,1.09,13.4,1
86244,24,2,0.01,23.8,23.3,45.2,0.8,1.09,13.4,-2
86245,24,2,0.15,25,21.7,48.5,0.65,1.25,13.4,1
86246,24,1,0.05,25.4,25.4,46.6,0.78,1.09,13.4,1
86247,38,1,0.01,23.6,23.9,52.7,0.5,1.09,13.4,0
86248,24,1,0.04,24,24,50.5,0.53,1.16,13.4,1
86249,24,2,0.05,20.8,21.8,57.3,0.5,1.09,13.4,-2
86250,18,2,0.04,21.1,22.9,47.7,0.65,1.25,13.4,0
86251,31,2,0.06,22.4,23.6,46,0.55,1.16,13.4,0
86252,38,2,0.03,21.9,22.1,45.3,0.56,1.23,13.4,-2
86253,24,1,0.03,22.7,23.2,47.7,0.5,1.35,13.4,1
86255,24,1,0.09,24.2,28.4,39.1,0.58,1.35,13.4,-1
86256,24,1,0.06,19.5,19.9,54.3,0.71,1.26,13.4,-1
86257,24,1,0.02,20.4,20.1,51,0.5,1.48,13.4,-1
86258,24,2,0.01,21.9,22.2,45.3,0.43,1.19,13.4,-2
86259,31,1,0.11,22.4,21.8,42.1,0.45,1.09,13.4,-2
86260,31,1,0.14,22.2,22.4,42.5,0.5,1.16,13.4,-1
86261,45,1,0.06,20.4,19.7,49.6,0.79,1.09,13.4,-2
86262,24,2,0.24,21.8,22.4,48.6,0.62,1.11,13.4,-2
86263,31,1,0.09,19.8,19.8,50.2,0.79,1.09,13.4,-2
86264,24,2,0.18,24.3,24.3,38.6,0.42,1.16,13.4,-2
86265,24,1,0.28,25.2,21.7,35.3,0.3,1.35,13.4,-1
86266,38,1,0.04,25.2,25.2,38.1,0.55,1.09,13.4,0
86267,24,1,0.01,24.6,24.6,45,0.58,1.55,13.4,0
86268,31,1,0.01,25.3,25.7,38.2,0.52,1.09,13.4,0
86269,18,2,0.04,24,24,40,0.93,1.16,13.4,-2
86270,31,1,0.01,24.8,25.1,44,0.71,1.55,13.4,2
86271,24,2,0.02,24.4,25,39.9,0.36,1.09,13.4,0
86272,24,2,0.01,24.1,24.2,43.8,0.46,1.09,13.4,1
86273,31,1,0.07,21.8,22,48.6,0.5,1.16,13.4,0
86274,31,1,1.25,21.8,22.4,48.6,0.5,1.09,13.4,0
86275,31,2,0.06,23.6,24.3,42.5,0.47,1.16,13.4,0
86276,31,1,0.06,23,22.8,41.7,0.5,1.16,13.4,-1
86277,24,1,0.02,22.1,22.2,43,0.5,1.19,13.4,0
86278,24,2,0.02,24.2,25.2,37.9,0.55,1.16,13.4,2
86279,24,2,0.04,23.4,23.6,39.7,0.35,1.16,13.4,-1
86280,31,1,0.04,23.6,23.4,42.5,0.73,1.09,13.4,1
86281,18,1,0.1,22,22,43.5,0.43,1.16,13.4,-2
86282,24,1,0.03,23.8,23.5,45.2,0.58,1.4,13.4,-2
86283,38,2,0.02,24.2,25.3,37.9,0.39,1.43,13.4,1
86284,24,1,0.01,23.4,24.3,40.4,0.5,1.37,13.4,1
86285,18,1,0.1,22,22,43.5,0.6,1.09,13.4,0
86286,18,2,0.06,21.6,22.3,51.1,0.36,1.09,13.4,-1
86287,31,1,0.03,22.6,22.5,48.9,0.5,1.09,13.4,-1
86288,38,2,0.07,24.9,24.7,42.4,0.47,1.13,13.4,0
86289,31,2,0.09,21.2,21.8,51.3,0.55,1.35,13.4,-1
86290,18,1,0.02,22.2,22.6,46.4,0.43,1.13,13.4,-1
86291,24,2,0.02,21.5,22.9,53,0.43,1.09,13.4,-1
86292,24,2,0.02,21.5,22.9,53,0.36,1.09,13.4,-1
86293,18,2,0.02,22.1,23.1,48.9,0.47,1.4,13.4,0
86294,24,2,0.05,23,22.5,53.3,0.49,1.09,13.4,0
86295,24,1,0.05,23,22.5,53.3,0.5,1.13,13.4,-2
86296,24,1,0.05,23,22.5,53.3,0.65,1.13,13.4,-2
86297,24,1,0.03,22.6,22.5,52.9,0.57,1.09,13.4,0
86298,38,1,0.16,21.6,21.8,53.1,0.55,1.13,13.4,-2
86299,24,2,0.06,22.4,22.9,52,0.43,1.13,13.4,-2
86300,24,1,0.1,22.1,22.7,44.3,0.6,1.19,13.4,0
86301,18,2,0.13,23.5,24.6,41.7,0.45,1.35,13.4,-1
86302,38,2,0.09,23.5,23.5,43,0.47,1.11,13.4,0
86303,31,1,0.03,24.7,25.9,40.9,0.55,1.54,13.4,1
86304,24,2,0.01,22.7,22.6,44.4,0.49,1.09,13.4,-1
86305,45,1,0.04,21.1,21.4,47,0.55,1.09,13.4,-2
86306,31,1,0.07,21,21.6,46.8,0.79,1.09,13.4,-2
86307,24,2,0.03,22.3,21.9,43.9,0.44,1.09,13.4,-2
86308,31,1,0.04,24.7,24.7,38.6,0.55,1.09,13.4,-1
86309,24,1,0.5,23.4,23.8,40.4,0.37,1.19,13.4,-1
86310,24,2,0.5,23.4,23.4,40.4,0.42,1.09,13.4,-2
86311,31,1,0.02,23.4,23.3,43.5,0.5,1.09,13.4,0
86312,24,2,0.01,24.2,24.3,40.8,0.55,1.6,13.4,1
86313,24,1,0.02,22.7,22.4,43.2,0.5,1.13,13.4,0
86314,24,1,0.04,23.7,23.7,43.2,0.67,1.09,13.4,0
86315,31,2,0.01,23.5,23.8,42.3,0.47,1.09,13.4,0
86316,24,1,0.01,23.6,23.6,41.2,0.58,1.09,13.4,0
86317,24,2,0.05,23.6,23.9,39.4,0.27,1.19,13.4,-1
86318,38,2,0.01,24.6,24.1,39,0.39,1.47,13.4,0
86319,18,1,0.1,21.9,22.9,62,0.65,1.37,13.4,0
86320,24,2,0.02,24.6,24,39,0.46,1.19,13.4,0
86321,18,1,0.1,21.9,22.9,62,0.46,1.19,13.4,-1
86322,24,1,0.02,21.4,22,49.4,0.55,1.09,13.4,-1
86323,38,1,0.01,23,22.9,45.5,0.67,1.37,13.4,-1
86324,18,2,0.14,20.9,21.1,50.2,0.63,1.09,13.4,-1
86325,24,1,0.01,21,21.6,47.5,0.71,1.09,13.4,-1
86326,24,1,0.04,21.5,22.1,48.9,0.74,1.09,13.4,0
86327,24,2,0.02,21.7,21.8,47.8,0.3,1.09,13.4,-1
86328,38,1,0.14,21.8,21.1,47.9,0.59,1.35,13.4,-2
86329,24,2,0.02,24.3,23.7,40.4,0.63,1.09,13.4,-2
86330,24,2,0.02,23.3,24.1,44,0.58,1.35,13.4,2
86331,31,2,0.02,24.3,23.7,40.4,0.79,1.09,13.4,-2
86332,31,1,0.07,22.7,22.9,44.4,0.59,1.62,13.4,0
86333,24,1,0.1,22.7,22.9,45.7,0.5,1.09,13.4,-1
86334,24,1,0.02,19.6,20,52.2,0.71,1.09,13.4,-2
86335,18,1,0.02,23.2,23.6,39.5,0.58,1.19,13.4,-2
86336,18,2,0.04,21.1,22.7,54,0.73,1.09,13.4,1
86337,24,2,0.02,23.2,23.6,39.5,0.59,1.16,13.4,0
86338,24,1,0.07,24.6,25,37.3,0.59,1.09,13.4,-1
86339,24,1,0.02,23.2,23.6,39.5,0.5,1.23,13.4,1
86340,31,2,0.02,23.2,22.9,41.9,0.53,1.18,13.4,-1
86341,38,1,0.04,22.2,22.8,51.8,0.5,1.28,13.4,-1
86342,31,1,0.03,22.4,22.7,50.6,0.5,1.09,13.4,-2
86343,31,1,0.03,22.4,23.2,50,0.55,1.33,13.4,-1
86344,24,2,0.06,24,24,46.7,0.44,1.21,13.4,-2
86345,31,2,0.04,24,24.2,46.7,0.58,1.13,13.4,-1
86346,18,1,0.01,23.3,24.2,53,0.58,1.26,13.4,1
86347,31,2,0.06,24.7,24.5,42.1,0.4,1.55,13.4,0
86348,45,1,0.09,23.9,24.5,45.4,0.55,1.16,13.4,1
86349,24,2,0.01,24.7,24.8,40.3,0.48,1.57,13.4,2
86350,31,2,0.01,23.1,22.5,48.2,0.55,1.19,13.4,0
86351,24,2,0.06,24.4,25.3,45.4,0.47,1.13,13.4,-2
86352,24,2,0.14,23.2,28,49.6,0.68,1.09,13.4,-2
86353,38,2,0.01,24.3,24.9,45.9,0.4,1.09,13.4,1
86354,24,1,0.05,24.6,24.9,48.1,0.89,1.09,13.4,1
86355,31,2,0.01,24.2,24,47,0.48,1.09,13.4,0
86356,18,2,0.02,24.3,24.4,46.5,0.47,1.26,13.4,1
86357,24,2,0.06,23.3,23.7,44.6,0.57,1.09,13.4,-2
86358,24,2,0.03,23.3,23.3,44.6,0.62,1.09,13.4,-1
86359,18,2,0.01,23.7,23.6,47,0.47,1.55,13.4,0
86360,31,1,0.12,23.5,23.5,42.3,0.5,1.16,13.4,-2
86361,31,1,0.15,22.5,22.5,46.1,0.79,1.09,13.4,-2
86362,31,1,0.03,24.4,25.6,47.2,0.6,1.26,13.4,1
86363,24,2,0.05,23.9,24.1,50.4,0.43,1.16,13.4,-2
86364,18,2,0.02,22.6,22.3,57.7,0.47,1.09,13.4,0
86365,38,1,0.01,22.6,22.5,60.5,0.63,1.35,13.4,-2
86366,38,2,0.04,23.8,24.1,52.2,0.54,1.33,13.4,1
86367,18,1,0.04,23.6,22.8,52.7,0.85,1.13,13.4,-2
86368,24,2,0.01,23.4,23.3,55.8,0.67,1.25,13.4,-1
86369,24,2,0.14,24.1,23.9,51.9,0.44,1.16,13.4,0
86370,24,1,0.01,22.3,22.3,61.6,0.68,1.31,13.4,-1
86371,24,2,0.1,23.4,24.2,54.4,0.62,1.09,13.4,-1
86372,18,2,0.08,24.4,24.6,52.2,0.35,1.09,13.4,-1
86373,24,1,0.03,24,23.6,59,0.55,1.09,13.4,-2
86374,24,2,0.08,21.9,22.3,66.4,0.54,1.4,13.4,-1
86375,18,2,0.02,23.4,23,57.1,0.3,1.19,13.4,-1
86376,38,2,0.01,23.2,23.1,62.4,0.46,1.35,13.4,0
86377,18,1,0.03,24,23.6,59,0.61,1.13,13.4,-1
86378,18,2,0.04,22.8,22.8,62.1,0.47,1.09,13.4,-2
86379,18,2,0.02,23.6,23,58,0.31,1.09,13.4,0
86380,31,1,0.02,22.6,22.7,61.9,0.52,1.09,13.4,-1
86381,24,2,0.18,24,24.5,53.8,0.59,1.14,13.4,1
86382,31,2,0.01,24.1,24.7,51.3,0.4,1.55,13.4,-1
86383,24,2,0.01,24.3,25.1,34.5,0.46,1.37,13.4,0
86384,31,2,0.18,24,24.5,53.8,0.55,1.09,13.4,1
86385,38,1,0.04,22.7,22.4,57.8,0.5,1.14,13.4,1
86386,31,1,0.18,22.7,24.7,57.8,0.55,1.14,13.4,-1
86387,18,1,0.01,24.1,24.9,55.2,0.58,1.26,13.4,2
86388,24,1,0.07,24.4,25.3,56.1,0.89,1.09,13.4,0
86389,24,2,0.04,22.6,23.9,59.1,0.68,1.16,13.4,-1
86390,38,2,0.01,24.1,24.9,53.2,0.51,1.16,13.4,0
86391,31,1,0.06,24.4,25.8,54.2,0.6,1.09,13.4,2
86392,31,2,0.03,24.8,25.1,52.7,0.42,1.09,13.4,0
86393,18,2,0.04,24.1,25.1,54.5,0.39,1.48,13.4,1
86394,18,2,0.01,23.2,23.8,66.7,0.53,1.09,13.4,0
86395,31,2,0.09,22.5,23.5,59,0.59,1.19,13.4,-1
86396,31,1,0.01,23,23.6,56.7,0.65,1.09,13.4,0
86397,24,1,0.01,24.6,24.5,44.4,0.58,1.09,13.4,1
86398,24,1,0.23,24.2,27.2,45.1,0.29,1.37,13.4,1
86399,31,1,0.01,24.5,24.5,44.3,0.71,1.09,13.4,1
86400,24,2,0.23,24.2,27.2,45.1,0.35,1.16,13.4,2
86401,38,1,0.08,23,23,48.7,0.5,1.52,13.4,0
86402,18,2,0.2,24.5,25.3,46.7,0.45,1.16,13.4,0
86403,31,1,0.05,26.2,25,45.7,0.55,1.09,13.4,0
86404,38,2,0.14,24.5,24.7,46.7,0.47,1.16,13.4,0
86405,18,1,0.03,24.5,23.3,46.1,0.6,1.09,13.4,0
86406,31,1,0.04,24.5,25.3,48,0.55,1.09,13.4,2
86407,18,1,0.06,23.8,23.6,48.4,0.37,1.4,13.4,0
