,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
94381,16,1,0.01,12.8,12.8,66.9,1.25,1.01,13.4,-2
94382,16,1,0.01,12.8,12.8,67.3,1.25,1.01,13.4,-2
94383,16,1,0.01,12.2,12.4,68.5,1.25,0.89,13.4,-2
94384,16,1,0.01,12.2,12.4,69.7,1.25,1.88,13.4,-2
94386,16,1,0.01,12.2,12.4,69.7,1.25,1.13,13.4,-2
94387,16,1,0.01,12.2,12.4,70.4,1.25,1.13,13.4,-2
94392,16,1,0.02,12.8,12.4,61.4,1.25,0.89,13.4,-2
94393,16,1,0.01,12.8,12.8,61.4,1.22,0.89,13.4,-2
94394,16,1,0.01,12.8,12.8,64.8,1.25,1.01,13.4,-2
94395,16,1,0.01,12.8,12.8,63.6,1.25,1.01,13.4,-2
94396,16,1,0.02,12.8,12.8,63.6,0.76,0.89,13.4,-2
94397,16,1,0.2,12.8,12.8,69.3,1.25,0.89,13.4,-2
94398,16,1,0.2,12.8,12.8,70.4,1.25,1.01,13.4,-2
94399,16,1,0.2,12.8,12.8,70.1,1.25,1.01,13.4,-2
94400,16,1,0.28,12.8,12.8,70.4,1.25,1.88,13.4,-2
94401,16,1,0.28,12.8,12.8,68.5,1.25,1.88,13.4,-2
94402,16,1,0.28,12.8,12.8,69.7,1.25,1.01,13.4,-2
94403,16,1,0.28,12.8,12.8,73.1,1.25,1.13,13.4,-2
94404,16,1,0.28,12.8,12.8,70.4,1.25,0.89,13.4,-2
94405,16,1,0.42,12.8,12.8,69.7,1.25,0.89,13.4,-2
94406,16,1,0.42,12.8,12.8,70.4,1.25,1.01,13.4,-2
94407,16,1,0.42,12.8,12.8,69.7,1.25,1.88,13.4,-2
94408,16,1,0.42,12.8,12.8,68.9,1.25,0.89,13.4,-2
94409,16,1,0.35,12.2,12.4,67.3,1.25,1.01,13.4,-2
94410,16,1,0.6,12.8,12.8,69.7,1.25,0.77,13.4,-2
94411,16,1,1.13,11.6,11.6,67.3,1.25,1.13,13.4,-2
94412,16,1,1.13,11.6,11.6,68.5,1.25,0.89,13.4,-2
94413,16,1,1.13,11.6,11.6,65.7,1.25,1.01,13.4,-2
94414,16,1,1.13,11.6,11.6,62.3,1.25,1.88,13.4,-2
94415,16,1,1.13,11.6,11.6,61.8,1.25,0.65,13.4,-2
94416,16,1,1.13,11.6,11.6,60.1,1.25,1.01,13.4,-2
94417,16,1,1.31,12.2,11.9,64,1.25,1.88,13.4,-2
94418,16,1,0.97,12.2,13,68.5,1.25,1.01,13.4,-2
94419,16,1,1.31,12.2,12.5,64.4,1.25,1.88,13.4,-2
94420,16,1,0.16,12.2,12.4,66.5,1.25,0.65,13.4,-2
94421,16,1,0.16,12.2,12,65.2,1.25,1.13,13.4,-2
94422,16,1,0.16,11.6,12,62.7,1.25,0.89,13.4,-2
94423,16,1,0.16,11.6,12,61.8,1.25,1.01,13.4,-2
94424,16,1,0.16,12.2,12,65.2,1.25,0.77,13.4,-2
94429,31,2,0.22,32.5,31.9,35.8,0.39,2,13.4,2
94430,31,2,0.73,29.3,30.8,40,0.39,3.8,13.4,2
94433,31,2,0.88,29.3,30.2,37,0.39,1.2,13.4,1
94436,31,2,0.33,28,28.9,10.9,0.39,2,13.4,1
94437,31,2,0.22,29,29,23.4,0.39,2,13.4,2
94438,31,2,0.22,29.8,30.9,24,0.39,3.8,13.4,2
94439,31,2,0.73,31,30.7,23,0.39,1.2,13.4,2
94441,31,2,0.33,31.5,30.6,23,0.39,2,13.4,2
94443,31,2,0.33,31,31,8.3,0.39,1.2,13.4,2
94444,31,2,0.33,30.8,30.5,8.3,0.39,1.4,13.4,2
94445,31,2,0.46,33.3,33.3,22.4,0.39,2,13.4,2
94446,31,2,0.46,30.8,31.6,24.6,0.39,3.8,13.4,1
94447,31,2,0.1,29.5,29.8,24.8,0.39,1.4,13.4,1
94448,31,2,0.46,29,30.2,29,0.39,2,13.4,1
94449,31,2,0.59,28.8,30.6,29,0.39,1.4,13.4,1
94450,31,2,0.73,28,30.5,14.3,0.39,1.2,13.4,1
94453,31,2,0.59,27.3,26.6,33,0.39,1.4,13.4,1
94455,31,2,0.73,26.3,29,31,0.39,3.8,13.4,1
94457,31,2,0.46,30.8,31,19.1,0.39,1.4,13.4,2
94458,31,2,0.73,26.5,28.4,28,0.39,3.8,13.4,2
94459,31,2,0.59,26.8,28,27,0.39,1.4,13.4,1
94460,31,2,0.46,27.8,28.9,28,0.39,1.2,13.4,1
94462,31,2,0.22,28.3,29.4,26.6,0.39,2,13.4,0
94463,31,2,0.22,28,28.3,26,0.39,1.2,13.4,0
94464,31,2,1.63,24.8,23.3,39,0.39,1.2,13.4,0
94465,31,2,0.1,27.3,27.2,37.6,0.39,1.2,13.4,-1
94466,31,2,0.1,29.8,28.7,34,0.39,1.2,13.4,0
94470,31,2,0.33,23,24.2,35.6,0.39,1.4,13.4,0
94471,31,2,0.46,28,28,34,0.39,3.8,13.4,1
94472,31,2,0.73,26.5,26.8,33,0.39,1.4,13.4,0
94473,31,2,0.73,30,29.4,17.6,0.39,2,13.4,1
94474,31,2,0.22,26.8,28.1,16.8,0.39,1.4,13.4,0
94475,31,2,0.59,28,28.6,38,0.39,1.2,13.4,0
94476,31,2,0.1,29.3,29.5,39.6,0.39,1.2,13.4,0
94477,31,2,0.33,28.8,29.9,41.4,0.39,1.2,13.4,0
94478,31,2,0.59,28.8,27.8,24.4,0.39,2,13.4,0
94479,31,2,0.1,29,27.7,36,0.39,2,13.4,1
94483,31,2,0.22,29,31.2,38,0.39,1.2,13.4,0
94485,31,2,0.22,25.5,25.5,43,0.39,0.8,13.4,0
94486,31,2,0.22,25.5,25.5,42,0.39,1,13.4,0
94487,31,2,0.46,25.5,25.5,42.6,0.39,1.4,13.4,0
94488,31,2,1.04,27.3,26.6,23.8,0.39,2,13.4,1
94489,31,2,0.46,27.5,29,28,0.39,2,13.4,1
94490,31,2,0.22,29,30.1,27,0.39,1.2,13.4,1
94491,31,2,0.1,30,29.7,26,0.39,1.2,13.4,1
94492,31,2,0.22,30.3,30.5,26,0.39,1.2,13.4,1
94493,31,2,0.33,29.5,29.5,36.6,0.39,2,13.4,1
94494,31,2,0.22,30,30.6,33,0.39,1.2,13.4,1
94495,31,2,0.22,31.3,31.3,15.1,0.39,1.2,13.4,2
94496,31,1,0.21,31.5,31.5,37.6,0.39,1.2,13.4,0
94498,31,1,0.1,32.5,32,40,0.39,1,13.4,1
94499,31,1,0.1,32.5,32,39.6,0.39,1,13.4,1
94504,31,1,0.1,29,29,10.9,0.39,1.2,13.4,0
94505,31,1,0.1,29.8,29.5,23.4,0.39,1.2,13.4,0
94506,31,1,0.1,30.5,30,24,0.39,1,13.4,0
94507,31,1,0.32,30.3,30,23,0.39,1.2,13.4,0
94509,31,1,0.21,31.5,31.5,23,0.39,1.2,13.4,1
94510,31,1,0.21,31.8,31.5,23,0.39,1.2,13.4,1
94511,31,1,0.1,32.3,32,8.3,0.39,1,13.4,1
94512,31,1,0.1,32,32,8.3,0.39,1,13.4,1
94513,31,1,0.1,31.8,31.5,22.4,0.39,1.2,13.4,1
94514,31,1,0.1,31.5,31.5,24.6,0.39,1.2,13.4,1
94515,31,1,0.32,30.5,30.2,24.8,0.39,1.2,13.4,0
94516,31,1,0.1,30.5,30.2,29,0.39,1.2,13.4,1
94521,31,1,0.1,26.5,26.2,33,0.39,1.2,13.4,0
94522,31,1,0.21,25.5,25.5,14.3,0.39,1.2,13.4,-1
94523,31,1,0.21,26,26,31,0.39,1.2,13.4,-1
94524,31,1,0.44,26.3,26.3,13.9,0.39,1.2,13.4,-1
94525,31,1,0.21,27.8,27.2,19.1,0.39,1.4,13.4,0
94526,31,1,0.21,27.8,27.5,28,0.39,1.2,13.4,0
94527,31,1,0.21,28.3,28.2,27,0.39,1,13.4,0
94528,31,1,0.21,29.5,29.2,28,0.39,1.2,13.4,0
94531,31,1,0.32,32,32,26,0.39,3.8,13.4,1
94532,31,1,0.56,25.5,25.8,39,0.39,1,13.4,-2
94533,31,1,0.21,29.3,28.7,37.6,0.39,1,13.4,-1
94534,31,1,0.32,30,29.1,34,0.39,1.2,13.4,0
94538,31,1,0.21,26.3,26,35.6,0.39,1.2,13.4,-1
94539,31,1,0.21,27.5,26.9,34,0.39,1.2,13.4,-1
94540,31,1,0.1,27,27,33,0.39,1.4,13.4,0
94541,31,1,0.1,27.8,27.8,17.6,0.39,1.4,13.4,0
94542,31,1,0.32,31.3,30.1,16.8,0.39,1.2,13.4,1
94543,31,1,0.32,29,29.3,38,0.39,1.2,13.4,1
94544,31,1,0.21,30.5,30.8,39.6,0.39,1.2,13.4,1
94545,31,1,0.21,29.3,28.7,41.4,0.39,2,13.4,1
94546,31,1,0.21,28.8,28.5,24.4,0.39,1.2,13.4,0
94547,31,1,0.21,32.3,31.4,36,0.39,1.2,13.4,0
94549,31,1,0.32,27.5,27.2,38,0.39,3.8,13.4,2
94550,31,1,0.21,30.5,29.9,37.4,0.39,1.4,13.4,0
94551,31,1,0.21,30.8,28.8,38,0.39,1.2,13.4,-1
94555,31,1,0.21,27.3,27,42.6,0.39,1,13.4,0
94557,31,1,0.21,29,28.7,28,0.39,1,13.4,0
94558,31,1,0.21,29.3,28.7,27,0.39,1,13.4,0
94559,31,1,0.1,32.8,31.4,26,0.39,1.2,13.4,0
94560,31,1,0.21,31,30.4,26,0.39,1.2,13.4,1
94561,31,1,0.21,30.3,30,36.6,0.39,1.2,13.4,1
94562,31,1,0.21,30.5,30.5,33,0.39,1.2,13.4,0
94563,31,1,0.32,30.5,30.5,15.1,0.39,1.2,13.4,1
94564,31,2,0.44,31.3,29.2,29,0.39,1.4,13.4,1
94565,31,2,0.22,30.5,29.9,29,0.39,1.2,13.4,1
94566,31,2,0.88,31,29.7,14.3,0.39,1,13.4,1
94569,31,2,0.22,26.5,26.5,33,0.39,1.4,13.4,0
94572,31,2,1.31,27.3,27.6,13.9,0.39,1.2,13.4,0
94573,31,2,0.66,27,26.4,19.1,0.39,1.2,13.4,0
94574,31,2,0.44,28,27.7,28,0.39,1.4,13.4,0
94579,31,2,0.66,28.8,28.4,26,0.39,1.2,13.4,0
94580,31,2,2.41,25.3,25.2,39,0.39,1,13.4,-2
94581,31,2,0.88,27,27.3,37.6,0.39,1,13.4,-2
94582,31,2,0.66,30.8,29.8,34,0.39,1,13.4,-1
94587,31,2,0.22,24.3,25.1,34,0.39,1.4,13.4,1
94588,31,2,1.1,26.8,28.4,33,0.39,3.8,13.4,0
94589,31,2,0.44,28,27.4,17.6,0.39,1.4,13.4,0
94590,31,2,1.1,28.5,27.8,16.8,0.39,1.4,13.4,0
94591,31,2,0.44,29.5,28.3,38,0.39,1.2,13.4,0
94592,31,2,0.44,29.5,28.6,39.6,0.39,1.2,13.4,1
94593,31,2,0.44,29,28.1,41.4,0.39,1.2,13.4,1
94594,31,2,0.44,29.5,28.9,24.4,0.39,1,13.4,1
94595,31,2,0.44,30.5,30.2,36,0.39,1,13.4,1
94596,31,2,0.44,30.3,30,36.6,0.39,1,13.4,1
94597,31,2,0.88,29,29,38,0.39,1,13.4,1
94598,31,2,0.66,26,26.3,37.4,0.39,1.4,13.4,0
94599,31,2,0.44,26.8,25.3,38,0.39,1,13.4,0
94600,31,2,0.44,25.8,26,39.4,0.39,1.2,13.4,0
94602,31,2,0.22,25.5,25.5,42,0.39,0.8,13.4,0
94603,31,2,0.88,24,23.4,42.6,0.39,1.4,13.4,0
94604,31,2,1.31,29.5,29.5,23.8,0.39,3.8,13.4,0
94605,31,2,0.88,28.3,28.2,28,0.39,1.4,13.4,0
94606,31,2,0.44,29.5,27.7,27,0.39,1.4,13.4,0
94607,31,2,0.44,31.5,28.6,26,0.39,1.2,13.4,0
94608,31,2,0.44,31.5,29.7,26,0.39,1.4,13.4,1
94609,31,2,0.44,32,29.4,36.6,0.39,1.2,13.4,1
94610,31,2,0.88,32,30.1,33,0.39,1.2,13.4,1
94611,31,2,0.44,32.5,30.2,15.1,0.39,1.2,13.4,1
94666,31,1,0.34,31.5,31.5,48.5,0.39,1.4,13.4,1
94667,31,1,0.34,32,33,26,0.39,1.2,13.4,1
94668,31,1,0.89,30.6,31.2,37.5,0.39,1.2,13.4,1
94669,31,1,0.34,30.7,31,41.5,0.39,1,13.4,1
94670,31,1,0.34,28.5,28.5,38,0.39,1.2,13.4,1
94671,31,1,1.37,29.5,29.5,41.2,0.39,1.2,13.4,1
94672,31,1,0.68,32.4,32.4,36.5,0.39,1,13.4,2
94673,31,1,0.34,28.5,28.5,45.4,0.39,1,13.4,0
94674,31,1,0.68,28,28.6,45.7,0.39,1.2,13.4,1
94675,31,1,1.37,33.5,32.8,35.4,0.39,1.2,13.4,1
94676,31,1,1.1,32.8,33.1,39,0.39,1.2,13.4,1
94677,31,1,0.89,32,31.5,38.2,0.39,1.2,13.4,2
94678,31,1,0.48,31.5,31.5,36.5,0.39,1.4,13.4,1
94679,31,1,0.68,31.5,31.5,36.2,0.39,1.2,13.4,1
94680,31,1,0.55,31.5,31.5,38.2,0.39,1.2,13.4,1
94681,31,1,0.34,29.5,29.5,44.4,0.39,1.2,13.4,1
94682,31,1,0.34,29.5,29.5,44.2,0.39,1.2,13.4,1
94683,31,1,0.55,29.5,29.5,43.5,0.39,1.2,13.4,1
94684,31,1,0.68,28.5,29.1,28.6,0.39,1.2,13.4,1
94685,31,1,0.68,28.5,29.4,29.9,0.39,1.2,13.4,1
94686,31,1,0.68,30.5,31.1,32.7,0.39,1.2,13.4,1
94687,31,1,1.23,31.5,31.5,33.5,0.39,1.2,13.4,1
94688,31,1,1.03,32.7,33.8,32.5,0.39,1.2,13.4,1
94689,31,1,1.44,31.4,32.9,48.5,0.39,1.2,13.4,1
94691,31,2,0.03,34.4,33.5,31,0.39,1.2,13.4,1
94694,31,2,0.66,32.5,33.6,30.4,0.39,2,13.4,1
94695,31,2,0.62,31.5,31.4,31.8,0.39,1.2,13.4,1
94698,31,2,0.18,30.5,31.5,46.3,0.39,1.2,13.4,0
94700,31,2,0.37,31,30.9,38,0.39,1.4,13.4,1
94708,31,2,0.05,32.6,32,36.4,0.39,1.2,13.4,1
94711,31,2,0.21,31,31.1,35.8,0.39,1.4,13.4,1
94715,31,2,0.37,31,31,46.1,0.39,1.2,13.4,1
94719,31,2,0.26,32.9,33.9,36.3,0.39,1.2,13.4,1
94723,31,2,0.38,33.2,33.7,48.5,0.39,1.4,13.4,2
94724,31,2,0.43,32,32,48.5,0.39,1.4,13.4,1
94725,31,2,0.44,33,33,26,0.39,1,13.4,1
94726,31,2,0.44,34,34,31,0.39,1,13.4,1
94727,31,2,0.44,33.5,33.5,31.6,0.39,1,13.4,0
94728,31,2,0.44,33,32.4,29.9,0.39,1,13.4,1
94729,31,2,0.87,31.5,31.5,30.4,0.39,3.8,13.4,1
94730,31,2,0.44,31.5,31.5,31.8,0.39,1,13.4,0
94731,31,2,0.44,32,31.4,32.9,0.39,1.2,13.4,1
94732,31,2,0.44,31.5,31.5,37.5,0.39,1,13.4,1
94733,31,2,0.44,31.5,31.5,46.3,0.39,1,13.4,1
94734,31,2,0.44,31,31,41.5,0.39,1.2,13.4,2
94735,31,2,0.44,31.5,30.9,38,0.39,1.4,13.4,2
94736,31,2,0.87,31.5,30.9,41.2,0.39,1,13.4,1
94737,31,2,0.44,29.5,29.5,32.1,0.39,0.8,13.4,0
94738,31,2,1.31,27.5,28.8,33.3,0.39,1.4,13.4,1
94739,31,2,0.44,31.5,31.5,34.9,0.39,3.8,13.4,1
94740,31,2,0.44,32.5,32.5,37.3,0.39,1.2,13.4,1
94741,31,2,0.44,33.5,32.9,36.7,0.39,1.2,13.4,0
94742,31,2,0.44,33.5,33.5,36.5,0.39,1,13.4,1
94743,31,2,0.44,33.5,34.1,36.4,0.39,1,13.4,2
94744,31,2,0.87,33.5,33.5,37.7,0.39,1.2,13.4,1
94745,31,2,0.88,33,33,38.7,0.39,1.4,13.4,1
94746,31,2,0.88,31.5,31.5,35.8,0.39,0.8,13.4,0
94747,31,2,0.44,32.5,31.9,36.8,0.39,1,13.4,0
94748,31,2,0.44,32.5,31.9,38.2,0.39,1,13.4,1
94749,31,2,0.45,32,32,41.2,0.39,1,13.4,1
94750,31,2,0.44,31.5,31.5,46.1,0.39,1,13.4,1
94751,31,2,0.44,31,31,47,0.39,1,13.4,1
94752,31,2,0.44,31.5,30.9,45.4,0.39,1,13.4,1
94753,31,2,0.44,31,31,45.7,0.39,1,13.4,1
94754,31,2,0.44,29.5,29.5,34.4,0.39,0.8,13.4,1
94755,31,2,0.44,29.5,29.5,33.6,0.39,1.2,13.4,0
94756,31,2,0.44,30.5,29.4,33.7,0.39,3.8,13.4,0
94757,31,2,0.89,32.5,32.5,34.5,0.39,1,13.4,0
94758,31,2,0.88,32.5,32.5,39.3,0.39,2,13.4,2
94759,31,2,0.88,34,34,37.6,0.39,1.4,13.4,1
94760,31,2,0.44,34,34,39,0.39,1,13.4,1
94761,31,2,0.87,33.5,33.5,36.3,0.39,1.4,13.4,2
94762,31,2,0.44,34,33.4,35.4,0.39,1.4,13.4,2
94763,31,2,0.44,33,33,39,0.39,1,13.4,0
94764,31,2,0.88,33.5,33.5,38.2,0.39,1,13.4,0
94765,31,2,0.87,31.5,31.5,36.5,0.39,1,13.4,1
94766,31,2,0.44,30.5,30.5,36.2,0.39,3.8,13.4,1
94767,31,2,0.88,31,31,38.2,0.39,1,13.4,1
94768,31,2,0.88,31.5,31.5,44.4,0.39,1,13.4,0
94769,31,2,0.87,31.5,30.9,44.2,0.39,1,13.4,0
94770,31,2,0.44,32,31.4,43.5,0.39,1,13.4,1
94771,31,2,0.44,30,30,28.6,0.39,0.8,13.4,2
94772,31,2,0.44,31,31,29.9,0.39,1,13.4,1
94773,31,2,1.32,31,31,32.7,0.39,3.8,13.4,2
94774,31,2,0.44,33,33,33.5,0.39,1.2,13.4,1
94775,31,2,0.87,34,34,32.7,0.39,1,13.4,1
94776,31,2,0.87,34,34.6,32.5,0.39,1,13.4,1
94777,31,2,0.88,34.5,34.5,48.5,0.39,1,13.4,1
94782,31,2,0.88,34.4,35.5,22.1,0.39,1.2,13.4,2
94783,31,2,0.44,32.5,32.5,21.8,0.39,1.4,13.4,0
94785,31,2,0.31,32,31.6,24.7,0.39,1.2,13.4,0
94786,31,2,0.31,32.1,31.6,28.1,0.39,1,13.4,1
94791,31,2,0.62,28.4,28.9,28.4,0.39,1,13.4,1
94792,31,2,0.44,31.6,30.9,29.6,0.39,1.2,13.4,0
94793,31,2,0.44,31,31.2,31.3,0.39,1,13.4,0
94794,31,2,0.31,32,32,30.5,0.39,1,13.4,0
94796,31,2,0.62,33.1,33,32.1,0.39,1,13.4,1
94800,31,2,0.13,32,31.8,34.9,0.39,1,13.4,0
94801,31,2,0.13,32,31.5,36.2,0.39,1,13.4,-1
94803,31,2,0.62,31.3,31.1,37.1,0.39,1,13.4,-1
94804,31,2,0.13,33.9,32.9,37.5,0.39,1,13.4,-1
94805,31,2,1.31,29.3,28.4,36.7,0.39,1,13.4,-1
94810,31,2,0.13,33.6,32.9,32.7,0.39,1.2,13.4,0
94818,31,2,0.13,30.9,30.5,36.5,0.39,1,13.4,0
94826,31,2,1,27.9,28.7,32.3,0.39,2,13.4,0
94831,31,2,0.31,31.6,31.5,33.8,0.39,1,13.4,1
94836,31,2,0.13,30.9,30.5,32.2,0.39,1,13.4,0
94837,31,2,0.44,28.5,27.3,31.5,0.39,1.2,13.4,1
94840,31,2,0.13,28.9,28.1,40.2,0.39,1.4,13.4,0
94845,31,1,0.13,32,31.5,22.4,0.39,1.2,13.4,1
94846,31,1,0.13,33.2,34.1,22.4,0.39,2,13.4,2
94847,31,1,0.13,32.5,32.2,20.7,0.39,1,13.4,1
94848,31,1,0.13,32,31.5,21.2,0.39,1,13.4,1
94850,31,1,0.13,33,33,21.8,0.39,0.8,13.4,1
94851,31,1,0.39,29.4,30.7,22.2,0.39,3.8,13.4,1
94852,31,1,0.13,32.8,32.5,24.7,0.39,1.2,13.4,1
94853,31,1,0.37,33.5,33.8,28.1,0.39,1,13.4,1
94854,31,1,0.23,31.3,31.5,30.4,0.39,1,13.4,1
94855,31,1,0.13,32.5,32.3,32.7,0.39,1.2,13.4,1
94856,31,1,0.13,32.2,33.6,26.9,0.39,0.8,13.4,2
94857,31,1,0.37,33.8,34,27.4,0.39,0.8,13.4,2
94858,31,1,0.13,31,31,28.4,0.39,1.4,13.4,1
94859,31,1,0.13,30.3,29.7,29.6,0.39,1.2,13.4,1
94860,31,1,0.13,30.8,30.5,31.3,0.39,1,13.4,1
94861,31,1,0.34,32.1,32.3,30.5,0.39,2,13.4,1
94862,31,1,0.13,31.5,31.5,31.6,0.39,1,13.4,1
94863,31,1,0.13,31.8,31.8,32.1,0.39,1,13.4,1
94864,31,1,0.13,32.3,32.3,36.5,0.39,1,13.4,1
94865,31,1,0.13,32.8,32.8,31.2,0.39,1,13.4,1
94866,31,1,0.13,32.5,32.5,33.3,0.39,1.2,13.4,1
94867,31,1,0.37,31.5,32.1,34.9,0.39,1.2,13.4,1
94868,31,1,0.13,31.2,31.2,36.2,0.39,1.4,13.4,1
94869,31,1,0.23,29.5,28.9,36.5,0.39,1,13.4,1
94870,31,1,0.13,29.5,29,37.1,0.39,1,13.4,1
94872,31,1,0.13,31,31,36.7,0.39,1,13.4,1
94873,31,1,0.13,31,30.5,34.2,0.39,0.8,13.4,2
94874,31,1,0.13,34.2,34,35.4,0.39,0.8,13.4,1
94875,31,1,0.13,31,31,32,0.39,1.4,13.4,1
94876,31,1,0.13,30.3,30,33.4,0.39,1.2,13.4,1
94877,31,1,0.13,32.2,32.5,32.7,0.39,1,13.4,1
94878,31,1,0.13,32,32.2,31.7,0.39,1,13.4,1
94879,31,1,0.13,31,31,30.8,0.39,1.2,13.4,1
94880,31,1,0.13,32,32,30.5,0.39,1,13.4,1
94881,31,1,0.13,32.5,32.5,30.9,0.39,1,13.4,1
94882,31,1,0.13,30.5,30.5,29.5,0.39,1,13.4,1
94883,31,1,0.13,32.5,32.5,28.9,0.39,1.4,13.4,1
94884,31,1,3.72,32,32,32,0.39,1.4,13.4,1
94885,31,1,0.13,32,32,36.5,0.39,0.8,13.4,1
94886,31,1,0.13,32.5,32.3,36.6,0.39,1,13.4,1
94887,31,1,0.1,31.6,31.8,36.7,0.39,1.4,13.4,1
94888,31,1,0.13,33.3,33.3,36,0.39,0.8,13.4,1
94889,31,1,0.13,32.5,32.5,35.5,0.39,0.8,13.4,1
94890,31,1,0.13,30.5,30.5,33.3,0.39,0.8,13.4,2
94891,31,1,0.37,35.8,35.5,32.8,0.39,0.8,13.4,2
94892,31,1,0.13,32,32.5,31.4,0.39,0.8,13.4,2
94893,31,1,0.25,31,31.3,32.3,0.39,1.4,13.4,1
94894,31,1,0.13,32.7,32.7,34.7,0.39,1,13.4,1
94896,31,1,0.13,32,32,35.3,0.39,1,13.4,1
94897,31,1,0.13,31.5,31.5,33.3,0.39,1,13.4,1
94898,31,1,0.13,31.7,31.7,33.8,0.39,1,13.4,1
94899,31,1,0.23,27.5,29.1,31.3,0.39,1.2,13.4,1
94900,31,1,0.46,32.1,32,31.6,0.39,1.4,13.4,2
94902,31,1,0.13,33.3,33.5,32.2,0.39,1.2,13.4,1
94903,31,1,0.13,32,32,32.2,0.39,1.4,13.4,1
94904,31,1,0.13,31.5,31.8,31.5,0.39,1.2,13.4,1
94905,31,1,0.23,30.6,30.7,30.7,0.39,1.4,13.4,1
94906,31,1,0.13,33.3,33.5,30.2,0.39,1,13.4,1
94907,31,1,0.13,30.5,30.5,37.9,0.39,0.8,13.4,2
94908,31,1,0.13,33.6,33.3,37.8,0.39,0.8,13.4,2
94909,31,1,0.13,31,30.5,37.6,0.39,0.8,13.4,1
94910,31,1,0.13,31,30.5,40.2,0.39,1.4,13.4,1
94911,31,1,0.23,35.3,35.3,39.3,0.39,1.2,13.4,1
94912,31,1,2.08,30.5,30.5,38.9,0.39,1.4,13.4,1
94913,31,1,0.13,32.5,32.9,42.2,0.39,1.2,13.4,1
94914,31,1,0.13,33,33.4,42.8,0.39,1.2,13.4,2
94915,31,1,0.13,33.5,33.5,42,0.39,1,13.4,1
94916,31,1,0.13,33.2,33.5,10.1,0.39,1.2,13.4,1
94917,31,1,0.37,34,34,41.2,0.39,1,13.4,1
94918,31,1,0.37,34.2,34.6,44,0.39,1,13.4,1
94919,31,1,0.13,32,32,44,0.39,1.2,13.4,0
94920,31,1,0.13,32,32,44.8,0.39,0.8,13.4,0
94921,31,1,0.37,32.5,31.9,44.2,0.39,0.8,13.4,0
94922,31,1,0.37,32,31.4,47,0.39,0.8,13.4,1
94923,31,1,0.13,29.5,30,48,0.39,0.8,13.4,1
94924,31,1,0.37,31.5,31.5,49.5,0.39,1.2,13.4,0
94925,31,1,0.37,31,31,50.2,0.39,1,13.4,1
94926,31,1,0.13,30.5,30.1,53,0.39,1.2,13.4,1
94927,31,1,0.13,29,29,54,0.39,0.8,13.4,1
94928,31,1,0.37,29.8,30.4,53.7,0.39,1.4,13.4,1
94929,31,1,0.28,28.5,28.9,50.7,0.39,2,13.4,1
94930,31,1,0.37,29.5,29.9,47.8,0.39,1,13.4,1
94931,31,1,0.2,30.5,30.5,46,0.39,1,13.4,1
94932,31,1,0.13,29.3,29.5,45,0.39,1,13.4,1
94933,31,1,0.37,30.2,30.6,42.8,0.39,1,13.4,0
94934,31,1,0.37,30.5,30.5,40,0.39,1.4,13.4,1
94935,31,1,0.37,31,31,37.8,0.39,1.4,13.4,1
94936,31,1,0.37,29,29.6,45.2,0.39,1,13.4,0
94937,31,1,0.37,29.5,30.1,48.2,0.39,1.2,13.4,0
94938,31,1,0.37,28.5,29.1,39,0.39,1.4,13.4,0
94939,31,1,0.05,29.8,30.4,38.2,0.39,1.2,13.4,1
94940,31,1,0.05,29,29.7,45.2,0.39,1.2,13.4,1
94941,31,1,0.2,27.5,27.7,46.2,0.39,1.4,13.4,0
94942,31,1,0.37,26.3,26.5,46,0.39,1.4,13.4,1
94943,31,1,0.13,28.5,28,46,0.39,1,13.4,0
94944,31,1,0.13,27.5,27,47,0.39,0.8,13.4,1
94946,31,1,0.37,28.5,28.5,43.2,0.39,2,13.4,2
94947,31,1,0.37,29.2,29.7,44,0.39,1,13.4,0
94948,31,1,0.37,29,29.6,36.5,0.39,1.2,13.4,1
94949,31,1,0.37,30,30,10.5,0.39,1,13.4,0
94950,31,1,0.37,31.2,31.2,46.7,0.39,1,13.4,2
94951,31,1,0.37,30.5,30.5,45.8,0.39,1.2,13.4,0
94952,31,1,0.37,31.5,31.5,45,0.39,1,13.4,0
94953,31,1,0.37,31.5,31.5,40.9,0.39,1.2,13.4,1
94954,31,1,0.37,29.5,30.1,47.8,0.39,0.8,13.4,0
94955,31,1,0.37,28.7,29.2,47,0.39,0.8,13.4,1
94956,31,1,0.37,26.2,26.6,12.1,0.39,2,13.4,1
94957,31,1,0.37,28.2,28.7,46.2,0.39,1.2,13.4,0
94958,31,1,0.37,29,29.6,39,0.39,1,13.4,0
94959,31,1,0.13,27.5,27.5,45,0.39,1.2,13.4,1
94960,31,1,0.13,27.5,27,45,0.39,2,13.4,0
94961,31,1,0.13,27,27,52.7,0.39,0.8,13.4,1
94962,31,1,0.13,26.7,26.5,48.8,0.39,1,13.4,1
94963,31,1,0.37,25.2,25.9,45.2,0.39,1.2,13.4,0
94964,31,1,0.37,29,29,39.9,0.39,2,13.4,2
94965,31,1,0.37,29.5,29.9,43,0.39,1.2,13.4,0
94966,31,1,0.37,31.3,30.9,40.2,0.39,1,13.4,0
