,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
87983,60,1,0.15,21.3,21.3,37.2,0.85,1.06,13.4,-1
87984,39,1,0.12,21.3,21.3,37.2,0.86,1.06,13.4,0
87985,24,1,0.07,22,22.9,37,0.91,1.04,13.4,1
87986,24,1,0.2,22,23.3,37,0.86,1.22,13.4,1
87987,24,1,0.09,22,23,37,0.8,1.06,13.4,1
87988,18,1,0.07,22,22.9,37,0.96,1.04,13.4,0
87989,24,2,0.09,22,23,37,0.69,1.09,13.4,-1
87990,24,2,0.08,22,23,37,0.69,1.12,13.4,0
87991,31,1,0.11,22,23.1,37,0.7,1.14,13.4,0
87992,24,1,0.11,23,24.5,34.9,0.96,1.04,13.4,0
87993,24,2,0.11,23,24.5,34.9,0.69,1.23,13.4,1
87994,24,1,0.08,23,24.3,34.9,0.73,1.11,13.4,1
87995,18,1,0.13,22,23.1,37,0.75,1.16,13.4,0
87996,24,1,0.05,22,22.8,37,0.68,1.2,13.4,2
87997,31,2,0.15,21.2,21.2,40.3,0.74,1.29,13.4,-1
87998,31,1,0.55,23,25,33.7,0.89,1.13,13.4,0
87999,31,1,0.55,23,25,33.7,0.65,1.15,13.4,0
88000,31,1,0.37,23,24.7,33.7,0.65,1.2,13.4,0
88001,31,1,0.22,23.7,22.1,32.4,0.75,1.09,13.4,0
88002,18,2,0.07,23.7,24.1,32.4,0.53,1.06,13.4,-1
88003,31,1,0.1,23.7,24.1,32.4,0.6,1.1,13.4,1
88004,24,2,0.1,23.7,24.1,32.4,0.54,1.06,13.4,1
88005,24,1,0.19,23.7,24.2,32.4,0.61,1.06,13.4,1
88006,24,1,0.09,23.7,24.1,32.4,0.86,1.31,13.4,2
88007,45,1,0.23,23.5,24.6,28.6,0.66,1.06,13.4,0
88008,31,2,0.13,21.8,21.8,45.9,0.49,1.13,13.4,0
88009,31,2,0.08,23.4,23.6,39.7,0.51,1.19,13.4,1
88010,52,1,0.11,22.2,22.8,37.3,0.69,1.13,13.4,0
88011,31,1,0.11,22.2,22.8,37.3,0.57,1.31,13.4,-1
88012,24,1,0.14,22.2,22.9,37.3,0.65,1.07,13.4,-1
88013,31,1,0.11,22.2,22.8,37.3,0.7,1.17,13.4,0
88014,31,2,0.14,22.2,22.9,37.3,1,1.13,13.4,-2
88015,31,1,0.14,21.4,21.4,41.3,0.79,1.24,13.4,2
88016,31,1,0.06,20.6,21.1,43.5,0.67,1.25,13.4,-1
88017,24,2,0.55,22.2,23,39.2,0.82,1.2,13.4,0
88018,24,2,0.55,22.2,23,39.2,0.54,1.29,13.4,-2
88019,18,2,0.06,23,23.9,40.4,0.89,1.24,13.4,1
88020,24,1,0.3,22.8,23.4,38.2,0.7,1.13,13.4,1
88021,39,1,0.7,22.8,23.7,38.2,0.65,1.13,13.4,0
88022,18,1,0.05,22.6,23.3,43.7,1.04,1.28,13.4,0
88023,24,1,0.06,23,23.9,40.4,0.86,1.34,13.4,0
88024,52,1,0.09,22.5,23.1,41.6,0.71,1.06,13.4,0
88025,24,2,0.09,22.5,23.1,41.6,0.79,1.13,13.4,1
88026,39,1,0.14,22.2,22.7,42.5,0.55,1.13,13.4,-1
88027,31,1,0.23,22.2,22.7,42.5,0.7,1.17,13.4,1
88028,39,1,0.19,22.5,23.3,41.6,0.66,1.13,13.4,0
88029,39,2,0.12,22.3,22.7,45.2,0.56,1.17,13.4,1
88030,39,2,0.09,22.3,22.7,45.2,0.75,1.18,13.4,0
88031,24,2,0.06,22.3,22.7,45.2,0.58,1.07,13.4,0
88032,31,1,0.08,22.6,22.6,41.1,0.67,1.19,13.4,0
88033,31,1,0.18,21.8,22.8,45.9,0.68,1.13,13.4,0
88034,31,1,0.15,22.7,22.2,41.9,0.7,1.2,13.4,1
88035,24,1,0.13,22.7,22.3,41.9,0.55,1.04,13.4,0
88036,18,1,0.12,22.7,22.3,41.9,0.55,1.13,13.4,-2
88037,24,1,0.13,23,23.2,43.6,0.86,1.06,13.4,1
88038,24,2,0.18,23,23.2,43.6,0.69,1.13,13.4,-1
88039,18,2,0.25,22.9,23.5,43.4,0.8,1.09,13.4,1
88040,39,1,0.16,22.9,23.4,43.4,0.66,1.25,13.4,0
88041,24,2,0.15,22.9,23.4,43.4,0.72,1.09,13.4,0
88042,24,2,0.08,22.9,23.3,43.4,0.63,1.09,13.4,0
88043,24,1,0.09,22.9,23.3,43.4,0.61,1.15,13.4,1
88044,18,2,0.06,23,23.4,42.9,1.03,1.1,13.4,-1
88045,24,2,0.07,23,23.4,42.9,0.87,1.06,13.4,1
88046,39,2,0.14,23,23.5,42.9,0.49,1.22,13.4,0
88047,18,2,0.06,23,23.4,42.9,0.7,1.09,13.4,1
88048,31,1,0.3,22.5,21.3,45.5,0.7,1.17,13.4,0
88049,24,2,0.14,22.5,21.6,45.5,0.73,1.19,13.4,-1
88050,24,2,0.13,22.5,21.6,45.5,0.69,1.2,13.4,0
88051,24,2,0.13,22.5,21.6,45.5,0.46,1.2,13.4,0
88052,24,1,0.06,21.7,23.1,45.7,0.65,1.28,13.4,0
88053,31,2,0.13,21.4,23.9,39.3,1,1.17,13.4,0
88054,24,1,0.05,23.3,23.3,44.6,0.61,1.17,13.4,0
88055,31,1,0.06,23.8,24.9,44.6,0.59,1.14,13.4,0
88056,24,1,0.4,23.8,25.8,44.6,0.61,1.17,13.4,0
88057,24,2,0.06,24.4,25.3,44.1,0.57,1.15,13.4,0
88058,31,2,0.02,24.4,24.8,44.1,0.48,1.17,13.4,1
88059,18,1,0.08,24.4,25.2,44.1,0.59,1.45,13.4,2
88060,24,1,0.06,24.4,25.1,45.4,0.57,1.29,13.4,1
88061,24,2,0.06,24.4,25.1,45.4,0.46,1.07,13.4,1
88062,31,2,0.08,24.8,27.1,45.2,0.46,1.11,13.4,2
88063,31,1,0.08,24.8,27.1,45.2,0.68,1.06,13.4,1
88064,18,2,0.06,24.7,24.3,46.3,0.35,1.07,13.4,0
88065,24,2,0.06,24.7,24.3,46.3,0.59,1.06,13.4,1
88066,24,1,0.04,24.7,24.4,46.3,0.61,1.06,13.4,0
88067,31,1,0.12,24.6,25.3,46.2,0.75,1.11,13.4,0
88068,31,2,0.12,24.6,23.9,46.2,0.88,1.1,13.4,0
88069,24,2,0.05,24.5,25,48,0.59,1.13,13.4,1
88070,31,1,0.05,24.5,24.5,48,0.86,1.06,13.4,0
88071,24,1,0.4,24.5,24.5,48.6,0.65,1.06,13.4,0
88072,24,2,0.04,24.5,24.5,48,0.31,1.07,13.4,1
88073,24,1,0.08,25.3,25.3,50.7,0.66,1.11,13.4,1
88074,24,1,0.06,25.3,25.3,50.7,0.65,1.35,13.4,2
88075,31,1,0.18,22.8,22.3,51.8,0.7,1.36,13.4,0
88076,31,2,0.11,22.8,22.4,51.8,0.69,1.2,13.4,0
88077,39,1,0.08,24.8,25.2,52.7,0.6,1.18,13.4,1
88078,24,1,0.08,22.9,22.9,50.6,0.65,1.43,13.4,2
88079,24,1,0.1,22.9,22.9,50.6,0.55,1.2,13.4,0
88080,31,1,0.09,22.9,22.9,50.6,0.71,1.43,13.4,1
88081,45,1,0.09,22.9,22.9,50.6,0.7,0.99,13.4,2
88082,24,2,0.17,22.8,22.8,51.8,0.51,1.17,13.4,0
88083,24,2,0.18,22.8,22.8,51.8,0.33,1.4,13.4,0
88084,18,2,0.17,22.8,22.8,51.8,0.32,1.36,13.4,2
88085,24,1,0.17,22.8,22.8,51.8,0.61,1.09,13.4,0
88086,31,2,0.05,25,25,52.3,0.31,1.33,13.4,1
88087,45,1,0.07,22.7,22.9,51.7,0.67,1.08,13.4,0
88088,31,2,0.1,22.7,22.9,51.7,0.42,1.13,13.4,0
88089,24,1,0.04,25.5,26.6,47.9,0.7,1.06,13.4,1
88090,24,2,0.06,22.7,22.9,51.7,0.47,1.28,13.4,-1
88091,31,1,0.09,22.7,22.9,51.7,0.67,1.13,13.4,1
88092,24,1,0.12,26,28.2,45.5,0.61,1.19,13.4,2
88093,31,2,0.09,22.5,22.5,48.8,0.46,0.99,13.4,0
88094,31,2,0.09,22.5,22.5,48.8,0.35,1.06,13.4,-1
88095,31,2,0.14,22.5,22.5,48.8,0.49,1.42,13.4,0
88096,45,2,0.06,22.5,22.5,48.8,0.51,1.13,13.4,0
88097,39,1,0.06,25.6,26.8,47.4,0.57,1.11,13.4,2
88098,18,1,0.39,23.2,23.9,47,0.61,1.13,13.4,2
88099,24,2,0.06,25.6,26.8,47.4,0.64,1.1,13.4,2
88100,24,2,0.07,23.2,23.6,47,0.88,1.06,13.4,-1
88101,31,1,0.17,23.2,23.9,47,0.63,1.13,13.4,0
88102,24,2,0.5,23.2,24,47,0.77,1.04,13.4,0
88103,18,1,0.4,23.2,24.2,47,0.65,1.06,13.4,0
88104,31,1,0.06,23.7,23.3,42.6,0.68,1.27,13.4,0
88105,24,1,0.14,23.7,23.2,42.6,0.77,1.15,13.4,0
88106,45,1,0.11,23.7,23.3,42.6,0.68,1.13,13.4,0
88107,24,1,0.06,23.7,23.3,42.6,0.66,1.88,13.4,1
88108,18,2,0.06,23.7,23.3,42.6,0.53,1.33,13.4,1
88109,45,2,0.05,21.9,21.9,48.7,0.53,1.18,13.4,0
88110,18,1,0.07,24,23.1,43,0.6,1.23,13.4,0
88111,39,2,0.14,24,23.8,38.8,0.48,1.13,13.4,0
88112,24,2,0.08,24.1,25.3,40.7,0.69,1.14,13.4,2
88113,45,2,0.04,24.4,24.4,39.3,0.82,1.17,13.4,1
88114,31,2,0.12,24.6,25,36.1,0.69,1.16,13.4,1
88115,39,2,0.14,24.6,24.8,34.4,0.51,1.37,13.4,1
88116,18,1,0.19,23,23,40.4,0.96,1.25,13.4,2
88117,31,1,0.18,23,20.5,40.4,0.86,1.13,13.4,1
88118,31,1,0.12,23.1,22.4,39.3,0.65,1.3,13.4,-1
88119,31,1,0.05,22,22.8,42.2,0.67,1.2,13.4,0
88120,24,2,0.06,21.7,22.8,42.4,0.7,1.19,13.4,1
88121,18,2,0.06,21.7,22.8,42.4,0.87,1.08,13.4,-1
88122,18,2,0.06,21.7,22.8,42.4,0.95,1.13,13.4,1
88123,24,2,0.04,22.5,24.4,40.3,0.87,1.13,13.4,0
88124,24,2,0.04,22.5,23.1,40.3,0.82,1.13,13.4,0
88125,18,2,0.04,22.5,23.1,40.3,0.77,1.08,13.4,1
88126,24,2,0.04,22.5,23.1,40.3,0.77,1.13,13.4,0
88127,24,1,0.08,22.6,23.6,41.7,0.67,1.25,13.4,0
88128,31,1,0.08,22.2,22.4,43.1,0.55,1.21,13.4,0
88129,24,2,0.08,22.2,22.4,43.1,0.77,1.19,13.4,0
88130,24,2,0.08,22.2,22.4,43.1,0.83,1.36,13.4,0
88131,24,2,0.06,23.2,23.2,41.9,0.63,1.13,13.4,1
88132,52,1,0.08,24,25,38.8,0.63,1.06,13.4,2
88133,24,1,0.12,24,25.1,38.2,0.9,1.1,13.4,1
88134,31,2,0.3,24.3,22.8,37.4,0.57,1.09,13.4,0
88135,24,1,0.08,24.3,24.7,37.4,0.58,1.75,13.4,2
88136,39,1,0.18,24.3,24.3,37.4,0.61,1.09,13.4,0
88137,39,1,0.08,22.4,22.2,43.4,0.67,1.28,13.4,2
88138,24,1,0.08,23.4,24,41.6,0.6,1.13,13.4,2
88139,31,1,0.12,23,22.8,42.9,0.7,1.09,13.4,0
88140,24,2,0.08,24,24.4,39.4,0.69,1.16,13.4,2
88141,24,1,0.08,24,24.4,39.4,0.7,1.02,13.4,0
88142,24,1,0.08,24.1,25.3,40.7,0.65,1.13,13.4,2
88143,31,1,0.08,24.1,25.3,40.7,0.68,1.35,13.4,2
88144,24,1,0.29,26.6,26.6,32.4,0.61,1.13,13.4,2
88145,24,1,0.18,26.6,26.6,38.9,0.68,1.13,13.4,2
88146,18,1,0.11,26.6,26.6,37.2,0.7,1.13,13.4,2
88147,24,1,0.25,28.1,27.3,30,0.81,1.04,13.4,2
88148,24,2,0.08,28.1,27.5,30,0.69,1.06,13.4,2
88149,24,1,0.1,28.1,27.5,30,0.65,1.2,13.4,2
88150,31,1,0.15,27.5,27,30.6,0.59,1.17,13.4,1
88151,31,1,0.43,27.5,25.7,30.6,0.7,1.07,13.4,2
88152,39,1,0.09,26.8,27,36.9,0.55,1.06,13.4,1
88153,24,2,0.3,26.9,27.2,36.5,0.72,1.2,13.4,-1
88154,31,1,0.29,26.9,27.8,36.5,0.65,1.13,13.4,0
88155,31,1,0.13,26.8,27,36.9,0.65,1.15,13.4,2
88158,24,1,0.07,24.1,24.3,48.7,0.61,1.06,13.4,0
88159,24,1,0.18,24.7,23.7,45.7,0.58,1.06,13.4,1
88160,24,1,0.12,23.8,23.4,49,0.71,1.07,13.4,1
88161,31,1,0.05,22.8,22.3,51.1,0.66,1.15,13.4,1
88162,24,1,0.38,30,30.3,29.7,0.57,1.08,13.4,1
88163,24,1,0.34,30,30.3,29.7,0.61,1.45,13.4,2
88164,24,1,0.74,29.9,30.8,30.1,0.65,1.08,13.4,2
88165,31,1,0.18,29.7,29.2,29.8,0.67,1.11,13.4,2
88166,31,1,0.42,29.4,28.4,29.9,0.61,1.36,13.4,2
88168,31,1,0.22,29.5,28.4,30,0.47,1.1,13.4,1
88171,45,1,0.1,29.6,28.6,37.9,0.69,1.16,13.4,2
88174,31,2,0.12,31.5,32.6,20.6,0.35,1.17,13.4,2
88176,31,2,0.08,30.9,29.2,22.2,0.35,1.37,13.4,1
88177,45,2,0.13,30.9,28.9,18.4,0.48,1.11,13.4,1
88180,18,1,0.24,31.1,29.7,22,0.55,1.57,13.4,2
88181,18,1,0.2,24.4,24.4,39.3,0.65,1.13,13.4,-1
88184,18,2,0.3,28.2,29.4,26.2,0.32,1.19,13.4,2
88185,24,1,0.35,28.2,29.5,26.2,0.57,1.23,13.4,2
88186,18,1,0.04,28.1,27.8,24.6,0.62,1.28,13.4,2
88187,31,1,0.07,26,27.1,30.4,0.55,1.11,13.4,1
88189,24,1,0.34,29.6,31.2,34,0.65,1.13,13.4,2
88190,39,1,0.39,29.6,31.3,34,0.68,1.23,13.4,2
88191,24,2,0.72,29.8,28,33.7,0.63,1.06,13.4,2
88192,24,1,0.37,29.6,31.3,34,0.65,1.06,13.4,2
88193,24,2,0.17,29.6,30.1,34,0.69,1.13,13.4,2
88194,24,2,0.18,28.8,29.5,37.4,0.54,1.15,13.4,2
88195,24,2,0.46,31.2,30.5,39.7,0.59,1.11,13.4,2
88196,24,2,0.23,29.5,29.8,38.3,0.59,1.08,13.4,2
88197,24,2,0.25,29.5,28.9,38.3,0.31,1.18,13.4,2
88198,39,1,0.09,29.5,30.1,38.3,0.47,1.18,13.4,2
88199,24,1,0.4,29.5,30.5,38.3,0.65,1.06,13.4,2
88200,31,1,0.09,29.5,29.1,38.3,0.65,1.08,13.4,2
88201,24,1,0.23,29.5,30.3,38.3,0.65,1.08,13.4,2
88202,31,2,0.41,29.7,29.7,39,0.35,1.22,13.4,1
88203,31,1,0.32,29.7,30,39,0.55,1.06,13.4,2
88204,24,1,0.44,31.2,30.5,39.7,0.55,1.06,13.4,2
88205,31,1,0.08,28.7,30,51.2,0.61,1.31,13.4,2
88207,18,2,0.43,31.2,30.5,39.7,0.35,1.11,13.4,2
88208,24,2,0.12,30.3,30.5,43.2,0.31,1.11,13.4,1
88209,24,1,2.32,30.3,28.7,43.2,0.57,1.07,13.4,2
88210,24,1,0.22,27.1,25.5,35.7,0.58,1.06,13.4,1
88211,52,1,0.62,27.1,27.5,35.7,0.7,1.19,13.4,2
88212,24,1,0.03,27.1,27.3,35.7,0.67,1.6,13.4,0
88213,31,1,0.15,26.3,27.7,39.6,0.61,1.06,13.4,2
88214,24,2,0.12,26.3,27.4,39.6,0.67,1.06,13.4,2
88215,24,1,0.38,27.5,25.8,32.6,0.6,1.08,13.4,2
88216,24,1,0.35,27.4,26.1,35.1,0.53,1.23,13.4,2
88217,31,1,0.14,24.6,28,45,0.65,1.14,13.4,2
88218,31,2,0.06,25.4,25.2,46.6,0.44,1.34,13.4,0
88219,45,2,0.06,25.4,25.2,46.6,0.59,1.09,13.4,2
88220,31,2,0.06,25.4,25.2,46.6,0.33,1.13,13.4,0
88221,31,2,0.06,25.4,25.2,46.6,0.33,1.13,13.4,1
88222,31,1,0.2,25.2,26.2,43.3,0.55,1.06,13.4,2
88223,24,1,0.2,27.4,26.6,38.8,0.57,1.08,13.4,2
88224,24,2,0.03,26.1,26.1,45,0.72,1.2,13.4,-1
88225,18,1,0.09,26.1,26.1,45,0.58,1.35,13.4,2
88226,31,1,0.04,25.9,26.4,45.4,0.55,1.13,13.4,1
88227,24,2,0.12,25.9,26.6,45.4,0.36,1.06,13.4,2
88228,31,2,0.05,25.9,26.4,45.4,0.4,1.2,13.4,1
88229,24,2,0.06,25.9,26.1,46,0.35,1.22,13.4,1
88230,24,1,0.13,26.2,26.6,45.7,0.67,1.06,13.4,0
88231,31,1,0.03,25.6,26.4,48,0.61,1.43,13.4,1
88232,24,1,0.03,25.6,26.4,48,0.63,1.2,13.4,2
88233,45,1,0.03,25.6,26.4,48,0.7,1.16,13.4,0
88234,45,1,0.05,25.8,26.1,47.6,0.6,1.11,13.4,1
88235,24,2,0.3,26.5,25.6,46.1,0.43,1.13,13.4,0
88236,31,1,0.22,26.5,25.7,46.1,0.58,1.06,13.4,2
88237,24,1,0.06,30.3,30.3,39.2,0.56,1.06,13.4,2
88238,24,1,0.41,30.6,29.9,36.2,0.55,1.06,13.4,2
88239,24,1,0.06,26.8,27.2,37.5,0.63,1.3,13.4,2
88240,24,1,0.07,27.5,27.7,42.2,0.42,1.06,13.4,2
88241,18,2,0.08,27.5,27.7,42.2,0.33,1.11,13.4,2
88242,39,1,0.04,29.7,31.3,35.1,0.51,1.2,13.4,1
88244,31,2,0.21,29.7,29.4,36.5,0.54,1.33,13.4,1
88245,31,1,0.24,29.7,29.4,36.5,0.55,1.37,13.4,2
88246,24,1,0.3,29.7,29.1,36.5,0.57,1.09,13.4,2
88247,31,1,0.08,29.9,30.5,36.8,0.68,1.1,13.4,2
88248,39,1,0.5,29.9,30.7,36.8,0.57,1.06,13.4,2
88250,31,1,0.15,29.6,28.4,37.9,0.47,1.09,13.4,2
88251,45,1,0.04,30.1,30.3,36.5,0.61,1.19,13.4,2
88253,31,1,0.19,29.9,28.9,36.3,0.57,1.08,13.4,2
88254,31,2,0.19,30.2,30.2,35.7,0.35,1.06,13.4,2
88255,31,1,1.1,30.1,30.1,36,0.65,1.07,13.4,1
88258,31,2,1,33.2,32.2,25.4,0.35,1.42,13.4,2
88259,31,1,0.58,30.4,28.8,35.4,0.47,1.12,13.4,2
88260,31,2,0.3,29.6,29.3,39.4,0.35,1.08,13.4,2
88261,31,2,1.02,29.6,28.6,39.4,0.31,1.06,13.4,2
88262,24,1,0.16,31.5,30.8,30.8,0.61,1.23,13.4,2
88263,31,2,0.16,31.5,30.8,30.8,0.38,1.06,13.4,2
88264,24,2,0.16,31.5,30.8,30.8,0.35,1.09,13.4,2
88265,31,2,0.08,31.3,31.1,28.8,0.35,1.06,13.4,1
88266,39,2,0.15,27.4,26.9,38.3,0.41,1.11,13.4,2
88267,39,2,0.15,27.4,26.9,38.3,0.59,1.08,13.4,2
88268,52,1,0.15,27,27.2,39.4,0.56,1.22,13.4,1
88269,39,1,0.08,28.2,28.4,36.7,0.59,1.06,13.4,2
88270,31,2,0.2,27.4,28.7,37.2,0.4,1.75,13.4,2
88271,24,1,0.09,26.4,27.6,39.1,0.56,1.98,13.4,2
88272,24,1,0.09,26.4,27.6,39.1,0.59,1.52,13.4,2
88273,31,1,0.25,26.9,27.5,36,0.7,1.18,13.4,2
88274,39,2,0.3,26.9,27.5,36,0.43,1.2,13.4,2
88275,39,1,0.18,28,28,35.9,0.66,1.19,13.4,2
88276,31,1,0.15,26.9,27.6,36,0.47,1.19,13.4,2
88277,24,2,0.15,26.9,27.6,36,0.33,1.11,13.4,1
88278,39,1,0.15,27.6,28.5,35.4,0.53,1.3,13.4,2
88279,24,2,0.08,27.5,28.1,39.5,0.46,1.1,13.4,2
88280,18,1,0.68,31.6,32.5,25.7,0.55,1.09,13.4,2
88281,24,2,0.4,30,29.3,39.9,0.57,1.06,13.4,2
88282,24,1,0.4,30,29.3,39.9,0.57,1.13,13.4,2
88284,31,1,0.4,30,29.3,39.9,0.6,1.09,13.4,2
88285,31,1,0.4,30,29.3,39.9,0.47,1.08,13.4,1
88286,31,1,0.4,30,29.3,42.4,0.61,1.09,13.4,2
88287,31,1,0.4,30,29.3,42.4,0.61,1.15,13.4,2
88288,18,1,0.25,28.9,30.3,39.1,0.57,1.08,13.4,1
88289,18,1,0.06,28.9,30.1,39.1,0.62,1.19,13.4,0
88290,24,1,0.06,28.9,30.1,39.1,0.65,1.11,13.4,2
88291,31,1,0.06,28.9,30.1,39.1,0.59,1.08,13.4,1
88292,24,1,0.24,28.9,30.3,39.1,0.56,1.08,13.4,1
88293,24,2,0.1,25.4,25.4,47.8,0.48,1.08,13.4,0
88294,31,1,0.16,26.9,23.3,44.2,0.63,1.06,13.4,1
88295,24,1,0.16,26.8,26.1,45.3,0.58,1.42,13.4,2
88296,24,1,0.11,28.8,25.2,36.9,0.63,1.08,13.4,1
88297,24,1,0.16,26.8,27.5,45.3,0.57,1.08,13.4,2
88298,52,1,0.16,26.8,26.1,45.3,0.7,1.17,13.4,2
88299,18,1,0.3,25.4,27.2,50.2,0.55,1.23,13.4,2
88300,24,1,0.35,25.3,21.8,48.9,0.73,1.09,13.4,1
88301,31,2,0.08,23.9,23.7,52.4,0.42,1.17,13.4,0
88302,31,1,0.04,25,25,41.9,0.68,1.08,13.4,1
88303,24,1,0.04,25,25,41.9,0.65,1.1,13.4,0
88304,52,2,0.03,24.9,24.6,43,0.66,1.13,13.4,0
88305,18,2,0.03,24.9,25.2,43,0.53,1.13,13.4,1
88306,31,2,0.23,23.1,23.9,44.3,0.61,1.11,13.4,0
88307,31,1,0.2,24.4,24.4,39.3,0.57,1.08,13.4,1
88308,31,1,0.2,24.4,24.4,39.3,0.65,1.19,13.4,1
88309,24,2,0.2,24.4,24.4,39.3,0.67,1.19,13.4,0
88311,31,2,0.15,25.7,25.9,39.4,0.46,1.38,13.4,2
88312,18,1,0.15,25,25.2,41.3,0.59,1.08,13.4,1
88313,31,1,0.12,24.5,25.4,40.1,0.47,1.11,13.4,0
88314,24,2,0.16,21.1,21.1,47.7,0.41,1.08,13.4,0
88315,31,1,0.2,21.1,26.3,47,0.86,1.11,13.4,0
88316,24,2,0.19,23.9,23.9,46,0.35,1.08,13.4,0
88317,31,2,0.17,23.9,23.9,46,0.51,1.13,13.4,1
88318,39,2,0.04,24.5,24.8,41.8,0.44,1.11,13.4,0
88319,24,1,0.4,27.7,27,33.4,0.73,1.14,13.4,1
88320,31,1,0.31,27.4,26.5,27.4,0.68,1.09,13.4,1
88321,24,2,0.14,27.2,26.7,34.3,0.63,1.08,13.4,2
88322,24,2,0.65,26.1,24.4,36,0.42,1.06,13.4,2
88323,24,1,0.35,27.6,27,34.3,0.65,1.11,13.4,1
88324,31,2,0.3,26.7,26.1,35.7,0.64,1.08,13.4,2
88325,45,1,0.2,26,26.8,38.6,0.68,1.09,13.4,1
88326,18,2,0.05,25.8,26.3,37.8,0.7,1.13,13.4,0
88327,18,2,0.19,26.4,25.6,36.9,0.35,1.15,13.4,2
88328,52,2,0.05,25.8,26.3,37.8,0.58,1.12,13.4,1
88329,31,1,0.3,26,24.8,35.3,0.68,1.06,13.4,0
88330,24,2,0.03,25.4,26.5,40.7,0.33,1.11,13.4,1
88331,18,1,0.22,29.2,31.1,24.9,0.65,1.13,13.4,2
88332,31,1,0.18,29.2,30.9,24.9,0.55,1.06,13.4,2
88333,18,1,0.22,29.2,31.1,24.9,0.67,1.17,13.4,1
88334,24,1,0.4,26.8,26.1,29.6,0.62,1.73,13.4,2
88335,45,1,0.35,26,27.9,32.6,0.66,1.06,13.4,0
88336,24,2,0.13,27.1,26.4,34.2,0.32,1.06,13.4,0
88337,45,1,0.25,27.7,27.1,29.4,0.72,1.08,13.4,0
88338,24,1,0.15,27.7,27.5,29.4,0.6,1.41,13.4,2
88339,45,2,0.22,26.5,24.9,34.4,0.53,1.13,13.4,0
90226,25,2,0.36,30,29.7,73,0.6,0.89,13.4,0
90227,25,2,0.5,30.1,30,72.3,0.6,0.89,13.4,0
90228,25,2,0.88,30.5,30.6,71.4,0.6,1.88,13.4,0
90229,25,2,0.83,30.8,30.7,72,0.6,1.13,13.4,0
90230,25,2,1.49,30.8,30.9,69.6,0.6,1.01,13.4,2
90231,25,2,0.83,31.1,31.4,68.9,0.6,1.01,13.4,0
90232,25,2,0.58,31.3,31.2,66.8,0.6,0.77,13.4,0
90233,25,2,0.62,31,31.1,67,0.6,0.89,13.4,0
90234,25,2,1.66,31.3,31,67.8,0.6,1.88,13.4,0
90235,25,2,0.22,31,31,67.7,0.6,1.01,13.4,0
90236,25,2,1.3,32.6,30.3,69.3,0.62,1.13,13.4,2
90237,25,2,0.42,29.9,30,75.2,0.6,0.89,13.4,0
90238,25,2,0.42,30.5,30.5,73.3,0.6,0.89,13.4,1
90239,25,2,0.42,30.8,30.6,72,0.6,1.01,13.4,0
90240,25,2,0.32,31,31,70.8,0.6,1.01,13.4,0
90241,25,2,0.42,31.1,31.3,67.7,0.6,1.01,13.4,0
90242,25,2,1.02,31.4,31.3,66.4,0.6,0.77,13.4,0
90243,25,2,0.5,31.3,31.4,66.2,0.6,1.01,13.4,1
90244,25,2,0.36,31,31.2,66.5,0.6,1.88,13.4,0
90245,25,2,0.38,30.9,31.1,67.3,0.6,1.01,13.4,1
90246,25,2,0.36,30.8,31.1,67.6,0.62,1.13,13.4,1
90247,25,2,0.38,31,30.8,68.5,0.6,1.01,13.4,0
90248,25,2,0.12,30.4,30.7,70.1,0.6,0.89,13.4,1
90249,25,2,0.2,30,30.7,70.1,0.6,0.77,13.4,0
90250,25,2,0.58,30,30,74.5,0.7,1.13,13.4,0
90251,25,2,0.58,30.2,30.2,73.3,0.68,1.88,13.4,0
90252,25,2,0.42,31,31,66.9,0.7,1.01,13.4,-1
90253,25,2,0.58,30.9,30.5,68.5,0.7,0.77,13.4,0
90254,25,2,0.88,30.6,30.5,70.3,0.6,0.89,13.4,0
90255,25,2,0.14,30,30.4,71.2,0.6,1.01,13.4,0
90256,25,2,0.5,30.1,30.3,72.7,0.6,0.77,13.4,0
90257,25,2,0.12,29.5,30.5,66.5,0.68,1.88,13.4,-1
90258,25,2,0.94,32.2,31.8,50.8,0.7,1.13,13.4,1
90259,25,2,0.2,31.8,31.9,53.2,0.6,0.89,13.4,2
90260,25,2,0.53,32,32.1,58.3,0.62,1.13,13.4,0
90261,25,2,0.36,32.6,32,53.5,0.7,0.89,13.4,0
90263,25,2,0.5,31,31.4,62.2,0.6,1.01,13.4,0
90264,25,2,1.88,31.5,31.2,61.4,0.6,1.01,13.4,0
90265,25,2,1.02,31.7,31.3,62.3,0.6,1.01,13.4,0
90266,25,2,0.46,30.9,31.1,65.7,0.6,0.77,13.4,0
90267,25,2,0.83,30.8,31.1,64.2,0.6,0.77,13.4,0
90268,25,2,0.53,30.6,30.8,65.2,0.6,0.77,13.4,0
90269,25,2,0.14,29.1,30.1,69.3,0.62,1.13,13.4,0
90270,47,1,0.07,31.1,31.5,75.9,0.6,0.65,13.4,1
90271,47,1,0.12,31,31.3,73.4,0.6,1.01,13.4,1
90272,47,1,0.74,31.2,31.6,73.8,0.6,1.01,13.4,2
90273,47,1,0.16,31.9,31.9,70.2,0.6,1.88,13.4,2
