,City,Country,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
53910,Porto,Portugal,31.0,1.0,0.04,27.8,27.2,48.8,0.61,1.6,20.2,2.0
53911,Porto,Portugal,31.0,1.0,0.03,27.1,27.8,51.3,0.49,1.6,20.2,0.0
53912,Porto,Portugal,31.0,1.0,0.06,25.2,26.1,55.5,0.64,1.4,17.8,0.0
53913,Porto,Portugal,31.0,1.0,0.07,25.6,26.9,54.2,0.54,1.3,17.8,1.0
53914,Porto,Portugal,31.0,1.0,0.09,25.8,27.3,53.4,0.58,1.7,17.8,2.0
53915,Porto,Portugal,31.0,2.0,0.04,26.9,28.0,50.9,0.5,1.6,17.8,2.0
53916,Lisbon,Portugal,31.0,1.0,0.23,25.4,29.8,48.2,0.63,1.2,21.4,1.0
53917,Lisbon,Portugal,31.0,2.0,0.06,26.9,28.4,48.2,0.66,1.3,21.4,1.0
53918,Lisbon,Portugal,31.0,2.0,0.15,27.7,29.2,45.7,0.53,1.6,21.4,2.0
53919,Lisbon,Portugal,31.0,1.0,0.03,27.4,28.8,50.2,0.54,1.4,21.4,1.0
53920,Lisbon,Portugal,31.0,1.0,0.16,26.4,29.5,48.2,0.61,1.3,21.4,0.0
53921,Lisbon,Portugal,31.0,1.0,0.42,28.5,30.1,43.9,0.68,1.2,21.4,2.0
53922,Lisbon,Portugal,31.0,1.0,0.12,26.2,29.9,48.0,0.52,1.2,21.4,0.0
53923,Lisbon,Portugal,31.0,1.0,0.18,26.1,30.1,49.6,0.58,1.2,21.4,0.0
53924,Lisbon,Portugal,31.0,2.0,0.23,25.4,26.5,58.5,0.54,2.5,22.3,0.0
53925,Lisbon,Portugal,31.0,1.0,0.13,23.9,26.7,63.9,0.56,2.0,22.3,-2.0
53926,Lisbon,Portugal,31.0,1.0,0.12,24.3,26.5,62.2,0.56,2.0,22.3,-2.0
53927,Lisbon,Portugal,31.0,2.0,0.03,25.2,27.0,59.0,0.74,1.2,22.3,0.0
53928,Lisbon,Portugal,31.0,2.0,0.14,25.2,27.7,61.3,0.51,1.2,22.3,0.0
53929,Lisbon,Portugal,31.0,2.0,0.09,25.2,27.7,59.7,0.41,1.2,22.3,0.0
53930,Lisbon,Portugal,31.0,2.0,0.07,25.4,28.2,59.5,0.59,1.6,22.3,0.0
53931,Lisbon,Portugal,31.0,1.0,0.15,26.5,28.0,56.2,0.5,1.6,22.3,1.0
53932,Lisbon,Portugal,31.0,2.0,0.25,26.9,28.3,53.4,0.44,2.1,22.3,0.0
53933,Lisbon,Portugal,31.0,2.0,0.02,26.5,28.0,53.4,0.44,1.6,22.3,1.0
53935,London,UK,31.0,2.0,0.03,25.6,25.6,43.7,0.35,2.0,14.6,2.0
53936,London,UK,31.0,2.0,0.01,25.8,26.1,43.5,0.49,1.2,14.6,2.0
53938,London,UK,31.0,2.0,0.01,23.8,24.4,45.0,0.66,1.3,14.6,2.0
53939,London,UK,31.0,2.0,0.37,21.8,26.5,48.8,0.84,1.0,14.6,-2.0
53940,London,UK,31.0,2.0,0.06,23.8,24.2,45.0,0.6,1.0,14.6,0.0
53941,London,UK,31.0,2.0,0.14,25.0,25.4,50.6,0.64,1.2,14.6,0.0
53942,London,UK,31.0,2.0,0.95,23.3,24.8,44.0,0.62,1.2,14.6,-2.0
53943,London,UK,31.0,1.0,0.13,21.6,24.0,47.0,0.58,1.2,14.6,-1.0
53946,London,UK,31.0,1.0,0.02,24.0,24.7,50.6,0.88,1.2,14.6,1.0
53947,London,UK,31.0,2.0,0.69,24.5,22.3,45.7,0.61,1.2,14.6,-2.0
53948,London,UK,31.0,1.0,0.74,22.9,25.2,48.6,0.68,1.2,14.6,-1.0
53949,London,UK,31.0,1.0,0.3,23.4,23.6,52.5,0.73,1.2,14.6,-2.0
53950,London,UK,31.0,1.0,0.01,22.5,23.3,54.7,0.64,1.8,14.6,0.0
53951,London,UK,31.0,2.0,0.08,22.4,23.7,56.6,0.42,1.6,14.6,-2.0
53952,London,UK,31.0,2.0,0.53,23.9,24.8,49.9,0.68,1.0,14.6,0.0
53953,London,UK,31.0,1.0,0.29,22.1,22.4,60.2,0.73,1.2,14.6,-2.0
53954,London,UK,31.0,1.0,0.11,21.6,23.1,58.0,0.54,2.2,14.6,0.0
53955,Lyon,France,31.0,1.0,0.08,27.2,28.3,52.8,0.63,1.2,25.4,0.0
53956,Lyon,France,31.0,1.0,0.04,27.7,28.3,52.3,0.57,1.2,25.4,1.0
53957,Lyon,France,31.0,1.0,0.02,27.5,28.4,49.1,0.6,1.1,25.4,1.0
53958,Lyon,France,31.0,1.0,0.06,28.0,28.6,49.8,0.32,1.4,25.4,2.0
53959,Lyon,France,31.0,1.0,0.05,29.3,29.7,46.1,0.57,1.2,25.4,2.0
53960,Lyon,France,31.0,1.0,0.06,25.9,29.0,51.8,0.48,2.0,25.4,0.0
53961,Lyon,France,31.0,2.0,0.06,27.3,28.6,51.3,0.47,1.3,25.4,2.0
53962,Lyon,France,31.0,1.0,0.1,27.2,28.8,52.4,0.36,1.0,25.4,0.0
53963,Lyon,France,31.0,2.0,0.07,27.2,28.3,52.9,0.52,1.1,25.4,-1.0
53964,Lyon,France,31.0,2.0,0.14,29.4,31.0,43.8,0.4,1.5,25.4,2.0
53965,Lyon,France,31.0,1.0,0.06,30.0,30.8,41.4,0.5,1.3,25.4,2.0
53966,Lyon,France,31.0,2.0,0.12,31.0,31.8,38.4,0.32,1.3,25.4,2.0
53967,Lyon,France,31.0,2.0,0.05,30.7,31.8,35.2,0.46,1.2,25.4,2.0
53968,Lyon,France,31.0,1.0,0.1,30.5,31.8,39.3,0.42,1.1,25.4,2.0
53969,Lyon,France,31.0,2.0,0.06,30.6,31.6,38.2,0.35,1.3,25.4,2.0
53970,Lyon,France,31.0,1.0,0.16,30.3,31.3,35.6,0.43,1.3,25.4,2.0
53971,Lyon,France,31.0,2.0,0.05,30.4,31.3,37.5,0.34,1.2,25.4,2.0
53972,Lyon,France,31.0,1.0,0.24,31.1,33.2,31.2,0.48,1.6,25.4,2.0
53973,Lyon,France,31.0,2.0,0.18,30.8,32.4,30.7,0.27,1.6,25.4,2.0
53974,Porto,Portugal,31.0,1.0,0.06,25.2,26.0,51.1,0.43,1.6,18.5,0.0
53975,Porto,Portugal,31.0,1.0,0.06,25.0,25.8,37.3,0.58,1.2,18.5,-1.0
53976,Porto,Portugal,31.0,2.0,0.07,24.8,26.5,37.3,0.58,1.2,18.5,0.0
53977,Porto,Portugal,31.0,1.0,0.07,26.0,27.3,48.4,0.47,1.9,18.5,1.0
53978,Porto,Portugal,31.0,1.0,0.05,26.6,27.6,47.3,0.47,1.7,18.5,0.0
53979,Porto,Portugal,31.0,2.0,0.05,24.7,26.3,51.8,0.72,1.6,18.5,0.0
53980,Porto,Portugal,31.0,1.0,0.15,22.0,26.6,42.9,0.53,1.5,18.5,0.0
53981,Porto,Portugal,31.0,1.0,0.06,23.6,24.2,40.2,0.84,1.1,18.5,0.0
53982,Porto,Portugal,31.0,1.0,0.07,25.4,27.3,50.5,0.51,1.5,17.8,0.0
53983,Porto,Portugal,31.0,2.0,0.17,22.2,26.1,42.1,0.53,1.6,17.8,0.0
53984,Porto,Portugal,31.0,1.0,0.1,23.9,24.5,38.9,0.63,1.2,17.8,0.0
53985,Porto,Portugal,31.0,2.0,0.12,23.0,26.4,40.3,0.77,1.3,17.8,0.0
53986,Porto,Portugal,31.0,2.0,0.02,25.0,26.2,54.4,0.33,1.7,17.8,0.0
53987,Porto,Portugal,31.0,2.0,0.04,25.3,26.6,49.5,0.51,1.2,17.8,0.0
53988,Porto,Portugal,31.0,2.0,0.02,26.0,27.1,46.2,0.56,1.2,17.8,2.0
53989,Porto,Portugal,31.0,2.0,0.02,26.3,27.1,49.2,0.56,1.2,17.8,1.0
53990,Porto,Portugal,31.0,1.0,0.08,24.0,27.0,53.8,0.53,1.2,17.8,0.0
53991,Porto,Portugal,31.0,1.0,0.23,23.9,26.2,54.9,0.58,1.2,17.8,0.0
53992,Porto,Portugal,31.0,1.0,0.17,24.1,26.0,54.0,0.49,1.5,17.8,0.0
53993,Porto,Portugal,31.0,2.0,0.03,24.9,25.5,57.3,0.58,1.2,18.2,0.0
53994,Porto,Portugal,31.0,2.0,0.04,25.3,26.3,55.2,0.63,1.9,18.2,0.0
53995,Porto,Portugal,31.0,2.0,0.04,24.8,26.3,56.4,0.6,1.2,18.2,0.0
53996,Porto,Portugal,31.0,1.0,0.05,25.0,26.6,57.4,0.44,1.8,18.2,1.0
53997,Porto,Portugal,31.0,1.0,0.09,25.7,27.4,54.7,0.51,1.9,18.2,0.0
53998,Porto,Portugal,31.0,1.0,0.09,26.0,27.3,54.1,0.54,1.3,18.2,1.0
53999,Porto,Portugal,31.0,1.0,0.07,25.7,27.1,57.8,0.63,1.2,19.8,1.0
54000,Porto,Portugal,31.0,1.0,0.04,26.1,27.5,55.9,0.62,1.2,19.8,0.0
54001,Porto,Portugal,31.0,1.0,0.05,26.6,27.6,54.5,0.39,1.2,19.8,2.0
54002,Porto,Portugal,31.0,2.0,0.03,27.0,28.5,52.2,0.61,1.2,19.8,2.0
54003,Porto,Portugal,31.0,2.0,0.03,27.6,28.6,51.6,0.46,1.2,19.8,0.0
54004,Porto,Portugal,31.0,1.0,0.08,24.0,26.0,57.2,0.51,2.0,19.5,0.0
54005,Porto,Portugal,31.0,2.0,0.04,25.0,26.5,54.8,0.66,1.7,19.5,0.0
54006,Porto,Portugal,31.0,2.0,0.1,23.4,24.2,57.3,0.51,2.0,19.5,0.0
54007,Porto,Portugal,31.0,1.0,0.06,24.5,25.4,53.7,0.59,1.3,19.5,0.0
54008,Porto,Portugal,31.0,2.0,0.06,24.2,25.5,54.2,0.68,1.2,19.5,0.0
54009,Porto,Portugal,31.0,1.0,0.08,24.5,25.7,61.2,0.63,1.2,19.5,1.0
54010,Porto,Portugal,31.0,1.0,0.08,24.0,26.3,55.3,0.44,2.6,19.5,0.0
54011,Porto,Portugal,31.0,2.0,0.08,24.2,25.5,60.9,0.61,1.3,19.5,0.0
54012,Porto,Portugal,31.0,1.0,0.07,22.9,25.8,46.5,0.52,1.2,19.5,0.0
54013,Porto,Portugal,31.0,1.0,0.05,23.4,24.7,49.1,0.63,1.2,19.5,0.0
54014,Porto,Portugal,31.0,1.0,0.03,25.4,25.8,56.9,0.6,1.4,19.5,1.0
54015,Porto,Portugal,31.0,1.0,0.09,25.1,27.6,62.7,0.59,1.5,19.5,0.0
54016,Porto,Portugal,31.0,2.0,0.11,25.0,26.6,56.4,0.58,1.2,19.5,0.0
54017,Porto,Portugal,31.0,2.0,0.06,26.0,27.8,50.3,0.47,2.4,19.5,0.0
54018,Porto,Portugal,31.0,1.0,0.06,25.7,26.0,49.5,0.63,1.2,19.5,2.0
54019,Porto,Portugal,31.0,2.0,0.03,25.9,26.7,49.8,0.56,1.2,19.5,1.0
54020,Porto,Portugal,31.0,2.0,0.09,25.7,27.1,51.1,0.57,1.4,19.5,0.0
54021,Porto,Portugal,31.0,2.0,0.05,25.4,26.8,44.2,0.59,1.2,19.5,1.0
54022,Porto,Portugal,31.0,2.0,0.05,25.1,26.6,43.9,0.51,1.2,19.5,0.0
54023,Porto,Portugal,31.0,1.0,0.04,25.3,26.8,44.0,0.43,2.0,19.5,2.0
54024,Porto,Portugal,31.0,1.0,0.13,24.6,26.6,50.0,0.61,1.3,19.5,-1.0
54025,Porto,Portugal,31.0,1.0,0.08,21.6,24.6,50.9,0.43,2.0,19.4,0.0
54026,Porto,Portugal,31.0,1.0,0.04,23.7,25.2,39.8,0.57,1.2,19.4,0.0
54027,Porto,Portugal,31.0,1.0,0.13,23.5,25.4,52.1,0.58,1.2,19.4,0.0
54028,Porto,Portugal,31.0,2.0,0.02,25.1,26.0,49.4,0.51,1.2,19.4,0.0
54029,Porto,Portugal,31.0,1.0,0.01,26.0,26.6,49.1,0.48,1.8,19.4,-1.0
54030,Porto,Portugal,31.0,2.0,0.05,26.0,27.2,46.9,0.64,1.2,19.4,0.0
54031,Porto,Portugal,31.0,1.0,0.05,27.7,27.6,45.5,0.58,1.2,19.4,0.0
54032,Porto,Portugal,31.0,1.0,0.05,25.8,27.0,44.0,0.46,2.5,19.4,0.0
54033,Porto,Portugal,31.0,2.0,0.06,26.2,27.6,47.2,0.6,1.2,19.4,0.0
54034,Porto,Portugal,31.0,1.0,0.05,24.9,27.3,54.0,0.51,1.6,19.4,0.0
54035,Porto,Portugal,31.0,1.0,0.2,22.8,26.9,46.3,0.51,1.6,19.4,0.0
54036,Porto,Portugal,31.0,1.0,0.08,24.5,25.6,46.0,0.56,1.3,19.4,1.0
54037,Porto,Portugal,31.0,1.0,0.08,24.1,26.3,44.6,0.51,1.6,19.4,0.0
54038,Porto,Portugal,31.0,2.0,0.12,23.3,26.9,46.4,0.54,1.6,19.4,0.0
54039,Lisbon,Portugal,31.0,2.0,0.06,25.9,27.9,63.1,0.54,2.0,22.5,0.0
54040,Lisbon,Portugal,31.0,1.0,0.02,26.0,27.9,59.5,0.51,2.0,22.5,-1.0
54041,Lisbon,Portugal,31.0,2.0,0.37,26.4,30.4,60.3,0.71,2.0,22.5,2.0
54042,Lisbon,Portugal,31.0,1.0,0.04,26.0,27.9,63.9,0.47,2.4,22.5,1.0
54043,Lisbon,Portugal,31.0,1.0,0.12,25.8,27.9,64.2,0.56,2.0,22.5,1.0
54044,Lisbon,Portugal,31.0,1.0,0.15,25.0,26.9,64.2,0.49,1.9,22.5,0.0
54045,Lisbon,Portugal,31.0,2.0,0.12,26.2,28.2,61.4,0.86,1.2,22.5,0.0
54046,Lisbon,Portugal,31.0,1.0,0.27,25.5,28.5,60.2,0.56,1.6,22.5,-1.0
54047,Lisbon,Portugal,31.0,1.0,0.1,25.1,27.0,58.3,0.63,1.2,22.5,0.0
54048,Lisbon,Portugal,31.0,2.0,0.05,24.8,27.3,57.7,0.53,1.5,22.5,0.0
54049,Lisbon,Portugal,31.0,2.0,0.04,26.1,27.9,56.2,0.61,1.2,22.5,1.0
54050,Lisbon,Portugal,31.0,2.0,0.05,26.0,28.1,60.4,0.6,1.2,22.5,0.0
54051,Lisbon,Portugal,31.0,2.0,0.06,26.1,28.5,60.7,0.6,1.2,22.5,0.0
54052,Lisbon,Portugal,31.0,2.0,0.05,26.3,27.5,55.5,0.6,1.2,22.5,0.0
54053,Lisbon,Portugal,31.0,2.0,0.06,26.3,28.0,57.4,0.65,1.2,22.5,0.0
54054,Gothenburg,Sweden,31.0,2.0,0.05,23.4,23.2,50.4,0.67,1.2,19.5,0.0
54055,Gothenburg,Sweden,31.0,1.0,0.03,23.7,23.9,49.9,0.73,1.2,19.5,0.0
54056,Gothenburg,Sweden,31.0,1.0,0.04,23.0,23.6,51.6,0.63,1.2,19.5,0.0
54057,Gothenburg,Sweden,31.0,2.0,0.05,23.7,24.5,49.2,0.8,2.0,19.5,1.0
54058,Gothenburg,Sweden,31.0,1.0,0.05,24.5,24.5,48.5,0.73,1.2,19.5,1.0
54059,Gothenburg,Sweden,31.0,1.0,0.03,24.4,25.0,47.9,0.67,1.4,19.5,0.0
54060,Gothenburg,Sweden,31.0,1.0,0.03,24.6,25.1,48.4,0.68,1.2,19.5,0.0
54061,Gothenburg,Sweden,31.0,2.0,0.05,24.1,23.4,45.7,0.53,1.6,19.5,0.0
54062,Gothenburg,Sweden,31.0,2.0,0.06,24.3,23.8,44.6,0.95,1.2,19.5,0.0
54063,Gothenburg,Sweden,31.0,2.0,0.05,24.6,24.6,43.8,0.62,1.2,19.5,0.0
54064,Gothenburg,Sweden,31.0,2.0,0.06,24.4,24.3,44.1,0.69,1.2,19.5,0.0
54065,Halmstad,Sweden,31.0,2.0,0.04,22.8,23.7,46.1,0.6,1.2,16.4,0.0
54066,Halmstad,Sweden,31.0,2.0,0.03,22.9,23.6,46.3,0.7,1.2,16.4,0.0
54067,Halmstad,Sweden,31.0,1.0,0.04,22.0,23.3,48.3,0.73,1.2,16.4,0.0
54068,Halmstad,Sweden,31.0,2.0,0.03,23.4,23.9,45.2,0.73,1.2,16.4,0.0
54069,Halmstad,Sweden,31.0,1.0,0.02,23.3,24.1,45.2,0.73,1.2,16.4,0.0
54070,Halmstad,Sweden,31.0,2.0,0.04,23.3,23.6,46.3,0.43,1.2,16.4,0.0
54071,Halmstad,Sweden,31.0,2.0,0.03,23.7,24.2,43.0,0.58,1.2,16.4,0.0
54072,Halmstad,Sweden,31.0,1.0,0.03,23.9,24.3,42.4,0.65,1.2,16.4,0.0
54073,Malmo,Sweden,31.0,1.0,0.03,22.2,21.9,48.9,0.57,1.2,16.3,0.0
54074,Malmo,Sweden,31.0,1.0,0.04,24.0,23.7,44.1,0.82,1.2,16.3,1.0
54075,Malmo,Sweden,31.0,1.0,0.14,23.4,23.7,45.5,0.6,1.2,16.3,0.0
54076,Malmo,Sweden,31.0,1.0,0.03,22.7,23.2,45.3,0.96,1.2,16.3,-1.0
54077,Malmo,Sweden,31.0,1.0,0.03,22.7,23.3,46.0,0.58,1.2,16.3,0.0
54078,Malmo,Sweden,31.0,2.0,0.04,23.0,24.0,44.1,0.93,1.6,16.3,0.0
54079,Malmo,Sweden,31.0,2.0,0.05,22.7,23.9,46.1,0.7,1.2,16.3,-1.0
54080,Malmo,Sweden,31.0,2.0,0.05,24.2,24.3,44.1,0.61,1.2,16.3,0.0
54081,Malmo,Sweden,31.0,1.0,0.06,23.0,22.1,45.3,0.58,1.2,16.3,0.0
54082,Malmo,Sweden,31.0,1.0,0.05,23.1,23.0,45.1,0.73,1.2,16.3,1.0
54083,Malmo,Sweden,31.0,1.0,0.04,23.5,24.1,44.3,0.63,1.2,16.3,0.0
54084,Malmo,Sweden,31.0,1.0,0.09,23.3,23.6,44.1,0.65,1.2,16.3,-1.0
54085,Malmo,Sweden,31.0,1.0,0.15,22.1,23.1,47.5,0.72,1.2,16.3,0.0
54086,Malmo,Sweden,31.0,1.0,0.03,23.3,23.5,45.3,0.66,1.3,16.3,0.0
54087,Malmo,Sweden,31.0,1.0,0.03,23.5,23.2,43.5,0.94,1.2,16.3,0.0
54088,Malmo,Sweden,31.0,1.0,0.04,23.3,23.8,43.8,0.93,1.2,16.3,0.0
54089,Malmo,Sweden,31.0,1.0,0.06,23.4,24.6,43.9,0.64,1.2,16.3,0.0
54090,Malmo,Sweden,31.0,1.0,0.03,24.3,24.1,39.7,0.73,1.2,16.3,1.0
54091,Malmo,Sweden,31.0,2.0,0.04,23.5,24.2,40.9,0.69,1.2,16.3,0.0
54092,Malmo,Sweden,31.0,2.0,0.03,23.1,24.6,42.0,0.49,1.8,16.3,1.0
54096,Gothenburg,Sweden,31.0,1.0,0.01,23.2,23.8,52.6,0.67,1.2,13.3,0.0
54097,Gothenburg,Sweden,31.0,2.0,0.01,23.0,24.2,53.4,0.89,1.2,13.3,0.0
54098,Gothenburg,Sweden,31.0,2.0,0.01,22.9,23.9,53.5,0.62,1.2,13.3,0.0
54099,Gothenburg,Sweden,31.0,2.0,0.01,23.1,24.3,52.9,0.94,1.2,13.3,-1.0
54100,Gothenburg,Sweden,31.0,2.0,0.01,23.2,24.7,52.7,0.62,1.2,13.3,0.0
54101,Gothenburg,Sweden,31.0,1.0,0.01,23.1,23.8,52.6,0.89,1.2,13.3,-1.0
54102,Gothenburg,Sweden,31.0,1.0,0.01,23.6,24.0,51.7,0.6,1.2,13.3,0.0
54104,Gothenburg,Sweden,31.0,1.0,0.01,23.5,23.7,51.3,0.67,1.2,13.3,0.0
54105,Gothenburg,Sweden,31.0,2.0,0.01,23.5,24.5,51.8,0.67,1.2,13.3,0.0
54106,Gothenburg,Sweden,31.0,1.0,0.01,22.5,22.8,55.7,1.04,1.2,13.3,0.0
54108,Gothenburg,Sweden,31.0,1.0,0.01,22.2,22.4,46.1,0.56,1.6,13.3,0.0
54109,Gothenburg,Sweden,31.0,1.0,0.01,23.4,23.5,44.3,0.82,1.6,13.3,0.0
54111,Gothenburg,Sweden,31.0,1.0,0.01,23.5,24.1,43.5,0.58,1.2,13.3,0.0
54112,Gothenburg,Sweden,31.0,1.0,0.01,23.4,24.5,43.1,0.77,1.2,13.3,0.0
54113,Gothenburg,Sweden,31.0,1.0,0.01,23.4,23.9,43.7,0.73,1.2,13.3,1.0
54114,Gothenburg,Sweden,31.0,1.0,0.01,23.9,24.2,41.4,0.62,1.2,13.3,0.0
54117,Gothenburg,Sweden,31.0,1.0,0.01,24.1,24.7,40.7,0.81,1.2,13.3,0.0
54118,Gothenburg,Sweden,31.0,1.0,0.01,24.2,24.9,40.2,0.73,1.2,13.3,0.0
54119,London,UK,31.0,1.0,0.03,24.7,24.4,52.7,0.83,1.3,20.1,-1.0
54120,London,UK,31.0,1.0,0.02,25.3,25.2,49.7,0.7,1.2,20.1,0.0
54121,London,UK,31.0,2.0,0.04,25.4,26.5,50.2,0.47,1.2,20.1,2.0
54122,London,UK,31.0,2.0,0.11,24.9,27.1,52.4,0.49,1.2,20.1,0.0
54123,London,UK,31.0,2.0,0.07,25.1,26.8,52.0,0.4,1.2,20.1,-2.0
54124,London,UK,31.0,1.0,0.36,43.3,4.4,68.1,0.68,1.0,20.1,2.0
54125,London,UK,31.0,1.0,1.14,26.6,28.5,52.8,0.68,1.2,20.1,2.0
54126,London,UK,31.0,2.0,1.96,26.7,29.8,49.0,0.48,1.2,20.1,1.0
54127,London,UK,31.0,2.0,0.13,26.3,27.6,50.3,0.7,1.2,20.1,1.0
54128,London,UK,31.0,2.0,0.11,25.4,27.5,46.4,0.37,1.2,20.1,1.0
54129,London,UK,31.0,2.0,1.89,24.9,29.4,45.9,0.68,1.2,20.1,2.0
54130,London,UK,31.0,1.0,1.3,28.4,27.6,46.0,0.57,1.2,20.1,2.0
54131,Lyon,France,31.0,1.0,0.09,27.5,28.4,50.9,0.57,1.1,18.0,1.0
54132,Lyon,France,31.0,1.0,0.11,27.3,28.5,51.0,0.58,1.3,18.0,2.0
54133,Lyon,France,31.0,2.0,0.06,26.3,27.9,50.7,0.44,1.3,18.0,0.0
54134,Lyon,France,31.0,1.0,0.05,26.7,27.7,48.9,0.5,1.3,18.0,1.0
54135,Lyon,France,31.0,2.0,0.08,24.3,27.7,56.9,0.51,1.3,18.0,-1.0
54136,Lyon,France,31.0,1.0,0.06,27.2,28.2,48.5,0.56,1.3,18.0,1.0
54137,Lyon,France,31.0,1.0,0.05,27.5,28.0,47.8,0.52,1.3,18.0,1.0
54138,Lyon,France,31.0,1.0,0.09,27.3,28.3,48.4,0.51,1.4,18.0,1.0
54139,Lyon,France,31.0,1.0,0.06,27.4,28.2,47.0,0.4,1.2,18.0,0.0
54140,Lyon,France,31.0,2.0,0.08,27.5,28.3,47.7,0.57,1.3,18.0,0.0
54141,Lyon,France,31.0,1.0,0.06,28.0,28.6,45.9,0.36,1.3,18.0,1.0
54142,Lyon,France,31.0,2.0,0.09,26.9,28.6,49.6,0.65,1.0,18.0,0.0
54143,Lyon,France,31.0,1.0,0.07,28.4,28.9,44.8,0.93,1.3,18.0,2.0
54144,Lyon,France,31.0,2.0,0.08,26.6,27.9,49.0,0.56,1.3,18.0,0.0
54145,Lyon,France,31.0,1.0,0.08,27.2,28.1,47.0,0.51,1.3,18.0,0.0
54146,Lyon,France,31.0,2.0,0.07,27.1,28.0,46.5,0.54,1.2,18.0,1.0
54147,Lyon,France,31.0,2.0,0.06,27.7,28.2,45.3,0.55,1.3,18.0,1.0
54148,Lyon,France,31.0,2.0,0.08,27.5,28.7,46.1,0.24,2.6,18.0,1.0
54149,Lyon,France,31.0,1.0,0.04,27.4,28.6,45.2,0.57,1.2,18.0,2.0
54150,Lyon,France,31.0,2.0,0.05,27.3,28.6,47.0,0.47,1.2,18.0,-1.0
54151,Lyon,France,31.0,2.0,0.08,25.8,27.1,50.1,0.46,1.2,18.0,1.0
54152,Lyon,France,31.0,1.0,0.03,26.1,27.2,46.0,0.59,1.4,18.0,0.0
54153,Lyon,France,31.0,2.0,0.08,26.6,27.8,48.0,0.39,1.3,18.0,0.0
54154,Porto,Portugal,31.0,1.0,0.05,21.5,23.1,59.6,0.7,1.2,16.2,0.0
54155,Porto,Portugal,31.0,1.0,0.09,21.9,23.1,59.4,0.64,1.2,16.2,0.0
54156,Porto,Portugal,31.0,1.0,0.04,23.0,23.9,55.7,0.56,1.6,16.2,0.0
54157,Porto,Portugal,31.0,1.0,0.06,21.5,23.1,61.7,0.63,1.2,16.2,0.0
54158,Porto,Portugal,31.0,1.0,0.05,23.3,24.3,55.9,0.78,1.2,16.2,0.0
54159,Porto,Portugal,31.0,1.0,0.03,23.2,24.7,56.2,0.56,1.6,16.2,0.0
54160,Porto,Portugal,31.0,1.0,0.05,23.3,24.9,55.9,0.53,1.8,16.2,0.0
54161,Porto,Portugal,31.0,1.0,0.08,23.0,24.9,56.8,0.69,1.2,16.2,0.0
54162,Porto,Portugal,31.0,1.0,0.21,22.4,23.5,56.3,0.69,1.3,16.2,0.0
54163,Porto,Portugal,31.0,1.0,0.03,23.2,24.2,55.4,0.69,1.2,16.2,0.0
54164,Lyon,France,31.0,1.0,0.04,20.9,22.1,62.8,0.58,1.5,18.5,0.0
54165,Lyon,France,31.0,1.0,0.07,18.7,21.3,68.7,0.86,1.5,18.5,-1.0
54167,Malmo,Sweden,31.0,1.0,0.01,24.0,24.2,52.4,0.86,1.6,13.3,0.0
54169,Lyon,France,31.0,2.0,0.04,24.2,24.3,51.1,0.78,1.6,18.5,-1.0
54170,Malmo,Sweden,31.0,1.0,0.01,24.2,24.4,53.6,0.66,1.6,13.3,-1.0
54171,Lyon,France,31.0,2.0,0.09,24.2,25.4,51.4,0.72,1.1,18.5,1.0
54173,Malmo,Sweden,31.0,1.0,0.01,25.2,25.3,51.4,0.51,1.6,13.3,1.0
54174,Lyon,France,31.0,2.0,0.02,24.5,25.3,46.9,0.68,1.2,18.5,1.0
54175,Malmo,Sweden,31.0,1.0,0.01,24.9,25.0,52.1,0.75,1.6,13.3,1.0
54176,Malmo,Sweden,31.0,1.0,0.01,25.3,25.6,50.7,0.73,1.2,13.3,0.0
54177,Lyon,France,31.0,2.0,0.03,23.8,24.9,49.7,0.45,1.3,18.5,-1.0
54178,Malmo,Sweden,31.0,1.0,0.02,25.6,24.8,50.5,0.73,1.2,13.3,2.0
54179,Lyon,France,31.0,1.0,0.02,24.4,25.2,47.9,0.55,1.0,18.5,1.0
54180,Malmo,Sweden,31.0,1.0,0.01,22.7,23.3,59.4,0.69,1.2,13.3,0.0
54181,Lyon,France,31.0,2.0,0.06,24.3,25.4,49.2,0.66,1.2,18.5,0.0
54182,Malmo,Sweden,31.0,1.0,0.02,24.5,24.5,53.3,0.79,1.2,13.3,0.0
54183,Malmo,Sweden,31.0,1.0,0.02,24.2,24.1,56.9,0.73,1.2,13.3,0.0
54184,Malmo,Sweden,31.0,1.0,0.01,24.4,24.2,56.3,0.82,1.2,13.3,0.0
54185,Malmo,Sweden,31.0,1.0,0.02,24.5,24.6,56.5,0.63,1.2,13.3,0.0
54186,Malmo,Sweden,31.0,2.0,0.01,23.9,24.2,57.7,0.68,1.2,13.3,0.0
54187,Malmo,Sweden,31.0,2.0,0.02,23.0,23.6,58.3,0.87,1.2,13.3,0.0
54188,Malmo,Sweden,31.0,1.0,0.02,24.0,23.8,57.8,0.77,1.2,13.3,0.0
54190,Halmstad,Sweden,31.0,2.0,0.03,22.5,21.3,57.9,0.53,1.7,13.3,0.0
54191,Halmstad,Sweden,31.0,2.0,0.01,21.7,21.9,61.9,0.56,1.6,13.3,0.0
54192,Halmstad,Sweden,31.0,1.0,0.01,22.1,22.5,59.9,0.77,2.8,13.3,2.0
