City,Country,Age,Sex,Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,Thermal sensation
Athens,Greece,31,2,0.22,29,31.2,38,13.3,0.39,1.2,0
Athens,Greece,31,2,0.22,25.5,25.5,43,13.3,0.39,0.8,0
Athens,Greece,31,2,0.22,25.5,25.5,42,13.3,0.39,1,0
Athens,Greece,31,2,0.46,25.5,25.5,42.6,13.3,0.39,1.4,0
Athens,Greece,31,2,1.04,27.3,26.6,23.8,13.3,0.39,2,1
Athens,Greece,31,2,0.46,27.5,29,28,13.3,0.39,2,1
Athens,Greece,31,2,0.22,29,30.1,27,13.3,0.39,1.2,1
Athens,Greece,31,2,0.1,30,29.7,26,13.3,0.39,1.2,1
Athens,Greece,31,2,0.22,30.3,30.5,26,13.3,0.39,1.2,1
Athens,Greece,31,2,0.33,29.5,29.5,36.6,13.3,0.39,2,1
Athens,Greece,31,2,0.22,30,30.6,33,13.3,0.39,1.2,1
Athens,Greece,31,2,0.22,31.3,31.3,15.1,13.3,0.39,1.2,2
Athens,Greece,31,1,0.21,31.5,31.5,37.6,13.3,0.39,1.2,0
Athens,Greece,31,1,0.1,32.5,32,40,13.3,0.39,1,1
Athens,Greece,31,1,0.1,32.5,32,39.6,13.3,0.39,1,1
Athens,Greece,31,1,0.1,29,29,10.9,13.3,0.39,1.2,0
Athens,Greece,31,1,0.1,29.8,29.5,23.4,13.3,0.39,1.2,0
Athens,Greece,31,1,0.1,30.5,30,24,13.3,0.39,1,0
Athens,Greece,31,1,0.32,30.3,30,23,13.3,0.39,1.2,0
Athens,Greece,31,1,0.21,30.8,30.5,2,13.3,0.39,1.4,1
Athens,Greece,31,1,0.21,31.5,31.5,23,13.3,0.39,1.2,1
Athens,Greece,31,1,0.21,31.8,31.5,23,13.3,0.39,1.2,1
Athens,Greece,31,1,0.1,32.3,32,8.3,13.3,0.39,1,1
Athens,Greece,31,1,0.1,32,32,8.3,13.3,0.39,1,1
Athens,Greece,31,1,0.1,31.8,31.5,22.4,13.3,0.39,1.2,1
Athens,Greece,31,1,0.1,31.5,31.5,24.6,13.3,0.39,1.2,1
Athens,Greece,31,1,0.32,30.5,30.2,24.8,13.3,0.39,1.2,0
Athens,Greece,31,1,0.1,30.5,30.2,29,13.3,0.39,1.2,1
Athens,Greece,31,1,0.1,26.5,26.2,33,13.3,0.39,1.2,0
Athens,Greece,31,1,0.21,25.5,25.5,14.3,13.3,0.39,1.2,-1
Athens,Greece,31,1,0.21,26,26,31,13.3,0.39,1.2,-1
Athens,Greece,31,1,0.44,26.3,26.3,13.9,13.3,0.39,1.2,-1
Athens,Greece,31,1,0.21,27.8,27.2,19.1,13.3,0.39,1.4,0
Athens,Greece,31,1,0.21,27.8,27.5,28,13.3,0.39,1.2,0
Athens,Greece,31,1,0.21,28.3,28.2,27,13.3,0.39,1,0
Athens,Greece,31,1,0.21,29.5,29.2,28,13.3,0.39,1.2,0
Athens,Greece,31,1,0.32,32,32,26,13.3,0.39,3.8,1
Athens,Greece,31,1,0.56,25.5,25.8,39,13.3,0.39,1,-2
Athens,Greece,31,1,0.21,29.3,28.7,37.6,13.3,0.39,1,-1
Athens,Greece,31,1,0.32,30,29.1,34,13.3,0.39,1.2,0
Athens,Greece,31,1,0.21,26.3,26,35.6,13.3,0.39,1.2,-1
Athens,Greece,31,1,0.21,27.5,26.9,34,13.3,0.39,1.2,-1
Athens,Greece,31,1,0.1,27,27,33,13.3,0.39,1.4,0
Athens,Greece,31,1,0.1,27.8,27.8,17.6,13.3,0.39,1.4,0
Athens,Greece,31,1,0.32,31.3,30.1,16.8,13.3,0.39,1.2,1
Athens,Greece,31,1,0.32,29,29.3,38,13.3,0.39,1.2,1
Athens,Greece,31,1,0.21,30.5,30.8,39.6,13.3,0.39,1.2,1
Athens,Greece,31,1,0.21,29.3,28.7,41.4,13.3,0.39,2,1
Athens,Greece,31,1,0.21,28.8,28.5,24.4,13.3,0.39,1.2,0
Athens,Greece,31,1,0.21,32.3,31.4,36,13.3,0.39,1.2,0
Athens,Greece,31,1,0.32,27.5,27.2,38,13.3,0.39,3.8,2
Athens,Greece,31,1,0.21,30.5,29.9,37.4,13.3,0.39,1.4,0
Athens,Greece,31,1,0.21,30.8,28.8,38,13.3,0.39,1.2,-1
Athens,Greece,31,1,0.21,27.3,27,42.6,13.3,0.39,1,0
