City,Country,Age,Sex,Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,Thermal sensation
Montreal,Canada,31,1,0.1,23.6,23.1,40.4,13.3,0.6,1.2,0
Montreal,Canada,47,2,0.1,24.5,23.8,39.5,13.3,0.4,1.5,1
Montreal,Canada,42,1,0.07,24.5,23.9,40.1,13.3,0.6,1.1,-1
Montreal,Canada,47,1,0.07,24.5,23.7,40.3,13.3,0.4,1,0
Montreal,Canada,42,2,0.07,23.5,22.6,41.3,13.3,0.7,1,-2
Montreal,Canada,52,1,0.08,23.3,22.5,41.5,13.3,1,1,-1
Montreal,Canada,54,1,0.11,23,22.7,41.8,13.3,0.6,1.3,-1
Montreal,Canada,26,2,0.07,23.3,22.3,41.5,13.3,1,1,-2
Montreal,Canada,25,1,0.08,24.1,23,40.3,13.3,0.7,1.2,1
Montreal,Canada,25,2,0.09,23.5,23,41.6,13.3,1.3,1.4,-1
Montreal,Canada,26,1,0.08,23.7,23,41.6,13.3,0.3,1.2,-1
Montreal,Canada,27,2,0.07,23.1,22.7,42.6,13.3,0.5,1,-1
Montreal,Canada,29,2,0.09,23.2,22.7,42.3,13.3,0.6,1.1,-2
Montreal,Canada,26,2,0.06,23.2,22.3,42.3,13.3,0.9,1.2,-2
Montreal,Canada,38,2,0.06,24.3,23.6,42.4,13.3,0.7,1.2,0
Montreal,Canada,25,2,0.07,24.4,23.9,42.1,13.3,0.5,1,0
Montreal,Canada,31,2,0.09,24.2,23.6,42.5,13.3,0.4,1.4,1
Montreal,Canada,59,1,0.1,24,23.4,43.5,13.3,0.5,1.2,1
Montreal,Canada,37,2,0.08,23.7,23,44.6,13.3,0.7,1.3,-2
Montreal,Canada,35,1,0.08,24.4,23.2,42.4,13.3,0.4,1,0
Montreal,Canada,37,1,0.08,24.4,23.4,42.8,13.3,0.5,1.2,0
Montreal,Canada,65,2,0.1,23.5,22.6,44.5,13.3,1.1,1.6,-2
Montreal,Canada,35,2,0.06,23.5,22.4,43.8,13.3,0.6,1.1,-2
Montreal,Canada,35,2,0.09,23.8,23.1,43,13.3,0.5,1.1,-1
Montreal,Canada,48,1,0.09,23.9,22.9,43.1,13.3,0.4,1,-2
Montreal,Canada,37,2,0.11,23.4,23.1,43.3,13.3,0.4,1,0
Montreal,Canada,49,2,0.13,23.1,23.1,43.7,13.3,0.9,1,1
Montreal,Canada,58,1,0.08,23.8,23,42.3,13.3,0.4,1.4,-1
Montreal,Canada,46,2,0.12,23.5,23.3,42.8,13.3,0.4,1.2,2
Montreal,Canada,53,1,0.08,23.1,22.5,44.2,13.3,0.5,1.3,-1
Montreal,Canada,39,2,0.09,23.4,22.6,43,13.3,0.7,1.4,0
Montreal,Canada,47,1,0.09,24.2,23.3,40.9,13.3,1.2,1.4,1
Montreal,Canada,42,1,0.09,22.7,22.2,43.7,13.3,0.7,1.3,0
Montreal,Canada,53,2,0.06,23.9,22.7,41.1,13.3,0.6,1.2,0
Montreal,Canada,30,2,0.08,24.8,23.6,38.4,13.3,0.4,1.2,-1
Montreal,Canada,54,1,0.08,25.2,24.5,37.2,13.3,0.5,1.1,0
Montreal,Canada,27,2,0.08,24.1,23.5,44.5,13.3,0.3,1.2,0
Montreal,Canada,46,1,0.14,23.5,23.2,45.1,13.3,0.5,1.3,0
Montreal,Canada,34,1,0.08,24.4,23.7,42.6,13.3,0.5,1.6,0
Montreal,Canada,28,1,0.1,24.1,23.6,43.4,13.3,0.5,1,0
Montreal,Canada,56,1,0.14,23.3,23,45.7,13.3,0.5,1.1,0
Montreal,Canada,53,1,0.12,24.3,23.8,43.3,13.3,0.5,1,-1
Montreal,Canada,45,1,0.08,24.8,24,42,13.3,0.3,1.6,-1
Montreal,Canada,45,1,0.09,24.4,24,42.9,13.3,0.4,1.6,2
Montreal,Canada,41,1,0.08,24.6,23.8,42.7,13.3,0.6,1.3,1
Montreal,Canada,45,2,0.11,24.8,24.1,42.4,13.3,0.4,1.6,0
Montreal,Canada,45,1,0.09,24.7,24,42.2,13.3,0.4,1,1
Montreal,Canada,47,1,0.08,25.4,24.8,41.1,13.3,0.5,1,1
Montreal,Canada,46,1,0.06,25.2,24.7,42,13.3,0.5,1,1
Montreal,Canada,39,2,0.1,25,24.4,42.7,13.3,0.4,1.2,1
Montreal,Canada,50,1,0.12,25.5,24.7,41.7,13.3,0.5,1.2,1
Montreal,Canada,43,1,0.08,24.9,24.2,43.4,13.3,0.8,1,1
Montreal,Canada,25,2,0.09,25.8,25.2,41.4,13.3,0.5,1.5,1
Montreal,Canada,39,2,0.06,25.5,24.9,41.9,13.3,0.5,1.1,2
Montreal,Canada,39,2,0.08,25.8,25.1,41.1,13.3,0.4,1,1
Montreal,Canada,52,1,0.08,26.1,25.7,40.6,13.3,0.4,1,2
Montreal,Canada,37,1,0.07,25.7,24.7,41.7,13.3,0.5,1.4,2
Montreal,Canada,46,1,0.08,26.1,25.6,40.9,13.3,0.4,1.3,2
Montreal,Canada,60,1,0.09,24.6,24.3,35.1,13.3,0.9,1.2,1
Montreal,Canada,31,2,0.07,26.3,25.5,32.6,13.3,0.8,1,1
Montreal,Canada,60,2,0.1,24.8,24.2,34.1,13.3,0.3,1.4,1
Montreal,Canada,43,2,0.06,26.2,25.4,32.3,13.3,0.4,1,1
Montreal,Canada,39,2,0.05,25.8,25,33.6,13.3,0.6,1.1,2
Montreal,Canada,36,1,0.07,26.1,26.2,33.4,13.3,0.5,1.1,1
Montreal,Canada,43,2,0.05,26.4,25.2,35.1,13.3,0.4,1.1,2
Montreal,Canada,35,1,0.05,26.8,25.5,34.3,13.3,0.5,1.5,1
Montreal,Canada,27,1,0.06,26.9,25.6,33.5,13.3,0.5,1.2,1
Montreal,Canada,42,2,0.05,26.9,26,33.8,13.3,0.5,1.5,1
Montreal,Canada,49,1,0.06,26.2,24.9,37,13.3,0.5,1,1
Montreal,Canada,60,1,0.1,25.5,25.3,34.9,13.3,0.5,1,2
Montreal,Canada,40,2,0.1,25.4,25.1,32.6,13.3,0.4,1.3,1
Montreal,Canada,40,1,0.07,26.9,26.2,34.1,13.3,0.5,1,1
Montreal,Canada,47,1,0.06,27.4,26.5,33.2,13.3,0.5,1.1,2
Montreal,Canada,53,1,0.1,26.2,26.5,34.5,13.3,0.9,1.2,2
Montreal,Canada,29,2,0.1,25.9,25.6,33.4,13.3,0.6,1.1,-1
Montreal,Canada,52,2,0.09,25.8,25.7,33.1,13.3,0.5,1.2,2
Montreal,Canada,35,2,0.08,24.1,23.2,39.9,13.3,0.6,1,-2
Montreal,Canada,34,1,0.09,23.8,23.2,40.5,13.3,0.7,1.4,-1
Montreal,Canada,49,1,0.09,23.3,22.8,41.1,13.3,0.9,1.3,1
Montreal,Canada,43,1,0.09,22.5,22.2,42.4,13.3,1.2,1,1
Montreal,Canada,33,1,0.09,23,22.7,42.9,13.3,0.7,1,-2
Montreal,Canada,35,2,0.12,22.6,22.1,42.5,13.3,0.8,1,1
Montreal,Canada,37,2,0.06,24.1,23.2,40.5,13.3,0.5,1.2,-1
Montreal,Canada,45,1,0.07,23.9,22.9,41.6,13.3,0.7,1.6,1
Montreal,Canada,40,2,0.1,22.7,22.4,41.9,13.3,0.9,1.3,0
Montreal,Canada,49,1,0.09,24.2,23.3,39.7,13.3,0.4,1.1,0
Montreal,Canada,41,2,0.11,22,22.3,45.3,13.3,0.5,1,0
Montreal,Canada,37,1,0.08,24.9,24.7,37.7,13.3,0.5,1.2,1
Montreal,Canada,39,2,0.08,23.1,22.6,42.3,13.3,0.8,1.3,-1
Montreal,Canada,35,2,0.06,25.1,24.9,38.1,13.3,0.5,1,1
Montreal,Canada,35,2,0.09,23.8,23,40.9,13.3,0.7,1.1,-2
Montreal,Canada,38,1,0.07,25,24.7,38.4,13.3,0.4,1,2
Montreal,Canada,43,1,0.08,24.7,24.7,39.9,13.3,0.5,1,1
Montreal,Canada,37,2,0.08,22.9,22.3,42.4,13.3,0.7,1.2,0
Montreal,Canada,47,1,0.09,24.4,24.3,39.1,13.3,0.5,1.6,2
Montreal,Canada,46,1,0.11,23.9,23.3,40.6,13.3,0.5,1.3,0
Montreal,Canada,38,2,0.1,23.6,22.6,40.5,13.3,0.5,1.2,0
Montreal,Canada,45,1,0.08,24,23.2,39.1,13.3,0.6,1.1,0
Montreal,Canada,47,1,0.07,23,22.8,41.5,13.3,0.5,1.5,-1
Montreal,Canada,30,2,0.1,23.1,22.9,41.7,13.3,0.6,1,-2
Montreal,Canada,36,2,0.08,23.1,22.7,41.6,13.3,0.5,1.2,-1
Montreal,Canada,47,1,0.09,22.3,22.2,43.8,13.3,0.6,1.1,-2
Montreal,Canada,55,1,0.07,23.5,22.6,41,13.3,0.4,1.6,0
Montreal,Canada,47,2,0.08,22.9,21.9,42.2,13.3,0.7,1.2,-1
Montreal,Canada,44,2,0.08,24.3,23.9,39.4,13.3,0.4,1.2,1
Montreal,Canada,40,2,0.1,23.7,23.5,40.1,13.3,0.9,1.2,0
Montreal,Canada,40,2,0.08,23.3,22.8,41.5,13.3,0.8,1.2,-1
Montreal,Canada,35,1,0.1,23.1,22.8,41.3,13.3,0.6,1.2,0
Montreal,Canada,47,2,0.06,24.7,23.8,37.8,13.3,0.9,1.2,1
Montreal,Canada,37,2,0.1,23.6,23.3,40.7,13.3,0.5,1.6,-2
Montreal,Canada,46,2,0.1,22.8,22.1,46.7,13.3,0.8,1.2,0
Montreal,Canada,53,1,0.08,22.2,21.7,48.3,13.3,0.5,1,0
Montreal,Canada,45,2,0.07,23.7,22.8,44.2,13.3,0.5,1.4,1
Montreal,Canada,55,2,0.1,23,22.2,47.2,13.3,0.5,1.2,0
Montreal,Canada,43,2,0.14,22.7,22.5,47.7,13.3,0.7,1.1,-1
Montreal,Canada,42,2,0.11,21.9,21.9,50.4,13.3,0.4,1.2,-1
Montreal,Canada,53,1,0.12,22.2,22.1,49.1,13.3,0.5,1.2,0
Montreal,Canada,43,1,0.1,22.8,22.1,47,13.3,0.7,1.2,-1
Montreal,Canada,50,2,0.1,23.7,23.6,42.8,13.3,0.7,1.2,1
Montreal,Canada,31,2,0.07,23.5,22.1,42.7,13.3,0.5,1.2,-1
Montreal,Canada,35,2,0.13,22.6,22,44.8,13.3,0.9,1.1,-2
Montreal,Canada,48,2,0.08,23.2,22,42.8,13.3,0.5,1.2,-1
Montreal,Canada,32,2,0.06,24.3,23.4,40.3,13.3,0.6,1.2,1
Montreal,Canada,32,2,0.11,23.7,22.9,41.5,13.3,1.1,1.2,-1
Montreal,Canada,36,2,0.1,23.8,23.4,27.6,13.3,0.7,1,-1
Montreal,Canada,33,1,0.07,23.1,22.7,30.4,13.3,0.8,1,1
Montreal,Canada,37,1,0.15,23.3,23,30.2,13.3,0.7,1.2,0
Montreal,Canada,35,2,0.11,22.9,22.1,17.9,13.3,0.5,1.4,0
Montreal,Canada,39,2,0.09,22.9,22.5,30.9,13.3,1.2,1.3,-1
Montreal,Canada,53,1,0.15,23,22.6,31.5,13.3,0.7,1.3,-1
Montreal,Canada,38,1,0.12,22.8,23.1,31.2,13.3,1.2,1.4,1
Montreal,Canada,33,2,0.06,23.1,22.5,30.7,13.3,1.1,1.6,1
Montreal,Canada,40,2,0.12,22.5,22.6,16.6,13.3,0.8,1.2,0
Montreal,Canada,37,2,0.1,22.5,21.9,10.9,13.3,1.1,1.5,0
Montreal,Canada,54,1,0.13,22.6,22,11.3,13.3,0.8,1.5,0
Montreal,Canada,50,1,0.14,22.6,22.3,10.9,13.3,1.4,1.2,-2
Montreal,Canada,44,1,0.11,22.2,22.1,11.2,13.3,0.7,1.2,0
Montreal,Canada,46,2,0.17,22.2,21.6,11,13.3,1,1.2,1
Montreal,Canada,35,2,0.11,21.9,22,12.5,13.3,0.7,1,-1
Montreal,Canada,42,1,0.12,22.5,22,11.3,13.3,0.7,1.1,0
Montreal,Canada,47,2,0.11,22.9,22.5,10,13.3,0.7,1.3,-1
Montreal,Canada,50,1,0.16,21.9,22.1,14.1,13.3,0.8,1.1,0
Montreal,Canada,40,1,0.08,22.9,22.7,23.9,13.3,0.9,1.3,0
Montreal,Canada,47,1,0.08,23.1,22.9,23.7,13.3,0.8,1,1
Montreal,Canada,47,1,0.09,23.9,22.8,27.9,13.3,0.7,1.2,0
Montreal,Canada,44,1,0.11,23.4,22.9,10.6,13.3,0.8,1.2,0
Montreal,Canada,33,2,0.06,22.9,22.6,11.3,13.3,0.9,1.6,-1
Montreal,Canada,45,2,0.08,23.2,22.9,10.7,13.3,0.9,1.2,-2
Montreal,Canada,64,2,0.09,22.8,22.4,11.7,13.3,0.7,1,-1
Montreal,Canada,36,1,0.07,22.7,22.3,11,13.3,1.1,1.2,1
Montreal,Canada,39,2,0.12,22.8,23.1,10.7,13.3,0.7,1.2,-1
Montreal,Canada,29,1,0.07,23,22.3,10.9,13.3,0.8,1.4,2
Montreal,Canada,39,1,0.1,22.6,22.5,11,13.3,1,1,-1
Montreal,Canada,55,1,0.11,22.7,22.3,11.2,13.3,1.4,1.2,-1
Montreal,Canada,45,2,0.08,22.8,22.3,11,13.3,0.5,1,1
Montreal,Canada,37,2,0.12,22.8,22.7,26.4,13.3,0.7,1.1,1
Montreal,Canada,56,2,0.12,22.7,22.2,11.5,13.3,1.1,1.2,-1
Montreal,Canada,41,1,0.11,22.5,22,16.8,13.3,0.9,1,-1
Montreal,Canada,41,1,0.11,22.7,22.6,10.7,13.3,1.2,1,0
Montreal,Canada,38,2,0.1,23.2,22.7,10.3,13.3,1.1,1.2,-2
Montreal,Canada,43,2,0.08,23,22.8,10.9,13.3,0.7,1.1,0
Montreal,Canada,44,2,0.07,21.8,21,13,13.3,0.8,1.2,-2
Montreal,Canada,40,1,0.12,23.2,21.9,16.5,13.3,0.6,1.1,0
Montreal,Canada,31,1,0.16,25.1,24.9,15.7,13.3,0.8,1,0
Montreal,Canada,40,2,0.11,22.9,22.9,13,13.3,0.8,1.1,1
Montreal,Canada,45,2,0.08,23,23.2,12.3,13.3,1,1.1,1
Montreal,Canada,39,2,0.11,24.3,24.3,11.7,13.3,1.2,1.2,0
Montreal,Canada,26,2,0.07,23.3,22.5,13.5,13.3,1,1.5,0
Montreal,Canada,40,2,0.08,24.6,23.8,12.3,13.3,1.2,1.2,1
Montreal,Canada,59,1,0.09,23.1,22.4,13.6,13.3,1.6,1,-1
Montreal,Canada,38,2,0.14,23,22.1,18.2,13.3,1.1,1.6,-1
Montreal,Canada,42,2,0.16,22.9,23,17.1,13.3,0.5,1,0
Montreal,Canada,29,2,0.24,21.7,22.7,17.4,13.3,0.5,1.6,-1
Montreal,Canada,43,1,0.22,22.1,22,17.2,13.3,1.2,1.6,0
Montreal,Canada,48,2,0.07,22.9,21.9,17.5,13.3,0.5,1.4,0
Montreal,Canada,38,1,0.09,24.1,23.3,18.3,13.3,0.6,1.3,1
Montreal,Canada,25,1,0.09,24.3,23,20.4,13.3,1.3,1.6,0
Montreal,Canada,42,1,0.13,23.5,22.2,19.4,13.3,0.6,1.3,0
Montreal,Canada,56,1,0.11,21.2,20.9,23.2,13.3,0.9,1.6,0
Montreal,Canada,46,2,0.08,24.3,23.5,19,13.3,0.9,1.2,-1
Montreal,Canada,38,2,0.06,24.3,23.5,19.3,13.3,0.5,1.2,1
Montreal,Canada,38,2,0.1,23.2,22.3,19.3,13.3,0.7,1.2,-1
Montreal,Canada,35,2,0.11,22.5,22,21,13.3,1.2,1.2,-2
Montreal,Canada,43,1,0.12,23.7,22.8,19.9,13.3,1.2,1.2,0
Montreal,Canada,45,1,0.14,22.5,22.2,17.8,13.3,0.7,1.2,0
Montreal,Canada,38,2,0.06,24.8,23.8,18.9,13.3,1.1,1.2,2
Montreal,Canada,59,1,0.07,23.3,21.9,20.1,13.3,0.7,1,-2
Montreal,Canada,34,2,0.09,23,22.4,17.3,13.3,1.1,1.5,1
Montreal,Canada,35,2,0.05,24.2,23,16.1,13.3,0.8,1.4,0
Montreal,Canada,42,2,0.08,21.1,21.3,19.7,13.3,0.5,1.5,-1
Montreal,Canada,41,1,0.09,22.8,22,17.7,13.3,1.3,1.6,0
Montreal,Canada,39,2,0.09,23.3,23.2,16.6,13.3,0.8,1.1,-1
Montreal,Canada,45,1,0.1,23.7,22.4,21.8,13.3,1.2,1,1
Montreal,Canada,52,1,0.09,23.3,22.1,19.9,13.3,1.4,1.2,0
Montreal,Canada,49,1,0.18,22.8,22.3,22.4,13.3,0.8,1.2,0
Montreal,Canada,41,1,0.14,21.6,20.8,20.6,13.3,1.1,1.3,0
Montreal,Canada,33,1,0.2,24.1,23,16.7,13.3,0.4,1,1
Montreal,Canada,41,1,0.21,24.3,23,22.4,13.3,0.8,1.4,0
Montreal,Canada,56,1,0.08,23.4,22.5,18,13.3,1,1.6,2
Montreal,Canada,53,1,0.08,22.6,21.8,26.5,13.3,1.2,1.2,-1
Montreal,Canada,39,2,0.07,23.4,22.2,22.4,13.3,1.4,1,0
Montreal,Canada,40,1,0.05,23.2,22.1,24.1,13.3,0.7,1,0
Montreal,Canada,40,1,0.09,23.2,22.3,24,13.3,0.6,1,-1
Montreal,Canada,47,1,0.09,23.5,22.6,22.8,13.3,0.8,1.2,0
Montreal,Canada,49,1,0.09,24,23.6,24.1,13.3,0.6,1,1
Montreal,Canada,39,1,0.11,22.8,22,24.2,13.3,0.6,1.2,-1
Montreal,Canada,46,1,0.08,22.9,22.1,22.6,13.3,1.4,1.1,-1
Montreal,Canada,43,2,0.09,23.1,22.4,23.1,13.3,0.7,1.4,1
Montreal,Canada,52,1,0.07,23.3,22.3,23.5,13.3,1.3,1.3,0
Montreal,Canada,42,2,0.13,23.1,22.4,22.7,13.3,0.6,1,0
Montreal,Canada,50,2,0.07,23.4,22.8,21.8,13.3,0.8,1,2
Montreal,Canada,40,2,0.09,23.7,22.8,22,13.3,0.8,1.4,1
Montreal,Canada,46,1,0.13,23,22.7,23.4,13.3,1.4,1,0
Montreal,Canada,41,2,0.1,23.5,22.9,23.7,13.3,0.9,1.3,0
Montreal,Canada,51,1,0.1,23.6,22.9,22.6,13.3,0.9,1.2,0
Montreal,Canada,43,1,0.05,24.2,23.1,22.3,13.3,0.9,1.6,1
Montreal,Canada,44,1,0.08,24,23.3,23.1,13.3,0.6,1.2,0
Montreal,Canada,44,1,0.07,23.3,22.4,25.3,13.3,1.3,1.2,0
Montreal,Canada,40,2,0.07,23,22.2,22.8,13.3,0.7,1.2,-2
Montreal,Canada,37,1,0.07,23,22,22.9,13.3,1.2,1.4,0
Montreal,Canada,45,1,0.09,22,21.2,23.8,13.3,0.8,1,-1
Montreal,Canada,40,1,0.08,23.6,22.7,23,13.3,0.8,1.1,0
Montreal,Canada,42,1,0.07,23.7,22.7,21.5,13.3,0.9,1.2,-1
Montreal,Canada,42,1,0.13,23.7,23.2,25,13.3,0.7,1,0
Montreal,Canada,40,1,0.09,22.8,22.1,23.5,13.3,0.7,1.1,-1
Montreal,Canada,36,2,0.12,22.6,22.3,23.5,13.3,0.8,1.3,0
Montreal,Canada,46,1,0.1,23.8,22.8,24.6,13.3,1.2,1.2,-1
Montreal,Canada,44,1,0.1,24,23.4,23.6,13.3,1.4,1,2
Montreal,Canada,38,2,0.11,22.7,22,22.7,13.3,0.6,1.4,1
Montreal,Canada,40,1,0.07,23,21.8,22.2,13.3,0.6,1.2,-1
Montreal,Canada,44,1,0.1,22.7,21.8,23,13.3,0.5,1,1
Montreal,Canada,50,1,0.09,23.5,23,22.5,13.3,0.8,1.3,0
Montreal,Canada,41,2,0.1,22.7,22.4,23.4,13.3,1.1,1.2,0
Montreal,Canada,37,1,0.12,21.9,21.6,24.8,13.3,1.5,1,0
Montreal,Canada,32,2,0.08,23.6,22.9,23.9,13.3,0.9,1.3,1
Montreal,Canada,44,1,0.12,23.3,22.9,24.9,13.3,1,1,0
Montreal,Canada,49,1,0.2,23.2,22.4,26.7,13.3,1.7,1.2,0
Montreal,Canada,37,1,0.11,23.4,22.6,25.8,13.3,1.2,1.3,1
Montreal,Canada,47,2,0.06,21.3,19.8,19.7,13.3,0.6,1.2,-2
Montreal,Canada,37,2,0.05,23.2,21.4,19.6,13.3,0.7,1,0
Montreal,Canada,36,2,0.06,23.4,21.9,19.8,13.3,0.7,1.3,0
Montreal,Canada,34,2,0.05,23.7,22.4,18.4,13.3,1,1.2,0
Montreal,Canada,41,2,0.06,23.2,21.6,19.4,13.3,0.7,1.4,2
Montreal,Canada,45,2,0.06,23.2,21.5,20,13.3,0.8,1,-2
Montreal,Canada,31,2,0.08,23,22.1,20.7,13.3,0.5,1,0
Montreal,Canada,42,1,0.05,23.1,21.9,19.3,13.3,0.6,1.1,2
Montreal,Canada,32,2,0.05,23,21.7,19.3,13.3,0.8,1.2,0
Montreal,Canada,28,1,0.05,23.1,21.4,19.7,13.3,0.7,1,1
Montreal,Canada,38,1,0.05,23,21.7,19.9,13.3,0.7,1.2,0
Montreal,Canada,42,1,0.06,23.2,21.9,19,13.3,1,1,1
Montreal,Canada,36,1,0.05,23.6,22.2,19.2,13.3,0.7,1.1,-2
Montreal,Canada,48,1,0.07,23.4,22.3,19.9,13.3,0.9,1.2,0
Montreal,Canada,42,1,0.06,22.6,21.4,21.4,13.3,1.4,1.1,-1
Montreal,Canada,44,2,0.07,22.1,21.4,22.9,13.3,1.1,1,0
Montreal,Canada,55,2,0.07,22.6,21.9,19.6,13.3,1.3,1.2,-2
Montreal,Canada,45,1,0.06,22.5,21.7,19.2,13.3,1.2,1.5,0
Montreal,Canada,45,2,0.06,23,21.5,18.7,13.3,0.9,1.6,-1
Montreal,Canada,50,2,0.06,22.8,21.5,18.9,13.3,0.5,1.5,1
Montreal,Canada,49,2,0.06,22.7,21.5,19.2,13.3,0.5,1.2,-2
Montreal,Canada,36,2,0.05,22.2,21.2,20.2,13.3,0.5,1.1,2
Montreal,Canada,58,2,0.06,22.7,21.5,19.3,13.3,0.5,1,1
Montreal,Canada,32,2,0.06,22.2,21.4,19.4,13.3,0.9,1.1,-2
Montreal,Canada,46,1,0.06,22.3,21.3,19.2,13.3,1,1.5,-1
Montreal,Canada,42,2,0.08,22.3,21.3,18.5,13.3,0.5,1.1,1
Montreal,Canada,54,2,0.07,23.3,21.9,16.9,13.3,1.1,1.2,-2
Montreal,Canada,50,2,0.1,22,20.9,18.4,13.3,0.7,1,-2
Montreal,Canada,59,1,0.08,21.8,20.6,19.7,13.3,1.8,1,-2
Montreal,Canada,34,1,0.05,22.9,21.6,19.4,13.3,0.7,1.2,-1
Montreal,Canada,50,2,0.05,22.7,21.4,18.6,13.3,1,1.5,-2
Montreal,Canada,37,2,0.07,22.5,21.3,18.9,13.3,0.7,1.6,0
Montreal,Canada,41,1,0.09,21.8,21.3,19.5,13.3,1.4,1,-2
Montreal,Canada,40,2,0.06,23.1,21.5,19.1,13.3,0.8,1.4,-2
Montreal,Canada,42,2,0.06,22.9,21.6,18.7,13.3,1,1.1,-1
Montreal,Canada,50,1,0.09,22,21.6,19.1,13.3,1,1.1,-2
Montreal,Canada,53,2,0.07,22.7,21.3,19.8,13.3,0.8,1,0
Montreal,Canada,58,2,0.08,23.3,22.3,19.2,13.3,1,1,0
Montreal,Canada,31,1,0.06,23.1,22,19.3,13.3,0.7,1,1
Montreal,Canada,34,2,0.06,22,21.1,21.8,13.3,0.5,1,1
Montreal,Canada,47,2,0.06,23.9,23.1,10,13.3,0.5,1.4,1
Montreal,Canada,49,2,0.12,23.1,22.8,10.9,13.3,0.9,1.5,-1
Montreal,Canada,51,2,0.05,23.9,22.7,11.3,13.3,0.8,1,-2
Montreal,Canada,51,1,0.08,22.3,22,12.1,13.3,0.8,1.4,-2
Montreal,Canada,50,1,0.07,23.9,23.2,14.4,13.3,1.7,1.1,1
Montreal,Canada,40,1,0.08,22,21.3,12.1,13.3,1.4,1.5,-1
Montreal,Canada,50,2,0.1,23.3,23,14.6,13.3,1.1,1.2,1
Montreal,Canada,58,2,0.11,22.4,21.9,15,13.3,1.3,1,-2
Montreal,Canada,46,2,0.07,23.7,22.5,14.7,13.3,0.6,1.2,0
Montreal,Canada,51,1,0.09,22.8,22.6,15.5,13.3,0.5,1.1,0
Montreal,Canada,32,2,0.08,22.7,22.5,14.8,13.3,0.7,1.3,0
Montreal,Canada,40,2,0.07,23.7,23.3,10.4,13.3,0.7,1.5,-1
Montreal,Canada,54,1,0.1,22.1,21.5,15.6,13.3,1.3,1,-1
Montreal,Canada,52,1,0.12,22.9,22.2,11,13.3,0.9,1.3,0
Montreal,Canada,30,2,0.1,23.3,22.6,13.3,13.3,0.8,1.2,-1
Montreal,Canada,46,1,0.09,23.1,21.9,10.7,13.3,1.5,1,-1
Montreal,Canada,39,2,0.1,23.4,22.7,14.1,13.3,0.7,1.2,-2
Montreal,Canada,39,2,0.08,23.1,22.6,10.4,13.3,0.7,1,-2
Montreal,Canada,60,2,0.05,23.3,21.9,10.4,13.3,1,1.2,0
Montreal,Canada,34,1,0.08,22.6,22.1,11.1,13.3,0.7,1,0
Montreal,Canada,55,1,0.07,22.4,21.5,15.3,13.3,1,1.1,-1
Montreal,Canada,61,1,0.1,22.3,21.7,15.2,13.3,0.7,1,0
Montreal,Canada,38,2,0.1,23.3,22.8,13.8,13.3,0.4,1.2,-1
Montreal,Canada,36,2,0.1,24.1,23.6,13.5,13.3,0.8,1.3,-1
Montreal,Canada,36,1,0.06,22.8,22.2,19.3,13.3,0.7,1.1,-1
Montreal,Canada,37,1,0.08,22.9,22.2,14.7,13.3,0.6,1.2,0
Montreal,Canada,45,1,0.07,24.6,23.8,15.8,13.3,0.7,1,0
Montreal,Canada,48,1,0.05,23.7,22.7,14,13.3,1.1,1.6,1
Montreal,Canada,38,2,0.05,23.7,22.9,13.8,13.3,1.3,1.4,-2
Montreal,Canada,42,1,0.06,24.2,22.9,14.2,13.3,0.7,1,0
Montreal,Canada,43,1,0.07,23.8,23.2,19.1,13.3,0.7,1.6,1
Montreal,Canada,46,1,0.1,23.4,22.8,11.4,13.3,0.7,1,-1
Montreal,Canada,38,1,0.08,22.4,21.4,10.9,13.3,0.7,1,-1
Montreal,Canada,32,1,0.07,23.2,22.6,14,13.3,0.7,1.5,1
Montreal,Canada,40,1,0.1,23.2,22.3,10,13.3,1.1,1.6,0
Montreal,Canada,40,1,0.09,23,22.2,11.1,13.3,0.9,1.2,0
Montreal,Canada,32,2,0.09,21.9,22.3,11.2,13.3,0.6,1,-1
Montreal,Canada,46,2,0.08,23.7,23,11.4,13.3,0.7,1.2,-2
Montreal,Canada,59,1,0.09,23.1,22,12.7,13.3,1.3,1,0
Montreal,Canada,49,2,0.07,23.6,22.8,14,13.3,1,1.1,0
Montreal,Canada,40,2,0.07,23,22.2,14.8,13.3,1,1,0
Montreal,Canada,33,2,0.06,22.4,21.3,20.7,13.3,0.9,1.3,1
Montreal,Canada,35,2,0.05,23.2,21.9,19.8,13.3,0.5,1,0
Montreal,Canada,42,2,0.12,21.7,21.2,19.1,13.3,0.7,1.2,-2
Montreal,Canada,33,2,0.04,23.2,21.9,28.3,13.3,0.5,1.2,0
Montreal,Canada,36,1,0.06,22.8,21.9,30.2,13.3,1,1,1
Montreal,Canada,34,1,0.05,22.9,21.6,30.6,13.3,1.1,1.1,0
Montreal,Canada,35,2,0.06,22.5,21.4,30.5,13.3,0.6,1.1,1
Montreal,Canada,45,2,0.05,22.1,21.1,29.7,13.3,1,1,0
Montreal,Canada,38,2,0.09,23.4,22.8,27.6,13.3,0.9,1.4,-1
Montreal,Canada,53,2,0.08,22.7,21.3,27.8,13.3,0.7,1.2,0
Montreal,Canada,38,2,0.05,23.6,22.2,27,13.3,0.9,1.4,0
Montreal,Canada,40,2,0.06,22,21.2,29.5,13.3,0.9,1.1,-2
