,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
473,Sweden,0.1,5,25.66,0.78,1.2,23.7,32.2,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.6,23.8,74.8,23.7,74.7,no change,0,7.87,,,Database 2
474,Sweden,0.7,16,29.97,1.42,1.4,22.7,33.4,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.8,22,71.6,22.2,71.9,no change,0,7.87,,,Database 2
475,Sweden,0,5,25.71,0.97,1.2,21.8,35.1,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,71.2,22.4,72.3,22.2,72,no change,0,7.87,,,Database 2
476,Sweden,0.3,7,27.02,1.11,1.2,22.1,34.4,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,71.7,23,73.4,22.7,72.8,no change,0,11.81,,,Database 2
477,Sweden,0.1,5,25.42,0.67,1.3,23.6,31.9,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,no change,74.5,23.5,74.3,23.5,74.4,more humid,1,13.78,,,Database 2
478,Sweden,0.5,9,27.74,1.19,1.2,22.9,32.3,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.3,23.1,73.6,23,73.5,no change,0,7.87,,,Database 2
479,Sweden,-0.1,5,24.76,0.73,1.2,23.8,31.3,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.9,22.7,72.9,23,73.4,more humid,1,5.91,,,Database 2
480,Sweden,0.4,9,27.28,1.08,1.2,23.7,32,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.6,23,73.4,23.3,73.9,no change,0,9.84,,,Database 2
481,Sweden,0.1,5,25.63,0.78,1.2,23.3,32.9,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74,23.9,75,23.7,74.6,more humid,1,15.75,,,Database 2
482,Sweden,0.3,6,26.33,0.85,1.2,23.5,31.4,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.3,24.3,75.7,24,75.3,more humid,1,7.87,,,Database 2
483,Sweden,-0.1,5,24.69,0.63,1.2,24,29.9,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,2,cooler,no change,75.2,23.8,74.8,23.9,75,more humid,1,7.87,,,Database 2
484,Sweden,0.3,7,26.61,0.98,1.2,23.4,32.2,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,no change,less,74.1,23.2,73.8,23.3,73.9,no change,0,7.87,,,Database 2
485,Sweden,0.1,5,25.7,0.82,1.2,23,30.2,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.4,23.8,74.8,23.6,74.4,no change,0,9.84,,,Database 2
486,Sweden,0.1,5,25.47,0.7,1.4,23.6,27.8,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,74.5,22.6,72.7,22.9,73.2,no change,0,7.87,,,Database 2
487,Sweden,0,5,25.12,0.78,1.2,23.4,28.3,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.1,23.1,73.6,23.2,73.8,more humid,1,9.84,,,Database 2
488,Sweden,0.5,10,27.87,1,1.4,22.8,27,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.1,23.7,74.7,23.4,74.2,no change,0,5.91,,,Database 2
489,Sweden,-0.1,5,25.16,1.04,1.2,22.7,20.2,0.19,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,72.9,21.7,71.1,22.2,72,more humid,1,37.4,3.8,38.9,Database 2
490,Sweden,0.4,8,27.32,1.03,1.4,22.9,19.9,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2,warmer,no change,73.1,22.6,72.7,22.7,72.8,no change,0,15.75,3.8,38.9,Database 2
491,Sweden,0.4,8,27.1,1.02,1.3,22.7,20.9,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.9,23.2,73.8,23,73.4,more humid,1,9.84,3.8,38.9,Database 2
492,Sweden,0.4,9,27.33,0.99,1.4,23.1,20,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,73.5,23,73.4,23,73.4,more humid,1,5.91,3.8,38.9,Database 2
493,Sweden,0.5,11,28.18,0.97,1.6,23.1,20.1,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,73.5,22.9,73.2,23,73.3,no change,0,19.69,3.8,38.9,Database 2
494,Sweden,-0.2,6,24.51,0.73,1.2,23.4,18.5,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74,23,73.4,23.2,73.7,no change,0,19.69,3.8,38.9,Database 2
495,Sweden,0,5,25.13,0.58,1.6,23.4,19.4,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.1,22.6,72.7,23,73.3,no change,0,25.59,3.8,38.9,Database 2
496,Sweden,0.4,8,27.31,1.12,1.2,23.9,20.8,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2,warmer,more,74.9,23.3,73.9,23.5,74.4,no change,0,17.72,3.8,38.9,Database 2
497,Sweden,0.5,11,28.38,1.33,1.2,23.3,19.7,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2,warmer,less,74,23.4,74.1,23.4,74.1,no change,0,17.72,3.8,38.9,Database 2
498,Sweden,-0.2,6,24.71,0.78,1.2,22.8,19.4,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.1,23,73.4,22.9,73.3,no change,0,15.75,3.8,38.9,Database 2
499,Sweden,0.4,8,26.89,0.91,1.4,23.1,17.5,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,73.7,23.3,73.9,23.3,73.9,more humid,1,7.87,3.8,38.9,Database 2
500,Sweden,0.3,6,26.77,1.03,1.2,22.8,19.5,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73,23.9,75,23.4,74.2,no change,0,19.69,3.8,38.9,Database 2
501,Sweden,0.4,8,26.58,0.67,1.6,23.5,16.9,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.4,24.1,75.4,23.9,75,no change,0,9.84,3.8,38.9,Database 2
502,Sweden,0.5,10,27.68,1,1.3,23.4,19.4,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.2,24.4,75.9,24,75.2,no change,0,11.81,3.8,38.9,Database 2
503,Sweden,0.1,5,26.05,0.95,1.6,19.2,16.9,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-2,warmer,no change,66.6,20,68,19.7,67.4,more humid,2,15.75,-8.4,16.8,Database 2
504,Sweden,-0.2,6,25.04,1.13,1.2,20.4,14.4,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,68.8,20.7,69.3,20.7,69.2,more humid,1,5.91,-8.4,16.8,Database 2
505,Sweden,-0.6,12,23.26,0.81,1.2,21,16,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,69.8,21,69.8,21,69.8,no change,0,5.91,-8.4,16.8,Database 2
506,Sweden,-0.1,5,25.2,1.13,1.2,20.9,18.9,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,69.6,20.6,69.1,20.7,69.3,no change,0,7.87,-8.4,16.8,Database 2
507,Sweden,0.7,16,29.68,1.1,1.8,21.6,15.3,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,70.9,22,71.6,21.9,71.4,no change,0,5.91,-8.4,16.8,Database 2
508,Sweden,0.1,5,26.02,0.94,1.4,21.5,13.6,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,70.7,22.2,72,22,71.6,no change,0,7.87,-8.4,16.8,Database 2
509,Sweden,-0.1,5,25.44,1,1.2,21.8,13,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,1,no change,no change,71.2,22.6,72.7,22.4,72.2,no change,0,3.94,-8.4,16.8,Database 2
510,Sweden,0.7,14,29.5,1.37,1.5,22.1,12.9,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,71.8,21.9,71.4,22,71.6,more humid,1,3.94,-8.4,16.8,Database 2
511,Sweden,-0.2,6,24.81,0.81,1.2,22.3,15.1,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,less,72.2,23.3,73.9,23,73.4,no change,0,5.91,-8.4,16.8,Database 2
512,Sweden,0,5,25.55,1.02,1.2,21.7,14.2,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1,warmer,less,71.1,22.5,72.5,22.2,72,more humid,1,9.84,-8.4,16.8,Database 2
513,Sweden,0.2,6,26.17,0.87,1.6,21,19.6,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,69.7,21.4,70.5,21.2,70.2,no change,0,7.87,-8.4,16.8,Database 2
514,Sweden,0.3,6,26.34,0.8,1.6,22.2,14.2,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72,22.4,72.3,22.4,72.3,no change,0,7.87,-8.4,16.8,Database 2
515,Sweden,0.6,14,28.87,0.99,1.8,21.5,15.5,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0,no change,no change,70.7,21.9,71.4,21.8,71.2,no change,0,15.75,-8.4,16.8,Database 2
516,Sweden,-0.6,12,23.23,0.73,1.2,21.7,15.4,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,1,cooler,less,71.1,21.6,70.9,21.6,70.9,drier,-1,5.91,-8.4,16.8,Database 2
517,Sweden,0,5,25.59,1.11,1.2,21.6,13.8,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,70.8,21.5,70.7,21.5,70.8,no change,0,13.78,-6.7,20,Database 2
518,Sweden,-0.1,5,25.08,1.03,1.2,21.4,14.8,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1,warmer,no change,70.6,21.5,70.7,21.5,70.7,no change,0,3.94,-6.7,20,Database 2
519,Sweden,-0.4,8,24,0.78,1.2,22,16,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,71.6,22.2,72,22.2,71.9,no change,0,7.87,-6.7,20,Database 2
520,Sweden,0,5,25.82,1.1,1.2,21.6,14.1,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,less,70.9,22.1,71.8,21.9,71.5,more humid,1,7.87,-6.7,20,Database 2
521,Sweden,-0.4,9,23.82,0.73,1.2,22.3,14.3,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Winter,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,72.1,22.4,72.3,22.4,72.3,no change,0,11.81,-6.7,20,Database 2
