PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Thermal sensation
0.4,19.66666667,26.00666667,0.4,1.2,29.7,25.9,2.4,-1
0.966666667,25.66666667,28.14,0.38,1.466666667,27.1,25.8,0.3,-2
0.966666667,25.66666667,28.14,0.4,1.2,27.4,26.2,0.3,-1
0.4,19.66666667,26.00666667,0.51,1.6,28.7,25.5,1.4,0
0.966666667,25.66666667,28.14,0.55,1.6,28.6,25.6,0.8,-2
0.966666667,25.66666667,28.14,0.55,1.6,29.5,24.9,1,2
0.4,19.66666667,26.00666667,0.57,1.2,29.7,24.6,2.1,1
0.966666667,25.66666667,28.14,0.49,1.466666667,29.5,25.3,0.1,0
0.966666667,25.66666667,28.14,0.38,1.466666667,29.6,25.3,0.1,1
0.966666667,25.66666667,28.14,0.57,1.6,29.7,25.4,0.8,-2
0.966666667,25.66666667,28.14,0.37,1.6,28.5,26.7,0.7,0
0.966666667,25.66666667,28.14,0.57,1.466666667,28.9,26.6,0.2,2
0.966666667,25.66666667,28.14,0.51,1.6,28.1,26.2,0.8,-1
0.966666667,25.66666667,28.14,0.38,1.6,28.2,26.3,0.9,0
0.966666667,25.66666667,28.14,0.57,1.6,28,26.5,0.3,1
0.966666667,25.66666667,28.14,0.57,1.466666667,28.3,26.2,0.1,0
0.966666667,25.66666667,28.14,0.54,1.6,27.5,26.5,0.6,0
0.966666667,25.66666667,28.14,0.38,1.6,28.7,26,0.7,0
0.966666667,25.66666667,28.14,0.57,1.466666667,28.4,25.9,0.3,0
0.966666667,25.66666667,28.14,0.51,1.6,28.7,26.6,0.2,-1
0.966666667,25.66666667,28.14,0.54,1.466666667,28,27.3,0.3,2
0.966666667,25.66666667,28.14,0.57,1.6,27.6,26.9,0.2,1
0.966666667,25.66666667,28.14,0.57,1.466666667,28.3,27.1,0.2,0
0.966666667,25.66666667,28.14,0.57,1.6,27.8,26.2,0.4,-1
0.966666667,25.66666667,28.14,0.4,1.6,28.1,26.2,0.4,2
0.966666667,25.66666667,28.14,0.37,1.466666667,29.4,24.8,0.3,0
0.966666667,25.66666667,28.14,0.54,1.6,29.7,24.2,0.5,-1
0.4,19.66666667,26.00666667,0.4,1.6,29.3,22.6,1.2,1
0.966666667,25.66666667,28.14,0.57,1.6,28.8,23.3,0.6,1
0.4,19.66666667,26.00666667,0.4,1.6,30.8,20.5,1.2,-1
0.966666667,25.66666667,28.14,0.57,1.6,31.2,20.1,0.4,0
0.966666667,25.66666667,28.14,0.42,1.466666667,30.9,22.1,0.2,-2
0.966666667,25.66666667,28.14,0.4,1.466666667,31,21.9,0.2,-1
0.966666667,25.66666667,28.14,0.5,1.2,29.8,22.3,0.2,2
0.4,19.66666667,26.00666667,0.38,1.2,29.8,22,1.6,2
0.966666667,25.66666667,28.14,0.4,1.466666667,29,22.9,0.2,1
0.966666667,25.66666667,28.14,0.5,1.6,30,28.5,0.5,1
0.966666667,25.66666667,28.14,0.37,1.6,29.8,28.5,0.5,2
0.4,19.66666667,26.00666667,0.57,1.466666667,30.2,28.5,1.4,1
0.966666667,25.66666667,28.14,0.38,1.6,29.3,28.6,0.8,1
0.966666667,25.66666667,28.14,0.54,1.6,29.5,28.2,0.6,1
0.966666667,25.66666667,28.14,0.57,1.6,29.5,28.2,0.6,1
0.966666667,25.66666667,28.14,0.4,1.6,30,27.8,1,1
0.4,19.66666667,26.00666667,0.4,1.6,30.1,27.7,1.5,1
0.4,19.66666667,26.00666667,0.57,1.466666667,30.9,24.5,1.4,0
0.966666667,25.66666667,28.14,0.57,1.6,30.5,25.5,0.4,2
0.966666667,25.66666667,28.14,0.4,1.6,31.1,25.1,0.4,1
0.966666667,25.66666667,28.14,0.51,1.6,31.1,25.3,0.4,0
0.966666667,25.66666667,28.14,0.55,1.466666667,30.8,24.8,0.2,1
0.966666667,25.66666667,28.14,0.57,1.6,30.8,24.9,1.1,1
0.966666667,25.66666667,28.14,0.57,1.466666667,30.9,26,0.1,0
0.4,19.66666667,26.00666667,0.55,1.466666667,31.1,25.2,1.4,-1
0.966666667,25.66666667,28.14,0.57,1.466666667,31.2,25.8,0.2,0
0.966666667,25.66666667,28.14,0.57,1.466666667,31.2,25.1,0.3,0
0.966666667,25.66666667,28.14,0.4,1.6,31.8,24.3,0.4,-1
0.966666667,25.66666667,28.14,0.74,1.466666667,32.5,25,0.1,0
0.966666667,25.66666667,28.14,0.55,1.466666667,32.5,25,0.1,0
0.966666667,25.66666667,28.14,0.38,1.466666667,32.1,24.1,0.1,-1
0.966666667,25.66666667,28.14,0.38,1.466666667,31.6,25,0.2,1
0.966666667,25.66666667,28.14,0.38,1.6,31.4,25.1,0.4,0
0.966666667,25.66666667,28.14,0.57,1.6,30.8,24.8,0.2,0
0.966666667,25.66666667,28.14,0.4,1.466666667,31.2,25.3,0.3,0
0.966666667,25.66666667,28.14,0.38,1.466666667,29.7,23.4,0.3,2
0.966666667,25.66666667,28.14,0.4,1.6,30,23.1,0.5,0
0.966666667,25.66666667,28.14,0.57,1.466666667,31.1,22.9,0.3,0
0.966666667,25.66666667,28.14,0.57,1.6,31,23,0.7,-2
0.966666667,25.66666667,28.14,0.57,1.6,31.1,19.2,0.6,2
0.4,19.66666667,26.00666667,0.4,1.466666667,31.1,20.8,1.5,0
0.966666667,25.66666667,28.14,0.4,1.466666667,31.2,22.1,0.1,0
0.966666667,25.66666667,28.14,0.4,1.6,31.2,21.7,0.4,1
0.966666667,25.66666667,28.14,0.41,1.6,31.3,21.7,0.6,0
0.966666667,25.66666667,28.14,0.4,1.6,31.7,21.6,0.1,-1
0.966666667,25.66666667,28.14,0.84,1.6,31.1,20.4,1.1,0
0.966666667,25.66666667,28.14,0.4,1.6,31.2,20.9,0.8,-1
0.966666667,25.66666667,28.14,0.38,1.6,31.2,20,0.2,2
0.966666667,25.66666667,28.14,0.49,1.6,31.7,20.1,0.1,-1
0.966666667,25.66666667,28.14,0.57,1.6,32,20.3,0.2,0
0.966666667,25.66666667,28.14,0.42,1.6,31.6,20.7,0.3,2
0.966666667,25.66666667,28.14,0.4,1.6,31.7,20.3,0.7,1
0.966666667,25.66666667,28.14,0.57,1.6,31.3,24.3,0.1,-1
0.966666667,25.66666667,28.14,0.57,1.6,31.4,25.3,0.6,0
0.966666667,25.66666667,28.14,0.55,1.6,31.3,25.4,0.1,0
0.4,19.66666667,26.00666667,0.4,1.466666667,31.2,25.8,1.7,-1
0.966666667,25.66666667,28.14,0.4,1.6,31.5,26.8,0.8,-1
0.966666667,25.66666667,28.14,0.4,1.466666667,31.6,27.3,0.3,0
0.966666667,25.66666667,28.14,0.51,1.333333333,31.6,27.9,0.3,-1
0.966666667,25.66666667,28.14,0.57,1.466666667,31.5,28.1,0.6,0
0.966666667,25.66666667,28.14,0.37,1.6,31.6,27.8,0.8,1
0.966666667,25.66666667,28.14,0.37,1.466666667,31.4,27.8,0.1,1
0.966666667,25.66666667,28.14,0.72,1.6,31.4,27.7,0.8,1
0.966666667,25.66666667,28.14,0.38,1.466666667,31.6,29.5,0.1,2
0.4,19.66666667,26.00666667,0.52,1.466666667,32.4,14.4,1.6,2
0.966666667,25.66666667,28.14,0.37,1.333333333,32.3,14.8,0.5,2
0.966666667,25.66666667,28.14,0.57,1.6,31.7,15.1,0.2,-1
0.966666667,25.66666667,28.14,0.57,1.6,31.9,16.9,0.1,1
0.966666667,25.66666667,28.14,0.4,1.6,31.4,15.7,0.8,2
0.966666667,25.66666667,28.14,0.37,1.6,32.7,23.4,0.8,0
0.966666667,25.66666667,28.14,0.57,1.6,32.8,23.5,0.8,0
0.966666667,25.66666667,28.14,0.4,1.333333333,32.7,23.4,0.2,-2
0.966666667,25.66666667,28.14,0.57,1.333333333,32.7,23.2,0.2,-1
0.966666667,25.66666667,28.14,0.49,1.2,33,23.5,0.4,0
0.966666667,25.66666667,28.14,0.57,1.6,32.8,23.5,0.8,1
0.966666667,25.66666667,28.14,0.4,1.2,28.9,21.5,0.3,-1
0.966666667,25.66666667,28.14,0.57,1.2,28.5,22,0.7,-2
0.966666667,25.66666667,28.14,0.82,1.2,21.6,36.6,0.28,0
0.966666667,25.66666667,28.14,1.02,1.2,22.9,36.3,0.26,-2
0.966666667,25.66666667,28.14,0.57,1.2,23.7,36.5,0.26,-1
0.966666667,25.66666667,28.14,0.08,1.2,24.9,36.1,0.28,0
0.966666667,25.66666667,28.14,0.77,1.2,25.6,36.9,0.28,-1
0.966666667,25.66666667,28.14,1.01,1.2,25.6,36.2,0.26,1
0.966666667,25.66666667,28.14,0.77,1.2,25.6,32.2,0.28,1
0.966666667,25.66666667,28.14,0.82,1.2,25.6,31.4,0.26,-2
0.966666667,25.66666667,28.14,0.08,1.2,25.2,32,0.28,-1
0.966666667,25.66666667,28.14,0.8,1.2,25.1,32.8,0.26,-1
0.966666667,25.66666667,28.14,0.57,1.2,25.2,33,0.26,-2
0.966666667,25.66666667,28.14,0.57,1.2,25.2,33.7,0.43,0
0.966666667,25.66666667,28.14,0.5,1.2,25,34.1,0.4,-1
0.966666667,25.66666667,28.14,0.51,1.2,25.2,34.6,0.4,-1
0.966666667,25.66666667,28.14,0.65,1.2,25.7,41.4,0.26,0
0.966666667,25.66666667,28.14,0.82,1.2,25.7,41.4,0.24,0
0.966666667,25.66666667,28.14,0.57,1.2,26,42,0.45,0
0.966666667,25.66666667,28.14,0.82,1.2,26,42,0.45,2
0.966666667,25.66666667,28.14,0.58,1.2,26.6,43,0.28,-1
0.966666667,25.66666667,28.14,0.33,1.2,26.8,44.7,0.28,0
0.966666667,25.66666667,28.14,0.62,1.2,26.7,45.5,0.28,0
0.966666667,25.66666667,28.14,0.33,1.2,26.6,46.5,0.28,0
0.966666667,25.66666667,28.14,0.33,1.2,26.7,47.2,0.28,1
0.966666667,25.66666667,28.14,0.79,1.2,26.7,51.2,0.28,-1
0.966666667,25.66666667,28.14,0.52,1.2,26.8,51.7,0.28,0
0.966666667,25.66666667,28.14,0.82,1.2,27,49.1,0.26,0
0.966666667,25.66666667,28.14,0.57,1.2,27.1,48.1,0.39,-2
0.966666667,25.66666667,28.14,0.57,1.2,27.1,47.3,0.38,-1
0.966666667,25.66666667,28.14,0.82,1.2,27.3,51.5,0.27,2
0.966666667,25.66666667,28.14,0.27,1.2,27.4,52.9,0.27,0
0.966666667,25.66666667,28.14,0.33,1.2,27.5,49,0.27,1
0.966666667,25.66666667,28.14,0.08,1.2,27.4,47.7,0.27,-1
0.966666667,25.66666667,28.14,0.57,1.2,27.5,46.6,0.27,0
0.966666667,25.66666667,28.14,0.82,1.2,27.7,50.3,0.27,0
0.966666667,25.66666667,28.14,0.08,1.2,27.6,52,0.27,2
0.966666667,25.66666667,28.14,0.33,1.2,27.7,47.1,0.27,0
0.966666667,25.66666667,28.14,0.77,1.2,27.9,45.7,0.27,1
0.966666667,25.66666667,28.14,0.82,1.2,27.9,51,0.4,1
0.966666667,25.66666667,28.14,0.62,1.2,27.8,51.8,0.38,1
0.966666667,25.66666667,28.14,0.57,1.2,27.9,47.9,0.27,0
0.966666667,25.66666667,28.14,0.65,1.2,27.9,45.8,0.27,0
0.966666667,25.66666667,28.14,0.82,1.2,28,43.7,0.38,0
0.966666667,25.66666667,28.14,0.57,1.2,28.1,47.1,0.38,-1
0.966666667,25.66666667,28.14,0.08,1.2,26.4,47.4,0.38,-1
0.966666667,25.66666667,28.14,0.4,1.2,25.4,42.6,0.38,-1
0.966666667,25.66666667,28.14,0.68,1.2,25.3,42.5,0.28,0
0.966666667,25.66666667,28.14,0.33,1.2,26.1,15.2,0.28,1
0.966666667,25.66666667,28.14,0.97,1.2,23,39.3,0.28,1
0.966666667,25.66666667,28.14,0.92,1.2,24.7,41.5,0.38,0
0.966666667,25.66666667,28.14,0.4,1.2,25.1,38.7,0.38,-2
0.966666667,25.66666667,28.14,0.65,1.2,25.6,39.3,0.38,1
0.966666667,25.66666667,28.14,0.41,1.2,26.1,39,0.38,0
0.966666667,25.66666667,28.14,0.92,1.2,25.6,45.2,0.28,-1
0.966666667,25.66666667,28.14,1.02,1.2,25.3,45.8,0.3,-1
0.966666667,25.66666667,28.14,0.82,1.2,25.2,43,0.28,-1
0.966666667,25.66666667,28.14,0.57,1.2,25.3,40.5,0.38,0
0.966666667,25.66666667,28.14,0.87,1.2,25.3,50,0.28,-1
0.966666667,25.66666667,28.14,0.57,1.2,25.2,48.8,0.28,-1
0.966666667,25.66666667,28.14,0.82,1.2,25.3,44.9,0.28,0
0.966666667,25.66666667,28.14,0.82,1.2,25.5,46.2,0.28,-2
0.966666667,25.66666667,28.14,0.65,1.2,25.7,47.1,0.38,-1
0.966666667,25.66666667,28.14,0.82,1.2,26.1,49,0.38,-2
0.966666667,25.66666667,28.14,0.65,1.2,26.5,48.6,0.38,0
0.966666667,25.66666667,28.14,0.82,1.2,26.5,44.3,0.26,0
0.966666667,25.66666667,28.14,0.58,1.2,26.9,46.4,0.26,-1
0.966666667,25.66666667,28.14,0.57,1.2,26.5,47.9,0.26,0
0.966666667,25.66666667,28.14,0.08,1.2,26.8,48,0.26,0
0.966666667,25.66666667,28.14,0.82,1.2,26.9,47.2,0.26,0
0.966666667,25.66666667,28.14,0.92,1.2,26.9,44.2,0.26,1
0.966666667,25.66666667,28.14,0.57,1.2,27,44.1,0.26,0
0.966666667,25.66666667,28.14,0.92,1.2,27.2,45.2,0.33,0
0.966666667,25.66666667,28.14,0.82,1.2,27.3,48.7,0.25,1
0.966666667,25.66666667,28.14,0.82,1.2,27.3,46.4,0.26,-2
0.966666667,25.66666667,28.14,0.4,1.2,27.4,41.5,0.26,-2
0.966666667,25.66666667,28.14,0.76,1.2,27.6,40.8,0.26,1
0.966666667,25.66666667,28.14,0.57,1.2,27.6,40.9,0.24,0
0.966666667,25.66666667,28.14,0.65,1.2,27.6,45.9,0.26,-1
0.966666667,25.66666667,28.14,0.65,1.2,27.6,45.9,0.26,-1
0.966666667,25.66666667,28.14,0.82,1.2,27.4,49,0.26,0
0.966666667,25.66666667,28.14,0.69,1.2,27.7,49.6,0.26,1
0.966666667,25.66666667,28.14,0.82,1.2,27.7,44.9,0.27,1
0.966666667,25.66666667,28.14,0.97,1.2,27.6,45.5,0.26,1
0.966666667,25.66666667,28.14,0.82,1.2,27.7,45.9,0.27,1
0.966666667,25.66666667,28.14,0.4,1.2,27.7,49.1,0.27,-2
0.966666667,25.66666667,28.14,0.16,1.2,27.8,48.9,0.27,-2
0.966666667,25.66666667,28.14,0.65,1.2,27.9,45.2,0.26,1
0.966666667,25.66666667,28.14,0.33,1.2,27.9,46.4,0.26,1
0.966666667,25.66666667,28.14,0.57,1.2,28,46.9,0.26,1
0.966666667,25.66666667,28.14,0.82,1.2,25.9,48.8,0.26,1
0.966666667,25.66666667,28.14,0.16,1.2,25.4,45.8,0.26,-1
0.966666667,25.66666667,28.14,0.82,1.2,21.1,43,0.26,-1
0.966666667,25.66666667,28.14,0.65,1.2,23,40.5,0.26,-2
0.966666667,25.66666667,28.14,0.82,1.2,23.9,39.8,0.26,-1
0.966666667,25.66666667,28.14,0.77,1.2,24.8,44.6,0.26,0
3,99,33.85333333,1.2,1,18.7,53,0.956666667,-2
3,99,33.85333333,1.1,1,20.4,62,0.956666667,-2
3,99,33.85333333,1.2,1,21.3,72,0.956666667,-2
3,99,33.85333333,1,1,19.8,74,0.956666667,-2
3,99,33.85333333,0.8,1,20.6,80,0.956666667,-2
3,99,33.85333333,0.9,1,20,78,0.956666667,-2
3,99,33.85333333,1,1,20.2,76,0.956666667,-2
3,99,33.85333333,1,1,20.3,76,0.956666667,-2
3,99,33.85333333,1,1,21.3,77,0.956666667,-2
3,99,33.85333333,0.9,1,21.5,77,0.956666667,-2
3,99,33.85333333,0.7,1,21.7,77,0.956666667,-2
3,99,33.85333333,1,1,21,69,0.956666667,-2
3,99,33.85333333,0.9,1,21.5,62,0.956666667,-2
3,99,33.85333333,0.9,1,20.6,67,0.956666667,-2
3,99,33.85333333,0.8,1,21.6,78,0.956666667,-2
3,99,33.85333333,1,1,22.1,80,0.956666667,-1
3,99,33.85333333,0.8,1,22,83,0.956666667,-1
3,99,33.85333333,0.7,1,22.5,84,0.956666667,-1
3,99,33.85333333,0.7,1,22,82,0.956666667,-1
3,99,33.85333333,0.7,1,22.5,76,0.956666667,-1
3,99,33.85333333,0.7,1,22.9,75,0.956666667,-1
3,99,33.85333333,0.5,1,22.7,75,0.956666667,-1
3,99,33.85333333,0.7,1,23,76,0.956666667,-1
3,99,33.85333333,0.7,1,23.3,76,0.956666667,-1
3,99,33.85333333,0.7,1,22.1,76,0.956666667,-1
3,99,33.85333333,0.7,1,21.7,61,0.956666667,-2
3,99,33.85333333,0.8,1,21.5,66,0.956666667,-2
3,99,33.85333333,0.7,1,22.5,61,0.956666667,-1
3,99,33.85333333,0.3,1,23.6,61,0.956666667,-1
3,99,33.85333333,0.5,1,24.4,59,0.956666667,-1
3,99,33.85333333,0.5,1,25.1,57,0.956666667,-1
3,99,33.85333333,0.3,1,22.7,57,0.956666667,-1
3,99,33.85333333,0.5,1,25.5,57,0.956666667,-1
3,99,33.85333333,0.5,1,25.9,77,0.956666667,0
3,99,33.85333333,0.3,1,26,69,0.956666667,0
3,99,33.85333333,0.3,1,26.1,73,0.956666667,0
3,99,33.85333333,0.3,1,26.3,77,0.956666667,0
3,99,33.85333333,0.3,1,26.2,78,0.956666667,0
3,99,33.85333333,0.3,1,27.3,80,0.956666667,1
3,99,33.85333333,0.3,1,28.3,74,0.956666667,1
3,99,33.85333333,0.3,1,29,68,0.956666667,1
3,99,33.85333333,0.3,1,27.9,61,0.956666667,1
3,99,33.85333333,0.3,1,29.2,62,0.956666667,1
3,99,33.85333333,0.4,1,28.7,62,0.956666667,1
3,99,33.85333333,0.3,1,30,71,0.956666667,2
3,99,33.85333333,0.3,1,30.3,77,0.956666667,2
3,99,33.85333333,0.3,1,30.7,78,0.956666667,2
3,99,33.85333333,0.3,1,29.8,80,0.956666667,2
3,99,33.85333333,0.3,1,30.7,81,0.956666667,2
3,99,33.85333333,0.3,1,30.5,83,0.956666667,2
3,99,33.85333333,0.5,1,26.7,63,0.956666667,0
3,99,33.85333333,0.3,1,27,69,0.956666667,0
3,99,33.85333333,0.3,1,27,71,0.956666667,0
3,99,33.85333333,0.3,1,27.4,77,0.956666667,0
3,99,33.85333333,0.4,1,27.2,80,0.956666667,0
3,99,33.85333333,0.3,1,27.1,82,0.956666667,0
3,99,33.85333333,0.3,1,28,81,0.956666667,1
3,99,33.85333333,0.3,1,27.9,82,0.956666667,1
3,99,33.85333333,0.3,1,30.1,85,0.956666667,1
3,99,33.85333333,0.3,1,30,84,0.956666667,1
3,99,33.85333333,0.3,1,29,81,0.956666667,1
3,99,33.85333333,0.3,1,30.4,81,0.956666667,1
3,99,33.85333333,0.3,1,28.2,84,0.956666667,1
3,99,33.85333333,0.3,1,29.5,86,0.956666667,1
3,99,33.85333333,0.3,1,28.5,86,0.956666667,1
3,99,33.85333333,0.3,1,33.5,89,0.956666667,2
3,99,33.85333333,0.3,1,30.9,85,0.956666667,2
3,99,33.85333333,0.3,1,32.6,84,0.956666667,2
3,99,33.85333333,0.3,1,31,84,0.956666667,2
3,99,33.85333333,0.3,1,31.9,78,0.956666667,2
3,99,33.85333333,0.3,1,32.8,76,0.956666667,2
3,99,33.85333333,0.3,1,31.4,83,0.956666667,2
3,99,33.85333333,0.3,1,33.1,81,0.956666667,2
3,99,33.85333333,0.3,1,32.9,80,0.956666667,2
3,99,33.85333333,0.3,1,32.3,91,0.956666667,2
3,99,33.85333333,0.5,1,21.7,74,0.956666667,-2
3,99,33.85333333,0.7,1,21,73,0.956666667,-2
3,99,33.85333333,0.6,1,23,75,0.956666667,-1
3,99,33.85333333,0.5,1,22.1,74,0.956666667,-1
3,99,33.85333333,0.7,1,24,73,0.956666667,-1
3,99,33.85333333,0.3,1,25.5,71,0.956666667,-1
3,99,33.85333333,0.3,1,23.5,73,0.956666667,-1
3,99,33.85333333,0.3,1,24.4,71,0.956666667,-1
3,99,33.85333333,0.3,1,25.1,69,0.956666667,-1
3,99,33.85333333,0.6,1,22.1,69,0.956666667,-1
3,99,33.85333333,0.3,1,26,68,0.956666667,0
3,99,33.85333333,0.3,1,26.3,70,0.956666667,0
3,99,33.85333333,0.3,1,26,75,0.956666667,0
3,99,33.85333333,0.3,1,26.1,79,0.956666667,0
3,99,33.85333333,0.3,1,26.5,87,0.956666667,0
3,99,33.85333333,0.5,1,25.9,86,0.956666667,0
3,99,33.85333333,0.3,1,28.7,82,0.956666667,1
3,99,33.85333333,0.3,1,27.9,79,0.956666667,1
3,99,33.85333333,0.3,1,27.4,78,0.956666667,1
3,99,33.85333333,0.3,1,29.4,77,0.956666667,1
3,99,33.85333333,0.3,1,28.1,76,0.956666667,1
3,99,33.85333333,0.3,1,29,75,0.956666667,1
3,99,33.85333333,0.3,1,28.5,75,0.956666667,1
3,99,33.85333333,0.3,1,28.1,69,0.956666667,1
3,99,33.85333333,0.3,1,30.1,70,0.956666667,2
3,99,33.85333333,1.4,1,13,66,0.956666667,-2
3,99,33.85333333,1.4,1,11.7,70,0.956666667,-2
3,99,33.85333333,1.5,1,12.6,68,0.956666667,-2
3,99,33.85333333,1.3,1,10.2,65,0.956666667,-2
3,99,33.85333333,1.4,1,9,65,0.956666667,-2
3,99,33.85333333,1.5,1,7,69,0.956666667,-2
3,99,33.85333333,1.4,1,11.4,65,0.956666667,-2
3,99,33.85333333,1.5,1,9.8,64,0.956666667,-2
3,99,33.85333333,1.2,1,19.8,65,0.956666667,-2
3,99,33.85333333,0.3,1,18.2,66,0.956666667,-2
3,99,33.85333333,0.7,1,19.4,68,0.956666667,-2
3,99,33.85333333,0.8,1,16,68,0.956666667,-2
3,99,33.85333333,0.7,1,16.8,68,0.956666667,-2
3,99,33.85333333,1,1,14.1,75,0.956666667,-2
3,99,33.85333333,1,1,19.1,60,0.956666667,-2
3,99,33.85333333,0.7,1,14.5,59,0.956666667,-2
3,99,33.85333333,0.5,1,14.8,66,0.956666667,-2
3,99,33.85333333,0.5,1,15.6,82,0.956666667,-2
3,99,33.85333333,0.6,1,20.2,87,0.956666667,-1
3,99,33.85333333,0.7,1,20.5,87,0.956666667,-1
3,99,33.85333333,0.7,1,21,73,0.956666667,-1
3,99,33.85333333,0.7,1,21.3,70,0.956666667,-1
3,99,33.85333333,0.7,1,21.7,71,0.956666667,-1
3,99,33.85333333,0.3,1,21.9,90,0.956666667,-1
3,99,33.85333333,0.3,1,21.5,95,0.956666667,-1
3,99,33.85333333,0.9,1,19.8,53,0.956666667,-2
3,99,33.85333333,1,1,19.7,58,0.956666667,-2
3,99,33.85333333,0.9,1,18.3,56,0.956666667,-2
3,99,33.85333333,0.8,1,17.5,53,0.956666667,-2
3,99,33.85333333,0.7,1,17.1,49,0.956666667,-2
3,99,33.85333333,0.7,1,16.1,48,0.956666667,-2
3,99,33.85333333,0.7,1,23,51,0.956666667,-1
3,99,33.85333333,0.7,1,22.1,52,0.956666667,-1
3,99,33.85333333,0.7,1,20.5,53,0.956666667,-1
3,99,33.85333333,0.5,1,23.2,50,0.956666667,-1
3,99,33.85333333,0.5,1,23.9,56,0.956666667,0
3,99,33.85333333,0.5,1,24,60,0.956666667,0
3,99,33.85333333,0.5,1,24.4,57,0.956666667,0
3,99,33.85333333,0.3,1,24.8,59,0.956666667,0
3,99,33.85333333,0.4,1,24.1,59,0.956666667,0
3,99,33.85333333,0.5,1,24.2,57,0.956666667,0
3,99,33.85333333,0.5,1,24.9,47,0.956666667,1
3,99,33.85333333,0.4,1,25.5,45,0.956666667,1
3,99,33.85333333,0.3,1,26.3,43,0.956666667,1
3,99,33.85333333,0.3,1,26.8,41,0.956666667,1
3,99,33.85333333,0.3,1,27.3,46,0.956666667,1
3,99,33.85333333,0.3,1,32.7,65,0.956666667,2
3,99,33.85333333,0.3,1,31.1,75,0.956666667,2
3,99,33.85333333,0.3,1,29.5,70,0.956666667,2
3,99,33.85333333,0.3,1,27.9,80,0.956666667,2
3,99,33.85333333,0.5,1,24,85,0.956666667,-1
3,99,33.85333333,0.5,1,22.9,83,0.956666667,-1
3,99,33.85333333,0.5,1,23.4,79,0.956666667,-1
3,99,33.85333333,0.5,1,24.4,80,0.956666667,-1
3,99,33.85333333,0.5,1,24.1,76,0.956666667,-1
3,99,33.85333333,0.5,1,23.6,79,0.956666667,-1
3,99,33.85333333,0.5,1,22.1,78,0.956666667,-1
3,99,33.85333333,0.5,1,25,72,0.956666667,0
3,99,33.85333333,0.5,1,24.8,74,0.956666667,0
3,99,33.85333333,0.5,1,24.9,79,0.956666667,0
3,99,33.85333333,0.5,1,25.3,80,0.956666667,0
3,99,33.85333333,0.5,1,25.1,76,0.956666667,0
3,99,33.85333333,0.5,1,25.8,77,0.956666667,0
3,99,33.85333333,0.5,1,26,81,0.956666667,1
3,99,33.85333333,0.5,1,28.5,83,0.956666667,1
3,99,33.85333333,0.5,1,27.1,80,0.956666667,1
3,99,33.85333333,0.3,1,27.8,81,0.956666667,1
3,99,33.85333333,0.3,1,28,77,0.956666667,1
3,99,33.85333333,0.5,1,26.7,73,0.956666667,1
3,99,33.85333333,0.3,1,29,78,0.956666667,1
3,99,33.85333333,0.3,1,30,84,0.956666667,2
3,99,33.85333333,0.3,1,30.7,78,0.956666667,2
3,99,33.85333333,0.3,1,31.5,75,0.956666667,2
3,99,33.85333333,0.3,1,31.9,55,0.956666667,2
3,99,33.85333333,0.3,1,32.3,60,0.956666667,2
3,99,33.85333333,0.7,1,19,74,0.956666667,-2
3,99,33.85333333,0.7,1,18.5,72,0.956666667,-2
3,99,33.85333333,0.8,1,17.9,68,0.956666667,-2
3,99,33.85333333,0.8,1,17.5,71,0.956666667,-2
3,99,33.85333333,0.8,1,17.1,71,0.956666667,-2
3,99,33.85333333,0.7,1,19.6,71,0.956666667,-2
3,99,33.85333333,0.5,1,23,64,0.956666667,-1
3,99,33.85333333,0.5,1,22,64,0.956666667,-1
3,99,33.85333333,0.5,1,21,65,0.956666667,-1
3,99,33.85333333,0.7,1,20,68,0.956666667,-1
3,99,33.85333333,0.7,1,21.5,70,0.956666667,-1
3,99,33.85333333,0.3,1,23.4,74,0.956666667,-1
3,99,33.85333333,0.5,1,24,76,0.956666667,0
3,99,33.85333333,0.5,1,23.8,85,0.956666667,0
3,99,33.85333333,0.5,1,24.1,89,0.956666667,0
3,99,33.85333333,0.5,1,24.5,91,0.956666667,0
3,99,33.85333333,0.5,1,24.7,86,0.956666667,0
3,99,33.85333333,0.3,1,25.9,84,0.956666667,1
3,99,33.85333333,0.3,1,25,82,0.956666667,1
3,99,33.85333333,0.3,1,26,77,0.956666667,1
3,99,33.85333333,0.3,1,27.5,77,0.956666667,1
3,99,33.85333333,0.3,1,28,76,0.956666667,1
3,99,33.85333333,0.3,1,29,75,0.956666667,2
3,99,33.85333333,0.3,1,30,76,0.956666667,2
3,99,33.85333333,0.3,1,31.9,80,0.956666667,2
3,99,33.85333333,1.4,1,13,69.66666667,0.956666667,-2
3,99,33.85333333,1.5,1,12.9,69.66666667,0.956666667,-2
3,99,33.85333333,1,1,17.1,78.66666667,0.956666667,-2
3,99,33.85333333,1.5,1,16.8,78.66666667,0.956666667,-2
3,99,33.85333333,0.9,1,17.7,86.33333333,0.956666667,-2
3,99,33.85333333,1,1,16,78.66666667,0.956666667,-2
3,99,33.85333333,1.2,1,15.1,73.33333333,0.956666667,-2
3,99,33.85333333,1.3,1,14,73.33333333,0.956666667,-2
3,99,33.85333333,1,1,13.9,73.33333333,0.956666667,-2
3,99,33.85333333,1.5,1,14.5,78.66666667,0.956666667,-2
3,99,33.85333333,1.1,1,15.4,81.66666667,0.956666667,-2
