Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,PPD,SET,Thermal sensation,Country
0.07,19.4,24.9,55,13,0.82,1,44,20.94,0,Tunisia
0.05,18.5,24.9,53,13,0.75,1.2,31,21.05,0,Tunisia
0.02,18.5,24.9,56,13,0.71,1.2,35,20.72,0,Tunisia
0.02,18.1,24.9,58,13,0.93,1.1,37,20.83,0,Tunisia
0.07,19.1,24.9,55,13,0.77,1.1,38,21.02,0,Tunisia
0.02,18.6,24.9,57,13,1.18,1.1,13,23.07,0,Tunisia
0.03,18.9,24.9,58,13,1.01,1.1,20,22.22,0,Tunisia
0.03,18.9,24.9,56,13,0.81,1.2,20,22,0,Tunisia
0.02,19.4,24.9,56,13,0.976666667,1.2,22,22.11333333,0,Tunisia
0.02,18.8,24.9,55,13,1.08,1.1,17,22.57,0,Tunisia
0.02,18.7,24.9,56,13,1.04,1,29,21.77,0,Tunisia
0.03,18.9,24.9,54,13,1.07,1,24,22.22,0,Tunisia
0.06,18.8,24.73333333,53,13,0.46,1.1,93,17.78,0,Tunisia
0.06,18.9,24.9,55,13,1.08,1.1,16,22.63,0,Tunisia
0.06,18.9,24.9,55,13,0.83,1.1,38,20.86,0,Tunisia
0.38,19.5,24.73333333,60,27,0.52,1,99,16.02,0,Tunisia
0.71,19.3,24.73333333,62,27,0.32,1,99,12.5,-1,Tunisia
0.08,18.4,24.9,53,27,0.58,1.2,62,19.28,0,Tunisia
0.08,18.4,24.9,60,27,0.65,1.5,10,23,-1,Tunisia
0.11,18.6,24.9,62,27,0.68,1.2,39,20.53,0,Tunisia
0.17,21.4,24.9,59,27,0.52,1,70,20.26,0,Tunisia
0.1,18.9,24.9,62,27,0.66,1.5,8,23.44,0,Tunisia
0.12,19.8,24.9,61,27,0.86,1.2,13,23.19,0,Tunisia
0.12,19.8,24.9,61,27,0.8,1.7,6,26.88,0,Tunisia
0.08,19.8,24.9,54,27,0.66,1.2,6,25.2,1,Tunisia
0.14,19.2,24.73333333,58,27,0.32,1.2,90,18.22,1,Tunisia
0.01,19.8,24.9,66,27,0.7,1.2,20,21.96,1,Tunisia
0.02,18.9,24.9,66,27,0.43,1.2,75,18.66,-1,Tunisia
0.02,19.3,24.9,67,27,0.83,1.2,16,22.3,-1,Tunisia
0.01,19.6,24.9,65,27,0.86,1.2,11,23.37,0,Tunisia
0.05,20.1,24.9,63,27,0.91,1.2,9,23.71,0,Tunisia
0.07,22.6,24.9,59,27,0.42,1.2,20,22.08,-1,Tunisia
0.01,22.1,24.9,61,27,0.78,1.2,5,24.78,-1,Tunisia
0.03,22.3,24.9,62,27,0.98,1.2,6,26.69,0,Tunisia
0.01,23.4,24.9,61,27,0.85,1.2,7,26.65,1,Tunisia
0.02,23.1,24.9,58,27,0.75,1.2,5,25.66,0,Tunisia
0.05,20.1,24.9,63,27,0.56,1,74,19.49,-1,Tunisia
0.09,23.7,24.9,46,27,0.39,1.2,11,23.16,1,Tunisia
0.09,23.7,24.9,46,27,0.2,1,69,20.59,0,Tunisia
0.11,24,24.9,49,27,0.45,1.1,14,23.19,2,Tunisia
0.1,23.2,24.9,51,27,0.35,1,45,21.47,0,Tunisia
0.09,24.4,24.9,48,27,0.45,1,13,23.34,0,Tunisia
0.05,24.4,24.9,48,27,0.29,1,32,22.09,-1,Tunisia
0.14,26.2,24.9,62,27,0.33,1.1,6,26.25,1,Tunisia
0.14,26.2,24.9,62,27,0.2,1.5,18,27.88,1,Tunisia
0.09,24.5,24.9,48,27,0.45,1,13,23.33,0,Tunisia
0.09,24.5,24.9,48,27,0.41,1,16,23.04,-1,Tunisia
0.03,23.3,24.9,52,27,0.4,1.2,12,23.03,0,Tunisia
0.03,23.3,24.9,52,27,0.51,1.1,14,23.04,-1,Tunisia
0.14,23.8,24.9,46,27,0.2,1.066666667,14.33333333,23.33,0,Tunisia
0.14,23.8,24.9,46,27,0.52,1,19,23.39,0,Tunisia
0.07,24,24.9,50,27,0.42,1.2,8,23.56,0,Tunisia
0.07,24,24.9,50,27,0.2,1.2,27,21.65,0,Tunisia
0.12,25.3,24.9,46,27,0.29,1.2,8,23.77,2,Tunisia
0.09,25.6,24.9,48,27,0.45,1.2,6,25.45,1,Tunisia
0.17,23.3,24.9,50,27,0.34,1.5,6,23.91,0,Tunisia
0.06,23.7,24.9,52,27,0.22,1,65,20.68,0,Tunisia
0.04,23.6,24.9,52,27,0.4,1.1,20,22.43,0,Tunisia
0.25,24,24.9,51,27,0.51,1.1,22,22.61,-1,Tunisia
0.07,23.7,24.9,49,27,0.42,1.1,18,22.6,0,Tunisia
0.23,23,24.9,51,27,0.47,1.1,38,21.7,1,Tunisia
0.06,26.9,24.9,54,27,0.2,1.2,9,25.85,2,Tunisia
0.06,26.9,24.9,54,27,0.26,1.3,18,27.14,2,Tunisia
0.08,27.4,24.9,53,27,0.47,1.1,21,27.54,1,Tunisia
0.04,26.8,24.9,55,27,0.27,1,5,24.99,1,Tunisia
0.09,26.7,24.9,59,27,0.17,1,5,24.73,1,Tunisia
0.09,26.7,24.9,59,27,0.2,1,5,24.97,2,Tunisia
0.14,28.1,24.9,59,27,0.29,1.1,16,27.34,2,Tunisia
0.14,28.1,24.9,59,27,0.2,1.1,11,26.62,2,Tunisia
0.15,26.7,24.9,49,27,0.34,1.1,7,26.11,2,Tunisia
0.15,26.7,24.9,49,27,0.2,1,6,24.95,2,Tunisia
0.03,27.3,24.9,55,27,0.35,1.1,12,26.32,2,Tunisia
0.03,27.3,24.9,55,27,0.25,1.1,10,26.05,2,Tunisia
0.31,28,24.9,53,27,0.31,1,5,25.07,1,Tunisia
0.31,28,24.9,53,27,0.41,1,8,25.81,2,Tunisia
0.03,27.3,24.9,50,27,0.2,1.1,6,25.12,2,Tunisia
0.03,27.3,24.9,50,27,0.51,1.5,40,30.28,2,Tunisia
0.21,27.8,24.9,56,27,0.29,1.1,9,25.97,2,Tunisia
0.21,27.8,24.9,56,27,0.2,1,5,25.14,1,Tunisia
0.03,27.8,24.9,52,27,0.27,1.5,35,28.83,2,Tunisia
0.03,27.8,24.9,52,27,0.27,1.3,25,27.71,2,Tunisia
0.02,26.5,24.9,58,27,0.51,1.3,21,28.41,2,Tunisia
0.04,26.5,24.9,56,27,0.31,1.2,7,25.65,0,Tunisia
0.14,27.9,24.9,52,27,0.51,1.1,17,27.63,2,Tunisia
0.18,26.5,24.9,56,27,0.2,1.1,10,23.7,2,Tunisia
0.02,25.9,24.9,58,27,0.26,1.2,5,24.55,1,Tunisia
0.39,24.8,24.9,48,27,0.4,1.1,22,22.67,0,Tunisia
0.02,26.3,24.9,64,27,0.51,1.1,11,26.74,2,Tunisia
0.25,26.8,24.9,52,27,0.2,1,21,23.05,-1,Tunisia
0.18,26.5,24.9,55,27,0.4,1.1,5,25.15,1,Tunisia
0.04,26.7,24.9,57,27,0.45,1.5,29,29.34,2,Tunisia
0.07,26.5,24.9,60,27,0.51,1,9,26.4,2,Tunisia
0.09,27.4,24.9,53,27,0.45,1.2,18,27.59,1,Tunisia
0.04,26.4,24.9,62,27,0.42,1.2,12,26.89,2,Tunisia
0.02,26.4,24.9,59,27,0.25,1.1,5,24.44,2,Tunisia
0.2,26.6,24.9,63,27,0.67,1.2,19,28.41,1,Tunisia
0.11,27.3,24.9,51,27,0.52,1.1,13,27.07,2,Tunisia
0.07,28.5,24.9,52,27,0.37,1.1,24,27.35,2,Tunisia
0.04,26.9,24.9,57,27,0.41,1.5,32,29.43,2,Tunisia
0.03,26.2,24.9,60,27,0.45,1.2,15,27.39,2,Tunisia
0.14,28.1,24.9,50,27,0.35,1,14,27.12,2,Tunisia
0.14,28.1,24.9,50,27,0.35,1.2,23,28.04,2,Tunisia
0.08,29.5,24.9,53,27,0.49,1,51,29.45,2,Tunisia
0.08,28.7,24.9,52,27,0.46,1,36,28.51,2,Tunisia
0.11,29.2,24.9,56,27,0.3,1,28,27.93,2,Tunisia
0.11,29.2,24.9,56,27,0.4,1,35,28.63,2,Tunisia
0.26,28.5,24.73333333,57,27,0.4,1,99,10.07,2,Tunisia
0.26,28.5,24.9,57,27,0.35,1.2,20,26.89,2,Tunisia
0.3,28.2,24.9,51,27,0.26,1.1,7,25.12,2,Tunisia
0.3,28.2,24.9,51,27,0.2,1.2,9,25.1,2,Tunisia
0.34,29.7,24.9,53,27,0.12,1.1,9,24.83,2,Tunisia
0.34,29.7,24.9,53,27,0.27,1.2,28,26.54,2,Tunisia
0.06,28.9,24.9,62,27,0.35,1.3,50,30.27,2,Tunisia
0.06,28.9,24.9,62,27,0.18,1,22,27.03,2,Tunisia
0.1,29.1,24.9,47,27,0.3,1.2,45,28.91,2,Tunisia
0.1,29.1,24.9,47,27,0.51,1.2,55,30.34,2,Tunisia
0.1,29.6,24.9,55,27,0.47,1.2,59,30.83,2,Tunisia
0.1,29.6,24.9,55,27,0.35,1.2,53,29.86,2,Tunisia
0.05,29.4,24.9,54,27,0.26,1.5,59,30.59,2,Tunisia
0.05,29.4,24.9,54,27,0.1,1.3,42,28.16,2,Tunisia
0.04,30.7,24.73333333,60,27,0.7,1.1,83,32.75,2,Tunisia
0.04,29.1,24.9,54,27,0.35,1.1,35,28.09,2,Tunisia
0.12,29.6,24.9,65,27,0.7,1,64,31.7,2,Tunisia
0.18,28.7,24.9,58,27,0.2,1,8,25.92,2,Tunisia
0.2,28.7,24.9,56,27,0.26,1.1,16,26.61,2,Tunisia
0.3,28.7,24.9,51,27,0.35,1.1,16,26.19,2,Tunisia
0.09,29.9,24.9,61,27,0.63,1,71,31.53,2,Tunisia
0.55,29.2,24.9,61,27,0.25,1.2,18,25.49,2,Tunisia
0.18,28.7,24.9,57,27,0.45,1,24,27.88,2,Tunisia
0.04,28.5,24.9,56,27,0.67,1,44,29.62,2,Tunisia
0.09,29.1,24.9,62,27,0.04,1.1,14,25.96,2,Tunisia
0.04,30.7,24.73333333,60,27,0.72,1,82,32.49,2,Tunisia
0.03,29.7,24.9,75,27,0.65,1,72,32.44,2,Tunisia
0.16,26.9,24.9,52,27,0.39,1.2,9,26.46,0,Tunisia
0.16,26.9,24.9,52,27,0.35,1,5,25.19,0,Tunisia
0.08,27.2,24.9,55,27,0.49,1,13,26.87,2,Tunisia
0.04,26.5,24.9,57,27,0.63,1,13,27.1,0,Tunisia
0.08,27.7,24.9,50,27,0.41,1.1,17,26.87,2,Tunisia
0.08,27.7,24.9,50,27,0.4,1.1,16,26.8,2,Tunisia
0.04,26.6,24.9,57,27,0.4,1.2,12,26.65,1,Tunisia
0.04,26.6,24.9,57,27,0.2,1.2,5,24.92,1,Tunisia
0.18,26.7,24.9,50,27,0.49,1.2,11,26.82,1,Tunisia
0.18,26.7,24.9,50,27,0.35,1.2,6,25.6,1,Tunisia
0.17,28,24.9,50,27,0.34,1,7,25.94,2,Tunisia
0.17,28,24.9,50,27,0.2,1,5,24.91,2,Tunisia
0.14,26.3,24.9,57,27,0.37,1,5,25.11,1,Tunisia
0.14,26.3,24.9,57,27,0.53,1.2,12,27.61,0,Tunisia
0.11,27.2,24.9,51,27,0.27,1.2,10,26.32,0,Tunisia
0.11,27.2,24.9,51,27,0.58,1.3,29,29.45,2,Tunisia
0.22,27.1,24.9,57,27,0.4,1.1,6,25.46,2,Tunisia
0.22,27.1,24.9,57,27,0.2,1.2,5,24.45,2,Tunisia
0.05,27.2,24.9,55,27,0.34,1.4,24,28.21,2,Tunisia
0.05,27.2,24.9,55,27,0.2,1,5,24.52,1,Tunisia
0.15,26.4,24.9,61,27,0.53,1.2,13,27.75,1,Tunisia
0.08,26.2,24.9,66,27,0.83,1.2,28,30,1,Tunisia
0.07,26.2,24.9,55,27,0.4,1.1,6,25.31,0,Tunisia
0.05,25.1,24.9,56,27,0.4,1.1,6,24.16,1,Tunisia
0.07,26.2,24.9,57,27,0.58,1,10,26.66,1,Tunisia
0.07,26.4,24.9,60,27,0.43,1.1,8,25.96,0,Tunisia
0.07,26.1,24.9,54,27,0.58,1,8,26.34,2,Tunisia
0.1,25.1,24.9,52,27,0.61,1.2,13,27.5,0,Tunisia
1.11,25.8,24.9,57,27,0.51,1.1,14,22.79,1,Tunisia
0.09,25.8,24.9,64,27,0.53,1.1,7,26.23,1,Tunisia
0.02,24.7,24.9,55,27,0.5,1.6,15,27.95,0,Tunisia
0.06,26.3,24.9,60,27,0.35,1.1,6,25.28,0,Tunisia
0.15,26.2,24.9,63,27,0.7,1.1,13,27.78,0,Tunisia
0.06,25.9,24.9,56,27,0.63,1.2,16,27.86,1,Tunisia
0.05,26.5,24.9,69,27,0.51,1.1,13,27.13,2,Tunisia
0.04,25.8,24.9,62,27,0.42,1.1,5,24.98,1,Tunisia
0.1,25.3,24.9,58,27,0.51,1,5,25.22,0,Tunisia
0.07,26.2,24.9,62,27,0.53,1.2,16,27.81,2,Tunisia
0.08,21,24.9,57,27,0.65,1.1,28,21.7,0,Tunisia
0.08,21,24.9,57,27,0.85,1.2,7,24.36,0,Tunisia
0.03,21.8,24.9,57,27,0.61,1,31,21.85,0,Tunisia
0.05,21.6,24.9,58,27,0.54,1.2,18,22.25,-1,Tunisia
0.07,21.2,24.9,62,27,0.7,1.1,19,22.32,0,Tunisia
0.07,21.2,24.9,62,27,0.44,1.2,33,21.17,0,Tunisia
0.05,21,24.9,58,27,0.54,1,59,20.43,0,Tunisia
0.05,21,24.9,58,27,0.51,1.2,29,21.4,0,Tunisia
0.03,21.2,24.9,56,27,0.53,1,58,20.51,-1,Tunisia
0.03,21.2,24.9,56,27,0.57,1.1,38,21.11,0,Tunisia
0.09,21.8,24.9,57,27,0.63,1.3,6,24.5,0,Tunisia
0.09,21.8,24.9,57,27,0.57,1,36,21.63,0,Tunisia
0.05,22,24.9,60,27,0.4,1,64,20.38,-1,Tunisia
0.05,22,24.9,60,27,0.68,1,21,22.53,-1,Tunisia
0.04,21.3,24.9,54,27,0.68,1.1,21,22.23,0,Tunisia
0.04,21.3,24.9,54,27,0.88,1.3,5,26.05,0,Tunisia
0.08,21.7,24.9,62,27,0.54,1.2,16,22.55,0,Tunisia
0.08,21.7,24.9,62,27,0.49,1.3,10,23.2,-1,Tunisia
0.03,22.2,24.9,61,27,0.42,1.2,22,21.95,0,Tunisia
0.03,22.2,24.9,61,27,0.73,1,14,23.15,0,Tunisia
0.04,23.7,24.9,61,27,1.01,1.2,13,28.48,0,Tunisia
0.08,22.6,24.9,67,27,0.78,1.2,5,25.72,0,Tunisia
0.1,23.7,24.9,61,27,0.74,1.2,6,26.5,-1,Tunisia
0.09,22.2,24.9,63,27,0.67,1.1,12,23.15,0,Tunisia
0.09,22.5,24.9,53,27,0.873333333,1.1,6,26.24333333,0,Tunisia
0.08,23.4,24.9,60,27,1.08,1,7,26.97,0,Tunisia
0.08,22.7,24.9,62,27,0.58,1.2,6,24.19,0,Tunisia
0.1,23.8,24.9,60,27,0.8,1,5,25.26,1,Tunisia
0.06,23.3,24.9,65,27,1.03,1.1,9,27.23,0,Tunisia
0.05,22,24.9,65,27,0.87,1.1,6,24.62,0,Tunisia
0.07,22.6,24.9,65,27,0.51,1.2,10,23.22,0,Tunisia
0.04,23.4,24.9,62,27,0.82,1.2,7,26.72,0,Tunisia
0.04,23.6,24.9,60,27,1.08,1.2,14,28.82,0,Tunisia
0.06,22.8,24.9,59,27,0.88,1.2,6,26.45,0,Tunisia
0.04,22.8,24.9,66,27,0.78,1.1,6,24.61,0,Tunisia
0.1,22.2,24.9,66,27,0.5,1.6,6,26.05,0,Tunisia
0.06,23.4,24.9,66,27,1.02,1,7,26.86,0,Tunisia
0.05,23.5,24.9,60,27,0.77,1.2,9,27.37666667,0,Tunisia
0.4,31,25.3,49,38.1,1.156666667,1.166666667,10.66666667,24.88,1,Nigeria
0.333333333,33.66666667,25.76666667,56,38.1,1.373333333,1.166666667,9,25.21,2,Nigeria
0.566666667,35.33333333,25.2,64,38.1,0.953333333,1.3,21.66666667,21.98,2,Nigeria
0.7,35,25.7,68,38.1,1.51,1.1,14,24.16333333,2,Nigeria
0.3,35,25.7,68,38.1,1.51,1.1,14,24.16333333,2,Nigeria
0.5,34,24.93333333,80,38.1,1.496666667,1.1,13.33333333,23.32333333,-2,Nigeria
0.7,36,24.33333333,93,38.1,1.296666667,1.3,13.33333333,23.32333333,2,Nigeria
0,37,26.66666667,68,38.1,1.48,1.1,11,24.51,1,Nigeria
0.5,36,26.66666667,68,38.1,1.113333333,1.1,38,21.43333333,1,Nigeria
0.5,36,26.76666667,68,38.1,0.963333333,1.033333333,44.33333333,21.07666667,2,Nigeria
0.7,35,26.76666667,69,38.1,0.963333333,1.033333333,44.33333333,21.07666667,1,Nigeria
0,35,24.93333333,54,38.1,1.06,1.133333333,15.33333333,24.18,2,Nigeria
0.7,38,26.1,74,38.1,1.166666667,1.066666667,37.66666667,21.65333333,2,Nigeria
0.5,36,25.76666667,59,38.1,1.166666667,1.166666667,14.66666667,25.28,1,Nigeria
0,35,26.1,80,38.1,1.166666667,1.066666667,37.66666667,21.65333333,2,Nigeria
0.7,33,27.36666667,68,38.1,1.083333333,1.133333333,35.33333333,23.02333333,2,Nigeria
0.5,37,25.76666667,59,38.1,1.166666667,1.166666667,14.66666667,25.28,2,Nigeria
0.3,35,25.76666667,59,38.1,1.166666667,1.166666667,14.66666667,25.28,-2,Nigeria
0.1,36,24.23333333,38,38.1,1.06,1.2,9.333333333,26.04,1,Nigeria
0,35,25.76666667,60,38.1,1.166666667,1.166666667,14.66666667,25.28,2,Nigeria
0,40,26.73333333,75,38.1,0.736666667,1.166666667,38,22.98333333,2,Nigeria
0,32,26.73333333,73,38.1,0.736666667,1.166666667,38,22.98333333,0,Nigeria
0.266666667,33,27,54,38.1,1,1.233333333,8.333333333,25.52333333,2,Nigeria
0,33,23.83333333,18.5,38.1,1.073333333,1.2,23,29.21666667,2,Nigeria
0,32,26.73333333,68,38.1,0.736666667,1.166666667,38,22.98333333,2,Nigeria
0,36,25.6,79,38.1,0.32,1.566666667,15,26.92,2,Nigeria
0.3,35,25.53333333,67,38.1,0.296666667,1.566666667,18.66666667,27.13666667,0,Nigeria
0,35,25.6,87,38.1,0.296666667,1.333333333,9,25.70666667,2,Nigeria
0.1,36,26.23333333,55,38.1,0.623333333,1.566666667,18.66666667,28.45,2,Nigeria
0.3,32,25.6,79,38.1,0.296666667,1.333333333,9,25.70666667,0,Nigeria
0,32,25.6,80,38.1,0.296666667,1.333333333,9,25.70666667,2,Nigeria
0.1,31,25.6,79,38.1,0.296666667,1.333333333,9,25.70666667,1,Nigeria
0,35,25.43333333,54,38.1,0.246666667,1.466666667,25,26.84333333,1,Nigeria
0.3,35,25.43333333,54,38.1,0.246666667,1.466666667,25,26.84333333,0,Nigeria
0.5,35,25.6,93,38.1,0.296666667,1.333333333,9,25.70666667,2,Nigeria
0.1,32,23.83333333,32,38.1,1.073333333,1.2,23,29.21666667,1,Nigeria
0,30,25.16666667,26,38.1,1.073333333,1.166666667,23,29.21666667,2,Nigeria
0,32,25.6,75,38.1,0.32,1.566666667,15,26.92,2,Nigeria
0,33,25.6,87,38.1,0.296666667,1.333333333,9,25.70666667,2,Nigeria
0,33,25.6,74,38.1,0.32,1.566666667,15,26.92,2,Nigeria
0,32,24.86666667,50,38.1,0.243333333,1.333333333,23.66666667,25.44333333,2,Nigeria
0,33,25.6,80,38.1,0.296666667,1.333333333,9,25.70666667,2,Nigeria
0,30,25.16666667,30,38.1,1.103333333,1.166666667,24.33333333,29.60333333,2,Nigeria
0,32,25.6,73,38.1,0.32,1.566666667,15,26.92,2,Nigeria
0,34,25.6,68,38.1,0.32,1.566666667,15,26.92,2,Nigeria
0.1,35,25.66666667,65,38.1,0.383333333,1.8,24.33333333,29.22,2,Nigeria
0.1,30,25.6,75,38.1,0.296666667,1.333333333,9,25.70666667,2,Nigeria
0,42,25.6,69,38.1,0.32,1.566666667,15,26.92,2,Nigeria
0.1,29,25.6,69,38.1,0.32,1.566666667,15,26.92,2,Nigeria
0,36,25.43333333,61,38.1,0.246666667,1.466666667,25,26.84333333,2,Nigeria
0,35,25.43333333,63,38.1,0.246666667,1.466666667,25,26.84333333,2,Nigeria
0,41,25.6,72,38.1,0.32,1.566666667,15,26.92,2,Nigeria
0,40,25.6,70,38.1,0.32,1.566666667,15,26.92,2,Nigeria
0.6,30,25.46666667,68,38.1,0.383333333,1.8,24,29.28,0,Nigeria
0.1,37,25.6,87,38.1,0.296666667,1.333333333,9,25.70666667,2,Nigeria
0,37,26.16666667,88,38.1,0.33,1.533333333,12.33333333,26.41333333,2,Nigeria
0,40,25.46666667,71,38.1,0.383333333,1.8,24,29.28,2,Nigeria
0.6,41,25.9,77,38.1,0.306666667,1.533333333,15.66666667,26.69,1,Nigeria
0.3,47,23.73333333,71.66666667,38.1,0.213333333,1,16.33333333,23.55666667,2,Nigeria
0.1,37,26.16666667,88,38.1,0.33,1.533333333,12.33333333,26.41333333,2,Nigeria
0.4,37,25.63333333,88,38.1,0.503333333,1.2,12.33333333,26.41333333,2,Nigeria
0,40,24.6,67,38.1,0.243333333,1.333333333,23.33333333,25.50333333,2,Nigeria
0.3,39,25.63333333,88,38.1,0.503333333,1.2,12.33333333,26.41333333,2,Nigeria
0.1,39,25.63333333,88,38.1,0.503333333,1.2,15.66666667,26.69,1,Nigeria
0.3,37,25.9,81,38.1,0.306666667,1.533333333,15.66666667,26.69,0,Nigeria
0,40,24.6,71,38.1,0.423333333,1.333333333,27,27.66333333,2,Nigeria
0.1,40,25.63333333,87,38.1,0.503333333,1.2,15.66666667,26.69,0,Nigeria
0.4,40,23.76666667,39,38.1,0.52,1.533333333,28.66666667,26.82333333,1,Nigeria
0.3,37,22.96666667,68,38.1,0.553333333,1.1,25,25.34,2,Nigeria
0.3,37,23.46666667,70,38.1,0.78,1.1,10.33333333,26.58666667,0,Nigeria
0.4,37,23.8,50,38.1,0.453333333,1.533333333,28,26.40333333,-1,Nigeria
0.4,46,24.03333333,71,38.1,0.79,1.2,12.66666667,27.34333333,0,Nigeria
0.233333333,47,24.03333333,77,38.1,0.79,1.2,16.33333333,26.79,0,Nigeria
0,37,25.5,87,38.1,0.623333333,1.2,11.33333333,25.52333333,2,Nigeria
0.4,35,25.2,80,38.1,0.596666667,1.1,16.33333333,26.79,2,Nigeria
0.266666667,39,23.6,72.33333333,38.1,0.453333333,1.433333333,28,26.40333333,-1,Nigeria
0.266666667,38,24.76666667,82.66666667,38.1,0.636666667,1.3,14.33333333,27.96666667,2,Nigeria
0.5,37,25.43333333,81,38.1,0.503333333,1.333333333,22.33333333,27.64,2,Nigeria
0.3,37.66666667,25.73333333,71,38.1,0.356666667,1.333333333,22.66666667,26.07333333,2,Nigeria
0.5,37,25.6,75,38.1,0.266666667,1.333333333,23,27.10333333,2,Nigeria
0.5,39,25.6,70,38.1,0.266666667,1.333333333,23,27.10333333,2,Nigeria
0.5,38,25.6,81,38.1,0.266666667,1.333333333,23,27.10333333,2,Nigeria
0.5,39,25.73333333,81,38.1,0.266666667,1.333333333,14.66666667,26.23,2,Nigeria
0.5,38,25.73333333,82,38.1,0.266666667,1.333333333,14.66666667,26.23,2,Nigeria
0,37,25.73333333,70,38.1,0.233333333,1.1,14,25.82333333,2,Nigeria
0.5,38,25.73333333,86,38.1,0.266666667,1.333333333,14.66666667,26.23,2,Nigeria
0.333333333,38.66666667,26.16666667,75,38.1,0.246666667,1.766666667,7,23.63333333,1,Nigeria
0.5,42,25.73333333,88,38.1,0.266666667,1.333333333,14.66666667,26.23,1,Nigeria
0.5,39,25.73333333,82,38.1,0.266666667,1.333333333,14.66666667,26.23,2,Nigeria
0.5,40,26.16666667,88,38.1,0.276666667,1.666666667,11.66666667,24.82333333,1,Nigeria
0.5,41,26.16666667,88,38.1,0.276666667,1.666666667,11.66666667,24.82333333,2,Nigeria
0.033333333,40,24.46666667,75,38.1,0.31,1.533333333,12.33333333,24.83,2,Nigeria
0.5,40,26.16666667,88,38.1,0.276666667,1.666666667,11.66666667,24.82333333,1,Nigeria
0.033333333,41,24.63333333,71,38.1,0.396666667,1.1,13.66666667,27.19333333,2,Nigeria
0,41,24.7,71,38.1,0.48,1.1,16,27.64,2,Nigeria
0.1,39,24.7,75,38.1,0.48,1.1,16,27.64,2,Nigeria
0,36,25,38,37.6,0.716666667,1.133333333,12.66666667,26.96333333,2,Nigeria
0,33,25.8,55,37.6,0.4,1.1,8,26.27333333,2,Nigeria
0.1,36,25,34,37.6,0.716666667,1.133333333,12.66666667,26.96333333,2,Nigeria
0,35,25,37,37.6,0.716666667,1.133333333,12.66666667,26.96333333,2,Nigeria
0,34,25,51,37.6,0.423333333,1,8.666666667,26.40333333,2,Nigeria
0,35,24.76666667,62,37.6,0.486666667,1.033333333,18,27.77666667,2,Nigeria
0,34,25.26666667,51,37.6,0.446666667,1,12.66666667,27.01,2,Nigeria
0,35,24.76666667,57,37.6,0.486666667,1.033333333,18,27.77666667,2,Nigeria
0,36,24.76666667,58,37.6,0.486666667,1.033333333,18,27.77666667,2,Nigeria
0,35,24.76666667,57,37.6,0.486666667,1.033333333,18,27.77666667,2,Nigeria
0,34,23.43333333,62,37.6,0.313333333,1.2,12,24.89,2,Nigeria
0,35,23.43333333,62,37.6,0.313333333,1.2,12,24.89,2,Nigeria
0,36,22.6,53,37.6,0.493333333,2,30.66666667,26.57666667,2,Nigeria
0.5,36,22.36666667,48,37.6,0.45,2,30.66666667,26.57666667,2,Nigeria
0.1,30,23.36666667,85,37.6,0.3,1.566666667,23,25.45333333,2,Nigeria
0.1,30,23.2,59,37.6,0.386666667,1.566666667,15,25.16666667,2,Nigeria
0.5,30,23.2,59,37.6,0.386666667,1.566666667,16,25.04666667,2,Nigeria
0.5,30,23.96666667,78,37.6,0.373333333,1.233333333,21.66666667,25.61333333,2,Nigeria
0.5,29,23.96666667,78,37.6,0.373333333,1.233333333,21.66666667,25.61333333,2,Nigeria
0.5,28,23.96666667,77,37.6,0.373333333,1.233333333,21.66666667,25.61333333,2,Nigeria
0.5,30,23.7,85,37.6,0.333333333,1.233333333,21,26.15333333,2,Nigeria
0.5,30,23.7,85,37.6,0.333333333,1.233333333,21,26.15333333,2,Nigeria
0.5,30,23.7,85,37.6,0.333333333,1.233333333,21,26.15333333,2,Nigeria
0.1,30,23.7,85,37.6,0.333333333,1.233333333,21,26.15333333,2,Nigeria
0.5,31,24.23333333,85,37.6,0.343333333,1,12.33333333,24.13,2,Nigeria
0.1,30,23.53333333,59,37.6,0.586666667,1.1,28.33333333,28.72,2,Nigeria
0.5,30,23.7,93,37.6,0.333333333,1.233333333,21,26.15333333,2,Nigeria
0.1,31,23.7,93,37.6,0.333333333,1.233333333,21,26.15333333,2,Nigeria
0.1,30,24.23333333,85,37.6,0.343333333,1,12.33333333,24.13,2,Nigeria
0.1,30,24.23333333,93,37.6,0.343333333,1,12.33333333,24.13,2,Nigeria
0.3,31,24.23333333,93,37.6,0.343333333,1,12.33333333,24.13,2,Nigeria
0.1,30,24.23333333,93,37.6,0.343333333,1,12.33333333,24.13,2,Nigeria
0,13,24.23333333,93,37.6,0.343333333,1,12.33333333,24.13,2,Nigeria
0.1,30,23.7,85,37.6,0.27,1.1,12.66666667,23.7,2,Nigeria
0,37,23.53333333,69,37.6,0.206666667,1.266666667,12,25.61333333,2,Nigeria
0,36,23.53333333,75,37.6,0.206666667,1.266666667,12,25.61333333,2,Nigeria
0,36,23.53333333,69,37.6,0.206666667,1.266666667,12,25.61333333,2,Nigeria
0,36,23.53333333,69,37.6,0.206666667,1.266666667,12,25.61333333,2,Nigeria
0,36,23.53333333,75,37.6,0.206666667,1.266666667,12,25.61333333,2,Nigeria
