Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,PPD,SET,Thermal sensation,Country
0.09,19.3,25.6,46.3,13,0.78,1.6,5,25.06,-1,Australia
0.21,24.7,25.6,31.5,13,0.68,1.1,6,24.45,0,Australia
0.12,23.4,25.6,34.5,13,0.55,1.1,14,23.36,1,Australia
0.1,22.9,25.6,32.2,13,0.91,1.3,6,26.65,1,Australia
0.16,23.4,25.6,34.6,13,0.5,1.1,23,22.66,1,Australia
0.06,22.3,25.6,37.2,13,0.8,1.3,5,25.13,2,Australia
0.08,25.7,25.6,29,13,0.63,1.3,9,26.4,2,Australia
0.09,24.7,25.6,30.5,13,0.62,1.1,5,24.57,1,Australia
0.11,24.6,25.6,30.8,13,0.46,1.1,12,23.35,2,Australia
0.07,21.5,25.6,38.8,13,0.56,1.1,26,21.92,0,Australia
0.1,21.7,25.6,38.7,13,0.58,1.2,19,22.34,0,Australia
0.12,23,25.6,33,13,0.69,1.2,8,24.12,1,Australia
0.08,30.7,25.6,21.2,13,0.71,1.2,48,29.65,1,Australia
0.06,20.9,25.6,50.1,13,0.65,1.3,13,22.75,0,Australia
0.09,19.4,25.6,52.6,13,0.68,1.1,46,20.4,1,Australia
0.1,21,25.6,47.8,13,0.68,1.2,17,22.41,-2,Australia
0.06,20.5,25.6,40.4,13,0.46,1.5,16,22.01,1,Australia
0.04,22.5,25.6,44.7,13,0.68,1.3,6,24.49,2,Australia
0.08,21,25.6,47.8,13,0.88,1.1,10,23.49,2,Australia
0.05,21.7,25.6,45.8,13,0.89,1.1,7,24.28,-2,Australia
0.05,21.4,25.6,48.4,13,0.8,1.4,5,25.07,1,Australia
0.06,21.4,25.6,48.4,13,0.6,1.1,30,21.42,0,Australia
0.15,21.8,25.6,47.7,13,0.75,1.4,5,25.26,1,Australia
0.05,22.1,25.6,45.8,13,0.93,1.2,5,25.36,1,Australia
0.06,21.9,25.6,43.6,13,0.65,1.3,8,23.67,0,Australia
0.09,20.6,25.6,44.4,13,0.68,1.1,25,22.01,1,Australia
0.05,21,25.6,44.3,13,0.43,1.1,60,20.05,0,Australia
0.03,23.1,25.6,39.3,13,0.43,1.1,26,21.94,0,Australia
0.06,22.7,25.6,38.9,13,0.46,1,46,21.35,0,Australia
0.1,21.2,25.6,44,13,0.78,1.3,7,24.06,0,Australia
0.06,22.7,25.6,38.2,13,1.01,1.3,8,27.42,-1,Australia
0.04,20.2,25.6,42,13,0.58,1,75,19.57,0,Australia
0.03,23.6,25.6,37.1,13,0.68,1.3,5,25.26,2,Australia
0.06,21.5,25.6,40.4,13,0.88,1.3,5,25.07,2,Australia
0.05,22.3,25.6,36.6,13,0.8,1.4,5,25.65,1,Australia
0.05,23.3,25.6,34.5,13,0.61,1.4,5,25.3,0,Australia
0.05,22.4,25.6,36.7,13,0.6,1.1,20,22.33,0,Australia
0.04,22.7,25.6,34.5,13,0.93,1.3,6,26.15,1,Australia
0.15,22.2,25.6,36.5,13,0.75,1.6,6,26.28,1,Australia
0.05,22.5,25.6,38.5,13,0.67,1.1,11,23.42,-2,Australia
0.06,20.6,25.6,41.9,13,0.88,1.3,7,24.17,1,Australia
0.1,25.5,25.6,31.8,13,0.68,1.3,9,26.72,2,Australia
0.1,21.2,25.6,39.6,13,0.94,1.1,10,23.86,-2,Australia
0.02,22.4,25.6,28.9,13,0.58,1.3,11,23.18,-1,Australia
0.03,23,25.6,26.9,13,1.01,1.2,6,26.56,0,Australia
0.06,23.8,25.6,27.3,13,0.68,1.6,9,26.89,0,Australia
0.03,25.4,25.6,24.4,13,0.43,1.3,5,24.54,0,Australia
0.13,25.4,25.6,24.4,13,0.46,1,18,23.45,2,Australia
0.06,23.6,25.6,27,13,0.85,1.3,6,26.22,0,Australia
0.1,22.8,25.6,28.1,13,0.46,1.5,6,23.9,1,Australia
0.09,20.8,25.6,32.8,13,0.41,1.1,75,19.39,0,Australia
0.08,21.8,25.6,42.2,13,0.41,1.1,53,20.52,0,Australia
0.05,22.7,25.6,40.9,13,0.78,1.2,5,24.96,0,Australia
0.08,21.8,25.6,40.4,13,0.46,1,63,20.5,0,Australia
0.11,21.4,25.6,40.7,13,0.94,1.1,9,24.02,0,Australia
0.12,21.9,25.6,38.6,13,0.7,1.1,17,22.91,0,Australia
0.09,23.8,25.6,36.2,13,0.59,1.1,8,23.73,0,Australia
0.1,23.8,25.6,33.9,13,0.8,1.4,10,27.48,1,Australia
0.11,22,25.6,40.5,13,0.94,1.1,7,24.7,-2,Australia
0.13,22.7,25.6,36.3,13,0.82,1.2,6,24.83,1,Australia
0.08,21.2,25.6,42.1,13,0.55,1.3,17,22.33,0,Australia
0.12,22.2,25.6,41.6,13,0.82,1.1,8,24.18,-2,Australia
0.11,22,25.6,43,13,0.87,1.1,8,24.06,0,Australia
0.11,25,25.6,22.6,13,0.68,1.4,9,26.94,2,Australia
0.12,22.7,25.6,29.3,13,0.8,1.1,9,24.21,1,Australia
0.04,22.5,25.6,32.4,13,0.52,1.1,27,21.87,0,Australia
0.07,22,25.6,26.7,13,0.98,1.2,5,25.52,1,Australia
0.06,22.6,25.6,26.1,13,0.58,1.1,22,22.26,0,Australia
0.07,22.5,25.6,32.7,13,0.55,1.2,16,22.68,-2,Australia
0.09,24.4,25.6,25.8,13,0.45,1.5,5,24.96,0,Australia
0.03,26.2,25.6,23.6,13,0.68,1,6,25.71,2,Australia
0.04,24,25.6,37.1,13,0.79,1.1,5,25.16,2,Australia
0.08,21.4,25.6,43.2,13,0.82,1.6,7,26.85,-1,Australia
0.11,22.6,25.6,40.9,13,0.41,1.3,17,22.49,0,Australia
0.04,23.3,25.6,40.3,13,0.79,1.3,7,26.51,-1,Australia
0.09,24.1,25.6,39.3,13,0.8,1.6,15,28.52,0,Australia
0.04,25,25.6,36.3,13,0.39,1.6,9,26.14,1,Australia
0.08,24.5,25.6,38.7,13,0.43,1.6,9,26.33,2,Australia
0.11,22.8,25.6,40.9,13,0.82,1.3,5,26.15,-1,Australia
0.15,23.2,25.6,40.1,13,0.41,1.2,26,22.13,1,Australia
0.09,22,25.6,45,13,0.71,1.4,5,25.43,0,Australia
0.1,21.8,25.6,45.6,13,0.67,1.1,17,22.64,-2,Australia
0.06,19.9,25.6,52.8,13,0.62,1.3,27,21.24,0,Australia
0.03,22.6,25.6,46.3,13,0.43,1.2,20,22.07,1,Australia
0.03,21.7,25.6,48.9,13,0.85,1.3,5,25.41,0,Australia
0.05,21.4,25.6,49.7,13,0.43,1.3,26,21.46,0,Australia
0.04,21.8,25.6,52.2,13,0.66,1.1,17,22.55,0,Australia
0.06,21.8,25.6,52.2,13,0.46,1.1,44,20.84,0,Australia
0.12,23.1,25.6,48.2,13,0.8,1.3,5,26.01,-1,Australia
0.12,21.6,25.6,49.3,13,0.71,1.3,7,24.28,1,Australia
0.14,21.9,25.6,48.5,13,0.5,1.1,35,21.81,0,Australia
0.1,21.7,25.6,49.8,13,0.58,1.4,6,24.14,0,Australia
0.09,22.8,25.6,45.4,13,0.71,1.1,9,23.7,0,Australia
0.12,23,25.6,44.5,13,0.55,1.1,21,22.59,0,Australia
0.09,21.9,25.6,48.9,13,0.43,1.1,44,20.81,0,Australia
0.17,22.9,25.6,45,13,0.52,1.2,23,22.34,2,Australia
0.09,21.4,25.6,47.1,13,0.55,1.3,12,22.8,0,Australia
0.08,22.4,25.6,46.4,13,0.36,1.2,25,21.69,0,Australia
0.07,22.1,25.6,45.5,13,0.5,1.2,22,22.01,2,Australia
0.07,22.7,25.6,46.3,13,0.38,1.3,19,22.04,1,Australia
0.13,22.6,25.6,47.1,13,0.56,1.2,16,22.97,0,Australia
0.08,21.4,25.6,49.9,13,0.46,1.1,58,20.22,1,Australia
0.02,22.3,25.6,46.2,13,0.55,1.1,21,22.27,0,Australia
0.05,21.6,25.6,51.7,13,0.49,1.2,28,21.49,0,Australia
0.15,24.7,25.6,41.4,13,0.56,1.3,5,25.49,0,Australia
0.04,20,25.6,41.8,13,0.46,1.2,57,19.92,-1,Australia
0.06,21.5,25.6,39.2,13,0.46,1.1,45,20.86,0,Australia
0.05,20.9,25.6,39.6,13,0.43,1.2,50,20.29,0,Australia
0.11,22.5,25.6,31.6,13,0.46,1.1,34,21.63,1,Australia
0.07,22.6,25.6,31.6,13,0.41,1.1,39,21.22,2,Australia
0.04,21.2,25.6,34.4,13,0.46,1.1,65,19.99,0,Australia
0.08,21.2,25.6,33.6,13,0.59,1,47,21,1,Australia
0.09,21.1,25.6,32,13,0.43,1.1,60,20.18,0,Australia
0.05,21.6,25.6,34.3,13,0.46,1.3,18,22.07,2,Australia
0.1,21.7,25.6,34.5,13,0.52,1.1,40,21.04,2,Australia
0.07,20.4,25.6,37.3,13,0.46,1,88,19.01,1,Australia
0.09,20.5,25.6,37.2,13,0.46,1.3,37,20.83,1,Australia
0.03,21.7,25.6,31.7,13,0.51,1.1,42,20.96,0,Australia
0.08,20.8,25.6,38.9,13,0.58,1.1,41,20.89,0,Australia
0.1,22,25.6,33.8,13,0.46,1.1,38,21.32,0,Australia
0.13,22,25.6,32.9,13,0.55,1.2,19,22.85,1,Australia
0.33,24.1,25.6,21.9,22,0.4,1.2,37,21.33,1,Australia
0.14,23.9,25.6,26.5,22,0.52,1.1,15,23.49,1,Australia
0.04,23.2,25.6,28.1,22,0.35,1.3,18,22.27,1,Australia
0.08,24.8,25.6,23.6,22,0.31,1,35,22.02,0,Australia
0.08,23.3,25.6,25,22,0.38,1.4,7,23.45,0,Australia
0.11,24.4,25.6,24,22,0.39,1.2,13,23.04,2,Australia
0.04,23.9,25.6,24.1,22,0.44,1.1,22,22.38,2,Australia
0.1,23.9,25.6,24.1,22,0.41,1.3,7,23.61,2,Australia
0.15,25,25.6,22.5,22,0.45,1.4,5,24.98,2,Australia
0.18,24,25.6,22.7,22,0.55,1.2,12,23.49,1,Australia
0.07,22.6,25.6,29.8,22,0.41,1.7,5,24.85,2,Australia
0.06,23.8,25.6,23.3,22,0.43,1.2,13,22.98,1,Australia
0.14,23.4,25.6,23.9,22,0.43,1.4,7,24,2,Australia
0.12,24.7,25.6,23.3,22,0.46,1,25,22.91,2,Australia
0.07,22.9,25.6,29.7,22,0.43,1.3,12,22.91,1,Australia
0.1,23.3,25.6,25.8,22,0.46,1.1,21,22.54,0,Australia
0.16,23.4,25.6,25.7,22,0.43,1.5,6,23.99,1,Australia
0.11,23.7,25.6,22.7,22,0.49,1.1,20,22.71,0,Australia
0.08,23.9,25.6,25,22,0.65,1.3,5,24.89,-2,Australia
0.18,23.8,25.6,25.3,22,0.54,1.1,23,22.6,1,Australia
0.32,20.1,25.6,58.9,22,0.4,1.2,95,17.39,1,Australia
0.1,20.9,25.6,57.4,22,0.38,1.3,42,20.36,0,Australia
0.2,20.9,25.6,56.8,22,0.46,1.4,27,21.17,0,Australia
0.12,21.1,25.6,54.8,22,0.43,1.3,35,20.98,-1,Australia
0.08,21.7,25.6,51.7,22,0.46,1.3,19,22.02,0,Australia
0.09,22.4,25.6,49.3,22,0.46,1.3,11,22.98,0,Australia
0.15,20.9,25.6,56.6,22,0.44,1.1,72,19.61,1,Australia
0.05,21.9,25.6,48.5,22,0.46,1.1,41,20.94,0,Australia
0.08,22.1,25.6,50,22,0.44,1.1,40,21.16,0,Australia
0.07,22.3,25.6,49.6,22,0.41,1.3,20,21.91,2,Australia
0.11,22.1,25.6,49.9,22,0.43,1.4,9,23.29,0,Australia
0.22,22.3,25.6,48.1,22,0.41,1.1,74,19.68,2,Australia
0.06,22.3,25.6,49.5,22,0.43,1.1,38,21.06,2,Australia
0.1,22.3,25.6,47.9,22,0.47,1.1,33,21.38,1,Australia
0.08,21.7,25.6,51.5,22,0.43,1.1,47,20.64,0,Australia
0.09,22.3,25.6,51.9,22,0.43,1.2,24,21.82,0,Australia
0.11,21.3,25.6,35.6,22,0.41,1.2,56,20.02,0,Australia
0.1,20.3,25.6,34.4,22,0.46,1,91,18.62,0,Australia
0.07,18.7,25.6,40.4,22,0.55,1.2,67,19.08,0,Australia
0.09,18.7,25.6,40.4,22,0.39,1.3,67,18.67,0,Australia
0.12,21.6,25.6,35.7,22,0.68,1.3,11,23.54,2,Australia
0.08,21.7,25.6,35.5,22,0.4,1.1,58,20.19,0,Australia
0.13,21.7,25.6,35.3,22,0.43,1.3,23,21.99,0,Australia
0.07,20.8,25.6,43.1,22,0.41,1.1,69,19.53,0,Australia
0.19,21.3,25.6,33.3,22,0.38,1.1,88,18.74,2,Australia
0.09,21.8,25.6,33.3,22,0.43,1.4,15,22.22,0,Australia
0.12,21.2,25.6,41.4,22,0.46,1.1,55,20.49,1,Australia
0.06,21.9,25.6,36.9,22,0.44,1.6,6,23.83,0,Australia
0.09,22.8,25.6,35,22,0.41,1.1,41,21.14,0,Australia
0.11,22.8,25.6,35,22,0.43,1.1,35,21.49,2,Australia
0.12,21,25.6,39.3,22,0.38,1.3,36,20.72,0,Australia
0.12,21,25.6,42.6,22,0.46,1.3,24,21.72,0,Australia
0.1,21.2,25.6,37.7,22,0.53,1.3,21,21.93,1,Australia
0.11,21.3,25.6,42.9,22,0.43,1.4,14,22.42,1,Australia
0.13,21.4,25.6,42.6,22,0.38,1.1,67,20.05,0,Australia
0.09,21.2,25.6,36.8,22,0.46,1.1,55,20.29,1,Australia
0.06,21.1,25.6,44.3,22,0.5,1.2,34,21.14,0,Australia
0.05,22.2,25.6,41.2,22,0.46,1.4,8,23.27,0,Australia
0.07,22.2,25.6,40.1,22,0.52,1.3,14,22.68,1,Australia
0.11,21.1,25.6,42,22,0.38,1.1,66,19.84,0,Australia
0.11,21.7,25.6,37.1,22,0.52,1.3,15,22.56,0,Australia
0.03,21.6,25.6,40.7,22,0.55,1.3,15,22.61,0,Australia
0.14,21.7,25.6,36.4,22,0.43,1.3,25,21.91,0,Australia
0.15,21.8,25.6,36.1,22,0.5,1.1,49,21.02,1,Australia
0.18,20.6,25.6,42.4,22,0.46,1.1,80,19.2,0,Australia
0.11,22.1,25.6,33.4,22,0.41,1.4,13,22.49,0,Australia
0.09,21.3,25.6,35.4,22,0.38,1.1,70,19.58,0,Australia
0.11,21.6,25.6,31,22,0.38,1.3,37,20.85,0,Australia
0.11,21.6,25.6,31.1,22,0.46,1,70,19.91,0,Australia
0.1,22.1,25.6,31.1,22,0.41,1.3,17,22.22,2,Australia
0.12,21.9,25.6,35.7,22,0.39,1.1,54,20.65,0,Australia
0.18,21.9,25.6,32,22,0.38,1.1,78,19.47,2,Australia
0.07,22.9,25.6,34.9,22,0.43,1.1,29,21.83,0,Australia
0.08,22.2,25.6,32.8,22,0.41,1.1,59,20.28,-1,Australia
0.14,22.5,25.6,34.8,22,0.55,1.3,12,23.39,0,Australia
0.04,22.7,25.6,30.3,22,0.46,1.1,31,21.72,1,Australia
0.06,21.9,25.6,33.9,22,0.71,1.1,14,23.08,-2,Australia
0.21,22.9,25.6,54.2,22,0.59,1.2,15,22.83,-1,Australia
0.05,21.9,25.6,54,22,0.55,1.3,8,23.68,-1,Australia
0.07,21.1,25.6,58.3,22,0.59,1.3,10,23.17,-1,Australia
0.06,21.7,25.6,55.2,22,0.44,1.3,19,22.1,0,Australia
0.11,22.4,25.6,52.9,22,0.41,1.1,37,21.27,0,Australia
0.14,22.5,25.6,55.1,22,0.77,1.2,6,24.93,-1,Australia
0.08,22.2,25.6,53.6,22,0.71,1.3,5,24.86,1,Australia
0.1,22.5,25.6,50.8,22,0.46,1.3,14,22.62,0,Australia
0.13,22.3,25.6,51.8,22,0.39,1.4,14,22.72,2,Australia
0.08,22.4,25.6,51.3,22,0.43,1.1,35,21.31,1,Australia
0.09,22.1,25.6,51.9,22,0.41,1.3,21,21.87,1,Australia
0.08,22.6,25.6,49.6,22,0.46,1.2,19,22.16,0,Australia
0.06,21.4,25.6,56,22,0.44,1.1,51,20.36,0,Australia
0.11,23.2,25.6,48.7,22,0.43,1.3,8,23.54,0,Australia
0.18,22.2,25.6,47.7,22,0.46,1.1,49,20.96,2,Australia
0.07,23.5,25.6,40,22,0.39,1.4,6,23.7,2,Australia
0.11,23.3,25.6,36.3,22,0.43,1.3,12,22.96,0,Australia
0.04,22.9,25.6,44.1,22,0.67,1.1,8,23.86,-1,Australia
0.05,23,25.6,44,22,0.45,1.3,10,23.22,0,Australia
0.14,22.7,25.6,43.7,22,0.46,1.1,33,21.97,1,Australia
0.1,24.3,25.6,32.7,22,0.43,1.1,14,22.96,1,Australia
0.09,23.5,25.6,38.2,22,0.38,1.3,10,23.18,0,Australia
0.05,23.3,25.6,42.3,22,0.41,1.3,10,23.19,0,Australia
0.05,23.8,25.6,38.9,22,0.4,1.2,12,23.05,0,Australia
0.15,23.6,25.6,33.4,22,0.43,1.2,17,22.79,0,Australia
0.05,25.2,25.6,32,22,0.4,1.5,8,25.83,2,Australia
0.1,24.1,25.6,33.1,22,0.46,1,24,22.66,0,Australia
0.05,23.7,25.6,36.2,22,0.44,1.3,7,23.66,0,Australia
0.07,25.1,25.6,46.4,22,0.43,1.4,7,25.71,0,Australia
0.06,25.1,25.6,46.4,22,0.46,1.1,6,24.19,0,Australia
0.06,23.2,25.6,54,22,0.46,1.2,12,22.98,2,Australia
0.49,24,25.6,50.7,22,0.43,1.1,44,21.09,-2,Australia
0.12,24.8,25.6,49,22,0.43,1,16,23.33,0,Australia
0.1,22.1,25.6,54.8,22,0.39,1.1,48,20.57,0,Australia
0.06,23.7,25.6,51.8,22,0.46,1.4,5,24.93,0,Australia
0.05,23.8,25.6,53.8,22,0.64,1.3,5,25.71,1,Australia
0.12,22.1,25.6,54.9,22,0.43,1.1,44,20.93,0,Australia
0.29,24.1,25.6,51.7,22,0.43,1.7,5,24.51,1,Australia
0.05,24.7,25.6,49,22,0.65,1.1,5,25.46,1,Australia
0.12,24.7,25.6,48.9,22,0.4,1.1,10,23.6,0,Australia
0.12,24,25.6,51.8,22,0.43,1.1,15,22.99,0,Australia
0.14,24.8,25.6,48.9,22,0.68,1.7,19,29.53,2,Australia
0.1,24.8,25.6,49.9,22,0.55,1.1,6,24.51,0,Australia
0.1,23.9,25.6,51.1,22,0.43,1.3,7,23.81,0,Australia
0.05,23.9,25.6,51.3,22,0.43,1.1,13,22.85,2,Australia
0.26,22.3,25.6,54.5,22,0.43,1.1,73,19.64,2,Australia
0.08,24.1,25.6,50.5,22,0.44,1.1,11,23.22,0,Australia
0.08,24.1,25.6,50.5,22,0.44,1.6,8,26.33,0,Australia
0.11,24.9,25.6,46.9,22,0.43,1.1,9,23.68,0,Australia
0.07,25.3,25.6,48.6,22,0.43,1.1,5,24.31,2,Australia
0.3,23.4,25.6,50.8,22,0.46,1.4,10,22.7,0,Australia
0.11,23.1,25.6,56.3,22,0.4,1.3,12,22.86,0,Australia
0.11,23.9,25.6,53.1,22,0.43,1.3,7,23.89,-1,Australia
0.13,23.8,25.6,53.5,22,0.42,1.1,22,22.46,1,Australia
0.29,25.1,25.6,48.6,22,0.46,1.3,6,23.64,0,Australia
0.06,22.8,25.6,50,13,0.46,1.1,26,21.82,1,Australia
0.11,21.7,25.6,56.3,13,0.43,1.4,11,22.97,0,Australia
0.07,22.8,25.6,49.8,13,0.63,1.3,6,24.34,0,Australia
0.06,23.5,25.6,50.3,13,0.8,1.1,5,25.16,0,Australia
0.12,21.6,25.6,56,13,0.88,1.5,6,27.09,0,Australia
0.13,21.3,25.6,54.7,13,0.71,1.4,6,24.83,0,Australia
0.04,21.5,25.6,57.8,13,0.41,1.1,55,20.18,0,Australia
0.07,23.5,25.6,47.1,13,0.79,1.2,6,25.9,-1,Australia
0.1,22.1,25.6,53.4,13,0.67,1.2,10,23.48,0,Australia
0.12,19.9,25.6,51.1,13,0.82,1.4,7,24.26,0,Australia
0.04,21.6,25.6,57.4,13,0.64,1.4,5,24.71,0,Australia
0.2,23.4,25.6,60.8,22,0.59,1.2,8,23.92,-1,Australia
0.09,21.1,25.6,69.1,22,0.68,1.1,17,22.41,-2,Australia
0.11,22.2,25.6,64.5,22,0.46,1.1,30,21.48,0,Australia
0.12,22.8,25.6,60.8,22,0.46,1.1,26,22.02,0,Australia
0.06,23.5,25.6,57.8,22,0.46,1.3,6,24.03,0,Australia
0.08,22.2,25.6,64.6,22,0.59,1.1,12,23.04,0,Australia
0.1,24.3,25.6,53.8,22,0.47,1.3,5,25.2,1,Australia
0.09,23,25.6,60.6,22,0.68,1.3,5,25.47,2,Australia
0.15,23,25.6,60.6,22,0.46,1.3,12,23.28,0,Australia
0.11,23.1,25.6,59.5,22,0.4,1.1,25,22.04,0,Australia
0.12,23.4,25.6,56.2,22,0.55,1.1,12,23.33,0,Australia
0.07,23.2,25.6,59.3,22,0.46,1.3,6,24.17,0,Australia
0.14,23.5,25.6,56.3,22,0.42,1.1,26,22.24,2,Australia
0.08,23.2,25.6,59.2,22,0.41,1.1,19,22.28,1,Australia
0.09,23.4,25.6,58.8,22,0.42,1.6,6,25.56,0,Australia
0.12,23.5,25.6,56.6,22,0.59,1.3,5,24.97,0,Australia
0.1,23.2,25.6,58.6,22,0.82,1.1,5,25.58,0,Australia
0.1,22.9,25.6,61.1,22,0.6,1.1,14,22.8,0,Australia
0.09,22.9,25.6,61.1,22,0.45,1.2,16,22.35,0,Australia
0.09,22.6,25.6,63.2,22,0.82,1.1,5,24.89,-1,Australia
0.14,24.8,25.6,60.7,22,0.46,1.3,5,25.25,0,Australia
0.11,23.8,25.6,69.5,22,0.61,1.3,5,26.06,0,Australia
0.08,23.6,25.6,65.4,22,0.41,1.1,16,22.57,0,Australia
0.07,25.1,25.6,62.2,22,0.46,1.6,14,27.83,1,Australia
0.14,24.2,25.6,63.4,22,0.45,1.2,8,23.98,2,Australia
0.13,25.3,25.6,61.1,22,0.44,1.3,5,25.91,0,Australia
0.06,25.2,25.6,62.3,22,0.43,1.3,6,25.62,0,Australia
0.07,25.3,25.6,61.3,22,0.55,1.3,9,26.83,1,Australia
0.05,24.9,25.6,67.2,22,0.7,1.6,25,30.4,0,Australia
0.04,24.9,25.6,67.2,22,0.58,1.1,6,25.87,0,Australia
0.11,24.8,25.6,61.3,22,0.46,1.4,7,26.38,0,Australia
0.16,24.2,25.6,64.6,22,0.46,1.3,6,24.73,0,Australia
0.1,24.8,25.6,61.2,22,0.54,1.5,11,27.65,1,Australia
0.08,23.5,25.6,65.3,22,0.46,1.3,6,24.33,0,Australia
0.06,24.8,25.6,62.7,22,0.43,1.1,6,24.11,0,Australia
0.06,24.2,25.6,65.6,22,0.55,1.3,6,25.88,0,Australia
0.09,24.9,25.6,67,22,0.46,1.4,10,27.09,0,Australia
0.09,24.8,25.6,64,22,0.43,1.4,8,26.43,0,Australia
0.14,24.3,25.6,63.6,22,0.43,1.3,6,24.87,0,Australia
0.12,24.5,25.6,70.1,22,0.43,1.3,5,25.43,-1,Australia
0.33,23.9,25.6,63,22,0.4,1.3,19,22.08,0,Australia
0.03,23.4,25.6,62.2,22,0.52,1.1,11,23.21,1,Australia
0.04,24.8,25.6,61,22,0.35,1.3,5,24.56,1,Australia
0.08,25.2,25.6,59.1,22,0.31,1,16,22.96,0,Australia
0.08,24.5,25.6,60.4,22,0.38,1.5,8,26.32,0,Australia
0.11,24.5,25.6,57.2,22,0.39,1.2,8,23.69,2,Australia
0.04,24.6,25.6,62.1,22,0.44,1.1,8,23.71,2,Australia
0.08,24.4,25.6,60.7,22,0.41,1.3,5,25.15,1,Australia
0.19,24.5,25.6,58.5,22,0.55,1,13,23.67,1,Australia
0.06,25.4,25.6,57.3,22,0.43,1.2,6,25.41,1,Australia
0.07,24.6,25.6,60.6,22,0.41,1.7,15,27.88,1,Australia
0.06,25.4,25.6,56.6,22,0.46,1.4,11,27.08,1,Australia
0.14,24.6,25.6,58.2,22,0.43,1.4,6,26.31,2,Australia
0.12,25.4,25.6,56.3,22,0.46,1,8,24.22,2,Australia
0.06,24.6,25.6,59.6,22,0.43,1.3,5,25.11,0,Australia
0.09,24.4,25.6,58.9,22,0.46,1.1,7,23.86,0,Australia
0.16,24.4,25.6,58.7,22,0.43,1.4,5,25.01,0,Australia
0.11,25.1,25.6,52.4,22,0.49,1.1,6,24.49,0,Australia
0.08,23.6,25.6,60.1,22,0.78,1.3,8,26.86,-2,Australia
0.16,23.6,25.6,59.8,22,0.54,1.1,13,23.29,0,Australia
0.07,24.9,25.6,54.5,22,0.43,1.3,6,25.51,0,Australia
0.08,22.6,25.6,64.6,22,0.78,1.1,5,24.69,-1,Australia
0.1,22.7,25.6,64.6,22,0.46,1.2,15,22.53,2,Australia
0.13,22,25.6,64.2,22,0.41,1.1,50,20.69,0,Australia
0.12,24.3,25.6,57.6,22,0.43,1,21,22.92,0,Australia
0.1,24.2,25.6,55.4,22,0.48,1.1,9,23.52,0,Australia
0.07,24.3,25.6,56.4,22,0.46,1.4,6,25.63,0,Australia
0.06,22.3,25.6,64.1,22,0.46,1.3,14,22.51,1,Australia
0.12,24.1,25.6,55.1,22,0.43,1.1,15,22.99,0,Australia
0.3,22.8,25.6,61,22,0.43,1.2,41,20.93,1,Australia
0.06,24.5,25.6,55.2,22,0.65,1.1,5,25.4,1,Australia
0.11,24.5,25.6,55.1,22,0.4,1.1,11,23.38,0,Australia
0.12,22.9,25.6,60.4,22,0.43,1.3,12,23.11,0,Australia
0.06,24.6,25.6,55.6,22,0.43,1.1,7,23.83,2,Australia
0.25,23.8,25.6,54.9,22,0.43,1.1,41,21.31,2,Australia
0.09,22.2,25.6,61.9,22,0.44,1.1,35,21.34,1,Australia
0.1,22.2,25.6,61.9,22,0.44,1.4,7,23.74,0,Australia
0.12,25.1,25.6,52.7,22,0.43,1.1,7,24.06,1,Australia
0.07,24.6,25.6,55.2,22,0.43,1.1,7,23.74,2,Australia
0.26,22.2,25.6,63.2,22,0.46,1.7,6,23.27,0,Australia
0.11,21.2,25.6,67.7,22,0.4,1.3,32,20.84,0,Australia
0.11,22.5,25.6,63.7,22,0.43,1.3,14,22.65,-1,Australia
0.11,24,25.6,61.5,22,0.39,1.2,10,23.29,0,Australia
0.08,24.1,25.6,60.9,22,0.41,1.6,8,26.36,0,Australia
0.1,24.1,25.6,63.5,22,0.43,1.4,6,25.76,0,Australia
0.34,23.7,25.6,63.7,22,0.59,1.4,5,24.46,0,Australia
0.05,24.6,25.6,61.2,22,0.59,1.1,5,25.27,0,Australia
0.07,25.2,25.6,57.2,22,0.52,1.3,7,26.2,1,Australia
0.09,25.2,25.6,57.2,22,0.46,1.2,5,25.13,1,Australia
0.08,25.1,25.6,57.3,22,0.46,1.3,6,25.68,2,Australia
0.15,24.2,25.6,56.1,22,0.5,1.3,6,24.61,1,Australia
0.04,25.1,25.6,57.3,22,0.43,1.3,6,25.4,2,Australia
0.07,25.1,25.6,57.1,22,0.43,1.2,5,24.74,0,Australia
0.19,24.1,25.6,57.6,22,0.39,1.3,12,23.05,2,Australia
0.08,25.3,25.6,56.6,22,0.46,1.3,6,25.71,0,Australia
0.12,25.3,25.6,56.6,22,0.4,1.1,6,24.26,1,Australia
0.1,24.9,25.6,40.9,22,0.7,1.1,5,25.62,-1,Australia
0.14,24.2,25.6,57.5,22,0.43,1.3,7,24.23,0,Australia
0.09,24.5,25.6,59.1,22,0.39,1.3,5,25.04,0,Australia
0.06,24.5,25.6,59.1,22,0.39,1,15,22.91,-2,Australia
0.2,24.5,25.6,59.1,22,0.43,1.3,7,23.79,1,Australia
0.09,23.4,25.6,55.9,22,0.46,1.9,16,28.39,0,Australia
0.1,22.8,25.6,56.5,22,0.46,1.2,12,22.97,2,Australia
0.06,22.9,25.6,56.5,22,0.46,1.5,5,24.89,2,Australia
0.12,23.2,25.6,57.6,22,0.39,1.1,28,21.91,0,Australia
